phase,caseId,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,N_transmitted,frameStart,frameEndExclusive,framesProcessed,frameSequenceDigest,payloadBitErrors,payloadErrorFrames,BER,FER,payloadSuccessRate,avgEncodeTime_us,maxEncodeTime_us,avgDecodeTime_us,p95DecodeTime_us,maxDecodeTime_us,rawDecodeThroughput_Mbps,successfulDecodeThroughput_Mbps,normalizedGoodput,stopReason,berCiLow,berCiHigh,ferCiLow,ferCiHigh,berZeroErrorUpper95,ferZeroErrorUpper95,gridLayer,sourceRun,sourceCommit,runDate,minFrames,targetFrameErrors,maxFrames,checkpointIntervalFrames,payloadSeed,noiseSeed,frameIndex,sourceNoiseId,rowId,mergedRowId,sourceLayer
formal,CC-B-R23-S,-0.20000000000000001,-0.20000000000000001,1.6469143081759878,0.65359477124183007,0.52356427402544969,459,0,5000,5000,8320246021676229635,72224,3053,0.048149333333333336,0.61060000000000003,0.38939999999999997,7.0494599999999892,1285.5,486.27180000000027,871.79999999999995,7748.8999999999996,0.61693892181286236,0.24023601615392859,0.25450980392156863,TARGET_ERRORS_REACHED,0.0478078932113655,0.048493087803679655,0.5970042857847931,0.6240258985449604,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-056,merged-145,dense_verified_legacy
formal,CC-B-R23-S,-0.10000000000000001,-0.10000000000000001,1.7469143081759877,0.65359477124183007,0.51164649614037705,459,0,5000,5000,8320246021676229635,59614,2767,0.039742666666666669,0.5534,0.4466,6.2633399999999968,795.89999999999998,460.42500000000075,789.79999999999995,6590,0.65157191725036545,0.29099201824401322,0.2918954248366013,TARGET_ERRORS_REACHED,0.03943121777440751,0.04005647296567914,0.539584462301987,0.567133547130281,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-057,merged-146,dense_verified_legacy
formal,CC-B-R23-S,0,0,1.8469143081759878,0.65359477124183007,0.5,459,0,5000,5000,8320246021676229635,49741,2493,0.033160666666666665,0.49859999999999999,0.50140000000000007,6.5817399999999919,578.39999999999998,506.65254000000124,953.10000000000002,5620.8000000000002,0.59212177244783826,0.29688985670534612,0.32771241830065362,TARGET_ERRORS_REACHED,0.032875316149221644,0.033448408303421266,0.48474741163092006,0.5124547379345262,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-058,merged-147,dense_verified_legacy
formal,CC-B-R23-S,0.10000000000000001,0.10000000000000001,1.9469143081759879,0.65359477124183007,0.48861861047790534,459,0,5000,5000,8320246021676229635,41176,2227,0.027450666666666668,0.44540000000000002,0.55459999999999998,7.7724399999999543,1128.8,540.62493999999811,1065.7,10346.700000000001,0.55491335638344963,0.30775494745026116,0.36248366013071892,TARGET_ERRORS_REACHED,0.027190396639417767,0.027713357059456746,0.43167098333600123,0.45921284971639914,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-059,merged-148,dense_verified_legacy
formal,CC-B-R23-S,0.20000000000000001,0.20000000000000001,2.046914308175988,0.65359477124183007,0.47749629301071794,459,0,5000,5000,8320246021676229635,33171,1933,0.022114000000000002,0.3866,0.61339999999999995,6.2257399999999903,501.5,472.64360000000028,874.70000000000005,6219.5,0.63472773142384631,0.38934199045538731,0.40091503267973855,TARGET_ERRORS_REACHED,0.021879889379190928,0.0223505583203939,0.37319406825691803,0.400180046544221,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-060,merged-149,dense_verified_legacy
formal,CC-B-R23-S,0.29999999999999999,0.29999999999999999,2.1469143081759876,0.65359477124183007,0.4666271503984955,459,0,5000,5000,8320246021676229635,27035,1679,0.018023333333333332,0.33579999999999999,0.66420000000000001,7.3300800000000059,2258.5999999999999,497.30292000000048,929.70000000000005,4338,0.60325404886019918,0.4006813392529443,0.43411764705882355,TARGET_ERRORS_REACHED,0.017811666833348238,0.01823746848501966,0.32284007663968844,0.3490120366790684,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-061,merged-150,dense_verified_legacy
formal,CC-B-R23-S,0.40000000000000002,0.40000000000000002,2.2469143081759877,0.65359477124183007,0.45600541967795483,459,0,5000,5000,8320246021676229635,21670,1442,0.014446666666666667,0.28839999999999999,0.71160000000000001,6.2893599999999923,750.5,469.96300000000036,831.70000000000005,9042.6000000000004,0.63834812527794693,0.45424852594778703,0.46509803921568627,TARGET_ERRORS_REACHED,0.014256953406312155,0.01463886689816578,0.27600942386116734,0.30111546760198094,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-062,merged-151,dense_verified_legacy
formal,CC-B-R23-S,0.5,0.5,2.3469143081759878,0.65359477124183007,0.44562546906687278,459,0,5000,5000,8320246021676229635,17041,1211,0.011360666666666666,0.2422,0.75780000000000003,7.2858399999999852,1480.0999999999999,517.39907999999878,982.20000000000005,9881.7000000000007,0.57982321885845001,0.43939003525093345,0.49529411764705883,TARGET_ERRORS_REACHED,0.011192314645960256,0.01153152146479976,0.23052599122746006,0.25426983589541147,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-063,merged-152,dense_verified_legacy
formal,CC-B-R23-S,0.59999999999999998,0.59999999999999998,2.4469143081759879,0.65359477124183007,0.43548179497804029,459,0,5000,5000,8320246021676229635,13168,1002,0.0087786666666666673,0.20039999999999999,0.79959999999999998,6.3702399999999999,1609.0999999999999,444.60615999999999,727.89999999999998,7027,0.67475448383351233,0.5395336852732765,0.52261437908496733,TARGET_ERRORS_REACHED,0.008630639408941177,0.008929209926647206,0.18953634141779555,0.2117236655876827,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-064,merged-153,dense_verified_legacy
formal,CC-B-R23-S,0.69999999999999996,0.69999999999999996,2.546914308175988,0.65359477124183007,0.42556901910118822,459,0,5000,5000,8320246021676229635,10626,843,0.007084,0.1686,0.83140000000000003,6.1423199999999696,679.39999999999998,473.22069999999843,858.5,6420.8000000000002,0.63395367108835476,0.52706908214285819,0.5433986928104575,TARGET_ERRORS_REACHED,0.006951042523392438,0.007219482158830002,0.15847768231064177,0.17923115053854213,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-065,merged-154,dense_verified_legacy
formal,CC-B-R23-S,0.80000000000000004,0.80000000000000004,2.6469143081759876,0.65359477124183007,0.41588188555133548,459,0,5000,5000,8320246021676229635,8215,689,0.005476666666666667,0.13780000000000001,0.86219999999999997,5.5665600000000088,316,410.34269999999987,609.29999999999995,1882.3,0.73109622761657533,0.63035116745101127,0.56352941176470583,TARGET_ERRORS_REACHED,0.0053598215341661,0.005596044714041672,0.12852354036373242,0.147632582925267,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-066,merged-155,dense_verified_legacy
formal,CC-B-R23-S,0.90000000000000002,0.90000000000000002,2.7469143081759877,0.65359477124183007,0.40641525808204959,459,0,5000,5000,8320246021676229635,6349,564,0.0042326666666666667,0.1128,0.88719999999999999,6.2105799999999887,981.20000000000005,466.76355999999896,810.10000000000002,9877.7999999999993,0.64272369505451687,0.57022446225236734,0.57986928104575164,TARGET_ERRORS_REACHED,0.004130035172000005,0.004337837447891147,0.10432701914831809,0.12186748923793415,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-067,merged-156,dense_verified_legacy
formal,CC-B-R23-S,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,459,0,5000,5000,8320246021676229635,5005,466,0.0033366666666666666,0.093200000000000005,0.90680000000000005,6.0780999999999947,682.29999999999995,439.79450000000026,707.89999999999998,5349.1999999999998,0.6821367706963134,0.61856162366741707,0.59267973856209155,TARGET_ERRORS_REACHED,0.003245644533482617,0.003430232675659585,0.08545135145874014,0.10157325084375834,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-068,merged-157,dense_verified_legacy
formal,CC-B-R23-S,1.1000000000000001,1.1000000000000001,2.9469143081759879,0.65359477124183007,0.38812355831434586,459,0,5000,5000,8320246021676229635,3812,378,0.0025413333333333334,0.075600000000000001,0.9244,5.9598200000000077,247,434.86496000000017,677.89999999999998,3658.9000000000001,0.68986933322933142,0.63771521163719391,0.6041830065359477,TARGET_ERRORS_REACHED,0.002462025972969445,0.0026231886431493222,0.06859391472633179,0.08325771068463271,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-069,merged-158,dense_verified_legacy
formal,CC-B-R23-S,1.2,1.2,3.046914308175988,0.65359477124183007,0.37928878751459189,459,0,5000,5000,8320246021676229635,2957,300,0.0019713333333333332,0.059999999999999998,0.93999999999999995,5.7347000000000028,310.5,412.7860800000006,602,2636.9000000000001,0.72676869336291472,0.68316257176113981,0.61437908496732019,TARGET_ERRORS_REACHED,0.001901614457891306,0.0020436030777286887,0.05374897325570842,0.06692660445594185,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-070,merged-159,dense_verified_legacy
formal,CC-B-R23-S,1.3,1.3,3.1469143081759876,0.65359477124183007,0.3706551206504588,459,0,5000,5000,8320246021676229635,2205,238,0.00147,0.047600000000000003,0.95240000000000002,5.8203199999999917,336.39999999999998,435.72145999999873,686.10000000000002,9226.2000000000007,0.6885132533981706,0.65574002253641772,0.62248366013071899,TARGET_ERRORS_REACHED,0.0014099520412728527,0.001532601395475707,0.04203767154178207,0.05385694517810564,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-071,merged-160,dense_verified_legacy
formal,CC-B-R23-S,1.3999999999999999,1.3999999999999999,3.2469143081759877,0.65359477124183007,0.36221798003749506,459,0,5209,5209,2231336559401121409,1753,200,0.0011217764126191848,0.038395085429065078,0.96160491457093489,5.5314647725090991,432.30000000000001,402.68648492992895,577.70000000000005,5471.8999999999996,0.74499644568951129,0.71639224351291264,0.62849994416400978,TARGET_ERRORS_REACHED,0.0010705053724047277,0.0011755001506534195,0.03350805922220992,0.043962445494051976,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-5208,STAGE09-2300,dense-072,merged-161,dense_verified_legacy
formal,CC-B-R23-S,1.5,1.5,3.3469143081759878,0.65359477124183007,0.35397289219206896,459,0,6595,6595,1138277801907921406,1743,200,0.00088097043214556479,0.030326004548900682,0.96967399545109934,5.5757998483700213,273.39999999999998,406.99081122062091,608.89999999999998,2356.5999999999999,0.73711737889182094,0.71476355390647384,0.63377385323601265,TARGET_ERRORS_REACHED,0.0008405883108671821,0.0009232907303013761,0.02645292830920934,0.03474591414530635,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-6594,STAGE09-2300,dense-073,merged-162,dense_verified_legacy
formal,CC-B-R23-S,1.6000000000000001,1.6000000000000001,3.4469143081759879,0.65359477124183007,0.34591548545946826,459,0,9445,9445,5926894685659514009,1607,200,0.00056714310922886888,0.021175224986765485,0.9788247750132345,5.5499735309688312,241.59999999999999,409.80987824245744,611.79999999999995,3355.9000000000001,0.73204677565753995,0.71654552048215525,0.63975475491061085,TARGET_ERRORS_REACHED,0.0005400909082742301,0.0005955494998093524,0.018460518130716246,0.02427926754361101,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-9444,STAGE09-2300,dense-074,merged-163,dense_verified_legacy
formal,CC-B-R23-S,1.7,1.7,3.546914308175988,0.65359477124183007,0.33804148769599091,459,0,12378,12378,2679421622655991048,1497,200,0.00040313459363386654,0.016157699143641947,0.98384230085635804,5.5268137017289289,569.39999999999998,402.26381483276674,590.20000000000005,5555.8999999999996,0.74577923476591867,0.73372915826299545,0.64303418356624709,TARGET_ERRORS_REACHED,0.0003832275238767619,0.00042407531384610323,0.014081950925797166,0.018533670923649284,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-12377,STAGE09-2300,dense-075,merged-164,dense_verified_legacy
formal,CC-B-R23-S,1.8,1.8,3.6469143081759876,0.65359477124183007,0.330346724003798,459,0,15977,15977,16778614886351710865,1487,200,0.00031023763326448435,0.012517994617262315,0.98748200538273767,6.5475183075671746,5844.1999999999998,479.77398760718415,840.5,24139.700000000001,0.62529442560280191,0.61746699334890187,0.64541307541355408,TARGET_ERRORS_REACHED,0.0002948670989249354,0.00032640912569246484,0.010907423064789784,0.014362927051711251,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-15976,STAGE09-2300,dense-076,merged-165,dense_verified_legacy
formal,CC-B-R23-S,1.8999999999999999,1.8999999999999999,3.7469143081759877,0.65359477124183007,0.32282711451732771,459,0,21875,21875,8536950023097274766,1412,200,0.00021516190476190476,0.0091428571428571435,0.99085714285714288,6.368086857142905,2468.5999999999999,469.52538057142914,800.5,74110.600000000006,0.6389430953336096,0.63310132989055945,0.64761904761904765,TARGET_ERRORS_REACHED,0.00020422919072200313,0.00022667973171636835,0.007964904413987083,0.010493178002341275,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-21874,STAGE09-2300,dense-077,merged-166,dense_verified_legacy
formal,CC-B-R23-S,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,459,0,27433,27433,17068221236337576401,1366,200,0.00016598014556677481,0.0072904895563737108,0.99270951044362632,6.1442532716071367,1070.9000000000001,465.36524988153133,791.20000000000005,12947.4,0.64465492444133166,0.63995507444722721,0.6488297453879911,TARGET_ERRORS_REACHED,0.0001574091433780134,0.0001750177611793238,0.006350481894504602,0.008368466692445911,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-27432,STAGE09-2300,dense-078,merged-167,dense_verified_legacy
formal,CC-B-R23-S,2.5,2.5,4.3469143081759878,0.65359477124183007,0.28117066259517454,459,0,50000,50000,2314585527903299907,420,77,2.8e-05,0.0015399999999999999,0.99846000000000001,5.0091580000000713,745.20000000000005,383.11051600000081,505.69999999999999,19480.5,0.78306386139502204,0.78185794304847367,0.65258823529411769,MAX_FRAMES_REACHED,2.544719918275766e-05,3.0808883664926904e-05,0.0012324725271233878,0.0019241141313372462,,,coarse_20260729,runtime/revision_20260729_coarse/unit_046.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-093,merged-168,
formal,CC-B-R23-S,3,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,459,0,50000,50000,2314585527903299907,59,12,3.9333333333333335e-06,0.00024000000000000001,0.99975999999999998,5.0798560000000172,254.40000000000001,389.51244800000035,516.29999999999995,3835.1999999999998,0.7701936139406762,0.77000876747333047,0.653437908496732,MAX_FRAMES_REACHED,3.0495964410310523e-06,5.0731654001315474e-06,0.00013730032744479353,0.0004194860715286174,,,coarse_20260729,runtime/revision_20260729_coarse/unit_047.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-095,merged-169,
formal,CC-B-R23-S,3.5,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,459,0,50000,50000,2314585527903299907,15,4,9.9999999999999995e-07,8.0000000000000007e-05,0.99992000000000003,5.1062540000000238,1265.7,385.64489999999807,508.69999999999999,14776.6,0.77791771653145547,0.777855483114133,0.65354248366013079,MAX_FRAMES_REACHED,6.060394209046589e-07,1.6500572560281173e-06,3.111086355358979e-05,0.00020570011886754752,,,coarse_20260729,runtime/revision_20260729_coarse/unit_048.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-097,merged-170,
formal,CC-B-R23-S,4,4,5.8469143081759878,0.65359477124183007,0.19905358527674863,459,0,50000,50000,2314585527903299907,3,1,1.9999999999999999e-07,2.0000000000000002e-05,0.99997999999999998,5.0432579999998843,394.30000000000001,382.04195200000169,502.19999999999999,12887,0.78525407597121344,0.78523837088969395,0.6535816993464052,MAX_FRAMES_REACHED,6.801805083585822e-08,5.880790358524207e-07,3.530499822832098e-06,0.00011328970139120264,,,coarse_20260729,runtime/revision_20260729_coarse/unit_049.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-099,merged-171,
formal,CC-B-R23-S,4.5,4.5,6.3469143081759878,0.65359477124183007,0.17740669461678774,459,0,50000,50000,2314585527903299907,3,1,1.9999999999999999e-07,2.0000000000000002e-05,0.99997999999999998,4.9704859999999593,511.19999999999999,375.07746999999938,490.89999999999998,12357.1,0.79983476480205673,0.79981876810676067,0.6535816993464052,MAX_FRAMES_REACHED,6.801805083585822e-08,5.880790358524207e-07,3.530499822832098e-06,0.00011328970139120264,,,coarse_20260729,runtime/revision_20260729_coarse/unit_050.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-101,merged-172,
formal,CC-B-R23-S,5,5,6.8469143081759878,0.65359477124183007,0.15811388300841897,459,0,50000,50000,2314585527903299907,0,0,0,0,1,5.0577999999999701,736.20000000000005,386.64550799999961,507.5,14231.200000000001,0.77590452699634183,0.77590452699634183,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_051.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-103,merged-173,
formal,CC-B-R23-S,5.5,5.5,7.3469143081759878,0.65359477124183007,0.14091914656322269,459,0,50000,50000,2314585527903299907,0,0,0,0,1,5.0009119999999685,493.89999999999998,377.08794200000045,491.89999999999998,6946.8999999999996,0.79557038713266426,0.79557038713266426,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_052.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-105,merged-174,
formal,CC-B-R23-S,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,459,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8534739999999266,417,368.10889000000378,476.10000000000002,16447.900000000001,0.81497624249171741,0.81497624249171741,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_053.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-107,merged-175,
formal,CC-B-R23-S,6.5,6.5,8.3469143081759878,0.65359477124183007,0.11193605692841696,459,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8488859999999407,670.89999999999998,361.95649199999741,463.39999999999998,2529.0999999999999,0.82882889692720896,0.82882889692720896,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_054.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-109,merged-176,
formal,CC-B-R23-S,7,7,8.8469143081759878,0.65359477124183007,0.099763115748444001,459,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8323439999999733,416.80000000000001,362.83312999999828,466.19999999999999,2584.1999999999998,0.82682637056875541,0.82682637056875541,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_055.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-111,merged-177,
formal,CC-B-R23-S,7.5,7.5,9.3469143081759878,0.65359477124183007,0.088913970501946132,459,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8339059999999252,194.09999999999999,363.53097400000104,465.60000000000002,4754.3999999999996,0.82523917205470132,0.82523917205470132,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_056.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-113,merged-178,
formal,CC-B-R23-S,8,8,9.8469143081759878,0.65359477124183007,0.079244659623055658,459,0,50000,50000,2314585527903299907,0,0,0,0,1,4.8277939999999555,219.19999999999999,360.73564400000043,465.10000000000002,13580.700000000001,0.83163392636631062,0.83163392636631062,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_057.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-115,merged-179,
formal,CC-B-R23-S,8.5,8.5,10.346914308175988,0.65359477124183007,0.070626877231137725,459,0,50000,50000,2314585527903299907,0,0,0,0,1,4.6706199999997642,183,352.79564799999929,449,9946.7000000000007,0.85035062564037245,0.85035062564037245,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_058.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-117,merged-180,
formal,CC-B-R23-S,9,9,10.846914308175988,0.65359477124183007,0.06294627058970835,459,0,50000,50000,2314585527903299907,0,0,0,0,1,4.7701459999998539,386.30000000000001,359.84892999999852,463.69999999999999,5649.8999999999996,0.83368317921634849,0.83368317921634849,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_059.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-119,merged-181,
formal,CC-B-R23-S,9.5,9.5,11.346914308175988,0.65359477124183007,0.05610092271509818,459,0,50000,50000,2314585527903299907,0,0,0,0,1,4.6691279999997883,438.19999999999999,351.41565199999872,446.19999999999999,3896.8000000000002,0.85368992044782654,0.85368992044782654,0.65359477124183007,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_060.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-2300,coarse-121,merged-182,
