stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,15,,NONE,500,271,500,500,100000,5316,500,0.053159999999999999,1,0,1,0,1,0,1.9379999999999999,11.244,0,0.13800000000000001,1.8,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,MAXIMUM_FRAMES,0.0051104999999999996,c363f2dfe657e60a,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,15,,FIXED_RANDOM,500,271,500,500,100000,3809,500,0.038089999999999999,1,0,1,0,1,0,10.708,2.6739999999999999,0,7.1559999999999997,3.552,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,MAXIMUM_FRAMES,0.0051104999999999996,c363f2dfe657e60a,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,16,,NONE,500,270,500,500,100000,5724,500,0.057239999999999999,1,0,1,0,1,0,2,11.798,0,0.13400000000000001,1.8660000000000001,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,MAXIMUM_FRAMES,0.0054167499999999997,df218e2f35914430,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,16,,FIXED_RANDOM,500,270,500,500,100000,4267,500,0.04267,1,0,1,0,1,0,11.196,2.7240000000000002,0,7.2539999999999996,3.9420000000000002,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,MAXIMUM_FRAMES,0.0054167499999999997,df218e2f35914430,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,17,,NONE,500,269,500,500,100000,6093,500,0.060929999999999998,1,0,1,0,1,0,2.0659999999999998,12.02,0,0.13200000000000001,1.9339999999999999,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,MAXIMUM_FRAMES,0.0050974000000000002,34c4dcbced1d724c,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,17,,FIXED_RANDOM,500,269,500,500,100000,4663,500,0.046629999999999998,1,0,1,0,1,0,11.602,2.8940000000000001,0,7.282,4.3200000000000003,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,MAXIMUM_FRAMES,0.0050974000000000002,34c4dcbced1d724c,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,18,,NONE,500,268,500,500,100000,6439,500,0.064390000000000003,1,0,1,0,1,0,2.1339999999999999,12.518000000000001,0,0.13400000000000001,2,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,MAXIMUM_FRAMES,0.0052473499999999996,99318c1a107cda1f,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,18,,FIXED_RANDOM,500,268,500,500,100000,5091,500,0.050909999999999997,1,0,1,0,1,0,12.06,3.004,0,7.4320000000000004,4.6280000000000001,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,MAXIMUM_FRAMES,0.0052473499999999996,99318c1a107cda1f,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,19,,NONE,500,267,500,500,100000,6837,500,0.06837,1,0,1,0,1,0,2.1840000000000002,12.896000000000001,0,0.13800000000000001,2.0459999999999998,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,MAXIMUM_FRAMES,0.0056950500000000001,b4b4cc51630e4ec7,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,19,,FIXED_RANDOM,500,267,500,500,100000,5602,500,0.05602,1,0,1,0,1,0,12.442,3.1040000000000001,0,7.3440000000000003,5.0979999999999999,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,MAXIMUM_FRAMES,0.0056950500000000001,b4b4cc51630e4ec7,086532f4a013163c,273ca9cc3e6ed03c,true,500
