caseName,burstMode,sourcePayloadEbN0Db,burstLength,burstStartPolicy,processedFrames,processedPayloadBits,decodedBitErrors,decodedFrameErrors,BER,FER,aggregation
BCH-S300,AWGN,7.7999999999999998,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,541,258,0.0003606666666666667,0.0516,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,2,ON_SEGMENT_BOUNDARY,5000,1500000,10231,4985,0.006820666666666667,0.997,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,3,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,10376,4986,0.0069173333333333335,0.9972,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,3,ON_SEGMENT_BOUNDARY,5000,1500000,20038,5000,0.013358666666666666,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,20183,5000,0.013455333333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,4,ON_SEGMENT_BOUNDARY,5000,1500000,24989,5000,0.016659333333333335,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,5,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,25134,5000,0.016756,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,5,ON_SEGMENT_BOUNDARY,5000,1500000,25087,5000,0.016724666666666665,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,25232,5000,0.016821333333333334,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,6,ON_SEGMENT_BOUNDARY,5000,1500000,30052,5000,0.020034666666666666,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,7,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,30197,5000,0.020131333333333334,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,7,ON_SEGMENT_BOUNDARY,5000,1500000,30161,5000,0.020107333333333335,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,30306,5000,0.020204,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,8,ON_SEGMENT_BOUNDARY,5000,1500000,44839,5000,0.029892666666666668,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,40231,5000,0.026820666666666666,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,10,ON_SEGMENT_BOUNDARY,5000,1500000,45052,5000,0.030034666666666668,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,50175,5000,0.03345,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,12,ON_SEGMENT_BOUNDARY,5000,1500000,50025,5000,0.03335,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,50170,5000,0.033446666666666666,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,14,ON_SEGMENT_BOUNDARY,5000,1500000,54872,5000,0.036581333333333334,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,55017,5000,0.036678,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,15,ON_SEGMENT_BOUNDARY,5000,1500000,55073,5000,0.036715333333333336,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,55218,5000,0.036812,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,16,ON_SEGMENT_BOUNDARY,5000,1500000,55375,5000,0.03691666666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,80133,5000,0.053422,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,20,ON_SEGMENT_BOUNDARY,5000,1500000,80091,5000,0.053394,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,99991,5000,0.06666066666666666,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,24,ON_SEGMENT_BOUNDARY,5000,1500000,95090,5000,0.06339333333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,105150,5000,0.0701,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,29,ON_SEGMENT_BOUNDARY,5000,1500000,109866,5000,0.073244,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,110011,5000,0.07334066666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,30,ON_SEGMENT_BOUNDARY,5000,1500000,110065,5000,0.07337666666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,110210,5000,0.07347333333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,31,ON_SEGMENT_BOUNDARY,5000,1500000,110355,5000,0.07357,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,110500,5000,0.07366666666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,32,ON_SEGMENT_BOUNDARY,5000,1500000,120195,5000,0.08013,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,175313,5000,0.11687533333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,48,ON_SEGMENT_BOUNDARY,5000,1500000,185013,5000,0.123342,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,240152,5000,0.16010133333333335,1.0,RAW_COUNTS
BCH-S300,AWGN,7.7999999999999998,64,ON_SEGMENT_BOUNDARY,5000,1500000,244945,5000,0.16329666666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,28,18,1.8666666666666665e-05,0.0036,RAW_COUNTS
BCH-S300,AWGN,9,1,ON_SEGMENT_BOUNDARY,5000,1500000,90,36,6e-05,0.0072,RAW_COUNTS
BCH-S300,AWGN,9,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,115,53,7.666666666666667e-05,0.0106,RAW_COUNTS
BCH-S300,AWGN,9,2,ON_SEGMENT_BOUNDARY,5000,1500000,10051,4998,0.006700666666666666,0.9996,RAW_COUNTS
BCH-S300,AWGN,9,3,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,10076,4998,0.006717333333333333,0.9996,RAW_COUNTS
BCH-S300,AWGN,9,3,ON_SEGMENT_BOUNDARY,5000,1500000,19998,5000,0.013332,1.0,RAW_COUNTS
BCH-S300,AWGN,9,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,20023,5000,0.013348666666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,4,ON_SEGMENT_BOUNDARY,5000,1500000,24980,5000,0.016653333333333332,1.0,RAW_COUNTS
BCH-S300,AWGN,9,5,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,25005,5000,0.01667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,5,ON_SEGMENT_BOUNDARY,5000,1500000,25001,5000,0.016667333333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,9,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,25026,5000,0.016684,1.0,RAW_COUNTS
BCH-S300,AWGN,9,6,ON_SEGMENT_BOUNDARY,5000,1500000,29997,5000,0.019998,1.0,RAW_COUNTS
BCH-S300,AWGN,9,7,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,30022,5000,0.020014666666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,7,ON_SEGMENT_BOUNDARY,5000,1500000,30024,5000,0.020016,1.0,RAW_COUNTS
BCH-S300,AWGN,9,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,30049,5000,0.020032666666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,8,ON_SEGMENT_BOUNDARY,5000,1500000,44938,5000,0.029958666666666668,1.0,RAW_COUNTS
BCH-S300,AWGN,9,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,40027,5000,0.026684666666666666,1.0,RAW_COUNTS
BCH-S300,AWGN,9,10,ON_SEGMENT_BOUNDARY,5000,1500000,45006,5000,0.030004,1.0,RAW_COUNTS
BCH-S300,AWGN,9,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,50017,5000,0.03334466666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,12,ON_SEGMENT_BOUNDARY,5000,1500000,49992,5000,0.033328,1.0,RAW_COUNTS
BCH-S300,AWGN,9,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,50013,5000,0.033342,1.0,RAW_COUNTS
BCH-S300,AWGN,9,14,ON_SEGMENT_BOUNDARY,5000,1500000,54951,5000,0.036634,1.0,RAW_COUNTS
BCH-S300,AWGN,9,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,54976,5000,0.036650666666666665,1.0,RAW_COUNTS
BCH-S300,AWGN,9,15,ON_SEGMENT_BOUNDARY,5000,1500000,55003,5000,0.03666866666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,55028,5000,0.036685333333333334,1.0,RAW_COUNTS
BCH-S300,AWGN,9,16,ON_SEGMENT_BOUNDARY,5000,1500000,55086,5000,0.036724,1.0,RAW_COUNTS
BCH-S300,AWGN,9,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,79997,5000,0.053331333333333335,1.0,RAW_COUNTS
BCH-S300,AWGN,9,20,ON_SEGMENT_BOUNDARY,5000,1500000,80004,5000,0.053336,1.0,RAW_COUNTS
BCH-S300,AWGN,9,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,99957,5000,0.066638,1.0,RAW_COUNTS
BCH-S300,AWGN,9,24,ON_SEGMENT_BOUNDARY,5000,1500000,95003,5000,0.06333533333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,9,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,105015,5000,0.07001,1.0,RAW_COUNTS
BCH-S300,AWGN,9,29,ON_SEGMENT_BOUNDARY,5000,1500000,109951,5000,0.07330066666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,109976,5000,0.07331733333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,9,30,ON_SEGMENT_BOUNDARY,5000,1500000,110003,5000,0.07333533333333334,1.0,RAW_COUNTS
BCH-S300,AWGN,9,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,110028,5000,0.073352,1.0,RAW_COUNTS
BCH-S300,AWGN,9,31,ON_SEGMENT_BOUNDARY,5000,1500000,110068,5000,0.07337866666666666,1.0,RAW_COUNTS
BCH-S300,AWGN,9,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,110093,5000,0.07339533333333334,1.0,RAW_COUNTS
BCH-S300,AWGN,9,32,ON_SEGMENT_BOUNDARY,5000,1500000,120028,5000,0.08001866666666667,1.0,RAW_COUNTS
BCH-S300,AWGN,9,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,175052,5000,0.11670133333333334,1.0,RAW_COUNTS
BCH-S300,AWGN,9,48,ON_SEGMENT_BOUNDARY,5000,1500000,184988,5000,0.12332533333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,9,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,240008,5000,0.16000533333333333,1.0,RAW_COUNTS
BCH-S300,AWGN,9,64,ON_SEGMENT_BOUNDARY,5000,1500000,244970,5000,0.16331333333333334,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,757,84,0.0005046666666666667,0.0168,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,1,ON_SEGMENT_BOUNDARY,5000,1500000,748,83,0.0004986666666666667,0.0166,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,1908,203,0.001272,0.0406,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,2,ON_SEGMENT_BOUNDARY,5000,1500000,1914,204,0.001276,0.0408,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,3,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,4398,454,0.002932,0.0908,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,3,ON_SEGMENT_BOUNDARY,5000,1500000,4403,455,0.002935333333333333,0.091,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,8659,862,0.005772666666666666,0.1724,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,4,ON_SEGMENT_BOUNDARY,5000,1500000,8638,860,0.005758666666666666,0.172,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,5,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,15871,1526,0.010580666666666667,0.3052,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,5,ON_SEGMENT_BOUNDARY,5000,1500000,15933,1531,0.010622,0.3062,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,26024,2408,0.017349333333333335,0.4816,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,6,ON_SEGMENT_BOUNDARY,5000,1500000,25950,2401,0.0173,0.4802,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,7,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,37690,3336,0.025126666666666665,0.6672,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,7,ON_SEGMENT_BOUNDARY,5000,1500000,37683,3334,0.025122,0.6668,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,49422,4159,0.032948,0.8318,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,8,ON_SEGMENT_BOUNDARY,5000,1500000,49476,4163,0.032984,0.8326,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,66101,4921,0.04406733333333333,0.9842,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,10,ON_SEGMENT_BOUNDARY,5000,1500000,66090,4919,0.04406,0.9838,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,76650,5000,0.0511,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,12,ON_SEGMENT_BOUNDARY,5000,1500000,76632,5000,0.051088,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,86398,5000,0.057598666666666666,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,14,ON_SEGMENT_BOUNDARY,5000,1500000,86392,5000,0.05759466666666667,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,91274,5000,0.06084933333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,15,ON_SEGMENT_BOUNDARY,5000,1500000,91260,5000,0.06084,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,96142,5000,0.06409466666666666,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,16,ON_SEGMENT_BOUNDARY,5000,1500000,96168,5000,0.064112,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,115710,5000,0.07714,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,20,ON_SEGMENT_BOUNDARY,5000,1500000,115728,5000,0.077152,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,135252,5000,0.090168,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,24,ON_SEGMENT_BOUNDARY,5000,1500000,135224,5000,0.09014933333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,159606,5000,0.106404,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,29,ON_SEGMENT_BOUNDARY,5000,1500000,159648,5000,0.106432,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,164530,5000,0.10968666666666667,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,30,ON_SEGMENT_BOUNDARY,5000,1500000,164510,5000,0.10967333333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,169392,5000,0.112928,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,31,ON_SEGMENT_BOUNDARY,5000,1500000,169382,5000,0.11292133333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,174264,5000,0.116176,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,32,ON_SEGMENT_BOUNDARY,5000,1500000,174238,5000,0.11615866666666666,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,252332,5000,0.16822133333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,48,ON_SEGMENT_BOUNDARY,5000,1500000,252336,5000,0.168224,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,330380,5000,0.22025333333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.2000000000000002,64,ON_SEGMENT_BOUNDARY,5000,1500000,330372,5000,0.220248,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,257,28,0.00017133333333333334,0.0056,RAW_COUNTS
BCH-B300,AWGN,5.5,1,ON_SEGMENT_BOUNDARY,5000,1500000,241,26,0.00016066666666666668,0.0052,RAW_COUNTS
BCH-B300,AWGN,5.5,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,703,76,0.00046866666666666666,0.0152,RAW_COUNTS
BCH-B300,AWGN,5.5,2,ON_SEGMENT_BOUNDARY,5000,1500000,710,77,0.0004733333333333333,0.0154,RAW_COUNTS
BCH-B300,AWGN,5.5,3,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,1874,197,0.0012493333333333334,0.0394,RAW_COUNTS
BCH-B300,AWGN,5.5,3,ON_SEGMENT_BOUNDARY,5000,1500000,1861,196,0.0012406666666666666,0.0392,RAW_COUNTS
BCH-B300,AWGN,5.5,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,4306,435,0.0028706666666666668,0.087,RAW_COUNTS
BCH-B300,AWGN,5.5,4,ON_SEGMENT_BOUNDARY,5000,1500000,4320,437,0.00288,0.0874,RAW_COUNTS
BCH-B300,AWGN,5.5,5,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,9014,881,0.0060093333333333335,0.1762,RAW_COUNTS
BCH-B300,AWGN,5.5,5,ON_SEGMENT_BOUNDARY,5000,1500000,9083,888,0.006055333333333334,0.1776,RAW_COUNTS
BCH-B300,AWGN,5.5,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,17045,1609,0.011363333333333333,0.3218,RAW_COUNTS
BCH-B300,AWGN,5.5,6,ON_SEGMENT_BOUNDARY,5000,1500000,17043,1608,0.011362,0.3216,RAW_COUNTS
BCH-B300,AWGN,5.5,7,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,27789,2523,0.018526,0.5046,RAW_COUNTS
BCH-B300,AWGN,5.5,7,ON_SEGMENT_BOUNDARY,5000,1500000,27829,2529,0.018552666666666665,0.5058,RAW_COUNTS
BCH-B300,AWGN,5.5,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,40796,3551,0.027197333333333334,0.7102,RAW_COUNTS
BCH-B300,AWGN,5.5,8,ON_SEGMENT_BOUNDARY,5000,1500000,40837,3555,0.027224666666666668,0.711,RAW_COUNTS
BCH-B300,AWGN,5.5,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,62115,4832,0.04141,0.9664,RAW_COUNTS
BCH-B300,AWGN,5.5,10,ON_SEGMENT_BOUNDARY,5000,1500000,62148,4835,0.041432,0.967,RAW_COUNTS
BCH-B300,AWGN,5.5,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,73588,5000,0.04905866666666667,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,12,ON_SEGMENT_BOUNDARY,5000,1500000,73626,5000,0.049084,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,83392,5000,0.05559466666666667,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,14,ON_SEGMENT_BOUNDARY,5000,1500000,83410,5000,0.055606666666666665,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,88300,5000,0.058866666666666664,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,15,ON_SEGMENT_BOUNDARY,5000,1500000,88304,5000,0.058869333333333336,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,93194,5000,0.062129333333333335,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,16,ON_SEGMENT_BOUNDARY,5000,1500000,93202,5000,0.062134666666666664,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,112808,5000,0.07520533333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,20,ON_SEGMENT_BOUNDARY,5000,1500000,112826,5000,0.07521733333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,132424,5000,0.08828266666666666,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,24,ON_SEGMENT_BOUNDARY,5000,1500000,132418,5000,0.08827866666666667,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,156868,5000,0.10457866666666667,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,29,ON_SEGMENT_BOUNDARY,5000,1500000,156896,5000,0.10459733333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,161786,5000,0.10785733333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,30,ON_SEGMENT_BOUNDARY,5000,1500000,161816,5000,0.10787733333333334,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,166706,5000,0.11113733333333334,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,31,ON_SEGMENT_BOUNDARY,5000,1500000,166742,5000,0.11116133333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,171632,5000,0.11442133333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,32,ON_SEGMENT_BOUNDARY,5000,1500000,171644,5000,0.11442933333333333,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,250106,5000,0.16673733333333332,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,48,ON_SEGMENT_BOUNDARY,5000,1500000,250138,5000,0.16675866666666667,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,328546,5000,0.21903066666666668,1.0,RAW_COUNTS
BCH-B300,AWGN,5.5,64,ON_SEGMENT_BOUNDARY,5000,1500000,328532,5000,0.21902133333333335,1.0,RAW_COUNTS
BCH-B300-426,AWGN,5,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,1044,93,0.000696,0.0186,RAW_COUNTS
BCH-B300-426,AWGN,5,1,ON_SEGMENT_BOUNDARY,5000,1500000,1071,95,0.000714,0.019,RAW_COUNTS
BCH-B300-426,AWGN,5,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,2183,187,0.0014553333333333334,0.0374,RAW_COUNTS
BCH-B300-426,AWGN,5,2,ON_SEGMENT_BOUNDARY,5000,1500000,2145,184,0.00143,0.0368,RAW_COUNTS
BCH-B300-426,AWGN,5,3,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,3980,332,0.0026533333333333335,0.0664,RAW_COUNTS
BCH-B300-426,AWGN,5,3,ON_SEGMENT_BOUNDARY,5000,1500000,4005,334,0.00267,0.0668,RAW_COUNTS
BCH-B300-426,AWGN,5,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,7333,598,0.004888666666666667,0.1196,RAW_COUNTS
BCH-B300-426,AWGN,5,4,ON_SEGMENT_BOUNDARY,5000,1500000,7396,602,0.0049306666666666665,0.1204,RAW_COUNTS
BCH-B300-426,AWGN,5,5,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,12279,962,0.008186,0.1924,RAW_COUNTS
BCH-B300-426,AWGN,5,5,ON_SEGMENT_BOUNDARY,5000,1500000,12257,960,0.008171333333333333,0.192,RAW_COUNTS
BCH-B300-426,AWGN,5,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,19558,1478,0.013038666666666667,0.2956,RAW_COUNTS
BCH-B300-426,AWGN,5,6,ON_SEGMENT_BOUNDARY,5000,1500000,19670,1488,0.013113333333333333,0.2976,RAW_COUNTS
BCH-B300-426,AWGN,5,7,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,29513,2159,0.019675333333333333,0.4318,RAW_COUNTS
BCH-B300-426,AWGN,5,7,ON_SEGMENT_BOUNDARY,5000,1500000,29372,2148,0.019581333333333333,0.4296,RAW_COUNTS
BCH-B300-426,AWGN,5,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1500000,40552,2858,0.027034666666666665,0.5716,RAW_COUNTS
BCH-B300-426,AWGN,5,8,ON_SEGMENT_BOUNDARY,5000,1500000,40376,2845,0.026917333333333335,0.569,RAW_COUNTS
