rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId
R34,0,0,1.3353890837021747,0.73529411764705888,0.5,CONTINUOUS_TRUNCATED_D112,112,1000,48588,943,0.16195999999999999,0.94299999999999995,0.1606460010892069,0.16328265591153968,0.92686293234051409,0.95574655964128408,5795,432,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,398.43789999999979,417.19999999999999,493.5,769.89999999999998,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0,STAGE13-REFERENCE
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,BLOCK_FULL_TRACEBACK,306,2793,2328,200,0.0027783745076978158,0.07160759040458288,0.0026679262675615044,0.0028933818781413994,0.062622254991625687,0.081769718871267633,0,0,58752,1536,60288,854658,109396224,406,207,386,407,332.14393125671313,357,420.19999999999999,1486.8,5,2026072001,2026072903,0-2792,STAGE13-REFERENCE-R34-2,STAGE13-REFERENCE
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,CONTINUOUS_TRUNCATED_D84,84,2793,2431,223,0.0029013008712256831,0.079842463301109917,0.0027883933998699251,0.0030187663457508719,0.070357702443977807,0.090481396033335451,213,37,16128,1536,17664,52318476,109396224,110,97.233333333333334,111,407,389.91611170784194,414.39999999999998,484.80000000000001,1115.5999999999999,5,2026072001,2026072903,0-2792,STAGE13-REFERENCE-R34-2,STAGE13-REFERENCE
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,CONTINUOUS_TRUNCATED_D112,112,2793,2355,204,0.0028105979233798784,0.073039742212674549,0.0026994998147986679,0.0029262548668050432,0.063965086778922001,0.083287256582131333,33,10,21504,1536,23040,60999120,109396224,148,123.15000000000001,148,407,401.6175438596502,424.60000000000002,489.89999999999998,930.10000000000002,5,2026072001,2026072903,0-2792,STAGE13-REFERENCE-R34-2,STAGE13-REFERENCE
R34,4,4,5.3353890837021751,0.73529411764705888,0.19905358527674863,BLOCK_FULL_TRACEBACK,306,50000,110,14,7.3333333333333331e-06,0.00027999999999999998,6.0849977472647162e-06,8.8377623524369971e-06,0.0001668041917435913,0.00046997606136788797,0,0,58752,1536,60288,15300000,1958400000,406,207,386,407,332.52702000000136,354.39999999999998,417.69999999999999,2574.3000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-4,STAGE13-REFERENCE
R34,4,4,5.3353890837021751,0.73529411764705888,0.19905358527674863,CONTINUOUS_TRUNCATED_D84,84,50000,110,14,7.3333333333333331e-06,0.00027999999999999998,6.0849977472647162e-06,8.8377623524369971e-06,0.0001668041917435913,0.00046997606136788797,0,0,16128,1536,17664,936600000,1958400000,110,97.233333333333334,111,407,389.52065999999644,414.60000000000002,484.69999999999999,1954,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-4,STAGE13-REFERENCE
R34,4,4,5.3353890837021751,0.73529411764705888,0.19905358527674863,CONTINUOUS_TRUNCATED_D112,112,50000,110,14,7.3333333333333331e-06,0.00027999999999999998,6.0849977472647162e-06,8.8377623524369971e-06,0.0001668041917435913,0.00046997606136788797,0,0,21504,1536,23040,1092000000,1958400000,148,123.15000000000001,148,407,402.02211799999498,425.60000000000002,498.19999999999999,1658.9000000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-4,STAGE13-REFERENCE
R34,6,6,7.3353890837021751,0.73529411764705888,0.12559432157547901,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,406,207,386,407,329.86085600000041,353.60000000000002,412.69999999999999,1887.9000000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6,STAGE13-REFERENCE
R34,6,6,7.3353890837021751,0.73529411764705888,0.12559432157547901,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,110,97.233333333333334,111,407,387.09294799999788,414.10000000000002,478.19999999999999,2877.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6,STAGE13-REFERENCE
R34,6,6,7.3353890837021751,0.73529411764705888,0.12559432157547901,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,148,123.15000000000001,148,407,399.25470399999858,425.60000000000002,491.19999999999999,2830.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-6,STAGE13-REFERENCE
R34,8,8,9.3353890837021751,0.73529411764705888,0.079244659623055658,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,406,207,386,407,333.43065199999842,356.60000000000002,411,1332.7,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8,STAGE13-REFERENCE
R34,8,8,9.3353890837021751,0.73529411764705888,0.079244659623055658,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,110,97.233333333333334,111,407,390.84557999999913,416.5,480.19999999999999,1976.9000000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8,STAGE13-REFERENCE
R34,8,8,9.3353890837021751,0.73529411764705888,0.079244659623055658,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,148,123.15000000000001,148,407,403.90984799999711,427.30000000000001,495.5,2263.4000000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-8,STAGE13-REFERENCE
R34,10,10,11.335389083702175,0.73529411764705888,0.050000000000000003,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,406,207,386,407,334.18444000000267,350.69999999999999,441.39999999999998,17701.900000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-10,STAGE13-REFERENCE
R34,10,10,11.335389083702175,0.73529411764705888,0.050000000000000003,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,110,97.233333333333334,111,407,393.53809599999585,411.39999999999998,512.79999999999995,12019.299999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-10,STAGE13-REFERENCE
R34,10,10,11.335389083702175,0.73529411764705888,0.050000000000000003,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,148,123.15000000000001,148,407,406.92543399999755,423.39999999999998,528,13302.9,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-10,STAGE13-REFERENCE
