caseId,waveformSnrIndex,waveformSnrDb,snrLinear,actualRate,derivedEbn0Db,sigma2,gridType
K300_M511K421,17,8.5,7.0794578438413787,0.76923076923076927,6.6291335664285551,0.14125375446227545,BASE_0P5DB
K300_M511K421,18,9.0,7.9432823472428158,0.76923076923076927,7.1291335664285551,0.1258925411794167,BASE_0P5DB
K300_M511K421,19,9.5,8.9125093813374541,0.76923076923076927,7.6291335664285551,0.11220184543019636,BASE_0P5DB
K300_M511K421,20,10.0,10,0.76923076923076927,8.1291335664285551,0.10000000000000001,BASE_0P5DB
K300_M511K421,21,10.5,11.220184543019636,0.76923076923076927,8.6291335664285551,0.089125093813374537,BASE_0P5DB
K300_M511K421,22,11.0,12.589254117941675,0.76923076923076927,9.1291335664285551,0.079432823472428138,BASE_0P5DB
K300_M511K421,23,11.5,14.12537544622754,0.76923076923076927,9.6291335664285551,0.070794578438413802,BASE_0P5DB
K300_M511K421,24,12.0,15.848931924611133,0.76923076923076927,10.129133566428555,0.063095734448019331,BASE_0P5DB
K300_M511K421,25,12.5,17.782794100389228,0.76923076923076927,10.629133566428555,0.056234132519034905,BASE_0P5DB
K300_M511K421,26,13.0,19.952623149688797,0.76923076923076927,11.129133566428555,0.050118723362727227,BASE_0P5DB
K300_M511K421,27,13.5,22.387211385683401,0.76923076923076927,11.629133566428555,0.0446683592150963,BASE_0P5DB
K300_M511K421,28,14.0,25.118864315095795,0.76923076923076927,12.129133566428555,0.039810717055349734,BASE_0P5DB
K300_M511K421,29,14.5,28.183829312644534,0.76923076923076927,12.629133566428555,0.035481338923357551,BASE_0P5DB
K300_M511K421,30,15.0,31.622776601683793,0.76923076923076927,13.129133566428555,0.031622776601683791,BASE_0P5DB
K300_M511K421,31,15.5,35.481338923357548,0.76923076923076927,13.629133566428555,0.028183829312644536,BASE_0P5DB
K300_M511K421,32,16.0,39.810717055349734,0.76923076923076927,14.129133566428555,0.025118864315095794,BASE_0P5DB
K300_M511K421,33,16.5,44.668359215096302,0.76923076923076927,14.629133566428555,0.022387211385683402,BASE_0P5DB
K300_M511K421,34,17.0,50.118723362727224,0.76923076923076927,15.129133566428555,0.019952623149688799,BASE_0P5DB
K300_M511K421,35,17.5,56.234132519034908,0.76923076923076927,15.629133566428555,0.017782794100389229,BASE_0P5DB
K300_M511K421,36,18.0,63.095734448019329,0.76923076923076927,16.129133566428557,0.015848931924611134,BASE_0P5DB
K300_M511K385,0,0.0,1,0.70422535211267601,-1.4874165128092467,1,BASE_0P5DB
K300_M511K385,1,0.5,1.1220184543019633,0.70422535211267601,-0.98741651280924669,0.89125093813374556,BASE_0P5DB
K300_M511K385,2,1.0,1.2589254117941673,0.70422535211267601,-0.48741651280924669,0.79432823472428149,BASE_0P5DB
K300_M511K385,3,1.5,1.4125375446227544,0.70422535211267601,0.012583487190753306,0.70794578438413791,BASE_0P5DB
K300_M511K385,4,2.0,1.5848931924611136,0.70422535211267601,0.51258348719075331,0.63095734448019325,BASE_0P5DB
K300_M511K385,5,2.5,1.7782794100389228,0.70422535211267601,1.0125834871907533,0.56234132519034907,BASE_0P5DB
K300_M511K385,6,3.0,1.9952623149688795,0.70422535211267601,1.5125834871907533,0.50118723362727235,BASE_0P5DB
K300_M511K385,7,3.5,2.2387211385683394,0.70422535211267601,2.0125834871907533,0.44668359215096315,BASE_0P5DB
K300_M511K385,8,4.0,2.5118864315095801,0.70422535211267601,2.5125834871907533,0.39810717055349726,BASE_0P5DB
K300_M511K385,9,4.5,2.8183829312644537,0.70422535211267601,3.0125834871907533,0.35481338923357547,BASE_0P5DB
K300_M511K385,10,5.0,3.1622776601683795,0.70422535211267601,3.5125834871907533,0.31622776601683794,BASE_0P5DB
K300_M511K385,11,5.5,3.548133892335755,0.70422535211267601,4.0125834871907529,0.28183829312644537,BASE_0P5DB
K300_M511K385,12,6.0,3.9810717055349722,0.70422535211267601,4.5125834871907529,0.25118864315095801,BASE_0P5DB
K300_M511K385,13,6.5,4.4668359215096318,0.70422535211267601,5.0125834871907529,0.22387211385683392,BASE_0P5DB
K300_M511K385,14,7.0,5.011872336272722,0.70422535211267601,5.5125834871907529,0.199526231496888,BASE_0P5DB
K300_M511K385,15,7.5,5.6234132519034912,0.70422535211267601,6.0125834871907529,0.17782794100389226,BASE_0P5DB
K300_M511K385,16,8.0,6.3095734448019334,0.70422535211267601,6.5125834871907529,0.15848931924611132,BASE_0P5DB
K300_M511K385,17,8.5,7.0794578438413787,0.70422535211267601,7.0125834871907529,0.14125375446227545,BASE_0P5DB
K300_M511K385,18,9.0,7.9432823472428158,0.70422535211267601,7.5125834871907529,0.1258925411794167,BASE_0P5DB
K300_M511K385,19,9.5,8.9125093813374541,0.70422535211267601,8.0125834871907529,0.11220184543019636,BASE_0P5DB
K300_M511K385,20,10.0,10,0.70422535211267601,8.5125834871907529,0.10000000000000001,BASE_0P5DB
K300_M511K385,21,10.5,11.220184543019636,0.70422535211267601,9.0125834871907529,0.089125093813374537,BASE_0P5DB
K300_M511K385,22,11.0,12.589254117941675,0.70422535211267601,9.5125834871907529,0.079432823472428138,BASE_0P5DB
K300_M511K385,23,11.5,14.12537544622754,0.70422535211267601,10.012583487190753,0.070794578438413802,BASE_0P5DB
K300_M511K385,24,12.0,15.848931924611133,0.70422535211267601,10.512583487190753,0.063095734448019331,BASE_0P5DB
K300_M511K385,25,12.5,17.782794100389228,0.70422535211267601,11.012583487190753,0.056234132519034905,BASE_0P5DB
K300_M511K385,26,13.0,19.952623149688797,0.70422535211267601,11.512583487190753,0.050118723362727227,BASE_0P5DB
K300_M511K385,27,13.5,22.387211385683401,0.70422535211267601,12.012583487190753,0.0446683592150963,BASE_0P5DB
K300_M511K385,28,14.0,25.118864315095795,0.70422535211267601,12.512583487190753,0.039810717055349734,BASE_0P5DB
K300_M511K385,29,14.5,28.183829312644534,0.70422535211267601,13.012583487190753,0.035481338923357551,BASE_0P5DB
K300_M511K385,30,15.0,31.622776601683793,0.70422535211267601,13.512583487190753,0.031622776601683791,BASE_0P5DB
K300_M511K385,31,15.5,35.481338923357548,0.70422535211267601,14.012583487190753,0.028183829312644536,BASE_0P5DB
K300_M511K385,32,16.0,39.810717055349734,0.70422535211267601,14.512583487190753,0.025118864315095794,BASE_0P5DB
K300_M511K385,33,16.5,44.668359215096302,0.70422535211267601,15.012583487190753,0.022387211385683402,BASE_0P5DB
K300_M511K385,34,17.0,50.118723362727224,0.70422535211267601,15.512583487190753,0.019952623149688799,BASE_0P5DB
K300_M511K385,35,17.5,56.234132519034908,0.70422535211267601,16.012583487190753,0.017782794100389229,BASE_0P5DB
K300_M511K385,36,18.0,63.095734448019329,0.70422535211267601,16.512583487190753,0.015848931924611134,BASE_0P5DB
