caseId,payloadLength,snrIndex,snrDb,metric,rawNumerator,rawDenominator,rawRate,zeroObservedStatus,oneSided95UpperBound,upperBoundFormula,stopReason,totalFrames
K300_S15,300,20,10,fer,86,50000,0.00172,OBSERVED_ERROR_RATE,0.00172,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,21,10.5,ber,60,15000000,3.9999999999999998e-06,OBSERVED_ERROR_RATE,3.9999999999999998e-06,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,21,10.5,fer,27,50000,0.00054000000000000001,OBSERVED_ERROR_RATE,0.00054000000000000001,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,22,11,ber,13,15000000,8.666666666666667e-07,OBSERVED_ERROR_RATE,8.666666666666667e-07,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,22,11,fer,5,50000,0.0001,OBSERVED_ERROR_RATE,0.0001,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,23,11.5,ber,6,15000000,3.9999999999999998e-07,OBSERVED_ERROR_RATE,3.9999999999999998e-07,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,23,11.5,fer,2,50000,4.0000000000000003e-05,OBSERVED_ERROR_RATE,4.0000000000000003e-05,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,24,12,ber,3,15000000,1.9999999999999999e-07,OBSERVED_ERROR_RATE,1.9999999999999999e-07,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,24,12,fer,1,50000,2.0000000000000002e-05,OBSERVED_ERROR_RATE,2.0000000000000002e-05,not_censored,MAX_FRAMES_REACHED,50000
K300_S15,300,25,12.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,25,12.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,26,13,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,26,13,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,27,13.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,27,13.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,28,14,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,28,14,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,29,14.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,29,14.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,30,15,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,30,15,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,31,15.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,31,15.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,32,16,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,32,16,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,33,16.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,33,16.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,34,17,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,34,17,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,35,17.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,35,17.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,36,18,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_S15,300,36,18,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,0,0,ber,47905,300000,0.15968333333333334,OBSERVED_ERROR_RATE,0.15968333333333334,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,0,0,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,1,0.5,ber,43736,300000,0.14578666666666668,OBSERVED_ERROR_RATE,0.14578666666666668,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,1,0.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,2,1,ber,39056,300000,0.13018666666666667,OBSERVED_ERROR_RATE,0.13018666666666667,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,2,1,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,3,1.5,ber,35433,300000,0.11811000000000001,OBSERVED_ERROR_RATE,0.11811000000000001,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,3,1.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,4,2,ber,31272,300000,0.10424,OBSERVED_ERROR_RATE,0.10424,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,4,2,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,5,2.5,ber,27560,300000,0.091866666666666666,OBSERVED_ERROR_RATE,0.091866666666666666,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,5,2.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,6,3,ber,23369,300000,0.07789666666666667,OBSERVED_ERROR_RATE,0.07789666666666667,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,6,3,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,7,3.5,ber,20220,300000,0.067400000000000002,OBSERVED_ERROR_RATE,0.067400000000000002,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,7,3.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,8,4,ber,16336,300000,0.054453333333333333,OBSERVED_ERROR_RATE,0.054453333333333333,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,8,4,fer,996,1000,0.996,OBSERVED_ERROR_RATE,0.996,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,9,4.5,ber,12564,300000,0.041880000000000001,OBSERVED_ERROR_RATE,0.041880000000000001,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,9,4.5,fer,973,1000,0.97299999999999998,OBSERVED_ERROR_RATE,0.97299999999999998,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,10,5,ber,8600,300000,0.028666666666666667,OBSERVED_ERROR_RATE,0.028666666666666667,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,10,5,fer,875,1000,0.875,OBSERVED_ERROR_RATE,0.875,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,11,5.5,ber,4859,300000,0.016196666666666668,OBSERVED_ERROR_RATE,0.016196666666666668,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,11,5.5,fer,622,1000,0.622,OBSERVED_ERROR_RATE,0.622,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,12,6,ber,1943,300000,0.006476666666666667,OBSERVED_ERROR_RATE,0.006476666666666667,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,12,6,fer,306,1000,0.30599999999999999,OBSERVED_ERROR_RATE,0.30599999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M255K207,300,13,6.5,ber,1198,524700,0.0022832094530207737,OBSERVED_ERROR_RATE,0.0022832094530207737,not_censored,TARGET_FRAME_ERRORS_REACHED,1749
K300_M255K207,300,13,6.5,fer,200,1749,0.11435105774728416,OBSERVED_ERROR_RATE,0.11435105774728416,not_censored,TARGET_FRAME_ERRORS_REACHED,1749
K300_M255K207,300,14,7,ber,1123,2200200,0.00051040814471411695,OBSERVED_ERROR_RATE,0.00051040814471411695,not_censored,TARGET_FRAME_ERRORS_REACHED,7334
K300_M255K207,300,14,7,fer,200,7334,0.027270248159258249,OBSERVED_ERROR_RATE,0.027270248159258249,not_censored,TARGET_FRAME_ERRORS_REACHED,7334
K300_M255K207,300,15,7.5,ber,1109,13361100,8.3002148026734332e-05,OBSERVED_ERROR_RATE,8.3002148026734332e-05,not_censored,TARGET_FRAME_ERRORS_REACHED,44537
K300_M255K207,300,15,7.5,fer,200,44537,0.0044906482250712887,OBSERVED_ERROR_RATE,0.0044906482250712887,not_censored,TARGET_FRAME_ERRORS_REACHED,44537
K300_M255K207,300,16,8,ber,128,15000000,8.5333333333333335e-06,OBSERVED_ERROR_RATE,8.5333333333333335e-06,not_censored,MAX_FRAMES_REACHED,50000
K300_M255K207,300,16,8,fer,25,50000,0.00050000000000000001,OBSERVED_ERROR_RATE,0.00050000000000000001,not_censored,MAX_FRAMES_REACHED,50000
K300_M255K207,300,17,8.5,ber,4,15000000,2.6666666666666667e-07,OBSERVED_ERROR_RATE,2.6666666666666667e-07,not_censored,MAX_FRAMES_REACHED,50000
K300_M255K207,300,17,8.5,fer,1,50000,2.0000000000000002e-05,OBSERVED_ERROR_RATE,2.0000000000000002e-05,not_censored,MAX_FRAMES_REACHED,50000
K300_M255K207,300,18,9,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,18,9,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,19,9.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,19,9.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,20,10,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,20,10,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,21,10.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,21,10.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,22,11,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,22,11,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,23,11.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,23,11.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,24,12,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,24,12,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,25,12.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,25,12.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,26,13,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,26,13,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,27,13.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,27,13.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,28,14,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,28,14,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,29,14.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,29,14.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,30,15,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,30,15,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,31,15.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,31,15.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,32,16,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,32,16,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,33,16.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,33,16.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,34,17,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,34,17,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,35,17.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,35,17.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,36,18,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M255K207,300,36,18,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,0,0,ber,47854,300000,0.15951333333333334,OBSERVED_ERROR_RATE,0.15951333333333334,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,0,0,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,1,0.5,ber,43511,300000,0.14503666666666667,OBSERVED_ERROR_RATE,0.14503666666666667,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,1,0.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,2,1,ber,39099,300000,0.13033,OBSERVED_ERROR_RATE,0.13033,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,2,1,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,3,1.5,ber,35215,300000,0.11738333333333334,OBSERVED_ERROR_RATE,0.11738333333333334,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,3,1.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,4,2,ber,30892,300000,0.10297333333333333,OBSERVED_ERROR_RATE,0.10297333333333333,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,4,2,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,5,2.5,ber,27231,300000,0.090770000000000003,OBSERVED_ERROR_RATE,0.090770000000000003,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,5,2.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,6,3,ber,23454,300000,0.078179999999999999,OBSERVED_ERROR_RATE,0.078179999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,6,3,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,7,3.5,ber,20190,300000,0.067299999999999999,OBSERVED_ERROR_RATE,0.067299999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,7,3.5,fer,1000,1000,1,OBSERVED_ERROR_RATE,1,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,8,4,ber,17054,300000,0.056846666666666663,OBSERVED_ERROR_RATE,0.056846666666666663,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,8,4,fer,994,1000,0.99399999999999999,OBSERVED_ERROR_RATE,0.99399999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,9,4.5,ber,13871,300000,0.046236666666666669,OBSERVED_ERROR_RATE,0.046236666666666669,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,9,4.5,fer,974,1000,0.97399999999999998,OBSERVED_ERROR_RATE,0.97399999999999998,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,10,5,ber,10356,300000,0.034520000000000002,OBSERVED_ERROR_RATE,0.034520000000000002,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,10,5,fer,865,1000,0.86499999999999999,OBSERVED_ERROR_RATE,0.86499999999999999,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,11,5.5,ber,6122,300000,0.020406666666666667,OBSERVED_ERROR_RATE,0.020406666666666667,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,11,5.5,fer,587,1000,0.58699999999999997,OBSERVED_ERROR_RATE,0.58699999999999997,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,12,6,ber,2829,300000,0.0094299999999999991,OBSERVED_ERROR_RATE,0.0094299999999999991,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,12,6,fer,292,1000,0.29199999999999998,OBSERVED_ERROR_RATE,0.29199999999999998,not_censored,TARGET_FRAME_ERRORS_REACHED,1000
K300_M511K421,300,13,6.5,ber,1820,769800,0.002364250454663549,OBSERVED_ERROR_RATE,0.002364250454663549,not_censored,TARGET_FRAME_ERRORS_REACHED,2566
K300_M511K421,300,13,6.5,fer,200,2566,0.077942322681215898,OBSERVED_ERROR_RATE,0.077942322681215898,not_censored,TARGET_FRAME_ERRORS_REACHED,2566
K300_M511K421,300,14,7,ber,1781,4864200,0.00036614448419061718,OBSERVED_ERROR_RATE,0.00036614448419061718,not_censored,TARGET_FRAME_ERRORS_REACHED,16214
K300_M511K421,300,14,7,fer,200,16214,0.012335019119279636,OBSERVED_ERROR_RATE,0.012335019119279636,not_censored,TARGET_FRAME_ERRORS_REACHED,16214
K300_M511K421,300,15,7.5,ber,417,15000000,2.7800000000000001e-05,OBSERVED_ERROR_RATE,2.7800000000000001e-05,not_censored,MAX_FRAMES_REACHED,50000
K300_M511K421,300,15,7.5,fer,47,50000,0.00093999999999999997,OBSERVED_ERROR_RATE,0.00093999999999999997,not_censored,MAX_FRAMES_REACHED,50000
K300_M511K421,300,16,8,ber,38,15000000,2.5333333333333334e-06,OBSERVED_ERROR_RATE,2.5333333333333334e-06,not_censored,MAX_FRAMES_REACHED,50000
K300_M511K421,300,16,8,fer,5,50000,0.0001,OBSERVED_ERROR_RATE,0.0001,not_censored,MAX_FRAMES_REACHED,50000
K300_M511K421,300,17,8.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,17,8.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,18,9,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,18,9,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,19,9.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,19,9.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,20,10,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,20,10,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,21,10.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,21,10.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,22,11,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,22,11,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,23,11.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,23,11.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,24,12,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,24,12,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,25,12.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,25,12.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,26,13,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,26,13,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,27,13.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,27,13.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,28,14,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,28,14,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,29,14.5,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,29,14.5,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,30,15,ber,0,15000000,0,ZERO_OBSERVED_CENSORED,1.9999999999999999e-07,3/rawDenominator,MAX_FRAMES_REACHED,50000
K300_M511K421,300,30,15,fer,0,50000,0,ZERO_OBSERVED_CENSORED,6.0000000000000002e-05,3/rawDenominator,MAX_FRAMES_REACHED,50000
