caseName,payloadLength,encodedLength,frameRate,sourceEbN0Db,sourceSnrIndex,repetition,warmupFrames,timedFrames,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,decodedBitErrors,decodedFrameErrors,configHash
BCH-S300,300,420,0.7142857142857143,5.4000000000000004,54,3,500,5000,20.43625999999999,16.899999999999999,30,47.619000000000419,381.30000000000001,4815,1784,3f1d853c2df7de3d9f38c35695e3905f5530380eb9b46073bfa5e98cbce5ff4e
BCH-S300,300,420,0.7142857142857143,5.5999999999999996,56,1,500,5000,20.328719999999965,16.699999999999999,30.105000000000022,43.307000000000151,973.20000000000005,3889,1497,4593a06579d73c44dd9690f28784687976c46f99511e0434848050e5ba291e07
BCH-S300,300,420,0.7142857142857143,5.5999999999999996,56,2,500,5000,21.817139999999949,17.600000000000001,31.699999999999999,57.605000000000111,291.60000000000002,3889,1497,4593a06579d73c44dd9690f28784687976c46f99511e0434848050e5ba291e07
BCH-S300,300,420,0.7142857142857143,5.5999999999999996,56,3,500,5000,22.44129999999997,17,31.800000000000001,75.406000000000134,919.5,3889,1497,4593a06579d73c44dd9690f28784687976c46f99511e0434848050e5ba291e07
BCH-S300,300,420,0.7142857142857143,5.7999999999999998,58,1,500,5000,19.652979999999964,16.399999999999999,28.699999999999999,47.010000000000218,275.89999999999998,2811,1116,545643254f8f2cb524f36cc1559d09bceebf64752f5356dca3a52a7994026d52
BCH-S300,300,420,0.7142857142857143,5.7999999999999998,58,2,500,5000,21.192280000000029,16.899999999999999,30.800000000000001,60.704000000000086,1036.9000000000001,2811,1116,545643254f8f2cb524f36cc1559d09bceebf64752f5356dca3a52a7994026d52
BCH-S300,300,420,0.7142857142857143,5.7999999999999998,58,3,500,5000,20.673360000000031,16.5,29.899999999999999,49.306000000000132,937.89999999999998,2811,1116,545643254f8f2cb524f36cc1559d09bceebf64752f5356dca3a52a7994026d52
BCH-S300,300,420,0.7142857142857143,6,60,1,500,5000,24.999020000000012,21.600000000000001,36.100000000000001,107.70500000000011,1034.5999999999999,2148,888,0edeb14ac360dba15a26d0da00d4f19e82ad442a45e6e2ef4334aa594ea85b35
BCH-S300,300,420,0.7142857142857143,6,60,2,500,5000,21.624939999999928,17.699999999999999,30.399999999999999,52.200000000000003,800.39999999999998,2148,888,0edeb14ac360dba15a26d0da00d4f19e82ad442a45e6e2ef4334aa594ea85b35
BCH-S300,300,420,0.7142857142857143,6,60,3,500,5000,22.149499999999943,17.800000000000001,31.399999999999999,66.101000000000013,621.20000000000005,2148,888,0edeb14ac360dba15a26d0da00d4f19e82ad442a45e6e2ef4334aa594ea85b35
BCH-S300,300,420,0.7142857142857143,6.2000000000000002,62,1,500,5000,23.09233999999995,19.300000000000001,33.600000000000001,78.013000000000289,702.70000000000005,1584,687,b9c6649dc6f48b0375155180e5866efb64680a88615ee0ca250e80925d3780df
BCH-S300,300,420,0.7142857142857143,6.2000000000000002,62,2,500,5000,20.977740000000022,16.600000000000001,31.600000000000001,66.505000000000109,402.39999999999998,1584,687,b9c6649dc6f48b0375155180e5866efb64680a88615ee0ca250e80925d3780df
BCH-S300,300,420,0.7142857142857143,6.2000000000000002,62,3,500,5000,19.907619999999941,16.300000000000001,29.199999999999999,44.50400000000009,285.60000000000002,1584,687,b9c6649dc6f48b0375155180e5866efb64680a88615ee0ca250e80925d3780df
BCH-S300,300,420,0.7142857142857143,6.4000000000000004,64,1,500,5000,22.01815999999997,17.600000000000001,31.600000000000001,62.714000000000304,486.39999999999998,1198,511,b62731ba8b4b6b856de71b83a920101803e0a768c3d8dc7a42c19b6f1316a13e
BCH-S300,300,420,0.7142857142857143,6.4000000000000004,64,2,500,5000,22.187439999999935,17.899999999999999,33,67.400000000000006,382,1198,511,b62731ba8b4b6b856de71b83a920101803e0a768c3d8dc7a42c19b6f1316a13e
BCH-S300,300,420,0.7142857142857143,6.4000000000000004,64,3,500,5000,20.403580000000002,16.300000000000001,31.699999999999999,61.401000000000018,328,1198,511,b62731ba8b4b6b856de71b83a920101803e0a768c3d8dc7a42c19b6f1316a13e
BCH-S300,300,420,0.7142857142857143,6.5999999999999996,66,1,500,5000,21.549300000000013,17.100000000000001,32.700000000000003,68.00800000000018,512.29999999999995,834,374,dee9ee675ab6e02b09e4f80943b5213d322ff8476cc90963df32b2f5b50d01a8
BCH-S300,300,420,0.7142857142857143,6.5999999999999996,66,2,500,5000,18.919019999999936,15.800000000000001,28.399999999999999,42.202000000000048,583.89999999999998,834,374,dee9ee675ab6e02b09e4f80943b5213d322ff8476cc90963df32b2f5b50d01a8
BCH-S300,300,420,0.7142857142857143,6.5999999999999996,66,3,500,5000,23.375080000000029,17.699999999999999,35.5,84.406000000000134,926.29999999999995,834,374,dee9ee675ab6e02b09e4f80943b5213d322ff8476cc90963df32b2f5b50d01a8
BCH-S300,300,420,0.7142857142857143,6.7999999999999998,68,1,500,5000,23.374219999999994,21.800000000000001,33.20500000000002,74.305000000000106,727.39999999999998,660,288,20122789d59431c30314a3451796490caaba853886726bfdebcdd8782f93e859
BCH-S300,300,420,0.7142857142857143,6.7999999999999998,68,2,500,5000,21.291919999999962,16.399999999999999,31.105000000000022,67.607000000000156,817.10000000000002,660,288,20122789d59431c30314a3451796490caaba853886726bfdebcdd8782f93e859
BCH-S300,300,420,0.7142857142857143,6.7999999999999998,68,3,500,5000,20.512360000000072,16.199999999999999,29.899999999999999,60.502000000000045,511.89999999999998,660,288,20122789d59431c30314a3451796490caaba853886726bfdebcdd8782f93e859
BCH-S300,300,420,0.7142857142857143,7,70,1,500,5000,21.525140000000007,17.5,30.399999999999999,57.32100000000046,490.19999999999999,456,201,aed297e0a777d160ce95fe54c998d2ae7e9a3fce8dd6d7dad39ba1903cc05405
BCH-S300,300,420,0.7142857142857143,7,70,2,500,5000,23.128200000000042,18.199999999999999,33.705000000000027,87.611000000000232,865.10000000000002,456,201,aed297e0a777d160ce95fe54c998d2ae7e9a3fce8dd6d7dad39ba1903cc05405
BCH-S300,300,420,0.7142857142857143,7,70,3,500,5000,22.82553999999999,20.300000000000001,32.200000000000003,81.416000000000352,565.70000000000005,456,201,aed297e0a777d160ce95fe54c998d2ae7e9a3fce8dd6d7dad39ba1903cc05405
BCH-S300,300,420,0.7142857142857143,7.2000000000000002,72,1,500,5000,22.474079999999958,17.5,32.299999999999997,75.83200000000069,698.60000000000002,268,125,ea7aa1334efbf7206b152c0acc68deabb9feb85e75e895dc2b04056f0c4c0359
BCH-S300,300,420,0.7142857142857143,7.2000000000000002,72,2,500,5000,24.663639999999944,18.899999999999999,36.805000000000014,102.03900000000085,892.39999999999998,268,125,ea7aa1334efbf7206b152c0acc68deabb9feb85e75e895dc2b04056f0c4c0359
BCH-S300,300,420,0.7142857142857143,7.2000000000000002,72,3,500,5000,31.879699999999861,26.300000000000001,54.410000000000032,164.80500000000012,2866,268,125,ea7aa1334efbf7206b152c0acc68deabb9feb85e75e895dc2b04056f0c4c0359
BCH-S300,300,420,0.7142857142857143,7.4000000000000004,74,1,500,5000,24.608640000000047,20.800000000000001,34.905000000000015,88.913000000000281,716.60000000000002,185,81,56654219c66fe7e7c236536de1d522563ce73d2e83e667f6c2ff20f42f4a178b
BCH-S300,300,420,0.7142857142857143,7.4000000000000004,74,2,500,5000,21.155199999999972,16.199999999999999,31.699999999999999,73.826000000000562,510.10000000000002,185,81,56654219c66fe7e7c236536de1d522563ce73d2e83e667f6c2ff20f42f4a178b
BCH-S300,300,420,0.7142857142857143,7.4000000000000004,74,3,500,5000,25.843719999999948,23.100000000000001,36.510000000000034,112.10200000000005,1712.4000000000001,185,81,56654219c66fe7e7c236536de1d522563ce73d2e83e667f6c2ff20f42f4a178b
BCH-S300,300,420,0.7142857142857143,7.5999999999999996,76,1,500,5000,20.871439999999989,16.600000000000001,31.605000000000022,62.201000000000022,353.39999999999998,140,62,31ba4b9498ef6f41e75c26fd7b77a8550dff0391601069357b356ec8e4fd91aa
BCH-S300,300,420,0.7142857142857143,7.5999999999999996,76,2,500,5000,26.793100000000042,23.399999999999999,39.5,116.4090000000002,1228.3,140,62,31ba4b9498ef6f41e75c26fd7b77a8550dff0391601069357b356ec8e4fd91aa
BCH-S300,300,420,0.7142857142857143,7.5999999999999996,76,3,500,5000,28.262200000000064,24.5,37.710000000000043,117.04900000000107,1621,140,62,31ba4b9498ef6f41e75c26fd7b77a8550dff0391601069357b356ec8e4fd91aa
BCH-S300,300,420,0.7142857142857143,7.7999999999999998,78,1,500,5000,24.479400000000016,17.300000000000001,34.899999999999999,92.006000000000128,2483.4000000000001,99,45,ddfffed1e0618e3e23c1d72651a8580613219aed55f7096b1c5bf5ad3ca46e9d
BCH-S300,300,420,0.7142857142857143,7.7999999999999998,78,2,500,5000,20.477519999999952,16.100000000000001,31.005000000000017,60.213000000000285,802,99,45,ddfffed1e0618e3e23c1d72651a8580613219aed55f7096b1c5bf5ad3ca46e9d
BCH-S300,300,420,0.7142857142857143,7.7999999999999998,78,3,500,5000,20.046180000000053,15.9,30.199999999999999,57.200000000000003,559.79999999999995,99,45,ddfffed1e0618e3e23c1d72651a8580613219aed55f7096b1c5bf5ad3ca46e9d
BCH-S300,300,420,0.7142857142857143,8,80,1,500,5000,18.506639999999955,15.300000000000001,28.199999999999999,46.505000000000109,220.30000000000001,65,27,00cafa30694e6e3b665ffabaaabd51fe444a43f4e3c9e6ac01fe186bd218d353
BCH-S300,300,420,0.7142857142857143,8,80,2,500,5000,20.107940000000006,15.800000000000001,29,49.326000000000569,650.39999999999998,65,27,00cafa30694e6e3b665ffabaaabd51fe444a43f4e3c9e6ac01fe186bd218d353
BCH-S300,300,420,0.7142857142857143,8,80,3,500,5000,19.49770000000003,15.699999999999999,28.199999999999999,48.412000000000255,847.70000000000005,65,27,00cafa30694e6e3b665ffabaaabd51fe444a43f4e3c9e6ac01fe186bd218d353
BCH-S300,300,420,0.7142857142857143,8.1999999999999993,82,1,500,5000,20.876660000000037,15.9,30.305000000000021,64.502000000000038,431.19999999999999,44,22,451ed7e0a97f20b54a266a81d0295127086550b5327e6b4f01f0bfa956de1a4b
BCH-S300,300,420,0.7142857142857143,8.1999999999999993,82,2,500,5000,20.793400000000048,16.199999999999999,30.100000000000001,70.00800000000018,406.89999999999998,44,22,451ed7e0a97f20b54a266a81d0295127086550b5327e6b4f01f0bfa956de1a4b
BCH-S300,300,420,0.7142857142857143,8.1999999999999993,82,3,500,5000,19.57785999999999,15.9,29.199999999999999,44.101000000000028,234,44,22,451ed7e0a97f20b54a266a81d0295127086550b5327e6b4f01f0bfa956de1a4b
BCH-S300,300,420,0.7142857142857143,8.4000000000000004,84,1,500,5000,18.757719999999939,15.5,28.199999999999999,41.207000000000157,354.19999999999999,15,8,b9965052158e609b45bbd3e0d081ff908dea1c9eb1d4d4c785fefdc200ce4e0d
BCH-S300,300,420,0.7142857142857143,8.4000000000000004,84,2,500,5000,19.224720000000008,15.6,28.399999999999999,42.700000000000003,432.30000000000001,15,8,b9965052158e609b45bbd3e0d081ff908dea1c9eb1d4d4c785fefdc200ce4e0d
BCH-S300,300,420,0.7142857142857143,8.4000000000000004,84,3,500,5000,22.408780000000046,18.199999999999999,32.100000000000001,69.107000000000156,622.5,15,8,b9965052158e609b45bbd3e0d081ff908dea1c9eb1d4d4c785fefdc200ce4e0d
BCH-S300,300,420,0.7142857142857143,8.5999999999999996,86,1,500,5000,18.402079999999991,15.4,27.5,38.305000000000106,688.60000000000002,19,7,1f93929c85a76697945d3ee0d2dacdcc67d54bc5e1720a1f5b8360f3eda0fdca
BCH-S300,300,420,0.7142857142857143,8.5999999999999996,86,2,500,5000,22.121019999999973,18.899999999999999,31.300000000000001,66.302000000000035,934.29999999999995,19,7,1f93929c85a76697945d3ee0d2dacdcc67d54bc5e1720a1f5b8360f3eda0fdca
BCH-S300,300,420,0.7142857142857143,8.5999999999999996,86,3,500,5000,17.519819999999985,15.199999999999999,27.005000000000017,35.299999999999997,211.5,19,7,1f93929c85a76697945d3ee0d2dacdcc67d54bc5e1720a1f5b8360f3eda0fdca
BCH-S300,300,420,0.7142857142857143,8.8000000000000007,88,1,500,5000,19.424159999999976,15.699999999999999,28.199999999999999,41.303000000000061,344.5,10,4,fa7e28203cc9daf2f180144aa03f729b870859e9a94c470ee4d5a46354c58861
BCH-S300,300,420,0.7142857142857143,8.8000000000000007,88,2,500,5000,19.737660000000034,16,29,47.002000000000045,290.80000000000001,10,4,fa7e28203cc9daf2f180144aa03f729b870859e9a94c470ee4d5a46354c58861
BCH-S300,300,420,0.7142857142857143,8.8000000000000007,88,3,500,5000,19.697880000000026,15.699999999999999,29.5,51.505000000000109,443.39999999999998,10,4,fa7e28203cc9daf2f180144aa03f729b870859e9a94c470ee4d5a46354c58861
BCH-S300,300,420,0.7142857142857143,9,90,1,500,5000,17.807999999999968,15.1,27,38.201000000000022,178.59999999999999,2,1,fcdf890d86e81f93a57239c5ce468d3d0ff3415d0425db7415df76fa6f2a5cd9
BCH-S300,300,420,0.7142857142857143,9,90,2,500,5000,19.064920000000011,15.300000000000001,28.605000000000022,55.80800000000017,293.69999999999999,2,1,fcdf890d86e81f93a57239c5ce468d3d0ff3415d0425db7415df76fa6f2a5cd9
BCH-S300,300,420,0.7142857142857143,9,90,3,500,5000,20.143459999999987,15.699999999999999,29.699999999999999,61.301000000000023,433.30000000000001,2,1,fcdf890d86e81f93a57239c5ce468d3d0ff3415d0425db7415df76fa6f2a5cd9
BCH-B300,300,390,0.76923076923076927,4,40,1,500,5000,100.78833999999978,90,155.4250000000001,302.10700000000014,2150.8000000000002,17786,1799,01487fad7d3b321f502b7c4c1b1365f7aca513dc5a5ee38b38db717a412b7a99
BCH-B300,300,390,0.76923076923076927,4,40,2,500,5000,125.2553599999999,102.90000000000001,222.19999999999999,546.02800000000059,12674.4,17786,1799,01487fad7d3b321f502b7c4c1b1365f7aca513dc5a5ee38b38db717a412b7a99
BCH-B300,300,390,0.76923076923076927,4,40,3,500,5000,102.47679999999991,87.799999999999997,140.30500000000004,311.54100000000091,17463.900000000001,17786,1799,01487fad7d3b321f502b7c4c1b1365f7aca513dc5a5ee38b38db717a412b7a99
BCH-B300,300,390,0.76923076923076927,4.2000000000000002,42,1,500,5000,101.02784000000007,89,158.20499999999998,338.30700000000019,2691,11584,1212,428cf3675c63a38d7994d4725ec3a3a32b5fd602203e5cf7ae8ab427e0656d11
BCH-B300,300,390,0.76923076923076927,4.2000000000000002,42,2,500,5000,96.64297999999998,88.5,143.42000000000007,282.80200000000008,1304.8,11584,1212,428cf3675c63a38d7994d4725ec3a3a32b5fd602203e5cf7ae8ab427e0656d11
BCH-B300,300,390,0.76923076923076927,4.2000000000000002,42,3,500,5000,105.05275999999974,92.599999999999994,163.40500000000003,378.51200000000028,2756.8000000000002,11584,1212,428cf3675c63a38d7994d4725ec3a3a32b5fd602203e5cf7ae8ab427e0656d11
BCH-B300,300,390,0.76923076923076927,4.4000000000000004,44,1,500,5000,95.115879999999891,87.099999999999994,140.71500000000003,293.7050000000001,2658.0999999999999,7035,740,68bb96eb1a766f9ed6258f596044be74b639e870c2e033dc147ced16623c7a0e
BCH-B300,300,390,0.76923076923076927,4.4000000000000004,44,2,500,5000,87.3404400000001,82.599999999999994,122.90000000000001,218.30200000000005,1591.3,7035,740,68bb96eb1a766f9ed6258f596044be74b639e870c2e033dc147ced16623c7a0e
BCH-B300,300,390,0.76923076923076927,4.4000000000000004,44,3,500,5000,87.631959999999808,82.650000000000006,123.41000000000005,227.52200000000047,2342.6999999999998,7035,740,68bb96eb1a766f9ed6258f596044be74b639e870c2e033dc147ced16623c7a0e
BCH-B300,300,390,0.76923076923076927,4.5999999999999996,46,1,500,5000,83.368840000000318,77.75,117.5,228.33500000000078,813.5,4007,431,2cdfe87865da22211cebd07fb19137ccc0f4dad3e30f3ffc4ccee3c95c798672
BCH-B300,300,390,0.76923076923076927,4.5999999999999996,46,2,500,5000,82.662440000000046,77.349999999999994,116.21000000000004,201.51500000000033,2195.5999999999999,4007,431,2cdfe87865da22211cebd07fb19137ccc0f4dad3e30f3ffc4ccee3c95c798672
BCH-B300,300,390,0.76923076923076927,4.5999999999999996,46,3,500,5000,97.794160000000247,86.299999999999997,160.40000000000001,376.13000000000068,2045.7,4007,431,2cdfe87865da22211cebd07fb19137ccc0f4dad3e30f3ffc4ccee3c95c798672
BCH-B300,300,390,0.76923076923076927,4.7999999999999998,48,1,500,5000,78.066839999999885,73.099999999999994,109.2,186.82200000000049,825.60000000000002,2136,238,2aa47dff03a6cb8d895804d59346f00b8033f2e2ba0131192c7180cc7c717a4b
BCH-B300,300,390,0.76923076923076927,4.7999999999999998,48,2,500,5000,90.09937999999984,79.900000000000006,145.31000000000006,332.54700000000105,1159.7,2136,238,2aa47dff03a6cb8d895804d59346f00b8033f2e2ba0131192c7180cc7c717a4b
BCH-B300,300,390,0.76923076923076927,4.7999999999999998,48,3,500,5000,82.159639999999939,76.200000000000003,114.8,220.7230000000005,1208.8,2136,238,2aa47dff03a6cb8d895804d59346f00b8033f2e2ba0131192c7180cc7c717a4b
BCH-B300,300,390,0.76923076923076927,5,50,1,500,5000,76.979560000000049,69.799999999999997,111.11000000000003,211.80500000000012,1400.5,959,108,18134342c78834437990aaf1d5124e52a208e76d829cdc6f26a936094874c09e
BCH-B300,300,390,0.76923076923076927,5,50,2,500,5000,77.125619999999984,70.5,111.00500000000002,190.41500000000033,1701.9000000000001,959,108,18134342c78834437990aaf1d5124e52a208e76d829cdc6f26a936094874c09e
BCH-B300,300,390,0.76923076923076927,5,50,3,500,5000,82.418299999999789,73.900000000000006,123.41000000000005,275.78600000000182,1920,959,108,18134342c78834437990aaf1d5124e52a208e76d829cdc6f26a936094874c09e
BCH-B300,300,390,0.76923076923076927,5.2000000000000002,52,1,500,5000,73.960279999999813,67.799999999999997,106.40000000000001,192.31500000000034,1125.7,405,45,68110f6af83c79f917ea1502dc6f5dc0616196afdd1252f232cd7f80ce1ce055
BCH-B300,300,390,0.76923076923076927,5.2000000000000002,52,2,500,5000,76.494939999999872,69.5,113.7,238.50100000000003,683.79999999999995,405,45,68110f6af83c79f917ea1502dc6f5dc0616196afdd1252f232cd7f80ce1ce055
BCH-B300,300,390,0.76923076923076927,5.2000000000000002,52,3,500,5000,73.464519999999979,67.400000000000006,105,176.52000000000044,1090.8,405,45,68110f6af83c79f917ea1502dc6f5dc0616196afdd1252f232cd7f80ce1ce055
BCH-B300,300,390,0.76923076923076927,5.4000000000000004,54,1,500,5000,65.874560000000002,61.299999999999997,93.299999999999997,135.50700000000015,824.29999999999995,114,14,fb7befdf7d874f497f1b4b877b1adee7f79e311153aba10c683c34ed39e8030c
BCH-B300,300,390,0.76923076923076927,5.4000000000000004,54,2,500,5000,67.988279999999705,62.600000000000001,96.810000000000031,162.80500000000012,743.20000000000005,114,14,fb7befdf7d874f497f1b4b877b1adee7f79e311153aba10c683c34ed39e8030c
BCH-B300,300,390,0.76923076923076927,5.4000000000000004,54,3,500,5000,77.230120000000156,69.200000000000003,117,227.22800000000061,1824.5999999999999,114,14,fb7befdf7d874f497f1b4b877b1adee7f79e311153aba10c683c34ed39e8030c
BCH-B300,300,390,0.76923076923076927,5.5,55,1,500,5000,65.456520000000083,61.100000000000001,93,150.85800000000128,616.79999999999995,57,7,cf34958bf783b24cdefea2b013ff9cf130109fc0147f73f146beebf108bef206
BCH-B300,300,390,0.76923076923076927,5.5,55,2,500,5000,68.15225999999987,62.5,96.205000000000027,158.00500000000011,2274.4000000000001,57,7,cf34958bf783b24cdefea2b013ff9cf130109fc0147f73f146beebf108bef206
BCH-B300,300,390,0.76923076923076927,5.5,55,3,500,5000,69.067879999999718,64.700000000000003,98.5,146.40700000000018,799.29999999999995,57,7,cf34958bf783b24cdefea2b013ff9cf130109fc0147f73f146beebf108bef206
BCH-B300-426,300,426,0.70422535211267601,4,0,1,500,5000,134.92311999999947,123.8,189.90500000000003,328.70800000000014,1183.5,17729,1486,d070c21013788feada7508af167fe953bc153e83cf1fd6ea3c36f75d994a53c1
BCH-B300-426,300,426,0.70422535211267601,4,0,2,500,5000,127.74875999999934,121.3,168.10500000000002,261.83500000000078,859.60000000000002,17729,1486,d070c21013788feada7508af167fe953bc153e83cf1fd6ea3c36f75d994a53c1
BCH-B300-426,300,426,0.70422535211267601,4,0,3,500,5000,123.24710000000016,119.09999999999999,159.40500000000003,252.20300000000006,2890.3000000000002,17729,1486,d070c21013788feada7508af167fe953bc153e83cf1fd6ea3c36f75d994a53c1
BCH-B300-426,300,426,0.70422535211267601,4.2000000000000002,1,1,500,5000,124.1544599999997,119,163.69999999999999,271.53400000000073,1096.0999999999999,11096,938,e78280346a44d4babfca6033b0ce71ac5f8443c2f38ea96da252a6d1e2fae010
BCH-B300-426,300,426,0.70422535211267601,4.2000000000000002,1,2,500,5000,126.92237999999956,119.40000000000001,175.80000000000001,318.90800000000019,1437.7,11096,938,e78280346a44d4babfca6033b0ce71ac5f8443c2f38ea96da252a6d1e2fae010
BCH-B300-426,300,426,0.70422535211267601,4.2000000000000002,1,3,500,5000,119.57483999999957,116.7,157.31000000000006,243.70400000000009,1057.5999999999999,11096,938,e78280346a44d4babfca6033b0ce71ac5f8443c2f38ea96da252a6d1e2fae010
BCH-B300-426,300,426,0.70422535211267601,4.4000000000000004,2,1,500,5000,116.85710000000027,113.3,155.5,242.6190000000004,2765.3000000000002,6395,565,37140edd1abc3f05df266ad34e6d5551f05b653220a555374fdf3f6fb7b50814
BCH-B300-426,300,426,0.70422535211267601,4.4000000000000004,2,2,500,5000,120.79249999999998,115.3,169.71000000000001,285.22400000000272,728.10000000000002,6395,565,37140edd1abc3f05df266ad34e6d5551f05b653220a555374fdf3f6fb7b50814
BCH-B300-426,300,426,0.70422535211267601,4.4000000000000004,2,3,500,5000,134.56761999999986,120.59999999999999,204.40000000000001,414.83300000000077,2796.5,6395,565,37140edd1abc3f05df266ad34e6d5551f05b653220a555374fdf3f6fb7b50814
BCH-B300-426,300,426,0.70422535211267601,4.5999999999999996,3,1,500,5000,120.71819999999995,114.09999999999999,174.41500000000008,282.61200000000025,1071.2,2819,251,9a7b1909f82871c75eb6db114bd1804cb2a23b75b072fc289047237206c87e7a
BCH-B300-426,300,426,0.70422535211267601,4.5999999999999996,3,2,500,5000,116.78921999999972,110,165.5,291.21400000000028,1734.3,2819,251,9a7b1909f82871c75eb6db114bd1804cb2a23b75b072fc289047237206c87e7a
BCH-B300-426,300,426,0.70422535211267601,4.5999999999999996,3,3,500,5000,118.65647999999992,110.40000000000001,170.10500000000002,309.90900000000016,1333.2,2819,251,9a7b1909f82871c75eb6db114bd1804cb2a23b75b072fc289047237206c87e7a
BCH-B300-426,300,426,0.70422535211267601,4.7999999999999998,4,1,500,5000,118.51600000000009,109.90000000000001,172.10500000000002,337.32200000000051,1174.5999999999999,1298,116,f31ffee7f9cdff2dd38b0ef9f75ff3caf1fa5e234b4cd2de394412bc38c2bf4c
BCH-B300-426,300,426,0.70422535211267601,4.7999999999999998,4,2,500,5000,112.02104000000008,105.5,157.09999999999999,272.15500000000122,985.5,1298,116,f31ffee7f9cdff2dd38b0ef9f75ff3caf1fa5e234b4cd2de394412bc38c2bf4c
BCH-B300-426,300,426,0.70422535211267601,4.7999999999999998,4,3,500,5000,109.82745999999995,103.5,153.69999999999999,276.61500000000035,1168.5,1298,116,f31ffee7f9cdff2dd38b0ef9f75ff3caf1fa5e234b4cd2de394412bc38c2bf4c
BCH-B300-426,300,426,0.70422535211267601,5,5,1,500,5000,106.54615999999984,99.599999999999994,152.22500000000008,257.11300000000028,1126.5999999999999,527,46,7c7c72dc1c0ddff1dd9cc71bf3ea6cc6182583b536f3e597b3749438eb51addd
BCH-B300-426,300,426,0.70422535211267601,5,5,2,500,5000,102.04152000000008,96.599999999999994,142.19999999999999,217.03300000000073,972.60000000000002,527,46,7c7c72dc1c0ddff1dd9cc71bf3ea6cc6182583b536f3e597b3749438eb51addd
BCH-B300-426,300,426,0.70422535211267601,5,5,3,500,5000,104.70983999999962,98.5,146.59999999999999,229.21900000000042,836,527,46,7c7c72dc1c0ddff1dd9cc71bf3ea6cc6182583b536f3e597b3749438eb51addd
BCH-B300-426,300,426,0.70422535211267601,5.2000000000000002,6,1,500,5000,102.13284000000021,95.400000000000006,144.90500000000003,238.71000000000021,1068.4000000000001,180,15,a9517eb33ab6b92485131329ff8f2dd41fcaa2fd55648489919488a1a651ce9d
BCH-B300-426,300,426,0.70422535211267601,5.2000000000000002,6,2,500,5000,100.20512000000021,93.700000000000003,141.5,243.90700000000018,573.20000000000005,180,15,a9517eb33ab6b92485131329ff8f2dd41fcaa2fd55648489919488a1a651ce9d
BCH-B300-426,300,426,0.70422535211267601,5.2000000000000002,6,3,500,5000,97.887140000000429,92.400000000000006,135.19999999999999,209.73400000000075,717.5,180,15,a9517eb33ab6b92485131329ff8f2dd41fcaa2fd55648489919488a1a651ce9d
BCH-B300-426,300,426,0.70422535211267601,5.4000000000000004,7,1,500,5000,106.92207999999987,96.299999999999997,161.71500000000003,328.82300000000055,1441.2,46,4,7d76e5da7b32d222a366c76b71eaaacdca5f3ab2f852e4ba00119aa533e357a4
BCH-B300-426,300,426,0.70422535211267601,5.4000000000000004,7,2,500,5000,96.843900000000019,88.700000000000003,132.09999999999999,223.13400000000073,1547.4000000000001,46,4,7d76e5da7b32d222a366c76b71eaaacdca5f3ab2f852e4ba00119aa533e357a4
BCH-B300-426,300,426,0.70422535211267601,5.4000000000000004,7,3,500,5000,97.456679999999864,88.5,138.69999999999999,248.60700000000014,1155.4000000000001,46,4,7d76e5da7b32d222a366c76b71eaaacdca5f3ab2f852e4ba00119aa533e357a4
BCH-B300-426,300,426,0.70422535211267601,5.5,8,1,500,5000,96.037760000000176,88.049999999999997,134.20500000000001,235.51700000000037,1464.7,53,5,a6d621693c204d3ed5621761d120dca52fd80a7b463577cbe5a89829990fbb3e
BCH-B300-426,300,426,0.70422535211267601,5.5,8,2,500,5000,105.17838000000015,94.599999999999994,155.90000000000001,348.04900000000106,1680.7,53,5,a6d621693c204d3ed5621761d120dca52fd80a7b463577cbe5a89829990fbb3e
BCH-B300-426,300,426,0.70422535211267601,5.5,8,3,500,5000,103.97985999999975,93.400000000000006,152.20499999999998,311.10100000000006,3597.1999999999998,53,5,a6d621693c204d3ed5621761d120dca52fd80a7b463577cbe5a89829990fbb3e
