caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,nanInfCount,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,frameStart,frameEnd,runId,alphaCalibrationFrameRange,smokeEvaluationFrameRange,stopReason,correctValidFrames,wrongValidFrames,correctInvalidFrames,wrongInvalidFrames,sameDecodedPayloadRateVsBP,sameDecodedCodewordRateVsBP,avgNormalizedComplexity,status
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,-2,-2,0.71066772286537994,0.79244659623055669,500,19036,500,0.12690666666666667,1,3.476,3,5,32,0.99399999999999999,0.0060000000000000001,42.926599999999979,37.75,78.874999999999929,413.69999999999999,0.01,0.99399999999999999,0,784,194656,1362592,1362592,0,0,1362592,2725184,818659,1362592,1362592,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,497,0,3,0,0,2725.1840000000002,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-1.5,-1.5,1.2106677228653799,0.70626877231137719,500,15581,500,0.10387333333333333,1,32,32,32,32,0,1,1328.659799999999,1190.8499999999999,1972.724999999999,4827.8999999999996,20.462,0,0,784,1792000,12544000,12544000,25088000,12544000,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,0,0,500,1,1,25088,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,-1.5,-1.5,1.2106677228653799,0.70626877231137719,500,15868,500,0.10578666666666667,1,32,32,32,32,0,1,319.92000000000036,279.39999999999998,469.69999999999999,836.60000000000002,8.1600000000000001,0,0,784,1792000,12544000,12544000,0,0,12544000,25088000,7531357,12544000,12544000,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,0,0,500,0,0,25088,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,-1.5,-1.5,1.2106677228653799,0.70626877231137719,500,16178,500,0.10785333333333333,1,31.187999999999999,32,32,32,0.028000000000000001,0.97199999999999998,308.22420000000022,267.64999999999998,483.47499999999985,2125,4.1280000000000001,0.028000000000000001,0,784,1746528,12225696,12225696,0,0,12225696,24451392,7346159,12225696,12225696,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,14,0,486,0,0,24451.392,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,-1.5,-1.5,1.2106677228653799,0.70626877231137719,500,16549,500,0.11032666666666667,1,3.3559999999999999,3,5,32,0.99399999999999999,0.0060000000000000001,37.971599999999981,33.200000000000003,64.709999999999994,271.39999999999998,0.01,0.99399999999999999,0,784,187936,1315552,1315552,0,0,1315552,2631104,791809,1315552,1315552,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,497,0,3,0,0,2631.1039999999998,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-1,-1,1.7106677228653799,0.62946270589708364,500,13126,500,0.087506666666666663,1,32,32,32,32,0,1,1311.7563999999986,1199.3,1924.73,2684.5999999999999,16.224,0,0,784,1792000,12544000,12544000,25088000,12544000,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,0,0,500,1,1,25088,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,-1,-1,1.7106677228653799,0.62946270589708364,500,13496,500,0.089973333333333336,1,32,32,32,32,0,1,315.64760000000007,278.39999999999998,477.10000000000002,969,7.5579999999999998,0,0,784,1792000,12544000,12544000,0,0,12544000,25088000,7536033,12544000,12544000,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,0,0,500,0.01,0,25088,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,-1,-1,1.7106677228653799,0.62946270589708364,500,13698,500,0.091319999999999998,1,30.649999999999999,32,32,32,0.045999999999999999,0.95399999999999996,289.68660000000017,265.05000000000001,449.55499999999984,764.5,3.7999999999999998,0.045999999999999999,0,784,1716400,12014800,12014800,0,0,12014800,24029600,7227985,12014800,12014800,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,23,0,477,0.002,0,24029.599999999999,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,-1,-1,1.7106677228653799,0.62946270589708364,500,14039,500,0.093593333333333334,1,3.278,3,5,32,0.996,0.0040000000000000001,36.819799999999994,30.699999999999999,65.509999999999991,256.39999999999998,0.01,0.996,0,784,183568,1284976,1284976,0,0,1284976,2569952,774522,1284976,1284976,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,498,0,2,0,0,2569.9520000000002,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-0.5,-0.5,2.2106677228653799,0.56100922715098167,500,10867,500,0.072446666666666673,1,32,32,32,32,0,1,1290.6768000000018,1165.5500000000002,1861.4449999999997,2876.5,12.539999999999999,0,0,784,1792000,12544000,12544000,25088000,12544000,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,0,0,500,1,1,25088,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,-0.5,-0.5,2.2106677228653799,0.56100922715098167,500,11059,500,0.073726666666666663,1,31.824000000000002,32,32,32,0.0060000000000000001,0.99399999999999999,313.23659999999978,274.64999999999998,456.80999999999989,1228.5999999999999,6.6740000000000004,0.0060000000000000001,0,784,1782144,12475008,12475008,0,0,12475008,24950016,7502523,12475008,12475008,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,3,0,497,0.032000000000000001,0.0080000000000000002,24950.016,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,-0.5,-0.5,2.2106677228653799,0.56100922715098167,500,11204,500,0.074693333333333334,1,30.707999999999998,32,32,32,0.043999999999999997,0.95599999999999996,288.56960000000009,264.80000000000001,437.39499999999992,998.70000000000005,3.3759999999999999,0.043999999999999997,0,784,1719648,12037536,12037536,0,0,12037536,24075072,7246227,12037536,12037536,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,22,0,478,0.0040000000000000001,0,24075.072,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,-0.5,-0.5,2.2106677228653799,0.56100922715098167,500,11471,500,0.076473333333333338,1,3.0779999999999998,3,4,32,0.998,0.002,34.9512,30.199999999999999,58.304999999999993,267.80000000000001,0.002,0.998,0,784,172368,1206576,1206576,0,0,1206576,2413152,728125,1206576,1206576,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,0,499,0,1,0,0,2413.152,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,2.5,2.5,5.2106677228653799,0.28117066259517454,500,1393,426,0.009286666666666667,0.85199999999999998,14.912000000000001,2.5,32,32,0.56799999999999995,0.432,611.99539999999979,123.65000000000001,1690.0999999999995,2552.0999999999999,0.62,0.56799999999999995,0,784,835072,5845504,5845504,11691008,5845504,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,63,221,11,205,1,1,11691.008,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,2.5,2.5,5.2106677228653799,0.28117066259517454,500,1400,449,0.0093333333333333341,0.89800000000000002,23.300000000000001,32,32,32,0.28799999999999998,0.71199999999999997,228.23019999999985,268.29999999999995,433.64999999999998,1128.8,1.3400000000000001,0.28799999999999998,0,784,1304800,9133600,9133600,0,0,9133600,18267200,5537088,9133600,9133600,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,39,105,12,344,0.59599999999999997,0.41599999999999998,18267.200000000001,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,2.5,2.5,5.2106677228653799,0.28117066259517454,500,1392,435,0.0092800000000000001,0.87,15.244,3,32,32,0.55600000000000005,0.44400000000000001,144.98579999999993,32.5,397.61999999999989,713.5,0.65400000000000003,0.55600000000000005,0,784,853664,5975648,5975648,0,0,5975648,11951296,3626671,5975648,5975648,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,59,219,6,216,0.74199999999999999,0.61199999999999999,11951.296,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,2.5,2.5,5.2106677228653799,0.28117066259517454,500,1399,424,0.0093266666666666671,0.84799999999999998,1.962,2,3,5,1,0,22.547200000000011,20.5,39.204999999999998,79,0,1,0,784,109872,769104,769104,0,0,769104,1538208,472167,769104,769104,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,76,424,0,0,0.70399999999999996,0.56399999999999995,1538.2080000000001,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,3,3,5.7106677228653799,0.25059361681363618,500,794,336,0.0052933333333333331,0.67200000000000004,8.3059999999999992,2,32,32,0.78200000000000003,0.218,334.05999999999989,76.400000000000006,1341.2149999999983,2300.5,0.26000000000000001,0.78200000000000003,0,784,465136,3255952,3255952,6511904,3255952,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,152,239,12,97,1,1,6511.9040000000005,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,3,3,5.7106677228653799,0.25059361681363618,500,831,358,0.0055399999999999998,0.71599999999999997,17.358000000000001,32,32,32,0.48199999999999998,0.51800000000000002,170.24019999999996,235.75,427.01499999999999,982.39999999999998,0.80400000000000005,0.48199999999999998,0,784,972048,6804336,6804336,0,0,6804336,13608672,4128791,6804336,6804336,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,117,124,25,234,0.69599999999999995,0.56799999999999995,13608.672,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,3,3,5.7106677228653799,0.25059361681363618,500,802,337,0.0053466666666666662,0.67400000000000004,10.513999999999999,2,32,32,0.70799999999999996,0.29199999999999998,97.172999999999888,21.300000000000001,319.6049999999999,614.89999999999998,0.38600000000000001,0.70799999999999996,0,784,588784,4121488,4121488,0,0,4121488,8242976,2508234,4121488,4121488,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,149,205,14,132,0.87,0.78200000000000003,8242.9760000000006,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,3,3,5.7106677228653799,0.25059361681363618,500,795,326,0.0053,0.65200000000000002,1.732,2,3,4,1,0,19.59719999999999,20,31.924999999999976,110,0,1,0,784,96992,678944,678944,0,0,678944,1357888,418372,678944,678944,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,174,326,0,0,0.88,0.78200000000000003,1357.8879999999999,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,3.5,3.5,6.2106677228653799,0.22334179607548157,500,412,225,0.0027466666666666668,0.45000000000000001,4.0220000000000002,2,32,32,0.91800000000000004,0.082000000000000003,161.11020000000005,73.549999999999997,1111.5999999999999,2239.5999999999999,0.094,0.91800000000000004,0,784,225232,1576624,1576624,3153248,1576624,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,265,194,10,31,1,1,3153.248,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,3.5,3.5,6.2106677228653799,0.22334179607548157,500,425,250,0.0028333333333333335,0.5,13.262,2,32,32,0.61399999999999999,0.38600000000000001,128.22199999999992,23.800000000000001,375.47499999999991,700.29999999999995,0.5,0.61399999999999999,0,784,742672,5198704,5198704,0,0,5198704,10397408,3161836,5198704,5198704,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,203,104,47,146,0.80600000000000005,0.64800000000000002,10397.407999999999,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,3.5,3.5,6.2106677228653799,0.22334179607548157,500,413,236,0.0027533333333333333,0.47199999999999998,7.6100000000000003,2,32,32,0.80000000000000004,0.20000000000000001,72.627800000000008,20.600000000000001,288.9849999999999,759.60000000000002,0.23000000000000001,0.80000000000000004,0,784,426160,2983120,2983120,0,0,2983120,5966240,1821714,2983120,2983120,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,241,159,23,77,0.90600000000000003,0.81000000000000005,5966.2399999999998,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,3.5,3.5,6.2106677228653799,0.22334179607548157,500,418,222,0.0027866666666666665,0.44400000000000001,1.536,1.5,2,3,1,0,17.4818,18.199999999999999,30.204999999999995,110.2,0,1,0,784,86016,602112,602112,0,0,602112,1204224,372786,602112,602112,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,278,222,0,0,0.95399999999999996,0.91600000000000004,1204.2239999999999,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,4,4,6.7106677228653799,0.19905358527674863,500,205,129,0.0013666666666666666,0.25800000000000001,2.444,1,2,32,0.96399999999999997,0.035999999999999997,96.108000000000004,43.5,134.87999999999982,1655,0.035999999999999997,0.96399999999999997,0,784,136864,958048,958048,1916096,958048,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,362,120,9,9,1,1,1916.096,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,4,4,6.7106677228653799,0.19905358527674863,500,218,151,0.0014533333333333334,0.30199999999999999,8.6739999999999995,1,32,32,0.76000000000000001,0.23999999999999999,81.450200000000009,18.199999999999999,304.26499999999987,692.29999999999995,0.28399999999999997,0.76000000000000001,0,784,485744,3400208,3400208,0,0,3400208,6800416,2072977,3400208,3400208,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,312,68,37,83,0.88,0.78400000000000003,6800.4160000000002,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,4,4,6.7106677228653799,0.19905358527674863,500,205,136,0.0013666666666666666,0.27200000000000002,5.6280000000000001,1,32,32,0.85999999999999999,0.14000000000000001,52.689799999999991,14.949999999999999,267.20499999999981,537.70000000000005,0.152,0.85999999999999999,0,784,315168,2206176,2206176,0,0,2206176,4412352,1347916,2206176,2206176,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,343,87,21,49,0.93999999999999995,0.88,4412.3519999999999,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,4,4,6.7106677228653799,0.19905358527674863,500,211,130,0.0014066666666666667,0.26000000000000001,1.3460000000000001,1,2,2,1,0,14.6464,11.199999999999999,24.609999999999992,67.599999999999994,0,1,0,784,75376,527632,527632,0,0,527632,1055264,328555,527632,527632,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,370,130,0,0,0.98399999999999999,0.96199999999999997,1055.2639999999999,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,4.5,4.5,7.2106677228653799,0.17740669461678774,500,93,61,0.00062,0.122,1.5640000000000001,1,2,32,0.98799999999999999,0.012,63.171600000000069,37.399999999999999,102.73999999999997,1484.7,0.012,0.98799999999999999,0,784,87584,613088,613088,1226176,613088,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,435,59,4,2,1,1,1226.1759999999999,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,4.5,4.5,7.2106677228653799,0.17740669461678774,500,104,73,0.00069333333333333334,0.14599999999999999,4.7720000000000002,1,32,32,0.88400000000000001,0.11600000000000001,49.106999999999957,12.300000000000001,263.01499999999999,1155.3,0.122,0.88400000000000001,0,784,267232,1870624,1870624,0,0,1870624,3741248,1142243,1870624,1870624,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,401,41,26,32,0.94399999999999995,0.89400000000000002,3741.248,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,4.5,4.5,7.2106677228653799,0.17740669461678774,500,96,65,0.00064000000000000005,0.13,2.6779999999999999,1,2,32,0.95199999999999996,0.048000000000000001,28.076999999999995,10.9,44.044999999999959,953.79999999999995,0.050000000000000003,0.95199999999999996,0,784,149968,1049776,1049776,0,0,1049776,2099552,644953,1049776,1049776,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,425,51,10,14,0.98199999999999998,0.96399999999999997,2099.5520000000001,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,4.5,4.5,7.2106677228653799,0.17740669461678774,500,94,61,0.00062666666666666665,0.122,1.194,1,2,2,1,0,13.096199999999996,10.1,23,85.900000000000006,0,1,0,784,66864,468048,468048,0,0,468048,936096,293070,468048,468048,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,439,61,0,0,0.998,0.98799999999999999,936.096,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-2.5,-2.5,0.79058719264224742,0.88913970501946138,500,13024,443,0.086826666666666663,0.88600000000000001,29.937999999999999,32,32,32,0.112,0.88800000000000001,4289.4935999999989,4214.7000000000007,6260.0999999999967,9306.1000000000004,40.578000000000003,0.114,0,2240,4790080,33530560,33530560,67061120,33530560,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,57,0,0,443,1,1,67061.119999999995,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-2.5,-2.5,0.79058719264224742,0.88913970501946138,500,15970,461,0.10646666666666667,0.92200000000000004,30.609999999999999,32,32,32,0.078,0.92200000000000004,1120.0867999999994,1052,1557.6849999999999,2658.6999999999998,53.945999999999998,0.078,0,2240,4897600,34283200,34283200,0,0,34283200,68566400,21071013,34283200,34283200,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,39,0,0,461,0.068000000000000005,0.068000000000000005,68566.399999999994,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-2.5,-2.5,0.79058719264224742,0.88913970501946138,500,18080,468,0.12053333333333334,0.93600000000000005,30.861999999999998,32,32,32,0.064000000000000001,0.93600000000000005,1119.7492000000002,1045.6500000000001,1632.3049999999994,2529.8000000000002,68.078000000000003,0.064000000000000001,0,2240,4937920,34565440,34565440,0,0,34565440,69130880,21244657,34565440,34565440,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,32,0,0,468,0.064000000000000001,0.064000000000000001,69130.880000000005,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-2.5,-2.5,0.79058719264224742,0.88913970501946138,500,21700,488,0.14466666666666667,0.97599999999999998,31.640000000000001,32,32,32,0.024,0.97599999999999998,1139.5068000000012,1067.75,1550.5449999999994,2498.1999999999998,84.731999999999999,0.024,0,2240,5062400,35436800,35436800,0,0,35436800,70873600,21730501,35436800,35436800,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,12,0,0,488,0.024,0.024,70873.600000000006,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-2,-2,1.2905871926422474,0.79244659623055669,500,6780,292,0.045199999999999997,0.58399999999999996,22.942,32,32,32,0.41599999999999998,0.58399999999999996,3179.0868,3744.25,5674.0599999999995,6982.5,19.734000000000002,0.41599999999999998,0,2240,3670720,25695040,25695040,51390080,25695040,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,208,0,0,292,1,1,51390.080000000002,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-2,-2,1.2905871926422474,0.79244659623055669,500,8849,327,0.058993333333333335,0.65400000000000003,24.896000000000001,32,32,32,0.34399999999999997,0.65600000000000003,887.85959999999989,970.54999999999995,1497.1949999999997,2340.5999999999999,30.359999999999999,0.34599999999999997,0,2240,3983360,27883520,27883520,0,0,27883520,55767040,17316023,27883520,27883520,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,173,0,0,327,0.33800000000000002,0.33800000000000002,55767.040000000001,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-2,-2,1.2905871926422474,0.79244659623055669,500,11048,350,0.073653333333333335,0.69999999999999996,26.186,32,32,32,0.29599999999999999,0.70399999999999996,932.4140000000001,977,1542.1999999999998,2326.9000000000001,43.414000000000001,0.29799999999999999,0,2240,4189760,29328320,29328320,0,0,29328320,58656640,18201280,29328320,29328320,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,149,0,1,350,0.29999999999999999,0.29799999999999999,58656.639999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-2,-2,1.2905871926422474,0.79244659623055669,500,15507,425,0.10338,0.84999999999999998,29.248000000000001,32,32,32,0.14599999999999999,0.85399999999999998,1036.9192000000005,1006.85,1573.5899999999992,2099.8000000000002,64.426000000000002,0.14799999999999999,0,2240,4679680,32757760,32757760,0,0,32757760,65515520,20280933,32757760,32757760,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,74,0,1,425,0.14999999999999999,0.14799999999999999,65515.519999999997,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-1.5,-1.5,1.7905871926422474,0.70626877231137719,500,2110,100,0.014066666666666667,0.20000000000000001,12.592000000000001,7,32,32,0.80000000000000004,0.20000000000000001,1679.5459999999987,1019.55,4362.0049999999992,7145.1000000000004,5.968,0.80000000000000004,0,2240,2014720,14103040,14103040,28206080,14103040,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,400,0,0,100,1,1,28206.080000000002,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-1.5,-1.5,1.7905871926422474,0.70626877231137719,500,2670,119,0.0178,0.23799999999999999,14.465999999999999,9,32,32,0.76000000000000001,0.23999999999999999,493.58899999999983,313.14999999999998,1180.3799999999983,2218,9.4420000000000002,0.76200000000000001,0,2240,2314560,16201920,16201920,0,0,16201920,32403840,10136619,16201920,16201920,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,381,0,0,119,0.75,0.75,32403.84,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.90000000000000002,-1.5,-1.5,1.7905871926422474,0.70626877231137719,500,3638,140,0.024253333333333332,0.28000000000000003,15.718,10,32,32,0.71799999999999997,0.28199999999999997,528.96040000000039,349.5,1231.4049999999997,2039.8,14.792,0.71999999999999997,0,2240,2514880,17604160,17604160,0,0,17604160,35208320,11008416,17604160,17604160,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,360,0,0,140,0.71199999999999997,0.71199999999999997,35208.32,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-1.5,-1.5,1.7905871926422474,0.70626877231137719,500,6924,229,0.04616,0.45800000000000002,21.123999999999999,27.5,32,32,0.53000000000000003,0.46999999999999997,709.45899999999995,839.40000000000009,1366.9499999999994,2415.5,29.739999999999998,0.54200000000000004,0,2240,3379840,23658880,23658880,0,0,23658880,47317760,14775563,23658880,23658880,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,271,0,0,229,0.54200000000000004,0.54200000000000004,47317.760000000002,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-1,-1,2.2905871926422474,0.62946270589708364,500,416,20,0.0027733333333333334,0.040000000000000001,6.7779999999999996,5,19,32,0.95999999999999996,0.040000000000000001,938.69320000000005,683.79999999999995,2946.6300000000001,7587,1.1719999999999999,0.95999999999999996,0,2240,1084480,7591360,7591360,15182720,7591360,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,480,0,0,20,1,1,15182.719999999999,PASS
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-1,-1,2.2905871926422474,0.62946270589708364,500,419,23,0.0027933333333333334,0.045999999999999999,7.4539999999999997,6,28.049999999999955,32,0.95399999999999996,0.045999999999999999,259.04900000000009,183.90000000000001,849.05499999999972,1601.8,1.3160000000000001,0.95399999999999996,0,2240,1192640,8348480,8348480,0,0,8348480,16696960,5241324,8348480,8348480,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,477,0,0,23,0.95199999999999996,0.95199999999999996,16696.959999999999,PASS
