channelType,profileId,caseName,snrDb,miscorrectionRate,decoderFailureRate
AWGN_BURST,AWGN_BURST_L24,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L29,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L30,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L31,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L32,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L48,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L64,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L1,BCH-B200,4.365783148377649,0,0.037600000000000001
AWGN_BURST,AWGN_BURST_L2,BCH-B200,4.365783148377649,0,0.097600000000000006
AWGN_BURST,AWGN_BURST_L3,BCH-B200,4.365783148377649,0.00020000000000000001,0.21659999999999999
AWGN_BURST,AWGN_BURST_L4,BCH-B200,4.365783148377649,0.00040000000000000002,0.41220000000000001
AWGN_BURST,AWGN_BURST_L5,BCH-B200,4.365783148377649,0.00080000000000000004,0.67179999999999995
AWGN_BURST,AWGN_BURST_L6,BCH-B200,4.365783148377649,0.00080000000000000004,0.88639999999999997
AWGN_BURST,AWGN_BURST_L7,BCH-B200,4.365783148377649,0,0.99239999999999995
AWGN_BURST,AWGN_BURST_L8,BCH-B200,4.365783148377649,0.0016000000000000001,0.998
AWGN_BURST,AWGN_BURST_L10,BCH-B200,4.365783148377649,0.00020000000000000001,0.99980000000000002
AWGN_BURST,AWGN_BURST_L12,BCH-B200,4.365783148377649,0.00080000000000000004,0.99919999999999998
AWGN_BURST,AWGN_BURST_L14,BCH-B200,4.365783148377649,0.00080000000000000004,0.99919999999999998
AWGN_BURST,AWGN_BURST_L15,BCH-B200,4.365783148377649,0.00040000000000000002,0.99960000000000004
AWGN_BURST,AWGN_BURST_L16,BCH-B200,4.365783148377649,0.00020000000000000001,0.99980000000000002
AWGN_BURST,AWGN_BURST_L20,BCH-B200,4.365783148377649,0.00040000000000000002,0.99960000000000004
AWGN_BURST,AWGN_BURST_L24,BCH-B200,4.365783148377649,0.00059999999999999995,0.99939999999999996
AWGN_BURST,AWGN_BURST_L29,BCH-B200,4.365783148377649,0.00020000000000000001,0.99980000000000002
AWGN_BURST,AWGN_BURST_L30,BCH-B200,4.365783148377649,0.0016000000000000001,0.99839999999999995
AWGN_BURST,AWGN_BURST_L31,BCH-B200,4.365783148377649,0.00080000000000000004,0.99919999999999998
AWGN_BURST,AWGN_BURST_L32,BCH-B200,4.365783148377649,0.001,0.999
AWGN_BURST,AWGN_BURST_L48,BCH-B200,4.365783148377649,0.00080000000000000004,0.99919999999999998
AWGN_BURST,AWGN_BURST_L64,BCH-B200,4.365783148377649,0.0014,0.99860000000000004
AWGN_BURST,AWGN_BURST_L1,BCH-B200,5.065783148377649,0,0.0035999999999999999
AWGN_BURST,AWGN_BURST_L2,BCH-B200,5.065783148377649,0,0.0154
AWGN_BURST,AWGN_BURST_L3,BCH-B200,5.065783148377649,0.00020000000000000001,0.057200000000000001
AWGN_BURST,AWGN_BURST_L4,BCH-B200,5.065783148377649,0.00040000000000000002,0.1646
AWGN_BURST,AWGN_BURST_L5,BCH-B200,5.065783148377649,0.00020000000000000001,0.3896
AWGN_BURST,AWGN_BURST_L6,BCH-B200,5.065783148377649,0.00059999999999999995,0.72760000000000002
AWGN_BURST,AWGN_BURST_L7,BCH-B200,5.065783148377649,0.00059999999999999995,0.98839999999999995
AWGN_BURST,AWGN_BURST_L8,BCH-B200,5.065783148377649,0.00080000000000000004,0.999
AWGN_BURST,AWGN_BURST_L10,BCH-B200,5.065783148377649,0.00040000000000000002,0.99960000000000004
AWGN_BURST,AWGN_BURST_L12,BCH-B200,5.065783148377649,0.00080000000000000004,0.99919999999999998
AWGN_BURST,AWGN_BURST_L14,BCH-B200,5.065783148377649,0,1
AWGN_BURST,AWGN_BURST_L15,BCH-B200,5.065783148377649,0.00040000000000000002,0.99960000000000004
AWGN_BURST,AWGN_BURST_L16,BCH-B200,5.065783148377649,0,1
AWGN_BURST,AWGN_BURST_L20,BCH-B200,5.065783148377649,0.00040000000000000002,0.99960000000000004
AWGN_BURST,AWGN_BURST_L24,BCH-B200,5.065783148377649,0,1
AWGN_BURST,AWGN_BURST_L29,BCH-B200,5.065783148377649,0.00020000000000000001,0.99980000000000002
AWGN_BURST,AWGN_BURST_L30,BCH-B200,5.065783148377649,0,1
AWGN_BURST,AWGN_BURST_L31,BCH-B200,5.065783148377649,0.00040000000000000002,0.99960000000000004
AWGN_BURST,AWGN_BURST_L32,BCH-B200,5.065783148377649,0.00020000000000000001,0.99980000000000002
AWGN_BURST,AWGN_BURST_L48,BCH-B200,5.065783148377649,0.00020000000000000001,0.99980000000000002
AWGN_BURST,AWGN_BURST_L64,BCH-B200,5.065783148377649,0.00080000000000000004,0.99919999999999998
AWGN_BURST,AWGN_BURST_L1,BCH-S300,6.33871964321762,0.028799999999999999,0
AWGN_BURST,AWGN_BURST_L2,BCH-S300,6.33871964321762,0.91779999999999995,0
AWGN_BURST,AWGN_BURST_L3,BCH-S300,6.33871964321762,0.98580000000000001,0
AWGN_BURST,AWGN_BURST_L4,BCH-S300,6.33871964321762,0.98660000000000003,0
AWGN_BURST,AWGN_BURST_L5,BCH-S300,6.33871964321762,0.98860000000000003,0
AWGN_BURST,AWGN_BURST_L6,BCH-S300,6.33871964321762,0.98860000000000003,0
AWGN_BURST,AWGN_BURST_L7,BCH-S300,6.33871964321762,0.98319999999999996,0
AWGN_BURST,AWGN_BURST_L8,BCH-S300,6.33871964321762,0.98939999999999995,0
AWGN_BURST,AWGN_BURST_L10,BCH-S300,6.33871964321762,0.99280000000000002,0
AWGN_BURST,AWGN_BURST_L12,BCH-S300,6.33871964321762,0.998,0
AWGN_BURST,AWGN_BURST_L14,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L15,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L16,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L20,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L24,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L29,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L30,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L31,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L32,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L48,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L64,BCH-S300,6.33871964321762,1,0
AWGN_BURST,AWGN_BURST_L1,BCH-S300,7.53871964321762,0.0064000000000000003,0
AWGN_BURST,AWGN_BURST_L2,BCH-S300,7.53871964321762,0.91779999999999995,0
AWGN_BURST,AWGN_BURST_L3,BCH-S300,7.53871964321762,0.98619999999999997,0
AWGN_BURST,AWGN_BURST_L4,BCH-S300,7.53871964321762,0.98640000000000005,0
AWGN_BURST,AWGN_BURST_L5,BCH-S300,7.53871964321762,0.98880000000000001,0
AWGN_BURST,AWGN_BURST_L6,BCH-S300,7.53871964321762,0.98880000000000001,0
AWGN_BURST,AWGN_BURST_L7,BCH-S300,7.53871964321762,0.98340000000000005,0
AWGN_BURST,AWGN_BURST_L8,BCH-S300,7.53871964321762,0.98960000000000004,0
AWGN_BURST,AWGN_BURST_L10,BCH-S300,7.53871964321762,0.99239999999999995,0
AWGN_BURST,AWGN_BURST_L12,BCH-S300,7.53871964321762,0.99780000000000002,0
AWGN_BURST,AWGN_BURST_L14,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L15,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L16,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L20,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L24,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L29,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L30,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L31,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L32,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L48,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L64,BCH-S300,7.53871964321762,1,0
AWGN_BURST,AWGN_BURST_L1,BCH-B300,4.0605664769316325,0,0.0172
AWGN_BURST,AWGN_BURST_L2,BCH-B300,4.0605664769316325,0,0.040399999999999998
AWGN_BURST,AWGN_BURST_L3,BCH-B300,4.0605664769316325,0,0.091600000000000001
AWGN_BURST,AWGN_BURST_L4,BCH-B300,4.0605664769316325,0,0.17399999999999999
AWGN_BURST,AWGN_BURST_L5,BCH-B300,4.0605664769316325,0,0.30859999999999999
AWGN_BURST,AWGN_BURST_L6,BCH-B300,4.0605664769316325,0,0.47660000000000002
AWGN_BURST,AWGN_BURST_L7,BCH-B300,4.0605664769316325,0,0.66600000000000004
AWGN_BURST,AWGN_BURST_L8,BCH-B300,4.0605664769316325,0,0.83440000000000003
AWGN_BURST,AWGN_BURST_L10,BCH-B300,4.0605664769316325,0,0.98499999999999999
AWGN_BURST,AWGN_BURST_L12,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L14,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L15,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L16,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L20,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L24,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L29,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L30,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L31,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L32,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L48,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L64,BCH-B300,4.0605664769316325,0,1
AWGN_BURST,AWGN_BURST_L1,BCH-B300,4.360566476931632,0,0.0054000000000000003
AWGN_BURST,AWGN_BURST_L2,BCH-B300,4.360566476931632,0,0.015599999999999999
AWGN_BURST,AWGN_BURST_L3,BCH-B300,4.360566476931632,0,0.038600000000000002
AWGN_BURST,AWGN_BURST_L4,BCH-B300,4.360566476931632,0,0.086599999999999996
AWGN_BURST,AWGN_BURST_L5,BCH-B300,4.360566476931632,0,0.17399999999999999
AWGN_BURST,AWGN_BURST_L6,BCH-B300,4.360566476931632,0,0.32079999999999997
AWGN_BURST,AWGN_BURST_L7,BCH-B300,4.360566476931632,0,0.50700000000000001
AWGN_BURST,AWGN_BURST_L8,BCH-B300,4.360566476931632,0,0.70420000000000005
AWGN_BURST,AWGN_BURST_L10,BCH-B300,4.360566476931632,0,0.96679999999999999
AWGN_BURST,AWGN_BURST_L12,BCH-B300,4.360566476931632,0,0.99980000000000002
AWGN_BURST,AWGN_BURST_L14,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L15,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L16,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L20,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L24,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L29,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L30,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L31,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L32,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L48,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L64,BCH-B300,4.360566476931632,0,1
AWGN_BURST,AWGN_BURST_L1,BCH-B300-426,3.4771165561694346,0,0.018800000000000001
AWGN_BURST,AWGN_BURST_L2,BCH-B300-426,3.4771165561694346,0,0.037199999999999997
AWGN_BURST,AWGN_BURST_L3,BCH-B300-426,3.4771165561694346,0,0.067599999999999993
AWGN_BURST,AWGN_BURST_L4,BCH-B300-426,3.4771165561694346,0,0.1226
AWGN_BURST,AWGN_BURST_L5,BCH-B300-426,3.4771165561694346,0,0.19139999999999999
AWGN_BURST,AWGN_BURST_L6,BCH-B300-426,3.4771165561694346,0,0.29360000000000003
AWGN_BURST,AWGN_BURST_L7,BCH-B300-426,3.4771165561694346,0,0.42759999999999998
AWGN_BURST,AWGN_BURST_L8,BCH-B300-426,3.4771165561694346,0,0.56920000000000004
AWGN_BURST,AWGN_BURST_L10,BCH-B300-426,3.4771165561694346,0,0.81999999999999995
AWGN_BURST,AWGN_BURST_L12,BCH-B300-426,3.4771165561694346,0,0.96179999999999999
AWGN_BURST,AWGN_BURST_L14,BCH-B300-426,3.4771165561694346,0,0.99839999999999995
AWGN_BURST,AWGN_BURST_L15,BCH-B300-426,3.4771165561694346,0,0.99980000000000002
AWGN_BURST,AWGN_BURST_L16,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L20,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L24,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L29,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L30,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L31,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L32,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L48,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L64,BCH-B300-426,3.4771165561694346,0,1
AWGN_BURST,AWGN_BURST_L1,BCH-B300-426,3.9771165561694346,0,0.0016000000000000001
AWGN_BURST,AWGN_BURST_L2,BCH-B300-426,3.9771165561694346,0,0.0032000000000000002
AWGN_BURST,AWGN_BURST_L3,BCH-B300-426,3.9771165561694346,0,0.0064000000000000003
AWGN_BURST,AWGN_BURST_L4,BCH-B300-426,3.9771165561694346,0,0.017600000000000001
AWGN_BURST,AWGN_BURST_L5,BCH-B300-426,3.9771165561694346,0,0.038399999999999997
AWGN_BURST,AWGN_BURST_L6,BCH-B300-426,3.9771165561694346,0,0.080000000000000002
AWGN_BURST,AWGN_BURST_L7,BCH-B300-426,3.9771165561694346,0,0.159
AWGN_BURST,AWGN_BURST_L8,BCH-B300-426,3.9771165561694346,0,0.26579999999999998
AWGN_BURST,AWGN_BURST_L10,BCH-B300-426,3.9771165561694346,0,0.57479999999999998
AWGN_BURST,AWGN_BURST_L12,BCH-B300-426,3.9771165561694346,0,0.86799999999999999
AWGN_BURST,AWGN_BURST_L14,BCH-B300-426,3.9771165561694346,0,0.98660000000000003
AWGN_BURST,AWGN_BURST_L15,BCH-B300-426,3.9771165561694346,0,0.99860000000000004
AWGN_BURST,AWGN_BURST_L16,BCH-B300-426,3.9771165561694346,0,0.99980000000000002
AWGN_BURST,AWGN_BURST_L20,BCH-B300-426,3.9771165561694346,0,1
AWGN_BURST,AWGN_BURST_L24,BCH-B300-426,3.9771165561694346,0,1
AWGN_BURST,AWGN_BURST_L29,BCH-B300-426,3.9771165561694346,0,1
AWGN_BURST,AWGN_BURST_L30,BCH-B300-426,3.9771165561694346,0,1
AWGN_BURST,AWGN_BURST_L31,BCH-B300-426,3.9771165561694346,0,1
AWGN_BURST,AWGN_BURST_L32,BCH-B300-426,3.9771165561694346,0,1
AWGN_BURST,AWGN_BURST_L48,BCH-B300-426,3.9771165561694346,0,1
AWGN_BURST,AWGN_BURST_L64,BCH-B300-426,3.9771165561694346,0,1
