caseName,channelType,profileId,targetFER,channelSnrDb,awgnSnrDb,snrLossDb,status
BCH-S300,AWGN_BURST,AWGN_BURST_L30,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L31,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L32,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L4,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L48,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L5,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L6,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L64,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L7,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L8,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,BLOCKAGE_H,BLOCKAGE_H,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,BLOCKAGE_M,BLOCKAGE_M,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,CFO_30_NO_COMPENSATION,CFO_30,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,CFO_60_NO_COMPENSATION,CFO_60,0.01,,6.2480461480068641,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.01,12.451440992824901,6.2480461480068641,6.203394844818037,VALID
BCH-S300,AWGN_BURST,AWGN_BURST_L1,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L10,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L12,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L14,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L15,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L16,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L2,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L20,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L24,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L29,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L3,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L30,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L31,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L32,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L4,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L48,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L5,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L6,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L64,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L7,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,AWGN_BURST,AWGN_BURST_L8,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,BLOCKAGE_H,BLOCKAGE_H,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,BLOCKAGE_M,BLOCKAGE_M,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,CFO_30_NO_COMPENSATION,CFO_30,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,CFO_60_NO_COMPENSATION,CFO_60,0.001,,7.2009601606516691,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.001,14.594454883643829,7.2009601606516691,7.39349472299216,VALID
BCH-B300,AWGN_BURST,AWGN_BURST_L1,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L10,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L12,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L14,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L15,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L16,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L2,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L20,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L24,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L29,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L3,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L30,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L31,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L32,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L4,0.1,4.2987094050239048,3.4056216319726964,0.8930877730512083,VALID
BCH-B300,AWGN_BURST,AWGN_BURST_L48,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L5,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L6,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L64,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L7,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L8,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,BLOCKAGE_H,BLOCKAGE_H,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,BLOCKAGE_M,BLOCKAGE_M,0.1,4.6639343768340762,3.4056216319726964,1.2583127448613798,VALID
BCH-B300,CFO_30_NO_COMPENSATION,CFO_30,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,CFO_60_NO_COMPENSATION,CFO_60,0.1,,3.4056216319726964,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.1,6.4072008826838962,3.4056216319726964,3.0015792507112,VALID
BCH-B300,AWGN_BURST,AWGN_BURST_L1,0.01,4.2010030953681321,4.0178962463675845,0.18310684900054763,VALID
BCH-B300,AWGN_BURST,AWGN_BURST_L10,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L12,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L14,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L15,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L16,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L2,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L20,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L24,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L29,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L3,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L30,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L31,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L32,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L4,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L48,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L5,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L6,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L64,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L7,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L8,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,BLOCKAGE_H,BLOCKAGE_H,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,BLOCKAGE_M,BLOCKAGE_M,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,CFO_30_NO_COMPENSATION,CFO_30,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,CFO_60_NO_COMPENSATION,CFO_60,0.01,,4.0178962463675845,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.01,7.4746703666584349,4.0178962463675845,3.4567741202908504,VALID
BCH-B300,AWGN_BURST,AWGN_BURST_L1,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L10,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L12,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L14,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L15,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L16,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L2,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L20,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L24,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L29,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L3,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L30,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L31,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L32,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L4,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L48,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L5,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L6,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L64,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L7,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,AWGN_BURST,AWGN_BURST_L8,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,BLOCKAGE_H,BLOCKAGE_H,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,BLOCKAGE_M,BLOCKAGE_M,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,CFO_30_NO_COMPENSATION,CFO_30,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,CFO_60_NO_COMPENSATION,CFO_60,0.001,,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.001,8.3829833318499514,,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L1,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L10,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L12,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L14,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L15,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L16,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L2,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L20,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L24,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L29,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L3,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L30,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L31,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L32,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L4,0.1,3.5296033891167511,2.9072426915111884,0.6223606976055627,VALID
BCH-B300-426,AWGN_BURST,AWGN_BURST_L48,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L5,0.1,3.6791933948516822,2.9072426915111884,0.7719507033404938,VALID
BCH-B300-426,AWGN_BURST,AWGN_BURST_L6,0.1,3.8913047647910952,2.9072426915111884,0.9840620732799068,VALID
BCH-B300-426,AWGN_BURST,AWGN_BURST_L64,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L7,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L8,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,BLOCKAGE_H,BLOCKAGE_H,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,BLOCKAGE_M,BLOCKAGE_M,0.1,3.7867831614690766,2.9072426915111884,0.8795404699578881,VALID
BCH-B300-426,CFO_30_NO_COMPENSATION,CFO_30,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,CFO_60_NO_COMPENSATION,CFO_60,0.1,,2.9072426915111884,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.1,5.6979964768845344,2.9072426915111884,2.790753785373346,VALID
BCH-B300-426,AWGN_BURST,AWGN_BURST_L1,0.01,3.6052231670750925,3.4491627298851952,0.15606043718989726,VALID
BCH-B300-426,AWGN_BURST,AWGN_BURST_L10,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L12,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L14,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L15,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L16,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L2,0.01,3.7448782931370856,3.4491627298851952,0.2957155632518904,VALID
BCH-B300-426,AWGN_BURST,AWGN_BURST_L20,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L24,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L29,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L3,0.01,3.8824563069842144,3.4491627298851952,0.43329357709901917,VALID
BCH-B300-426,AWGN_BURST,AWGN_BURST_L30,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L31,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L32,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L4,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L48,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L5,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L6,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L64,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L7,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L8,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,BLOCKAGE_H,BLOCKAGE_H,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,BLOCKAGE_M,BLOCKAGE_M,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,CFO_30_NO_COMPENSATION,CFO_30,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,CFO_60_NO_COMPENSATION,CFO_60,0.01,,3.4491627298851952,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.01,6.6260644047742092,3.4491627298851952,3.176901674889014,VALID
BCH-B300-426,AWGN_BURST,AWGN_BURST_L1,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L10,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L12,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L14,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L15,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L16,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L2,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L20,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L24,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L29,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L3,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L30,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L31,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L32,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L4,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L48,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L5,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L6,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L64,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L7,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,AWGN_BURST,AWGN_BURST_L8,0.001,,3.8384872690311949,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
