channelType,profileId,caseName,snrDb,avgDecodeTimeUs,avgTotalReceiverTimeUs
CFO_60_NO_COMPENSATION,CFO_60,BCH-S200,6.9618513565547095,23.573445000000007,88.81938500000001
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,2.565783148377649,39.12565500000004,88.97002499999994
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,2.765783148377649,36.977879999999985,85.26670999999983
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,2.965783148377649,36.992285,84.85701000000002
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,3.1657831483776486,38.457735000000035,87.84070500000003
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,3.365783148377649,39.437065000000004,90.01540000000003
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,3.565783148377649,50.517134999999904,110.35039500000009
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,3.765783148377649,45.916365,103.60591500000008
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,3.9657831483776493,45.21522999999991,103.64924500000001
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,4.165783148377649,44.67158999999994,101.28841500000009
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,4.365783148377649,41.15143000000002,94.68126500000007
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,4.565783148377649,41.4064153211955,96.34232222603909
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,4.76578314837765,34.918098477486176,83.43034661483652
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,4.96578314837765,32.362612801888915,79.28966324509274
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,5.165783148377649,39.755970769230736,97.51210461538375
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,5.365783148377649,40.92038153846166,99.43726153846106
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,2.565783148377649,42.063895000000024,95.74902499999999
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,2.765783148377649,47.24145999999996,105.04621000000006
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,2.965783148377649,37.087075,85.06565499999996
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,3.1657831483776486,36.07915499999995,82.95936499999996
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,3.365783148377649,36.21930999999995,82.98076499999996
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,3.565783148377649,35.84784000000001,82.52212999999989
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,3.765783148377649,52.59221999999993,117.25183500000001
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,3.9657831483776493,58.03249500000004,125.72615999999982
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.165783148377649,50.64281999999999,118.14385999999989
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.365783148377649,45.493444999999994,101.49591500000002
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.565783148377649,53.07002000000004,119.22480000000004
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.76578314837765,58.03111999999992,135.62825500000005
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.96578314837765,47.34928499999996,104.85467499999993
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,5.165783148377649,43.734444999999965,98.0318449999999
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,5.365783148377649,42.158754999999914,97.57898500000026
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,3.9387196432176204,34.185184999999926,130.00657499999997
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.13871964321762,34.022210000000044,132.7234699999999
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.33871964321762,31.240539999999978,123.78789999999995
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.53871964321762,33.50317,128.2523449999999
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.73871964321762,30.407380000000018,120.19805499999995
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.93871964321762,27.671954999999983,112.86139999999993
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.13871964321762,26.46620000000001,108.29647999999996
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.33871964321762,26.37351500000002,107.66543499999999
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.53871964321762,35.6092,133.81913500000005
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.73871964321762,34.19043499999999,139.25046499999982
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.93871964321762,35.726549999999975,136.65970500000017
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.13871964321762,36.60188839580779,137.2576763289586
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.33871964321762,38.21037306262274,141.12506162008597
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.53871964321762,29.779283322909468,119.61694566057132
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.738719643217619,25.421851224293153,106.78947141101044
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.93871964321762,22.027328881088582,96.24422537779482
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,7.13871964321762,36.21131253113212,139.87041379065002
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,7.338719643217621,34.06448000000023,136.48337076923025
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,3.9387196432176204,37.161910000000006,139.78036000000012
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.13871964321762,30.57215000000001,120.32939000000006
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.33871964321762,28.019484999999985,112.27139499999993
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.53871964321762,26.510265000000018,108.10559500000002
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.73871964321762,33.573549999999976,127.05254999999993
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.93871964321762,28.81825,115.21870000000021
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.13871964321762,24.989080000000012,103.59209000000018
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.33871964321762,26.94003000000004,109.01010999999987
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.53871964321762,28.902825000000036,115.73856500000011
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.73871964321762,24.49969499999997,102.7414
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.93871964321762,25.21503500000003,105.0058400000002
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.13871964321762,27.018679999999982,109.42931999999983
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.33871964321762,22.95903000000001,98.999575
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.53871964321762,22.74913500000001,98.87040000000002
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.738719643217619,22.522539999999978,98.59267000000001
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.93871964321762,25.085144999999983,105.78785499999984
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,7.13871964321762,25.001334999999997,106.33184499999997
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,7.338719643217621,24.562334999999962,104.66668499999993
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,2.460566476931633,131.3301299999999,230.56422499999948
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,2.660566476931632,118.92044000000004,204.86902500000002
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,2.8605664769316324,99.51482000000014,171.65844999999976
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.0605664769316325,99.62972500000006,172.68689000000006
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.2605664769316327,130.86849500000005,224.01927500000048
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.460566476931632,144.60727,252.57267499999995
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.660566476931632,120.57757000000004,211.03396500000008
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.8605664769316324,140.50791000000012,246.70771999999974
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.0605664769316325,131.71298999999988,230.00087499999995
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.260566476931633,105.37494055082368,186.91311340741066
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.460566476931632,96.28965149559494,174.52477692350905
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.660566476931632,83.4105800000003,156.50190153846097
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.860566476931632,81.68488307692346,154.51717692307653
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,5.0605664769316325,74.37071692307693,142.87041384615281
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,2.460566476931633,107.01273499999996,184.47083999999992
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,2.660566476931632,103.95506500000015,178.98361500000001
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,2.8605664769316324,98.36466499999985,168.96093499999995
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.0605664769316325,100.75284500000004,172.98708000000013
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.2605664769316327,98.62509999999995,169.8434500000002
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.460566476931632,97.46007999999996,167.76076500000005
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.660566476931632,97.81111999999999,168.60091000000006
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.8605664769316324,97.56821500000007,168.42186999999984
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.0605664769316325,94.94126999999993,164.07011499999976
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.260566476931633,94.32292000000007,163.22499999999988
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.460566476931632,97.60116499999994,167.91552499999992
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.660566476931632,97.52966,168.24394999999984
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.860566476931632,100.31296000000006,173.21674500000026
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,5.0605664769316325,97.43437499999996,169.0434300000001
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,1.8771165561694347,189.9024999999998,296.8188350000001
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.077116556169435,200.99955000000006,310.50016500000015
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.2771165561694344,162.27791000000013,257.68679499999956
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.4771165561694346,149.7493699999999,232.92320499999985
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.677116556169435,166.22793999999976,260.047755
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.877116556169435,144.4580900000001,225.2604149999999
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.0771165561694342,155.36467999999996,243.27399999999994
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.2771165561694344,144.96868999999973,227.8632049999997
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.4771165561694346,142.19939000000005,224.97332000000003
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.677116556169435,129.5832627667847,205.91036032143788
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.877116556169435,127.3379250490853,205.41478815126715
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,4.077116556169434,117.08846615384569,193.49441230769145
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,4.277116556169434,109.68928615384613,184.25605538461485
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,4.477116556169435,104.06370769230784,176.58135999999894
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,1.8771165561694347,136.9337350000001,213.59356999999991
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.077116556169435,142.03179999999986,221.44525999999968
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.2771165561694344,138.74720500000018,216.47369999999967
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.4771165561694346,138.99304000000024,217.1487549999997
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.677116556169435,132.47008499999993,207.01370000000017
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.877116556169435,130.46732500000007,205.1112799999998
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.0771165561694342,145.18173999999985,225.91415499999994
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.2771165561694344,135.3815499999999,211.10886999999983
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.4771165561694346,153.26240000000013,238.23431499999947
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.677116556169435,166.4060750000002,260.0342350000001
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.877116556169435,165.9131450000001,260.6550049999996
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,4.077116556169434,144.47144000000003,224.09833999999998
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,4.277116556169434,136.1019099999999,213.06490499999992
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,4.477116556169435,132.24495500000003,207.0515250000002
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,3.7618513565547094,28.663700000000095,63.799800000000062
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,3.9618513565547095,24.337239999999916,53.729379999999949
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.16185135655471,29.08574000000003,65.474220000000059
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.36185135655471,18.660020000000035,43.996880000000033
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.561851356554709,19.801660000000016,45.778060000000124
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.761851356554709,19.806399999999968,45.73652000000007
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.9618513565547095,18.677419999999977,44.102540000000083
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.16185135655471,19.510240000000024,48.204960000000014
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.36185135655471,18.047640000000008,43.672400000000074
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.561851356554709,20.079020000000053,47.459620000000015
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.761851356554709,17.136580000000016,42.24221999999989
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.9618513565547095,18.722020000000022,44.086120000000022
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.16185135655471,18.695059999999952,45.067260000000047
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.36185135655471,19.55787999999999,45.649460000000083
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.561851356554709,22.508920000000046,50.342440000000011
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.76185135655471,19.115719999999953,45.584140000000041
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.9618513565547095,16.728039999999993,40.708759999999934
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,3.7618513565547094,17.722240000000046,41.92184000000001
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,3.9618513565547095,19.540339999999979,44.860960000000006
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.16185135655471,17.650800000000086,42.171820000000068
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.36185135655471,18.281500000000069,44.421759999999864
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.561851356554709,17.649919999999977,42.156819999999975
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.761851356554709,16.102420000000023,39.707020000000021
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.9618513565547095,17.193919999999988,41.393159999999938
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.16185135655471,16.665319999999955,40.337360000000004
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.36185135655471,18.233699999999981,43.38921999999998
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.561851356554709,16.948420000000006,41.051179999999903
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.761851356554709,15.337660000000026,38.729340000000022
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.9618513565547095,18.639840000000035,44.057480000000119
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.16185135655471,18.049719999999976,43.043860000000016
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.36185135655471,23.449119999999997,53.569399999999838
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.561851356554709,24.489100000000068,54.359439999999971
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.76185135655471,25.055660000000003,57.986579999999982
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.9618513565547095,21.739479999999901,50.354340000000029
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,2.565783148377649,54.920579999999909,87.288140000000183
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,2.765783148377649,50.729539999999893,80.122780000000034
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,2.965783148377649,47.058899999999902,75.232339999999823
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.1657831483776486,55.91833999999983,87.852160000000197
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.365783148377649,46.306780000000089,73.28875999999994
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.565783148377649,68.783939999999902,106.12493999999981
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.765783148377649,53.845699999999987,83.131420000000048
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.9657831483776493,53.555779999999992,87.723640000000032
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.165783148377649,50.444359999999925,79.918400000000332
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.365783148377649,55.416280000000157,85.854179999999872
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.565783148377649,52.170619999999957,82.992459999999994
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.76578314837765,44.672800000000109,72.402180000000058
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.96578314837765,55.77070000000019,89.77702000000005
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,5.165783148377649,48.743460000000098,78.295500000000189
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,5.365783148377649,53.459499999999991,86.09957999999979
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,2.565783148377649,59.845700000000072,94.048140000000402
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,2.765783148377649,62.330399999999884,95.311000000000064
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,2.965783148377649,54.785119999999949,91.179240000000007
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.1657831483776486,57.975739999999959,88.862860000000097
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.365783148377649,53.120879999999978,87.05829999999996
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.565783148377649,51.065560000000083,78.430119999999917
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.765783148377649,48.250699999999952,78.517800000000221
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.9657831483776493,51.773220000000109,82.84653999999999
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.165783148377649,50.37570000000013,78.76103999999988
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.365783148377649,52.364260000000073,83.864640000000136
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.565783148377649,51.783199999999887,78.592580000000297
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.76578314837765,60.773120000000098,98.720059999999947
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.96578314837765,47.077239999999946,74.492179999999834
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,5.165783148377649,60.895840000000192,99.094579999999681
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,5.365783148377649,39.92019999999998,63.730159999999913
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,3.9387196432176204,22.143820000000023,56.269319999999993
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.13871964321762,21.454540000000055,55.426460000000141
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.33871964321762,22.873300000000015,58.030239999999921
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.53871964321762,21.394400000000005,55.492200000000025
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.73871964321762,20.948520000000038,54.939819999999912
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.93871964321762,21.226659999999988,55.229140000000122
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.13871964321762,19.868460000000013,53.166699999999871
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.33871964321762,22.493020000000005,57.179740000000116
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.53871964321762,21.999160000000025,56.284800000000011
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.73871964321762,21.27999999999999,55.523460000000064
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.93871964321762,20.16482000000002,54.268559999999937
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.13871964321762,20.687019999999997,54.257959999999905
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.33871964321762,22.144699999999979,56.82470000000005
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.53871964321762,20.675480000000011,55.413119999999935
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.738719643217619,21.715539999999937,56.555300000000081
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.93871964321762,20.863379999999989,54.547980000000038
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,7.13871964321762,29.119780000000027,70.909439999999847
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,7.338719643217621,24.289980000000007,60.153339999999851
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,3.9387196432176204,26.01032,62.869580000000177
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.13871964321762,21.726919999999943,55.554059999999808
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.33871964321762,25.490240000000039,62.150700000000043
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.53871964321762,24.04959999999997,60.196859999999973
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.73871964321762,34.741059999999926,78.606919999999874
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.93871964321762,23.424459999999961,59.43523999999983
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.13871964321762,23.408580000000047,59.04007999999989
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.33871964321762,34.665459999999989,80.518840000000083
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.53871964321762,21.948599999999963,56.737139999999982
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.73871964321762,23.136780000000023,58.909839999999861
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.93871964321762,32.200160000000018,77.974580000000046
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.13871964321762,22.585539999999934,58.914460000000055
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.33871964321762,23.29554000000007,58.432020000000009
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.53871964321762,29.168019999999974,72.789359999999888
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.738719643217619,26.973359999999996,64.933119999999974
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.93871964321762,23.973980000000044,60.785280000000142
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,7.13871964321762,34.536040000000028,79.220200000000304
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,7.338719643217621,27.506140000000055,65.919800000000123
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,2.460566476931633,106.90702000000016,143.02065999999979
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,2.660566476931632,96.976920000000106,129.27243999999988
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,2.8605664769316324,100.54449999999984,133.69522000000009
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.0605664769316325,97.912420000000125,130.62986000000026
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.2605664769316327,94.613119999999938,126.79642000000008
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.460566476931632,94.466019999999929,127.0270800000002
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.660566476931632,94.72818000000008,127.72801999999982
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.8605664769316324,115.60127999999986,154.67106000000021
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.0605664769316325,92.587380000000024,125.4513199999996
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.260566476931633,106.37721999999995,145.92564000000016
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.460566476931632,86.854219999999856,119.4124800000004
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.660566476931632,77.914180000000187,109.0765
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.860566476931632,81.412959999999984,114.01660000000003
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,5.0605664769316325,97.212858234619645,135.53437141765409
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,2.460566476931633,97.887380000000078,131.25071999999983
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,2.660566476931632,114.07491999999995,151.60120000000018
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,2.8605664769316324,98.870719999999949,132.07162000000017
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.0605664769316325,93.901540000000182,125.72312000000018
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.2605664769316327,94.460459999999983,126.17589999999993
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.460566476931632,93.390660000000096,124.90960000000003
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.660566476931632,111.12818000000024,149.0084199999998
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.8605664769316324,96.965519999999941,129.32226000000003
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.0605664769316325,95.175540000000055,126.93370000000034
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.260566476931633,96.064680000000251,128.25016000000011
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.460566476931632,98.184420000000031,131.4258200000001
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.660566476931632,94.952339999999978,126.47162000000026
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.860566476931632,96.291160000000104,128.30103999999983
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,5.0605664769316325,94.565280000000243,126.30005999999987
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,1.8771165561694347,132.96791999999991,167.85621999999978
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.077116556169435,135.67911999999976,170.84992000000022
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.2771165561694344,137.03843999999933,172.41322000000022
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.4771165561694346,144.88198000000088,183.17160000000035
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.677116556169435,130.01786000000027,164.30691999999976
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.877116556169435,129.09490000000022,163.39959999999994
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,3.0771165561694342,127.14686000000006,161.29523999999986
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,3.2771165561694344,123.58784000000017,157.58318000000034
