stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,burstLengthIndex,burstLengthBits,burstRatio,burstStartPolicy,burstWrapAround,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,decoderTimeTotalNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,11,20,0.068965517241379309,RANDOM_PER_FRAME,false,1397048147,1000,200000,14510,759,0,1000,241,0,0,1000,1,1,20,20,60071400,60071,60600,78700,99000,135900,0.072550000000000003,0.75900000000000001,1,0,0,0.24099999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L20.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,15,50,0.17241379310344829,RANDOM_PER_FRAME,false,1397048147,1000,200000,35647,818,0,1000,182,0,0,1000,1,1,50,50,56606800,56606,54300,73800,93100,202900,0.178235,0.81799999999999995,1,0,0,0.182,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L50.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K385,385整块200,200,326,0.61349693251533743,511,385,14,1,3,3,0.009202453987730062,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,3,3,3097541600,61950,45700,84400,300600,14818100,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K385_L3.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K385,385整块200,200,326,0.61349693251533743,511,385,14,1,7,8,0.024539877300613498,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,8,8,4133730500,82674,67400,115100,354900,27024600,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K385_L8.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K385,385整块200,200,326,0.61349693251533743,511,385,14,1,11,20,0.061349693251533742,RANDOM_PER_FRAME,false,1397048147,1000,200000,12433,653,0,1000,347,0,0,1000,1,1,20,20,167408300,167408,96600,328800,1870700,7779300,0.062164999999999998,0.65300000000000002,1,0,0,0.34699999999999998,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K385_L20.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K385,385整块200,200,326,0.61349693251533743,511,385,14,1,15,50,0.15337423312883436,RANDOM_PER_FRAME,false,1397048147,1000,200000,31292,704,0,1000,296,0,0,1000,1,1,50,50,188538600,188538,105000,531400,1278600,5209700,0.15645999999999999,0.70399999999999996,1,0,0,0.29599999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K385_L50.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,3,3,0.0071428571428571426,RANDOM_PER_FRAME,false,1397048147,1000,300000,2732,985,1000,0,15,985,0,1130,1.1299999999999999,2,3,2.8700000000000001,17629300,17629,15000,28300,101900,271400,0.0091066666666666674,0.98499999999999999,0,0.98499999999999999,0,0.014999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L3.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,7,8,0.019047619047619049,RANDOM_PER_FRAME,false,1397048147,1000,300000,6317,995,1000,0,5,995,0,1446,1.446,2,8,6.9660000000000002,14931400,14931,14700,16700,36500,51800,0.021056666666666668,0.995,0,0.995,0,0.0050000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L8.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,11,20,0.047619047619047616,RANDOM_PER_FRAME,false,1397048147,1000,300000,14450,1000,1000,0,0,1000,0,2242,2.242,3,15,13.348000000000001,14557700,14557,14300,17100,35300,76400,0.04816666666666667,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L20.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,15,50,0.11904761904761904,RANDOM_PER_FRAME,false,1397048147,1000,300000,36518,1000,1000,0,0,1000,0,4266,4.266,5,15,15,14670000,14670,14200,16600,30200,126300,0.12172666666666666,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L50.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,3,3,0.007575757575757576,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50226,1.0045200000000001,2,3,2.9954800000000001,1417743000,28354,27800,38100,50500,781800,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L3.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,7,8,0.020202020202020204,RANDOM_PER_FRAME,false,1397048147,1000,300000,5822,748,10,990,252,0,0,1018,1.018,2,8,7.9630000000000001,35505100,35505,35700,43500,52000,131100,0.019406666666666666,0.748,0.98999999999999999,0,0,0.252,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L8.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,11,20,0.050505050505050504,RANDOM_PER_FRAME,false,1397048147,1000,300000,15437,827,0,1000,173,0,0,1047,1.0469999999999999,2,20,19.718,31955100,31955,29500,47800,68500,127000,0.051456666666666664,0.82699999999999996,1,0,0,0.17299999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L20.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,15,50,0.12626262626262627,RANDOM_PER_FRAME,false,1397048147,1000,300000,39666,989,0,1000,11,0,0,1150,1.1499999999999999,2,50,48.122999999999998,61560600,61560,37300,58300,592800,6221400,0.13222,0.98899999999999999,1,0,0,0.010999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L50.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,3,3,0.0076923076923076927,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,3,3,2335427100,46708,40900,61800,115800,15508900,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L3.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,7,8,0.020512820512820513,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,8,8,4352538900,87050,62500,142300,508700,20610800,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L8.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,11,20,0.05128205128205128,RANDOM_PER_FRAME,false,1397048147,1000,300000,15243,788,0,1000,212,0,0,1000,1,1,20,20,66701000,66701,66900,80200,103300,138300,0.050810000000000001,0.78800000000000003,1,0,0,0.21199999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L20.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,15,50,0.12820512820512819,RANDOM_PER_FRAME,false,1397048147,1000,300000,40119,873,0,1000,127,0,0,1000,1,1,50,50,62665700,62665,61500,78000,106300,194000,0.13372999999999999,0.873,1,0,0,0.127,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L50.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,3,3,0.0070422535211267607,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,3,3,4161688500,83233,59300,134500,476100,27663900,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L3.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,7,8,0.018779342723004695,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,8,8,5460072200,109201,78600,184800,637900,57190600,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L8.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,11,20,0.046948356807511735,RANDOM_PER_FRAME,false,1397048147,1000,300000,14542,755,0,1000,245,0,0,1000,1,1,20,20,169137500,169137,117600,360500,776400,6398200,0.048473333333333334,0.755,1,0,0,0.245,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L20.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,15,50,0.11737089201877934,RANDOM_PER_FRAME,false,1397048147,1000,300000,36131,792,0,1000,208,0,0,1000,1,1,50,50,99878000,99878,94300,127100,175500,289800,0.12043666666666666,0.79200000000000004,1,0,0,0.20799999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L50.json,
