metric,algorithm,targetPointIndex,targetErrorRate,actualLength,actualRate,leftEbN0Db,leftErrorRate,rightEbN0Db,rightErrorRate,interpolationFraction,estimatedRequiredEbN0Db,leftFrames,rightFrames,leftErrors,rightErrors,interpolationValid,confidenceLevel,invalidReason,commonValidRangeMax,commonValidRangeMin,targetPointGenerationMethod
FER,BP,3,0.3235174090203038,640,0.46875,1.2905871926422474,0.597,1.7905871926422474,0.215,0.5998988867468158,1.5905366360156554,1000,1000,597,215,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,4,0.22209061548523248,480,0.625,6.041199826559248,0.238,6.541199826559248,0.13651877133105803,0.12447666965619238,6.103438161387345,1000,1465,238,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,4,0.22209061548523248,560,0.5357142857142857,6.71066772286538,0.242,7.21066772286538,0.1059322033898305,0.10391993262216791,6.762627689176464,1000,1888,242,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,4,0.22209061548523248,640,0.46875,1.2905871926422474,0.597,1.7905871926422474,0.215,0.9682286176303264,1.7747015014574106,1000,1000,597,215,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,5,0.15246240267556616,480,0.625,6.041199826559248,0.238,6.541199826559248,0.13651877133105803,0.8012698764328915,6.441834764775694,1000,1465,238,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,5,0.15246240267556616,560,0.5357142857142857,6.71066772286538,0.242,7.21066772286538,0.1059322033898305,0.5592521604758436,6.9902938031033015,1000,1888,242,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,5,0.15246240267556616,640,0.46875,1.7905871926422474,0.215,2.2905871926422474,0.03683919690550746,0.1948442567274253,1.88800932100596,1000,5429,215,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,6,0.10466351393921054,480,0.625,6.541199826559248,0.13651877133105803,7.041199826559248,0.05936479667557139,0.3190731045389789,6.700736378828738,1465,3369,200,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,6,0.10466351393921054,560,0.5357142857142857,7.21066772286538,0.1059322033898305,7.71066772286538,0.052812252442566675,0.0173099897603637,7.219322717745562,1888,3787,200,200,true,LOW,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,6,0.10466351393921054,640,0.46875,1.7905871926422474,0.215,2.2905871926422474,0.03683919690550746,0.40808197007346536,1.99462817767898,1000,5429,215,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,7,0.07185018048950696,480,0.625,6.541199826559248,0.13651877133105803,7.041199826559248,0.05936479667557139,0.7707844313524284,6.9265920422354625,1465,3369,200,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,7,0.07185018048950696,560,0.5357142857142857,7.21066772286538,0.1059322033898305,7.71066772286538,0.052812252442566675,0.5577369191337181,7.489536182432239,1888,3787,200,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,7,0.07185018048950696,640,0.46875,1.7905871926422474,0.215,2.2905871926422474,0.03683919690550746,0.6213196834195055,2.101247034352,1000,5429,215,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,8,0.04932424148660939,480,0.625,7.041199826559248,0.05936479667557139,7.541199826559248,0.025065469509913955,0.21489623287692705,7.148647942997712,3369,8019,200,201,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,8,0.04932424148660939,560,0.5357142857142857,7.71066772286538,0.052812252442566675,8.21066772286538,0.018353675323483528,0.06464819676581972,7.74299182124829,3787,10897,200,200,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,8,0.04932424148660939,640,0.46875,1.7905871926422474,0.215,2.2905871926422474,0.03683919690550746,0.8345573967655455,2.20786589102502,1000,5429,215,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,9,0.03386046884857384,480,0.625,7.041199826559248,0.05936479667557139,7.541199826559248,0.025065469509913955,0.6511789884685154,7.366789320793506,3369,8019,200,201,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,9,0.03386046884857384,560,0.5357142857142857,7.71066772286538,0.052812252442566675,8.21066772286538,0.018353675323483528,0.420559532751789,7.920947489241275,3787,10897,200,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,9,0.03386046884857384,640,0.46875,2.2905871926422474,0.03683919690550746,2.7905871926422474,0.004872988685981714,0.041680787602373794,2.3114275864434344,5429,41453,200,202,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,10,0.02324478422960648,480,0.625,7.541199826559248,0.025065469509913955,8.041199826559248,0.009157089876837141,0.07488897613023304,7.5786443146243645,8019,21841,201,200,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,10,0.02324478422960648,560,0.5357142857142857,7.71066772286538,0.052812252442566675,8.21066772286538,0.018353675323483528,0.7764708687377583,8.09890315723426,3787,10897,200,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,10,0.02324478422960648,640,0.46875,2.2905871926422474,0.03683919690550746,2.7905871926422474,0.004872988685981714,0.2276394728746088,2.404406929079552,5429,41453,200,202,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,11,0.01595725080763965,480,0.625,7.541199826559248,0.025065469509913955,8.041199826559248,0.009157089876837141,0.4484553761676945,7.765427514643096,8019,21841,201,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,11,0.01595725080763965,560,0.5357142857142857,8.21066772286538,0.018353675323483528,8.71066772286538,0.008003521549481772,0.16858464360856484,8.294960044669663,10897,24989,200,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,11,0.01595725080763965,640,0.46875,2.2905871926422474,0.03683919690550746,2.7905871926422474,0.004872988685981714,0.41359815814684386,2.497386271715669,5429,41453,200,202,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,12,0.01095445115010332,480,0.625,7.541199826559248,0.025065469509913955,8.041199826559248,0.009157089876837141,0.8220217762051559,7.952210714661827,8019,21841,201,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,12,0.01095445115010332,560,0.5357142857142857,8.21066772286538,0.018353675323483528,8.71066772286538,0.008003521549481772,0.6218267229247472,8.521581084327755,10897,24989,200,200,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,12,0.01095445115010332,640,0.46875,2.2905871926422474,0.03683919690550746,2.7905871926422474,0.004872988685981714,0.5995568434190789,2.590365614351787,5429,41453,200,202,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,13,0.007520092367198304,480,0.625,8.041199826559248,0.009157089876837141,8.541199826559248,0.0033,0.19297360195701344,8.137686627537756,21841,50000,200,165,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,13,0.007520092367198304,560,0.5357142857142857,8.71066772286538,0.008003521549481772,9.21066772286538,0.00276,0.058519853136893396,8.739927649433827,24989,50000,200,138,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,13,0.007520092367198304,640,0.46875,2.2905871926422474,0.03683919690550746,2.7905871926422474,0.004872988685981714,0.7855155286913141,2.6833449569879044,5429,41453,200,202,true,HIGH,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,14,0.005162448436374727,480,0.625,8.041199826559248,0.009157089876837141,8.541199826559248,0.0033,0.5615462589049529,8.321972956011725,21841,50000,200,165,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,14,0.005162448436374727,560,0.5357142857142857,8.71066772286538,0.008003521549481772,9.21066772286538,0.00276,0.4118445249748244,8.916589985352793,24989,50000,200,138,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,14,0.005162448436374727,640,0.46875,2.2905871926422474,0.03683919690550746,2.7905871926422474,0.004872988685981714,0.9714742139635492,2.776324299624022,5429,41453,200,202,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,15,0.003543955653320912,480,0.625,8.041199826559248,0.009157089876837141,8.541199826559248,0.0033,0.9301189158528923,8.506259284485694,21841,50000,200,165,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,15,0.003543955653320912,560,0.5357142857142857,8.71066772286538,0.008003521549481772,9.21066772286538,0.00276,0.7651691968127554,9.093252321271759,24989,50000,200,138,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,15,0.003543955653320912,640,0.46875,2.7905871926422474,0.004872988685981714,3.2905871926422474,0.00064,0.15687920118725715,2.869026793235876,41453,50000,202,32,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,16,0.0024328807982293586,480,0.625,8.541199826559248,0.0033,9.041199826559248,0.0011,0.2774831510226056,8.67994140207055,50000,50000,165,55,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,16,0.0024328807982293586,560,0.5357142857142857,9.21066772286538,0.00276,9.71066772286538,0.00088,0.11036530344180735,9.265850374586284,50000,50000,138,44,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,16,0.0024328807982293586,640,0.46875,2.7905871926422474,0.004872988685981714,3.2905871926422474,0.00064,0.34218386203612383,2.9616791236603093,41453,50000,202,32,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,17,0.0016701419423368706,480,0.625,8.541199826559248,0.0033,9.041199826559248,0.0011,0.6198855203686058,8.851142586743551,50000,50000,165,55,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,17,0.0016701419423368706,560,0.5357142857142857,9.21066772286538,0.00276,9.71066772286538,0.00088,0.43945224325491117,9.430393844492837,50000,50000,138,44,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,17,0.0016701419423368706,640,0.46875,2.7905871926422474,0.004872988685981714,3.2905871926422474,0.00064,0.5274885228849905,3.0543314540847426,41453,50000,202,32,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,18,0.0011465313506452395,480,0.625,8.541199826559248,0.0033,9.041199826559248,0.0011,0.962287889714606,9.022343771416551,50000,50000,165,55,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,18,0.0011465313506452395,560,0.5357142857142857,9.21066772286538,0.00276,9.71066772286538,0.00088,0.768539183068015,9.594937314399388,50000,50000,138,44,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,18,0.0011465313506452395,640,0.46875,2.7905871926422474,0.004872988685981714,3.2905871926422474,0.00064,0.7127931837338571,3.146983784509176,41453,50000,202,32,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,19,0.0007870792922984107,480,0.625,9.041199826559248,0.0011,9.541199826559248,0.00036,0.29968489031865747,9.191042271718578,50000,50000,55,18,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,19,0.0007870792922984107,560,0.5357142857142857,9.71066772286538,0.00088,10.21066772286538,0.00036,0.12484971997190605,9.773092582851334,50000,50000,44,18,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,19,0.0007870792922984107,640,0.46875,2.7905871926422474,0.004872988685981714,3.2905871926422474,0.00064,0.8980978445827239,3.2396361149336093,41453,50000,202,32,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,20,0.0005403199938809621,480,0.625,9.041199826559248,0.0011,9.541199826559248,0.00036,0.6364623666274545,9.359431009872976,50000,50000,55,18,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,20,0.0005403199938809621,560,0.5357142857142857,9.71066772286538,0.00088,10.21066772286538,0.00036,0.545704416128479,9.98351993092962,50000,50000,44,18,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,20,0.0005403199938809621,640,0.46875,3.2905871926422474,0.00064,3.7905871926422474,0.00012,0.10114039101497993,3.341157388149737,50000,50000,32,6,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,21,0.0003709228519212974,480,0.625,9.041199826559248,0.0011,9.541199826559248,0.00036,0.9732398429362514,9.527819748027374,50000,50000,55,18,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,21,0.0003709228519212974,560,0.5357142857142857,9.71066772286538,0.00088,10.21066772286538,0.00036,0.9665591122850519,10.193947279007906,50000,50000,44,18,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,21,0.0003709228519212974,640,0.46875,3.2905871926422474,0.00064,3.7905871926422474,0.00012,0.32585529326123497,3.4535148392728647,50000,50000,32,6,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,22,0.0002546338533379162,480,0.625,9.541199826559248,0.00036,10.041199826559248,6e-05,0.1932610896439752,9.637830371381236,50000,50000,18,3,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,22,0.0002546338533379162,560,0.5357142857142857,10.21066772286538,0.00036,10.71066772286538,2e-05,0.1198037541215708,10.270569599926166,50000,50000,18,1,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,22,0.0002546338533379162,640,0.46875,3.2905871926422474,0.00064,3.7905871926422474,0.00012,0.55057019550749,3.5658722903959923,50000,50000,32,6,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,23,0.00017480292446223528,480,0.625,9.541199826559248,0.00036,10.041199826559248,6e-05,0.403204141204717,9.742801897161607,50000,50000,18,3,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,23,0.00017480292446223528,560,0.5357142857142857,10.21066772286538,0.00036,10.71066772286538,2e-05,0.2499487604187526,10.335642103074758,50000,50000,18,1,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,23,0.00017480292446223528,640,0.46875,3.2905871926422474,0.00064,3.7905871926422474,0.00012,0.775285097753745,3.67822974151912,50000,50000,32,6,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,24,0.00011999999999999995,480,0.625,9.541199826559248,0.00036,10.041199826559248,6e-05,0.6131471927654588,9.847773422941978,50000,50000,18,3,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,24,0.00011999999999999995,560,0.5357142857142857,10.21066772286538,0.00036,10.71066772286538,2e-05,0.3800937667159344,10.400714606223348,50000,50000,18,1,true,MEDIUM,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
FER,BP,24,0.00011999999999999995,640,0.46875,3.2905871926422474,0.00064,3.7905871926422474,0.00012,1.0,3.7905871926422474,50000,50000,32,6,true,LOW,,1.0,0.00012,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,0,0.22006666666666666,480,0.625,-2.958800173440752,0.22006666666666666,-2.458800173440752,0.20618,-0.0,-2.958800173440752,1000,1000,66020,61854,true,LOW,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,0,0.22006666666666666,560,0.5357142857142857,-2.28933227713462,0.22146,-1.78933227713462,0.20710333333333333,0.09416692473429802,-2.242248814767471,1000,1000,66438,62131,true,MEDIUM,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,0,0.22006666666666666,640,0.46875,-1.7094128073577526,0.22367333333333334,-1.2094128073577526,0.20677333333333334,0.2069170773990338,-1.6059542686582358,1000,1000,67102,62032,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,1,0.13180984142665422,480,0.625,-0.4588001734407521,0.14359333333333332,0.04119982655924792,0.12691666666666668,0.6935747401283296,-0.11201280337658726,1000,1000,43078,38075,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,1,0.13180984142665422,560,0.5357142857142857,0.21066772286537994,0.14412333333333333,0.7106677228653799,0.12787333333333334,0.7465494042781122,0.583942425004436,1000,1000,43237,38362,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,1,0.13180984142665422,640,0.46875,0.2905871926422474,0.1421,0.7905871926422474,0.10626,0.2586368003211247,0.41990559280280976,1000,1000,42630,31878,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,2,0.07894805042526387,480,0.625,1.041199826559248,0.09328666666666667,1.541199826559248,0.07668,0.8513074736706274,1.4668535633945616,1000,1000,27986,23004,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,2,0.07894805042526387,560,0.5357142857142857,1.71066772286538,0.09317,2.21066772286538,0.07690666666666666,0.8634361570967048,2.1423858014137322,1000,1000,27951,23072,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,2,0.07894805042526387,640,0.46875,0.7905871926422474,0.10626,1.2905871926422474,0.05914333333333333,0.5070595242097184,1.0441169547471065,1000,1000,31878,17743,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,3,0.047286261772936364,480,0.625,2.041199826559248,0.06074333333333334,2.541199826559248,0.04618333333333333,0.9138776688273716,2.4981386609729337,1000,1000,18223,13855,true,MEDIUM,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,3,0.047286261772936364,560,0.5357142857142857,2.71066772286538,0.06063,3.21066772286538,0.04623666666666667,0.9171760574579678,3.169255751594364,1000,1000,18189,13871,true,MEDIUM,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,3,0.047286261772936364,640,0.46875,1.2905871926422474,0.05914333333333333,1.7905871926422474,0.018523333333333333,0.19272786100497075,1.386951123144733,1000,1000,17743,5557,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,4,0.0283223023293699,480,0.625,3.041199826559248,0.033486666666666665,3.541199826559248,0.022906666666666665,0.4411094206699058,3.261754536894201,1000,1000,10046,6872,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,4,0.0283223023293699,560,0.5357142857142857,3.71066772286538,0.03351333333333333,4.21066772286538,0.023086666666666665,0.45156740562251824,3.936451425676639,1000,1000,10054,6926,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,4,0.0283223023293699,640,0.46875,1.2905871926422474,0.05914333333333333,1.7905871926422474,0.018523333333333333,0.6342437662274648,1.6077090757559798,1000,1000,17743,5557,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,5,0.016963760279636506,480,0.625,3.541199826559248,0.022906666666666665,4.041199826559248,0.015386666666666667,0.7547839896741246,3.9185918213963107,1000,1000,6872,4616,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,5,0.016963760279636506,560,0.5357142857142857,4.21066772286538,0.023086666666666665,4.71066772286538,0.014843333333333333,0.6976971843907672,4.559516315060764,1000,1000,6926,4453,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,5,0.016963760279636506,640,0.46875,1.7905871926422474,0.018523333333333333,2.2905871926422474,0.002420949223306932,0.04322232557636409,1.8121983554304295,1000,5429,5557,3943,true,MEDIUM,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,6,0.010160514476485891,480,0.625,4.041199826559248,0.015386666666666667,4.541199826559248,0.009636666666666667,0.8868756951485018,4.4846376741334995,1000,1000,4616,2891,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,6,0.010160514476485891,560,0.5357142857142857,4.71066772286538,0.014843333333333333,5.21066772286538,0.009093333333333333,0.7735399366913241,5.097437691211042,1000,1000,4453,2728,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,6,0.010160514476485891,640,0.46875,1.7905871926422474,0.018523333333333333,2.2905871926422474,0.002420949223306932,0.2951155008955695,1.9381449430900322,1000,5429,5557,3943,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,7,0.006085682226410927,480,0.625,4.541199826559248,0.009636666666666667,5.041199826559248,0.005356666666666667,0.7827151004720964,4.932557376795296,1000,1000,2891,1607,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,7,0.006085682226410927,560,0.5357142857142857,5.21066772286538,0.009093333333333333,5.71066772286538,0.00495,0.6603635417573015,5.54084949374403,1000,1000,2728,1485,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,7,0.006085682226410927,640,0.46875,1.7905871926422474,0.018523333333333333,2.2905871926422474,0.002420949223306932,0.5470086762147741,2.0640915307496344,1000,5429,5557,3943,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,8,0.003645044573930167,480,0.625,5.041199826559248,0.005356666666666667,5.541199826559248,0.0027733333333333334,0.5848063485770105,5.333603000847754,1000,1000,1607,832,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,8,0.003645044573930167,560,0.5357142857142857,5.71066772286538,0.00495,6.21066772286538,0.00267,0.4957305510981445,5.958532998414452,1000,1000,1485,801,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,8,0.003645044573930167,640,0.46875,1.7905871926422474,0.018523333333333333,2.2905871926422474,0.002420949223306932,0.7989018515339793,2.190038118409237,1000,5429,5557,3943,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,9,0.002183214543848023,480,0.625,5.541199826559248,0.0027733333333333334,6.041199826559248,0.0014366666666666666,0.36375666159077685,5.723078157354637,1000,1000,832,431,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,9,0.002183214543848023,560,0.5357142857142857,6.21066772286538,0.00267,6.71066772286538,0.0013066666666666667,0.28166858629004843,6.3515020160104045,1000,1000,801,392,true,HIGH,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
BER,NMS,9,0.002183214543848023,640,0.46875,2.2905871926422474,0.002420949223306932,2.7905871926422474,0.00017899790123754615,0.039685056241693564,2.310429720763094,5429,41453,3943,2226,true,MEDIUM,,0.22006666666666666,1e-06,LOGSPACE_WITHIN_COMMON_VALID_NONZERO_INTERPOLATION_RANGE
