messageIndex,messageBits,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
1032,10000001000,100000010000010,0000,0000,false,-1,NO_ERROR,100000010000010,10000001000
1033,10000001001,100000010010001,0000,0000,false,-1,NO_ERROR,100000010010001,10000001001
1034,10000001010,100000010100100,0000,0000,false,-1,NO_ERROR,100000010100100,10000001010
1035,10000001011,100000010110111,0000,0000,false,-1,NO_ERROR,100000010110111,10000001011
1036,10000001100,100000011001110,0000,0000,false,-1,NO_ERROR,100000011001110,10000001100
1037,10000001101,100000011011101,0000,0000,false,-1,NO_ERROR,100000011011101,10000001101
1038,10000001110,100000011101000,0000,0000,false,-1,NO_ERROR,100000011101000,10000001110
1039,10000001111,100000011111011,0000,0000,false,-1,NO_ERROR,100000011111011,10000001111
1040,10000010000,100000100001100,0000,0000,false,-1,NO_ERROR,100000100001100,10000010000
1041,10000010001,100000100011111,0000,0000,false,-1,NO_ERROR,100000100011111,10000010001
1042,10000010010,100000100101010,0000,0000,false,-1,NO_ERROR,100000100101010,10000010010
1043,10000010011,100000100111001,0000,0000,false,-1,NO_ERROR,100000100111001,10000010011
1044,10000010100,100000101000000,0000,0000,false,-1,NO_ERROR,100000101000000,10000010100
1045,10000010101,100000101010011,0000,0000,false,-1,NO_ERROR,100000101010011,10000010101
1046,10000010110,100000101100110,0000,0000,false,-1,NO_ERROR,100000101100110,10000010110
1047,10000010111,100000101110101,0000,0000,false,-1,NO_ERROR,100000101110101,10000010111
1048,10000011000,100000110000111,0000,0000,false,-1,NO_ERROR,100000110000111,10000011000
1049,10000011001,100000110010100,0000,0000,false,-1,NO_ERROR,100000110010100,10000011001
1050,10000011010,100000110100001,0000,0000,false,-1,NO_ERROR,100000110100001,10000011010
1051,10000011011,100000110110010,0000,0000,false,-1,NO_ERROR,100000110110010,10000011011
1052,10000011100,100000111001011,0000,0000,false,-1,NO_ERROR,100000111001011,10000011100
1053,10000011101,100000111011000,0000,0000,false,-1,NO_ERROR,100000111011000,10000011101
1054,10000011110,100000111101101,0000,0000,false,-1,NO_ERROR,100000111101101,10000011110
1055,10000011111,100000111111110,0000,0000,false,-1,NO_ERROR,100000111111110,10000011111
1056,10000100000,100001000000011,0000,0000,false,-1,NO_ERROR,100001000000011,10000100000
1057,10000100001,100001000010000,0000,0000,false,-1,NO_ERROR,100001000010000,10000100001
1058,10000100010,100001000100101,0000,0000,false,-1,NO_ERROR,100001000100101,10000100010
1059,10000100011,100001000110110,0000,0000,false,-1,NO_ERROR,100001000110110,10000100011
1060,10000100100,100001001001111,0000,0000,false,-1,NO_ERROR,100001001001111,10000100100
1061,10000100101,100001001011100,0000,0000,false,-1,NO_ERROR,100001001011100,10000100101
1062,10000100110,100001001101001,0000,0000,false,-1,NO_ERROR,100001001101001,10000100110
1063,10000100111,100001001111010,0000,0000,false,-1,NO_ERROR,100001001111010,10000100111
1064,10000101000,100001010001000,0000,0000,false,-1,NO_ERROR,100001010001000,10000101000
1065,10000101001,100001010011011,0000,0000,false,-1,NO_ERROR,100001010011011,10000101001
1066,10000101010,100001010101110,0000,0000,false,-1,NO_ERROR,100001010101110,10000101010
1067,10000101011,100001010111101,0000,0000,false,-1,NO_ERROR,100001010111101,10000101011
1068,10000101100,100001011000100,0000,0000,false,-1,NO_ERROR,100001011000100,10000101100
1069,10000101101,100001011010111,0000,0000,false,-1,NO_ERROR,100001011010111,10000101101
1070,10000101110,100001011100010,0000,0000,false,-1,NO_ERROR,100001011100010,10000101110
1071,10000101111,100001011110001,0000,0000,false,-1,NO_ERROR,100001011110001,10000101111
1072,10000110000,100001100000110,0000,0000,false,-1,NO_ERROR,100001100000110,10000110000
1073,10000110001,100001100010101,0000,0000,false,-1,NO_ERROR,100001100010101,10000110001
1074,10000110010,100001100100000,0000,0000,false,-1,NO_ERROR,100001100100000,10000110010
1075,10000110011,100001100110011,0000,0000,false,-1,NO_ERROR,100001100110011,10000110011
1076,10000110100,100001101001010,0000,0000,false,-1,NO_ERROR,100001101001010,10000110100
1077,10000110101,100001101011001,0000,0000,false,-1,NO_ERROR,100001101011001,10000110101
1078,10000110110,100001101101100,0000,0000,false,-1,NO_ERROR,100001101101100,10000110110
1079,10000110111,100001101111111,0000,0000,false,-1,NO_ERROR,100001101111111,10000110111
1080,10000111000,100001110001101,0000,0000,false,-1,NO_ERROR,100001110001101,10000111000
1081,10000111001,100001110011110,0000,0000,false,-1,NO_ERROR,100001110011110,10000111001
1082,10000111010,100001110101011,0000,0000,false,-1,NO_ERROR,100001110101011,10000111010
1083,10000111011,100001110111000,0000,0000,false,-1,NO_ERROR,100001110111000,10000111011
1084,10000111100,100001111000001,0000,0000,false,-1,NO_ERROR,100001111000001,10000111100
1085,10000111101,100001111010010,0000,0000,false,-1,NO_ERROR,100001111010010,10000111101
1086,10000111110,100001111100111,0000,0000,false,-1,NO_ERROR,100001111100111,10000111110
1087,10000111111,100001111110100,0000,0000,false,-1,NO_ERROR,100001111110100,10000111111
1088,10001000000,100010000001110,0000,0000,false,-1,NO_ERROR,100010000001110,10001000000
1089,10001000001,100010000011101,0000,0000,false,-1,NO_ERROR,100010000011101,10001000001
1090,10001000010,100010000101000,0000,0000,false,-1,NO_ERROR,100010000101000,10001000010
1091,10001000011,100010000111011,0000,0000,false,-1,NO_ERROR,100010000111011,10001000011
1092,10001000100,100010001000010,0000,0000,false,-1,NO_ERROR,100010001000010,10001000100
1093,10001000101,100010001010001,0000,0000,false,-1,NO_ERROR,100010001010001,10001000101
1094,10001000110,100010001100100,0000,0000,false,-1,NO_ERROR,100010001100100,10001000110
1095,10001000111,100010001110111,0000,0000,false,-1,NO_ERROR,100010001110111,10001000111
1096,10001001000,100010010000101,0000,0000,false,-1,NO_ERROR,100010010000101,10001001000
1097,10001001001,100010010010110,0000,0000,false,-1,NO_ERROR,100010010010110,10001001001
1098,10001001010,100010010100011,0000,0000,false,-1,NO_ERROR,100010010100011,10001001010
1099,10001001011,100010010110000,0000,0000,false,-1,NO_ERROR,100010010110000,10001001011
1100,10001001100,100010011001001,0000,0000,false,-1,NO_ERROR,100010011001001,10001001100
1101,10001001101,100010011011010,0000,0000,false,-1,NO_ERROR,100010011011010,10001001101
1102,10001001110,100010011101111,0000,0000,false,-1,NO_ERROR,100010011101111,10001001110
1103,10001001111,100010011111100,0000,0000,false,-1,NO_ERROR,100010011111100,10001001111
1104,10001010000,100010100001011,0000,0000,false,-1,NO_ERROR,100010100001011,10001010000
1105,10001010001,100010100011000,0000,0000,false,-1,NO_ERROR,100010100011000,10001010001
1106,10001010010,100010100101101,0000,0000,false,-1,NO_ERROR,100010100101101,10001010010
1107,10001010011,100010100111110,0000,0000,false,-1,NO_ERROR,100010100111110,10001010011
1108,10001010100,100010101000111,0000,0000,false,-1,NO_ERROR,100010101000111,10001010100
1109,10001010101,100010101010100,0000,0000,false,-1,NO_ERROR,100010101010100,10001010101
1110,10001010110,100010101100001,0000,0000,false,-1,NO_ERROR,100010101100001,10001010110
1111,10001010111,100010101110010,0000,0000,false,-1,NO_ERROR,100010101110010,10001010111
1112,10001011000,100010110000000,0000,0000,false,-1,NO_ERROR,100010110000000,10001011000
1113,10001011001,100010110010011,0000,0000,false,-1,NO_ERROR,100010110010011,10001011001
1114,10001011010,100010110100110,0000,0000,false,-1,NO_ERROR,100010110100110,10001011010
1115,10001011011,100010110110101,0000,0000,false,-1,NO_ERROR,100010110110101,10001011011
1116,10001011100,100010111001100,0000,0000,false,-1,NO_ERROR,100010111001100,10001011100
1117,10001011101,100010111011111,0000,0000,false,-1,NO_ERROR,100010111011111,10001011101
1118,10001011110,100010111101010,0000,0000,false,-1,NO_ERROR,100010111101010,10001011110
1119,10001011111,100010111111001,0000,0000,false,-1,NO_ERROR,100010111111001,10001011111
1120,10001100000,100011000000100,0000,0000,false,-1,NO_ERROR,100011000000100,10001100000
1121,10001100001,100011000010111,0000,0000,false,-1,NO_ERROR,100011000010111,10001100001
1122,10001100010,100011000100010,0000,0000,false,-1,NO_ERROR,100011000100010,10001100010
1123,10001100011,100011000110001,0000,0000,false,-1,NO_ERROR,100011000110001,10001100011
1124,10001100100,100011001001000,0000,0000,false,-1,NO_ERROR,100011001001000,10001100100
1125,10001100101,100011001011011,0000,0000,false,-1,NO_ERROR,100011001011011,10001100101
1126,10001100110,100011001101110,0000,0000,false,-1,NO_ERROR,100011001101110,10001100110
1127,10001100111,100011001111101,0000,0000,false,-1,NO_ERROR,100011001111101,10001100111
1128,10001101000,100011010001111,0000,0000,false,-1,NO_ERROR,100011010001111,10001101000
1129,10001101001,100011010011100,0000,0000,false,-1,NO_ERROR,100011010011100,10001101001
1130,10001101010,100011010101001,0000,0000,false,-1,NO_ERROR,100011010101001,10001101010
1131,10001101011,100011010111010,0000,0000,false,-1,NO_ERROR,100011010111010,10001101011
1132,10001101100,100011011000011,0000,0000,false,-1,NO_ERROR,100011011000011,10001101100
1133,10001101101,100011011010000,0000,0000,false,-1,NO_ERROR,100011011010000,10001101101
1134,10001101110,100011011100101,0000,0000,false,-1,NO_ERROR,100011011100101,10001101110
1135,10001101111,100011011110110,0000,0000,false,-1,NO_ERROR,100011011110110,10001101111
1136,10001110000,100011100000001,0000,0000,false,-1,NO_ERROR,100011100000001,10001110000
1137,10001110001,100011100010010,0000,0000,false,-1,NO_ERROR,100011100010010,10001110001
1138,10001110010,100011100100111,0000,0000,false,-1,NO_ERROR,100011100100111,10001110010
1139,10001110011,100011100110100,0000,0000,false,-1,NO_ERROR,100011100110100,10001110011
1140,10001110100,100011101001101,0000,0000,false,-1,NO_ERROR,100011101001101,10001110100
1141,10001110101,100011101011110,0000,0000,false,-1,NO_ERROR,100011101011110,10001110101
1142,10001110110,100011101101011,0000,0000,false,-1,NO_ERROR,100011101101011,10001110110
1143,10001110111,100011101111000,0000,0000,false,-1,NO_ERROR,100011101111000,10001110111
1144,10001111000,100011110001010,0000,0000,false,-1,NO_ERROR,100011110001010,10001111000
1145,10001111001,100011110011001,0000,0000,false,-1,NO_ERROR,100011110011001,10001111001
1146,10001111010,100011110101100,0000,0000,false,-1,NO_ERROR,100011110101100,10001111010
1147,10001111011,100011110111111,0000,0000,false,-1,NO_ERROR,100011110111111,10001111011
1148,10001111100,100011111000110,0000,0000,false,-1,NO_ERROR,100011111000110,10001111100
1149,10001111101,100011111010101,0000,0000,false,-1,NO_ERROR,100011111010101,10001111101
1150,10001111110,100011111100000,0000,0000,false,-1,NO_ERROR,100011111100000,10001111110
1151,10001111111,100011111110011,0000,0000,false,-1,NO_ERROR,100011111110011,10001111111
1152,10010000000,100100000000111,0000,0000,false,-1,NO_ERROR,100100000000111,10010000000
1153,10010000001,100100000010100,0000,0000,false,-1,NO_ERROR,100100000010100,10010000001
1154,10010000010,100100000100001,0000,0000,false,-1,NO_ERROR,100100000100001,10010000010
1155,10010000011,100100000110010,0000,0000,false,-1,NO_ERROR,100100000110010,10010000011
1156,10010000100,100100001001011,0000,0000,false,-1,NO_ERROR,100100001001011,10010000100
1157,10010000101,100100001011000,0000,0000,false,-1,NO_ERROR,100100001011000,10010000101
1158,10010000110,100100001101101,0000,0000,false,-1,NO_ERROR,100100001101101,10010000110
1159,10010000111,100100001111110,0000,0000,false,-1,NO_ERROR,100100001111110,10010000111
1160,10010001000,100100010001100,0000,0000,false,-1,NO_ERROR,100100010001100,10010001000
1161,10010001001,100100010011111,0000,0000,false,-1,NO_ERROR,100100010011111,10010001001
1162,10010001010,100100010101010,0000,0000,false,-1,NO_ERROR,100100010101010,10010001010
1163,10010001011,100100010111001,0000,0000,false,-1,NO_ERROR,100100010111001,10010001011
1164,10010001100,100100011000000,0000,0000,false,-1,NO_ERROR,100100011000000,10010001100
1165,10010001101,100100011010011,0000,0000,false,-1,NO_ERROR,100100011010011,10010001101
1166,10010001110,100100011100110,0000,0000,false,-1,NO_ERROR,100100011100110,10010001110
1167,10010001111,100100011110101,0000,0000,false,-1,NO_ERROR,100100011110101,10010001111
1168,10010010000,100100100000010,0000,0000,false,-1,NO_ERROR,100100100000010,10010010000
1169,10010010001,100100100010001,0000,0000,false,-1,NO_ERROR,100100100010001,10010010001
1170,10010010010,100100100100100,0000,0000,false,-1,NO_ERROR,100100100100100,10010010010
1171,10010010011,100100100110111,0000,0000,false,-1,NO_ERROR,100100100110111,10010010011
1172,10010010100,100100101001110,0000,0000,false,-1,NO_ERROR,100100101001110,10010010100
1173,10010010101,100100101011101,0000,0000,false,-1,NO_ERROR,100100101011101,10010010101
1174,10010010110,100100101101000,0000,0000,false,-1,NO_ERROR,100100101101000,10010010110
1175,10010010111,100100101111011,0000,0000,false,-1,NO_ERROR,100100101111011,10010010111
1176,10010011000,100100110001001,0000,0000,false,-1,NO_ERROR,100100110001001,10010011000
1177,10010011001,100100110011010,0000,0000,false,-1,NO_ERROR,100100110011010,10010011001
1178,10010011010,100100110101111,0000,0000,false,-1,NO_ERROR,100100110101111,10010011010
1179,10010011011,100100110111100,0000,0000,false,-1,NO_ERROR,100100110111100,10010011011
1180,10010011100,100100111000101,0000,0000,false,-1,NO_ERROR,100100111000101,10010011100
1181,10010011101,100100111010110,0000,0000,false,-1,NO_ERROR,100100111010110,10010011101
1182,10010011110,100100111100011,0000,0000,false,-1,NO_ERROR,100100111100011,10010011110
1183,10010011111,100100111110000,0000,0000,false,-1,NO_ERROR,100100111110000,10010011111
1184,10010100000,100101000001101,0000,0000,false,-1,NO_ERROR,100101000001101,10010100000
1185,10010100001,100101000011110,0000,0000,false,-1,NO_ERROR,100101000011110,10010100001
1186,10010100010,100101000101011,0000,0000,false,-1,NO_ERROR,100101000101011,10010100010
1187,10010100011,100101000111000,0000,0000,false,-1,NO_ERROR,100101000111000,10010100011
1188,10010100100,100101001000001,0000,0000,false,-1,NO_ERROR,100101001000001,10010100100
1189,10010100101,100101001010010,0000,0000,false,-1,NO_ERROR,100101001010010,10010100101
1190,10010100110,100101001100111,0000,0000,false,-1,NO_ERROR,100101001100111,10010100110
1191,10010100111,100101001110100,0000,0000,false,-1,NO_ERROR,100101001110100,10010100111
1192,10010101000,100101010000110,0000,0000,false,-1,NO_ERROR,100101010000110,10010101000
1193,10010101001,100101010010101,0000,0000,false,-1,NO_ERROR,100101010010101,10010101001
1194,10010101010,100101010100000,0000,0000,false,-1,NO_ERROR,100101010100000,10010101010
1195,10010101011,100101010110011,0000,0000,false,-1,NO_ERROR,100101010110011,10010101011
1196,10010101100,100101011001010,0000,0000,false,-1,NO_ERROR,100101011001010,10010101100
1197,10010101101,100101011011001,0000,0000,false,-1,NO_ERROR,100101011011001,10010101101
1198,10010101110,100101011101100,0000,0000,false,-1,NO_ERROR,100101011101100,10010101110
1199,10010101111,100101011111111,0000,0000,false,-1,NO_ERROR,100101011111111,10010101111
1200,10010110000,100101100001000,0000,0000,false,-1,NO_ERROR,100101100001000,10010110000
1201,10010110001,100101100011011,0000,0000,false,-1,NO_ERROR,100101100011011,10010110001
1202,10010110010,100101100101110,0000,0000,false,-1,NO_ERROR,100101100101110,10010110010
1203,10010110011,100101100111101,0000,0000,false,-1,NO_ERROR,100101100111101,10010110011
1204,10010110100,100101101000100,0000,0000,false,-1,NO_ERROR,100101101000100,10010110100
1205,10010110101,100101101010111,0000,0000,false,-1,NO_ERROR,100101101010111,10010110101
1206,10010110110,100101101100010,0000,0000,false,-1,NO_ERROR,100101101100010,10010110110
1207,10010110111,100101101110001,0000,0000,false,-1,NO_ERROR,100101101110001,10010110111
1208,10010111000,100101110000011,0000,0000,false,-1,NO_ERROR,100101110000011,10010111000
1209,10010111001,100101110010000,0000,0000,false,-1,NO_ERROR,100101110010000,10010111001
1210,10010111010,100101110100101,0000,0000,false,-1,NO_ERROR,100101110100101,10010111010
1211,10010111011,100101110110110,0000,0000,false,-1,NO_ERROR,100101110110110,10010111011
1212,10010111100,100101111001111,0000,0000,false,-1,NO_ERROR,100101111001111,10010111100
1213,10010111101,100101111011100,0000,0000,false,-1,NO_ERROR,100101111011100,10010111101
1214,10010111110,100101111101001,0000,0000,false,-1,NO_ERROR,100101111101001,10010111110
1215,10010111111,100101111111010,0000,0000,false,-1,NO_ERROR,100101111111010,10010111111
1216,10011000000,100110000000000,0000,0000,false,-1,NO_ERROR,100110000000000,10011000000
1217,10011000001,100110000010011,0000,0000,false,-1,NO_ERROR,100110000010011,10011000001
1218,10011000010,100110000100110,0000,0000,false,-1,NO_ERROR,100110000100110,10011000010
1219,10011000011,100110000110101,0000,0000,false,-1,NO_ERROR,100110000110101,10011000011
1220,10011000100,100110001001100,0000,0000,false,-1,NO_ERROR,100110001001100,10011000100
1221,10011000101,100110001011111,0000,0000,false,-1,NO_ERROR,100110001011111,10011000101
1222,10011000110,100110001101010,0000,0000,false,-1,NO_ERROR,100110001101010,10011000110
1223,10011000111,100110001111001,0000,0000,false,-1,NO_ERROR,100110001111001,10011000111
1224,10011001000,100110010001011,0000,0000,false,-1,NO_ERROR,100110010001011,10011001000
1225,10011001001,100110010011000,0000,0000,false,-1,NO_ERROR,100110010011000,10011001001
1226,10011001010,100110010101101,0000,0000,false,-1,NO_ERROR,100110010101101,10011001010
1227,10011001011,100110010111110,0000,0000,false,-1,NO_ERROR,100110010111110,10011001011
1228,10011001100,100110011000111,0000,0000,false,-1,NO_ERROR,100110011000111,10011001100
1229,10011001101,100110011010100,0000,0000,false,-1,NO_ERROR,100110011010100,10011001101
1230,10011001110,100110011100001,0000,0000,false,-1,NO_ERROR,100110011100001,10011001110
1231,10011001111,100110011110010,0000,0000,false,-1,NO_ERROR,100110011110010,10011001111
1232,10011010000,100110100000101,0000,0000,false,-1,NO_ERROR,100110100000101,10011010000
1233,10011010001,100110100010110,0000,0000,false,-1,NO_ERROR,100110100010110,10011010001
1234,10011010010,100110100100011,0000,0000,false,-1,NO_ERROR,100110100100011,10011010010
1235,10011010011,100110100110000,0000,0000,false,-1,NO_ERROR,100110100110000,10011010011
1236,10011010100,100110101001001,0000,0000,false,-1,NO_ERROR,100110101001001,10011010100
1237,10011010101,100110101011010,0000,0000,false,-1,NO_ERROR,100110101011010,10011010101
1238,10011010110,100110101101111,0000,0000,false,-1,NO_ERROR,100110101101111,10011010110
1239,10011010111,100110101111100,0000,0000,false,-1,NO_ERROR,100110101111100,10011010111
1240,10011011000,100110110001110,0000,0000,false,-1,NO_ERROR,100110110001110,10011011000
1241,10011011001,100110110011101,0000,0000,false,-1,NO_ERROR,100110110011101,10011011001
1242,10011011010,100110110101000,0000,0000,false,-1,NO_ERROR,100110110101000,10011011010
1243,10011011011,100110110111011,0000,0000,false,-1,NO_ERROR,100110110111011,10011011011
1244,10011011100,100110111000010,0000,0000,false,-1,NO_ERROR,100110111000010,10011011100
1245,10011011101,100110111010001,0000,0000,false,-1,NO_ERROR,100110111010001,10011011101
1246,10011011110,100110111100100,0000,0000,false,-1,NO_ERROR,100110111100100,10011011110
1247,10011011111,100110111110111,0000,0000,false,-1,NO_ERROR,100110111110111,10011011111
1248,10011100000,100111000001010,0000,0000,false,-1,NO_ERROR,100111000001010,10011100000
1249,10011100001,100111000011001,0000,0000,false,-1,NO_ERROR,100111000011001,10011100001
1250,10011100010,100111000101100,0000,0000,false,-1,NO_ERROR,100111000101100,10011100010
1251,10011100011,100111000111111,0000,0000,false,-1,NO_ERROR,100111000111111,10011100011
1252,10011100100,100111001000110,0000,0000,false,-1,NO_ERROR,100111001000110,10011100100
1253,10011100101,100111001010101,0000,0000,false,-1,NO_ERROR,100111001010101,10011100101
1254,10011100110,100111001100000,0000,0000,false,-1,NO_ERROR,100111001100000,10011100110
1255,10011100111,100111001110011,0000,0000,false,-1,NO_ERROR,100111001110011,10011100111
1256,10011101000,100111010000001,0000,0000,false,-1,NO_ERROR,100111010000001,10011101000
1257,10011101001,100111010010010,0000,0000,false,-1,NO_ERROR,100111010010010,10011101001
1258,10011101010,100111010100111,0000,0000,false,-1,NO_ERROR,100111010100111,10011101010
1259,10011101011,100111010110100,0000,0000,false,-1,NO_ERROR,100111010110100,10011101011
1260,10011101100,100111011001101,0000,0000,false,-1,NO_ERROR,100111011001101,10011101100
1261,10011101101,100111011011110,0000,0000,false,-1,NO_ERROR,100111011011110,10011101101
1262,10011101110,100111011101011,0000,0000,false,-1,NO_ERROR,100111011101011,10011101110
1263,10011101111,100111011111000,0000,0000,false,-1,NO_ERROR,100111011111000,10011101111
1264,10011110000,100111100001111,0000,0000,false,-1,NO_ERROR,100111100001111,10011110000
1265,10011110001,100111100011100,0000,0000,false,-1,NO_ERROR,100111100011100,10011110001
1266,10011110010,100111100101001,0000,0000,false,-1,NO_ERROR,100111100101001,10011110010
1267,10011110011,100111100111010,0000,0000,false,-1,NO_ERROR,100111100111010,10011110011
1268,10011110100,100111101000011,0000,0000,false,-1,NO_ERROR,100111101000011,10011110100
1269,10011110101,100111101010000,0000,0000,false,-1,NO_ERROR,100111101010000,10011110101
1270,10011110110,100111101100101,0000,0000,false,-1,NO_ERROR,100111101100101,10011110110
1271,10011110111,100111101110110,0000,0000,false,-1,NO_ERROR,100111101110110,10011110111
1272,10011111000,100111110000100,0000,0000,false,-1,NO_ERROR,100111110000100,10011111000
1273,10011111001,100111110010111,0000,0000,false,-1,NO_ERROR,100111110010111,10011111001
1274,10011111010,100111110100010,0000,0000,false,-1,NO_ERROR,100111110100010,10011111010
1275,10011111011,100111110110001,0000,0000,false,-1,NO_ERROR,100111110110001,10011111011
1276,10011111100,100111111001000,0000,0000,false,-1,NO_ERROR,100111111001000,10011111100
1277,10011111101,100111111011011,0000,0000,false,-1,NO_ERROR,100111111011011,10011111101
1278,10011111110,100111111101110,0000,0000,false,-1,NO_ERROR,100111111101110,10011111110
1279,10011111111,100111111111101,0000,0000,false,-1,NO_ERROR,100111111111101,10011111111
1280,10100000000,101000000000110,0000,0000,false,-1,NO_ERROR,101000000000110,10100000000
1281,10100000001,101000000010101,0000,0000,false,-1,NO_ERROR,101000000010101,10100000001
1282,10100000010,101000000100000,0000,0000,false,-1,NO_ERROR,101000000100000,10100000010
1283,10100000011,101000000110011,0000,0000,false,-1,NO_ERROR,101000000110011,10100000011
1284,10100000100,101000001001010,0000,0000,false,-1,NO_ERROR,101000001001010,10100000100
1285,10100000101,101000001011001,0000,0000,false,-1,NO_ERROR,101000001011001,10100000101
1286,10100000110,101000001101100,0000,0000,false,-1,NO_ERROR,101000001101100,10100000110
1287,10100000111,101000001111111,0000,0000,false,-1,NO_ERROR,101000001111111,10100000111
1288,10100001000,101000010001101,0000,0000,false,-1,NO_ERROR,101000010001101,10100001000
1289,10100001001,101000010011110,0000,0000,false,-1,NO_ERROR,101000010011110,10100001001
1290,10100001010,101000010101011,0000,0000,false,-1,NO_ERROR,101000010101011,10100001010
1291,10100001011,101000010111000,0000,0000,false,-1,NO_ERROR,101000010111000,10100001011
1292,10100001100,101000011000001,0000,0000,false,-1,NO_ERROR,101000011000001,10100001100
1293,10100001101,101000011010010,0000,0000,false,-1,NO_ERROR,101000011010010,10100001101
1294,10100001110,101000011100111,0000,0000,false,-1,NO_ERROR,101000011100111,10100001110
1295,10100001111,101000011110100,0000,0000,false,-1,NO_ERROR,101000011110100,10100001111
1296,10100010000,101000100000011,0000,0000,false,-1,NO_ERROR,101000100000011,10100010000
1297,10100010001,101000100010000,0000,0000,false,-1,NO_ERROR,101000100010000,10100010001
1298,10100010010,101000100100101,0000,0000,false,-1,NO_ERROR,101000100100101,10100010010
1299,10100010011,101000100110110,0000,0000,false,-1,NO_ERROR,101000100110110,10100010011
1300,10100010100,101000101001111,0000,0000,false,-1,NO_ERROR,101000101001111,10100010100
1301,10100010101,101000101011100,0000,0000,false,-1,NO_ERROR,101000101011100,10100010101
1302,10100010110,101000101101001,0000,0000,false,-1,NO_ERROR,101000101101001,10100010110
1303,10100010111,101000101111010,0000,0000,false,-1,NO_ERROR,101000101111010,10100010111
1304,10100011000,101000110001000,0000,0000,false,-1,NO_ERROR,101000110001000,10100011000
1305,10100011001,101000110011011,0000,0000,false,-1,NO_ERROR,101000110011011,10100011001
1306,10100011010,101000110101110,0000,0000,false,-1,NO_ERROR,101000110101110,10100011010
1307,10100011011,101000110111101,0000,0000,false,-1,NO_ERROR,101000110111101,10100011011
1308,10100011100,101000111000100,0000,0000,false,-1,NO_ERROR,101000111000100,10100011100
1309,10100011101,101000111010111,0000,0000,false,-1,NO_ERROR,101000111010111,10100011101
1310,10100011110,101000111100010,0000,0000,false,-1,NO_ERROR,101000111100010,10100011110
1311,10100011111,101000111110001,0000,0000,false,-1,NO_ERROR,101000111110001,10100011111
1312,10100100000,101001000001100,0000,0000,false,-1,NO_ERROR,101001000001100,10100100000
1313,10100100001,101001000011111,0000,0000,false,-1,NO_ERROR,101001000011111,10100100001
1314,10100100010,101001000101010,0000,0000,false,-1,NO_ERROR,101001000101010,10100100010
1315,10100100011,101001000111001,0000,0000,false,-1,NO_ERROR,101001000111001,10100100011
1316,10100100100,101001001000000,0000,0000,false,-1,NO_ERROR,101001001000000,10100100100
1317,10100100101,101001001010011,0000,0000,false,-1,NO_ERROR,101001001010011,10100100101
1318,10100100110,101001001100110,0000,0000,false,-1,NO_ERROR,101001001100110,10100100110
1319,10100100111,101001001110101,0000,0000,false,-1,NO_ERROR,101001001110101,10100100111
1320,10100101000,101001010000111,0000,0000,false,-1,NO_ERROR,101001010000111,10100101000
1321,10100101001,101001010010100,0000,0000,false,-1,NO_ERROR,101001010010100,10100101001
1322,10100101010,101001010100001,0000,0000,false,-1,NO_ERROR,101001010100001,10100101010
1323,10100101011,101001010110010,0000,0000,false,-1,NO_ERROR,101001010110010,10100101011
1324,10100101100,101001011001011,0000,0000,false,-1,NO_ERROR,101001011001011,10100101100
1325,10100101101,101001011011000,0000,0000,false,-1,NO_ERROR,101001011011000,10100101101
1326,10100101110,101001011101101,0000,0000,false,-1,NO_ERROR,101001011101101,10100101110
1327,10100101111,101001011111110,0000,0000,false,-1,NO_ERROR,101001011111110,10100101111
1328,10100110000,101001100001001,0000,0000,false,-1,NO_ERROR,101001100001001,10100110000
1329,10100110001,101001100011010,0000,0000,false,-1,NO_ERROR,101001100011010,10100110001
1330,10100110010,101001100101111,0000,0000,false,-1,NO_ERROR,101001100101111,10100110010
1331,10100110011,101001100111100,0000,0000,false,-1,NO_ERROR,101001100111100,10100110011
1332,10100110100,101001101000101,0000,0000,false,-1,NO_ERROR,101001101000101,10100110100
1333,10100110101,101001101010110,0000,0000,false,-1,NO_ERROR,101001101010110,10100110101
1334,10100110110,101001101100011,0000,0000,false,-1,NO_ERROR,101001101100011,10100110110
1335,10100110111,101001101110000,0000,0000,false,-1,NO_ERROR,101001101110000,10100110111
1336,10100111000,101001110000010,0000,0000,false,-1,NO_ERROR,101001110000010,10100111000
1337,10100111001,101001110010001,0000,0000,false,-1,NO_ERROR,101001110010001,10100111001
1338,10100111010,101001110100100,0000,0000,false,-1,NO_ERROR,101001110100100,10100111010
1339,10100111011,101001110110111,0000,0000,false,-1,NO_ERROR,101001110110111,10100111011
1340,10100111100,101001111001110,0000,0000,false,-1,NO_ERROR,101001111001110,10100111100
1341,10100111101,101001111011101,0000,0000,false,-1,NO_ERROR,101001111011101,10100111101
1342,10100111110,101001111101000,0000,0000,false,-1,NO_ERROR,101001111101000,10100111110
1343,10100111111,101001111111011,0000,0000,false,-1,NO_ERROR,101001111111011,10100111111
1344,10101000000,101010000000001,0000,0000,false,-1,NO_ERROR,101010000000001,10101000000
1345,10101000001,101010000010010,0000,0000,false,-1,NO_ERROR,101010000010010,10101000001
1346,10101000010,101010000100111,0000,0000,false,-1,NO_ERROR,101010000100111,10101000010
1347,10101000011,101010000110100,0000,0000,false,-1,NO_ERROR,101010000110100,10101000011
