caseId,legendLabel,styleId,waveformSnrIndex,waveformSnrDb,actualRate,derivedEbn0Db,sigma2,rawY,plotY,isZeroObserved,plotSurrogateUsed,plotSurrogateFormula,sourceCsv,sourceRowId
K200_M511K385,385整块200,STYLE_4,16,8,0.61349693251533743,7.111576087399766,0.15848931924611132,7062.631315657829,7.0626313156578293,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:16
K200_M511K385,385整块200,STYLE_4,17,8.5,0.61349693251533743,7.611576087399766,0.14125375446227545,14695.664687893506,14.695664687893506,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:17
K200_M511K385,385整块200,STYLE_4,18,9,0.61349693251533743,8.1115760873997651,0.1258925411794167,8579.6968159330208,8.5796968159330209,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:18
K200_M511K385,385整块200,STYLE_4,19,9.5,0.61349693251533743,8.6115760873997651,0.11220184543019636,7562.0519999999997,7.5620519999999996,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:19
K200_M511K385,385整块200,STYLE_4,20,10,0.61349693251533743,9.1115760873997651,0.10000000000000001,9292.1800000000003,9.2921800000000001,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:20
K200_M511K385,385整块200,STYLE_4,21,10.5,0.61349693251533743,9.6115760873997651,0.089125093813374537,10602.136,10.602136,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:21
K200_M511K385,385整块200,STYLE_4,22,11,0.61349693251533743,10.111576087399765,0.079432823472428138,9783.2260000000006,9.7832260000000009,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:22
K200_M511K385,385整块200,STYLE_4,23,11.5,0.61349693251533743,10.611576087399765,0.070794578438413802,9982.3860000000004,9.982386,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:23
K200_M511K385,385整块200,STYLE_4,24,12,0.61349693251533743,11.111576087399765,0.063095734448019331,8758.3739999999998,8.7583739999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:24
K200_M511K385,385整块200,STYLE_4,25,12.5,0.61349693251533743,11.611576087399765,0.056234132519034905,10324.371999999999,10.324371999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:25
K200_M511K385,385整块200,STYLE_4,26,13,0.61349693251533743,12.111576087399765,0.050118723362727227,10595.346,10.595345999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:26
K200_M511K385,385整块200,STYLE_4,27,13.5,0.61349693251533743,12.611576087399765,0.0446683592150963,9997.0360000000001,9.9970359999999996,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:27
K200_M511K385,385整块200,STYLE_4,28,14,0.61349693251533743,13.111576087399765,0.039810717055349734,9103.1100000000006,9.1031100000000009,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:28
K200_M511K385,385整块200,STYLE_4,29,14.5,0.61349693251533743,13.611576087399765,0.035481338923357551,10732.608,10.732608000000001,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:29
K200_M511K385,385整块200,STYLE_4,30,15,0.61349693251533743,14.111576087399765,0.031622776601683791,11152.27,11.15227,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:30
K200_M511K385,385整块200,STYLE_4,31,15.5,0.61349693251533743,14.611576087399765,0.028183829312644536,9820.0400000000009,9.8200400000000005,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:31
K200_M511K385,385整块200,STYLE_4,32,16,0.61349693251533743,15.111576087399765,0.025118864315095794,10616.588,10.616588,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:32
K200_M511K385,385整块200,STYLE_4,33,16.5,0.61349693251533743,15.611576087399765,0.022387211385683402,7927.7060000000001,7.9277059999999997,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:33
K200_M511K385,385整块200,STYLE_4,34,17,0.61349693251533743,16.111576087399765,0.019952623149688799,7916.8500000000004,7.9168500000000002,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:34
K200_M511K385,385整块200,STYLE_4,35,17.5,0.61349693251533743,16.611576087399765,0.017782794100389229,10098.201999999999,10.098201999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:35
K200_M511K385,385整块200,STYLE_4,36,18,0.61349693251533743,17.111576087399765,0.015848931924611134,11046.714,11.046714,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:36
