scheme,comparisonGroup,EsN0Db,burstRatioRequested,burstPositionType,configurationCount,payloadChecksumCount,noiseChecksumCount,burstStartChecksumCount,frameSequenceHashCount,payloadChecksum,noiseChecksum,burstStartChecksum,frameSequenceHash,status,notes
CC,CC_EsN0_6.5_burst_0.02_THREE_QUARTER,6.5,0.02,THREE_QUARTER,4,1,1,1,1,9f25eff8d0e6d901c49e3c90e28903672559957ded8b30212c383bb7985f39f4,ccdba9836c339e224f0de18debda77d6aec5c0dede4cf2ee5f14178c766a1431,8eb6afbf8d40e19a3575e86497ec7cd6ed4cebaf8e8f72c9d46499d86f311d81,8e590b3fe02c46651c2937c3279cf9f714932d6d6a4373e00e4a578f1d773b3b,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.050000000000000003_HEAD,6.5,0.050000000000000003,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.050000000000000003_MIDDLE,6.5,0.050000000000000003,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,49a58081ad494916be7ef69554edef45c18cbfdb24dd9ac822d637b8db7eb80d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.050000000000000003_QUARTER,6.5,0.050000000000000003,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,aebe1c0b6608f12e5613f803f00db1badce4159b9922e2d0746b5cce49e64597,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.050000000000000003_RANDOM,6.5,0.050000000000000003,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,727479f3d7b6f321e63f35d9939f564cdefdb0fd4bee2e91c43d7f9b983ab975,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.050000000000000003_TAIL,6.5,0.050000000000000003,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6b13592c6a1c708cbcaa3e6b35f881242d9c91aa48740beb7dfda742a3a8694,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.050000000000000003_THREE_QUARTER,6.5,0.050000000000000003,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c4201a36e8389236a84998ac9b61c840bf3be5218969bd4811ccd9338a0a1ab0,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.10000000000000001_HEAD,6.5,0.10000000000000001,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c324396b615ecfff2e457f0ff1d8cbe81838840aec7bceb6d6ef9d0937617711,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.10000000000000001_MIDDLE,6.5,0.10000000000000001,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,99a092448ed42180903cfc0220fce3a5544b874f4535661c1643e4a33e150508,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.10000000000000001_QUARTER,6.5,0.10000000000000001,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,65d43aedfc85d2cf50c59c439fdb0efc99d854b31ae23068cee46aefb81ece9d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.10000000000000001_RANDOM,6.5,0.10000000000000001,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,d73998b1e17cbbc6cb4b13860640c89919d1ca3feea4c264741944225b960092,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.10000000000000001_TAIL,6.5,0.10000000000000001,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6879b518bb5067dfc3a078c5c5b096acd5dc9a4e6cf25195584fce2bbdfcff5,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_6.5_burst_0.10000000000000001_THREE_QUARTER,6.5,0.10000000000000001,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,925b598b952c39eaa6eabacd7e8f9c0ca105363bdf5b8b2b6ae659433b9e383b,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.02_HEAD,7,0.02,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.02_MIDDLE,7,0.02,MIDDLE,4,1,1,1,1,01387ccaed9cd054c7f663cd8f93970c5f3b2e5d1ab931c5f4caa71dd1d38e48,3e3cd811ffb3a044a3369765ff506e2e5ad3bbdf96bbef4b246f28446ab6d3d7,269bc29b3218e033f2ed40b7eeae1cbd8bcdf203856de38a9f3316e5332a2d09,2c3e3d8934ef15f03aaf12c567a83c54e1a7e48d8db0c35bb47aa56ea46b8130,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.02_QUARTER,7,0.02,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.02_RANDOM,7,0.02,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.02_TAIL,7,0.02,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.02_THREE_QUARTER,7,0.02,THREE_QUARTER,4,1,1,1,1,91d3d1fdad10fe62bb8071fdbfd0475a56dfbdfea2485b4e1d750630d0ce3183,6cbac1cd7578fdbfc4dad4dda04512598d2821daa6124e6cbd4520d457f19961,90aa16edd1e5935524f5d9e00587b7e0d3d6cb83aa2e417ca715b8aa57b3a8f0,3cef7ecf1fdff5681dcd97629cd5c050751fb80c5168cb4e1c2e8831ab2e4a9d,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.050000000000000003_HEAD,7,0.050000000000000003,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.050000000000000003_MIDDLE,7,0.050000000000000003,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,49a58081ad494916be7ef69554edef45c18cbfdb24dd9ac822d637b8db7eb80d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.050000000000000003_QUARTER,7,0.050000000000000003,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,aebe1c0b6608f12e5613f803f00db1badce4159b9922e2d0746b5cce49e64597,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.050000000000000003_RANDOM,7,0.050000000000000003,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,727479f3d7b6f321e63f35d9939f564cdefdb0fd4bee2e91c43d7f9b983ab975,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.050000000000000003_TAIL,7,0.050000000000000003,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6b13592c6a1c708cbcaa3e6b35f881242d9c91aa48740beb7dfda742a3a8694,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.050000000000000003_THREE_QUARTER,7,0.050000000000000003,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c4201a36e8389236a84998ac9b61c840bf3be5218969bd4811ccd9338a0a1ab0,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.10000000000000001_HEAD,7,0.10000000000000001,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c324396b615ecfff2e457f0ff1d8cbe81838840aec7bceb6d6ef9d0937617711,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.10000000000000001_MIDDLE,7,0.10000000000000001,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,99a092448ed42180903cfc0220fce3a5544b874f4535661c1643e4a33e150508,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.10000000000000001_QUARTER,7,0.10000000000000001,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,65d43aedfc85d2cf50c59c439fdb0efc99d854b31ae23068cee46aefb81ece9d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.10000000000000001_RANDOM,7,0.10000000000000001,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,d73998b1e17cbbc6cb4b13860640c89919d1ca3feea4c264741944225b960092,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.10000000000000001_TAIL,7,0.10000000000000001,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6879b518bb5067dfc3a078c5c5b096acd5dc9a4e6cf25195584fce2bbdfcff5,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7_burst_0.10000000000000001_THREE_QUARTER,7,0.10000000000000001,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,925b598b952c39eaa6eabacd7e8f9c0ca105363bdf5b8b2b6ae659433b9e383b,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.02_HEAD,7.5,0.02,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.02_MIDDLE,7.5,0.02,MIDDLE,4,1,1,1,1,b1b444ae36fb77ffe0d4223ca0a3d041943b18b4dc4187ba3cdb7ad7b84db69c,7eae690f1d50a72ac25cc9a1b4e329cd61139061f625ca0e8b725acf6c8ab917,63be756448320ff58e0c5eefd691165cc2bfd3167401ce9f23a94d307db4717f,0d7a194f8b494232117796c7c83db832cbc00fc7eb94161b913d9848c1671a7d,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.02_QUARTER,7.5,0.02,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.02_RANDOM,7.5,0.02,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.02_TAIL,7.5,0.02,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.02_THREE_QUARTER,7.5,0.02,THREE_QUARTER,4,1,1,1,1,b942ff6fa912ce079b584261a3d2386da51485b968a8dc440299b21f54805b2f,9ac773ff3a64fdfcee5cde77e43e2a2e6ddaa1fcfc20256e90819ba7bf43d04e,e5e3559179ef1a71f61d223d1768767ec6333fae9cb0451284d8de975918d8cb,edbe4a55d6a989fbc5c56c1540d4bdf55e9d71c5cd23bbb62642d98f5e065843,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.050000000000000003_HEAD,7.5,0.050000000000000003,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.050000000000000003_MIDDLE,7.5,0.050000000000000003,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,49a58081ad494916be7ef69554edef45c18cbfdb24dd9ac822d637b8db7eb80d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.050000000000000003_QUARTER,7.5,0.050000000000000003,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,aebe1c0b6608f12e5613f803f00db1badce4159b9922e2d0746b5cce49e64597,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.050000000000000003_RANDOM,7.5,0.050000000000000003,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,727479f3d7b6f321e63f35d9939f564cdefdb0fd4bee2e91c43d7f9b983ab975,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.050000000000000003_TAIL,7.5,0.050000000000000003,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6b13592c6a1c708cbcaa3e6b35f881242d9c91aa48740beb7dfda742a3a8694,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.050000000000000003_THREE_QUARTER,7.5,0.050000000000000003,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c4201a36e8389236a84998ac9b61c840bf3be5218969bd4811ccd9338a0a1ab0,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.10000000000000001_HEAD,7.5,0.10000000000000001,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c324396b615ecfff2e457f0ff1d8cbe81838840aec7bceb6d6ef9d0937617711,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.10000000000000001_MIDDLE,7.5,0.10000000000000001,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,99a092448ed42180903cfc0220fce3a5544b874f4535661c1643e4a33e150508,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.10000000000000001_QUARTER,7.5,0.10000000000000001,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,65d43aedfc85d2cf50c59c439fdb0efc99d854b31ae23068cee46aefb81ece9d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.10000000000000001_RANDOM,7.5,0.10000000000000001,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,d73998b1e17cbbc6cb4b13860640c89919d1ca3feea4c264741944225b960092,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.10000000000000001_TAIL,7.5,0.10000000000000001,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6879b518bb5067dfc3a078c5c5b096acd5dc9a4e6cf25195584fce2bbdfcff5,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_7.5_burst_0.10000000000000001_THREE_QUARTER,7.5,0.10000000000000001,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,925b598b952c39eaa6eabacd7e8f9c0ca105363bdf5b8b2b6ae659433b9e383b,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_8_burst_0.02_HEAD,8,0.02,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_8_burst_0.02_MIDDLE,8,0.02,MIDDLE,4,1,1,1,1,e1549d50fb1cc644d8453880e00c18dc87300f2b768a132fcbe4444c415de25b,bb3b9cca182d3f60ffd07f8c294a5d3700dfad87f17f3adcc25d63de6f04f1f1,e94362c5d17fd0b31bc497a44dc6a9ce5a284ed284529e5c6375d8b57d47a146,99b50fca3c8831cd850ccab6f366d94fcc40b21ec16038511e9d04973d6de786,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_8_burst_0.02_QUARTER,8,0.02,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_8_burst_0.02_RANDOM,8,0.02,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
