caseId,configurationId,snrIndex,targetSnrDb,cppDerivedEbN0Db,matlabDerivedEbN0Db,absoluteDifference,passed
K300_M511K421,NONE_L0,28,14,15.1394335230684,15.1394335230684,0,1
K300_M511K421,NONE_L0,29,14.5,15.6394335230684,15.6394335230684,0,1
K300_M511K421,NONE_L0,30,15,16.1394335230684,16.1394335230684,0,1
K300_M511K421,NONE_L0,31,15.5,16.6394335230684,16.6394335230684,0,1
K300_M511K421,NONE_L0,32,16,17.1394335230684,17.1394335230684,0,1
K300_M511K421,NONE_L0,33,16.5,17.6394335230684,17.6394335230684,0,1
K300_M511K421,NONE_L0,34,17,18.1394335230684,18.1394335230684,0,1
K300_M511K421,NONE_L0,35,17.5,18.6394335230684,18.6394335230684,0,1
K300_M511K421,NONE_L0,36,18,19.1394335230684,19.1394335230684,0,1
K300_M511K421,NONE_LREP,0,0,1.13943352306837,1.13943352306837,0,1
K300_M511K421,NONE_LREP,1,0.5,1.63943352306837,1.63943352306837,0,1
K300_M511K421,NONE_LREP,2,1,2.13943352306837,2.13943352306837,0,1
K300_M511K421,NONE_LREP,3,1.5,2.63943352306837,2.63943352306837,0,1
K300_M511K421,NONE_LREP,4,2,3.13943352306837,3.13943352306837,0,1
K300_M511K421,NONE_LREP,5,2.5,3.63943352306837,3.63943352306837,0,1
K300_M511K421,NONE_LREP,6,3,4.13943352306837,4.13943352306837,0,1
K300_M511K421,NONE_LREP,7,3.5,4.63943352306837,4.63943352306837,0,1
K300_M511K421,NONE_LREP,8,4,5.13943352306837,5.13943352306837,0,1
K300_M511K421,NONE_LREP,9,4.5,5.63943352306837,5.63943352306837,0,1
K300_M511K421,NONE_LREP,10,5,6.13943352306837,6.13943352306837,0,1
K300_M511K421,NONE_LREP,11,5.5,6.63943352306837,6.63943352306837,0,1
K300_M511K421,NONE_LREP,12,6,7.13943352306837,7.13943352306837,0,1
K300_M511K421,NONE_LREP,13,6.5,7.63943352306837,7.63943352306837,0,1
K300_M511K421,NONE_LREP,14,7,8.13943352306837,8.13943352306837,0,1
K300_M511K421,NONE_LREP,15,7.5,8.63943352306837,8.63943352306837,0,1
K300_M511K421,NONE_LREP,16,8,9.13943352306837,9.13943352306837,0,1
K300_M511K421,NONE_LREP,17,8.5,9.63943352306837,9.63943352306837,0,1
K300_M511K421,NONE_LREP,18,9,10.1394335230684,10.1394335230684,0,1
K300_M511K421,NONE_LREP,19,9.5,10.6394335230684,10.6394335230684,0,1
K300_M511K421,NONE_LREP,20,10,11.1394335230684,11.1394335230684,0,1
K300_M511K421,NONE_LREP,21,10.5,11.6394335230684,11.6394335230684,0,1
K300_M511K421,NONE_LREP,22,11,12.1394335230684,12.1394335230684,0,1
K300_M511K421,NONE_LREP,23,11.5,12.6394335230684,12.6394335230684,0,1
K300_M511K421,NONE_LREP,24,12,13.1394335230684,13.1394335230684,0,1
K300_M511K421,NONE_LREP,25,12.5,13.6394335230684,13.6394335230684,0,1
K300_M511K421,NONE_LREP,26,13,14.1394335230684,14.1394335230684,0,1
K300_M511K421,NONE_LREP,27,13.5,14.6394335230684,14.6394335230684,0,1
K300_M511K421,NONE_LREP,28,14,15.1394335230684,15.1394335230684,0,1
K300_M511K421,NONE_LREP,29,14.5,15.6394335230684,15.6394335230684,0,1
K300_M511K421,NONE_LREP,30,15,16.1394335230684,16.1394335230684,0,1
K300_M511K421,NONE_LREP,31,15.5,16.6394335230684,16.6394335230684,0,1
K300_M511K421,NONE_LREP,32,16,17.1394335230684,17.1394335230684,0,1
K300_M511K421,NONE_LREP,33,16.5,17.6394335230684,17.6394335230684,0,1
K300_M511K421,NONE_LREP,34,17,18.1394335230684,18.1394335230684,0,1
K300_M511K421,NONE_LREP,35,17.5,18.6394335230684,18.6394335230684,0,1
K300_M511K421,NONE_LREP,36,18,19.1394335230684,19.1394335230684,0,1
K300_M511K421,BEST_LREP,0,0,1.13943352306837,1.13943352306837,0,1
K300_M511K421,BEST_LREP,1,0.5,1.63943352306837,1.63943352306837,0,1
K300_M511K421,BEST_LREP,2,1,2.13943352306837,2.13943352306837,0,1
K300_M511K421,BEST_LREP,3,1.5,2.63943352306837,2.63943352306837,0,1
K300_M511K421,BEST_LREP,4,2,3.13943352306837,3.13943352306837,0,1
K300_M511K421,BEST_LREP,5,2.5,3.63943352306837,3.63943352306837,0,1
K300_M511K421,BEST_LREP,6,3,4.13943352306837,4.13943352306837,0,1
K300_M511K421,BEST_LREP,7,3.5,4.63943352306837,4.63943352306837,0,1
K300_M511K421,BEST_LREP,8,4,5.13943352306837,5.13943352306837,0,1
K300_M511K421,BEST_LREP,9,4.5,5.63943352306837,5.63943352306837,0,1
K300_M511K421,BEST_LREP,10,5,6.13943352306837,6.13943352306837,0,1
K300_M511K421,BEST_LREP,11,5.5,6.63943352306837,6.63943352306837,0,1
K300_M511K421,BEST_LREP,12,6,7.13943352306837,7.13943352306837,0,1
K300_M511K421,BEST_LREP,13,6.5,7.63943352306837,7.63943352306837,0,1
K300_M511K421,BEST_LREP,14,7,8.13943352306837,8.13943352306837,0,1
K300_M511K421,BEST_LREP,15,7.5,8.63943352306837,8.63943352306837,0,1
K300_M511K421,BEST_LREP,16,8,9.13943352306837,9.13943352306837,0,1
K300_M511K421,BEST_LREP,17,8.5,9.63943352306837,9.63943352306837,0,1
K300_M511K421,BEST_LREP,18,9,10.1394335230684,10.1394335230684,0,1
K300_M511K421,BEST_LREP,19,9.5,10.6394335230684,10.6394335230684,0,1
K300_M511K421,BEST_LREP,20,10,11.1394335230684,11.1394335230684,0,1
K300_M511K421,BEST_LREP,21,10.5,11.6394335230684,11.6394335230684,0,1
K300_M511K421,BEST_LREP,22,11,12.1394335230684,12.1394335230684,0,1
K300_M511K421,BEST_LREP,23,11.5,12.6394335230684,12.6394335230684,0,1
K300_M511K421,BEST_LREP,24,12,13.1394335230684,13.1394335230684,0,1
K300_M511K421,BEST_LREP,25,12.5,13.6394335230684,13.6394335230684,0,1
K300_M511K421,BEST_LREP,26,13,14.1394335230684,14.1394335230684,0,1
K300_M511K421,BEST_LREP,27,13.5,14.6394335230684,14.6394335230684,0,1
K300_M511K421,BEST_LREP,28,14,15.1394335230684,15.1394335230684,0,1
K300_M511K421,BEST_LREP,29,14.5,15.6394335230684,15.6394335230684,0,1
K300_M511K421,BEST_LREP,30,15,16.1394335230684,16.1394335230684,0,1
K300_M511K421,BEST_LREP,31,15.5,16.6394335230684,16.6394335230684,0,1
K300_M511K421,BEST_LREP,32,16,17.1394335230684,17.1394335230684,0,1
K300_M511K421,BEST_LREP,33,16.5,17.6394335230684,17.6394335230684,0,1
K300_M511K421,BEST_LREP,34,17,18.1394335230684,18.1394335230684,0,1
K300_M511K421,BEST_LREP,35,17.5,18.6394335230684,18.6394335230684,0,1
K300_M511K421,BEST_LREP,36,18,19.1394335230684,19.1394335230684,0,1
K300_M511K385,NONE_L0,0,0,1.52288344383057,1.52288344383057,0,1
K300_M511K385,NONE_L0,1,0.5,2.02288344383057,2.02288344383057,0,1
K300_M511K385,NONE_L0,2,1,2.52288344383057,2.52288344383057,0,1
K300_M511K385,NONE_L0,3,1.5,3.02288344383057,3.02288344383057,0,1
K300_M511K385,NONE_L0,4,2,3.52288344383057,3.52288344383057,0,1
K300_M511K385,NONE_L0,5,2.5,4.02288344383057,4.02288344383057,0,1
K300_M511K385,NONE_L0,6,3,4.52288344383057,4.52288344383057,0,1
K300_M511K385,NONE_L0,7,3.5,5.02288344383057,5.02288344383057,0,1
K300_M511K385,NONE_L0,8,4,5.52288344383057,5.52288344383057,0,1
K300_M511K385,NONE_L0,9,4.5,6.02288344383057,6.02288344383057,0,1
K300_M511K385,NONE_L0,10,5,6.52288344383057,6.52288344383057,0,1
K300_M511K385,NONE_L0,11,5.5,7.02288344383057,7.02288344383057,0,1
K300_M511K385,NONE_L0,12,6,7.52288344383057,7.52288344383057,0,1
K300_M511K385,NONE_L0,13,6.5,8.02288344383057,8.02288344383057,0,1
K300_M511K385,NONE_L0,14,7,8.52288344383057,8.52288344383057,0,1
K300_M511K385,NONE_L0,15,7.5,9.02288344383057,9.02288344383057,0,1
K300_M511K385,NONE_L0,16,8,9.52288344383057,9.52288344383057,0,1
K300_M511K385,NONE_L0,17,8.5,10.0228834438306,10.0228834438306,0,1
K300_M511K385,NONE_L0,18,9,10.5228834438306,10.5228834438306,0,1
K300_M511K385,NONE_L0,19,9.5,11.0228834438306,11.0228834438306,0,1
K300_M511K385,NONE_L0,20,10,11.5228834438306,11.5228834438306,0,1
K300_M511K385,NONE_L0,21,10.5,12.0228834438306,12.0228834438306,0,1
K300_M511K385,NONE_L0,22,11,12.5228834438306,12.5228834438306,0,1
K300_M511K385,NONE_L0,23,11.5,13.0228834438306,13.0228834438306,0,1
K300_M511K385,NONE_L0,24,12,13.5228834438306,13.5228834438306,0,1
K300_M511K385,NONE_L0,25,12.5,14.0228834438306,14.0228834438306,0,1
K300_M511K385,NONE_L0,26,13,14.5228834438306,14.5228834438306,0,1
K300_M511K385,NONE_L0,27,13.5,15.0228834438306,15.0228834438306,0,1
K300_M511K385,NONE_L0,28,14,15.5228834438306,15.5228834438306,0,1
K300_M511K385,NONE_L0,29,14.5,16.0228834438306,16.0228834438306,0,1
K300_M511K385,NONE_L0,30,15,16.5228834438306,16.5228834438306,0,1
K300_M511K385,NONE_L0,31,15.5,17.0228834438306,17.0228834438306,0,1
K300_M511K385,NONE_L0,32,16,17.5228834438306,17.5228834438306,0,1
K300_M511K385,NONE_L0,33,16.5,18.0228834438306,18.0228834438306,0,1
K300_M511K385,NONE_L0,34,17,18.5228834438306,18.5228834438306,0,1
K300_M511K385,NONE_L0,35,17.5,19.0228834438306,19.0228834438306,0,1
K300_M511K385,NONE_L0,36,18,19.5228834438306,19.5228834438306,0,1
K300_M511K385,NONE_LREP,0,0,1.52288344383057,1.52288344383057,0,1
K300_M511K385,NONE_LREP,1,0.5,2.02288344383057,2.02288344383057,0,1
K300_M511K385,NONE_LREP,2,1,2.52288344383057,2.52288344383057,0,1
K300_M511K385,NONE_LREP,3,1.5,3.02288344383057,3.02288344383057,0,1
K300_M511K385,NONE_LREP,4,2,3.52288344383057,3.52288344383057,0,1
K300_M511K385,NONE_LREP,5,2.5,4.02288344383057,4.02288344383057,0,1
K300_M511K385,NONE_LREP,6,3,4.52288344383057,4.52288344383057,0,1
K300_M511K385,NONE_LREP,7,3.5,5.02288344383057,5.02288344383057,0,1
K300_M511K385,NONE_LREP,8,4,5.52288344383057,5.52288344383057,0,1
K300_M511K385,NONE_LREP,9,4.5,6.02288344383057,6.02288344383057,0,1
K300_M511K385,NONE_LREP,10,5,6.52288344383057,6.52288344383057,0,1
K300_M511K385,NONE_LREP,11,5.5,7.02288344383057,7.02288344383057,0,1
K300_M511K385,NONE_LREP,12,6,7.52288344383057,7.52288344383057,0,1
K300_M511K385,NONE_LREP,13,6.5,8.02288344383057,8.02288344383057,0,1
K300_M511K385,NONE_LREP,14,7,8.52288344383057,8.52288344383057,0,1
K300_M511K385,NONE_LREP,15,7.5,9.02288344383057,9.02288344383057,0,1
K300_M511K385,NONE_LREP,16,8,9.52288344383057,9.52288344383057,0,1
K300_M511K385,NONE_LREP,17,8.5,10.0228834438306,10.0228834438306,0,1
K300_M511K385,NONE_LREP,18,9,10.5228834438306,10.5228834438306,0,1
K300_M511K385,NONE_LREP,19,9.5,11.0228834438306,11.0228834438306,0,1
K300_M511K385,NONE_LREP,20,10,11.5228834438306,11.5228834438306,0,1
K300_M511K385,NONE_LREP,21,10.5,12.0228834438306,12.0228834438306,0,1
K300_M511K385,NONE_LREP,22,11,12.5228834438306,12.5228834438306,0,1
K300_M511K385,NONE_LREP,23,11.5,13.0228834438306,13.0228834438306,0,1
K300_M511K385,NONE_LREP,24,12,13.5228834438306,13.5228834438306,0,1
K300_M511K385,NONE_LREP,25,12.5,14.0228834438306,14.0228834438306,0,1
K300_M511K385,NONE_LREP,26,13,14.5228834438306,14.5228834438306,0,1
K300_M511K385,NONE_LREP,27,13.5,15.0228834438306,15.0228834438306,0,1
K300_M511K385,NONE_LREP,28,14,15.5228834438306,15.5228834438306,0,1
K300_M511K385,NONE_LREP,29,14.5,16.0228834438306,16.0228834438306,0,1
K300_M511K385,NONE_LREP,30,15,16.5228834438306,16.5228834438306,0,1
K300_M511K385,NONE_LREP,31,15.5,17.0228834438306,17.0228834438306,0,1
K300_M511K385,NONE_LREP,32,16,17.5228834438306,17.5228834438306,0,1
K300_M511K385,NONE_LREP,33,16.5,18.0228834438306,18.0228834438306,0,1
K300_M511K385,NONE_LREP,34,17,18.5228834438306,18.5228834438306,0,1
K300_M511K385,NONE_LREP,35,17.5,19.0228834438306,19.0228834438306,0,1
K300_M511K385,NONE_LREP,36,18,19.5228834438306,19.5228834438306,0,1
K300_M511K385,BEST_LREP,0,0,1.52288344383057,1.52288344383057,0,1
K300_M511K385,BEST_LREP,1,0.5,2.02288344383057,2.02288344383057,0,1
K300_M511K385,BEST_LREP,2,1,2.52288344383057,2.52288344383057,0,1
K300_M511K385,BEST_LREP,3,1.5,3.02288344383057,3.02288344383057,0,1
K300_M511K385,BEST_LREP,4,2,3.52288344383057,3.52288344383057,0,1
K300_M511K385,BEST_LREP,5,2.5,4.02288344383057,4.02288344383057,0,1
K300_M511K385,BEST_LREP,6,3,4.52288344383057,4.52288344383057,0,1
K300_M511K385,BEST_LREP,7,3.5,5.02288344383057,5.02288344383057,0,1
K300_M511K385,BEST_LREP,8,4,5.52288344383057,5.52288344383057,0,1
K300_M511K385,BEST_LREP,9,4.5,6.02288344383057,6.02288344383057,0,1
K300_M511K385,BEST_LREP,10,5,6.52288344383057,6.52288344383057,0,1
K300_M511K385,BEST_LREP,11,5.5,7.02288344383057,7.02288344383057,0,1
K300_M511K385,BEST_LREP,12,6,7.52288344383057,7.52288344383057,0,1
K300_M511K385,BEST_LREP,13,6.5,8.02288344383057,8.02288344383057,0,1
K300_M511K385,BEST_LREP,14,7,8.52288344383057,8.52288344383057,0,1
K300_M511K385,BEST_LREP,15,7.5,9.02288344383057,9.02288344383057,0,1
K300_M511K385,BEST_LREP,16,8,9.52288344383057,9.52288344383057,0,1
K300_M511K385,BEST_LREP,17,8.5,10.0228834438306,10.0228834438306,0,1
K300_M511K385,BEST_LREP,18,9,10.5228834438306,10.5228834438306,0,1
K300_M511K385,BEST_LREP,19,9.5,11.0228834438306,11.0228834438306,0,1
K300_M511K385,BEST_LREP,20,10,11.5228834438306,11.5228834438306,0,1
K300_M511K385,BEST_LREP,21,10.5,12.0228834438306,12.0228834438306,0,1
K300_M511K385,BEST_LREP,22,11,12.5228834438306,12.5228834438306,0,1
K300_M511K385,BEST_LREP,23,11.5,13.0228834438306,13.0228834438306,0,1
K300_M511K385,BEST_LREP,24,12,13.5228834438306,13.5228834438306,0,1
K300_M511K385,BEST_LREP,25,12.5,14.0228834438306,14.0228834438306,0,1
K300_M511K385,BEST_LREP,26,13,14.5228834438306,14.5228834438306,0,1
K300_M511K385,BEST_LREP,27,13.5,15.0228834438306,15.0228834438306,0,1
K300_M511K385,BEST_LREP,28,14,15.5228834438306,15.5228834438306,0,1
K300_M511K385,BEST_LREP,29,14.5,16.0228834438306,16.0228834438306,0,1
K300_M511K385,BEST_LREP,30,15,16.5228834438306,16.5228834438306,0,1
K300_M511K385,BEST_LREP,31,15.5,17.0228834438306,17.0228834438306,0,1
K300_M511K385,BEST_LREP,32,16,17.5228834438306,17.5228834438306,0,1
K300_M511K385,BEST_LREP,33,16.5,18.0228834438306,18.0228834438306,0,1
K300_M511K385,BEST_LREP,34,17,18.5228834438306,18.5228834438306,0,1
K300_M511K385,BEST_LREP,35,17.5,19.0228834438306,19.0228834438306,0,1
K300_M511K385,BEST_LREP,36,18,19.5228834438306,19.5228834438306,0,1
