caseName,blockIndex,localPosition,globalPosition,payloadBits,originalEncodedBits,receivedBits,status,lookupHit,correctedPosition,correctedCodeword,decodedBlockMessage,recoveredPayload,correctedBlocks,paddedInformationWrongBlocks,originalPayloadWrongBlocks,fillerOnlyInformationMismatchBlocks,payloadRecovered,pass
BCH-S300,23,3,348,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101110101011011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,3,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,4,349,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000101011011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,4,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,5,350,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101011101011011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,5,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,6,351,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010001011011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,6,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,7,352,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010111011011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,7,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,8,353,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010100011011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,8,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,9,354,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101111011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,9,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,10,355,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101001011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,10,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,11,356,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101010011010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,11,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,12,357,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011111010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,12,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,13,358,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011001010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,13,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,23,14,359,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011010010101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,14,101010101011011,10101010101,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,0,360,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011110101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,0,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,1,361,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011000101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,1,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,2,362,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011011101010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,2,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,3,363,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010001010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,3,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,4,364,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010111010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,4,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,5,365,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010100010100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,5,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,6,366,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101110100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,6,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,7,367,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101000100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,7,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,8,368,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101011100100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,8,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,9,369,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010000100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,9,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,10,370,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010110100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,10,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,11,371,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010101100101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,11,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
BCH-S300,24,12,372,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101000000000110,010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100100101010101011011010101010100000101010101011011010101010100100101000000000110,CORRECTED_SINGLE_ERROR,true,12,010101010100100,01010101010,010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101,1,0,0,0,true,true
