"schemaVersion","stage","caseName","organization","decoderType","payloadLength","encodedLength","frameRate","esN0Db","ebn0Db","ebn0Linear","noiseSigma","noiseVariance","globalSeed","noisePolicyVersion","snrIndex","frameStart","requestedFrameCount","logicalFrameCount","processedFrames","processedPayloadBits","channelHardBitErrors","channelHardFrameErrors","decodedBitErrors","decodedFrameErrors","BER","FER","trueSuccessFrames","trueSuccessRate","reportedSuccessFrames","reportedSuccessRate","miscorrectedFrames","miscorrectionRate","decoderFailureFrames","decoderFailureRate","noErrorStatusFrames","correctedStatusFrames","failedStatusFrames","avgEncodeTimeUs","avgDecodeTimeUs","medianDecodeTimeUs","p95DecodeTimeUs","p99DecodeTimeUs","maxDecodeTimeUs","totalDecodeTimeUs","timedFrames","decoderMemoryBytes","peakWorkspaceBytes","memoryMeasurementMethod","firstNoiseHash","lastNoiseHash","stopReason","targetFrameErrors","minFrames","maxFrames","checkpointCount","resumeCount","shardIndex","shardCount","configHash","gitCommit","environmentHash"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-S200","SEGMENTED","SYNDROME_LOOKUP","200","285","0.70175438596491224","7.500000","9.0381486434452896","8.013363883962473","0.29818445717700676","0.088913970501946174","20260804","1","25","0","50000","50000","50000","10000000","5717","5395","35","16","3.4999999999999999e-06","0.00032000000000000003","49984","0.99968000000000001","50000","1","16","0.00032000000000000003","0","0","44605","5395","0","2.9358480000003824","7.3311999999999617","6.4000000000000004","11","14.699999999999999","1180.2","366559.99999999808","50000","1580","779","EXACT_FROM_TYPE_AND_COUNT","f188c99b39c37f9ea518ebaaceb69d940a809e12a1d5a6f26236066888cb478f","fea96cf5876f1fead24d6fb4b70484bee590f9302b827a4c7d044d0cbfb07c07","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","f21d044fdadc703e4a4304ed492e78477b93e1b153f1d4691f337a9371f1ea53","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-S200","SEGMENTED","SYNDROME_LOOKUP","200","285","0.70175438596491224","8.000000","9.5381486434452896","8.991142158842754","0.28150427993736732","0.079244659623055658","20260804","1","26","0","50000","50000","50000","10000000","2735","2671","8","4","7.9999999999999996e-07","8.0000000000000007e-05","49996","0.99992000000000003","50000","1","4","8.0000000000000007e-05","0","0","47329","2671","0","3.2377040000001864","8.0244859999999889","6.5","12.1","16.5","865.79999999999995","401224.29999999946","50000","1580","779","EXACT_FROM_TYPE_AND_COUNT","13dd30fab9884e230a22ca3f72581d72338c88662bed0ed1cf538c23e429f999","3d7b18737923482eddea395d9c46353f108b9b2b14ee048d123fbb4a85479923","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","61303691f446751160e22d9096cb0c173fae368f3f9f6527d1130723f037ff4e","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-S200","SEGMENTED","SYNDROME_LOOKUP","200","285","0.70175438596491224","8.500000","10.03814864344529","10.088227427473965","0.26575717719590891","0.070626877231137725","20260804","1","27","0","50000","50000","50000","10000000","1188","1176","0","0","0","0","50000","1","50000","1","0","0","0","0","48824","1176","0","4.3503800000002668","9.9108599999999143","8.5999999999999996","13.4","28.100000000000001","4464.1000000000004","495542.99999999569","50000","1580","779","EXACT_FROM_TYPE_AND_COUNT","effe8b76f4ea58f14d528cb205e56c5ee275e8cafde5eeec06bef5e7bf097096","919e7ded3d0a94b4bbb575600d59b0d0174000fcb01a8b34d2f1ba122300ae3f","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","d3e2f11c1f46d105434bf268bde46f79ceb7fe3b5655f7234814102907ebaac1","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-S200","SEGMENTED","SYNDROME_LOOKUP","200","285","0.70175438596491224","9.000000","10.53814864344529","11.319177344821007","0.25089095358284325","0.062946270589708406","20260804","1","28","0","50000","50000","50000","10000000","444","442","0","0","0","0","50000","1","50000","1","0","0","0","0","49558","442","0","4.5913200000001249","11.261436000000066","9.8000000000000007","14.5","29.303000000000612","14254.700000000001","563071.80000000331","50000","1580","779","EXACT_FROM_TYPE_AND_COUNT","0c3558f14aea502df23972ae5464bae510023f7b7d47d36cba67bb147cf97d21","0e69ce1e85dc69d90033506a2cd44a3dc312cc7ab09d145cdc8980c09c102f56","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","0987b6da2207b4d63e9b1413ffc2e766bee0ba3fd11136abc64df4d407a1806b","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-S200","SEGMENTED","SYNDROME_LOOKUP","200","285","0.70175438596491224","9.500000","11.03814864344529","12.700325868405871","0.23685633349162988","0.056100922715098187","20260804","1","29","0","50000","50000","50000","10000000","181","181","0","0","0","0","50000","1","50000","1","0","0","0","0","49819","181","0","5.1286299999999789","13.171505999999942","11.199999999999999","15.9","36.700000000000003","14913","658575.29999999714","50000","1580","779","EXACT_FROM_TYPE_AND_COUNT","28537b9964026646a115f262897f8d681a55f6a6e456a70468dd4b4e77d0fb16","11a600299699a996a536c475089f55c8c3909c2cadcf09571def1f8c3dcd2b09","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","326f5706744a58aeb94bcb6f555e58a4a21c7a784d98ee2ae95d96940ebbf326","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-S200","SEGMENTED","SYNDROME_LOOKUP","200","285","0.70175438596491224","10.000000","11.53814864344529","14.249999999999998","0.22360679774997899","0.05000000000000001","20260804","1","30","0","50000","50000","50000","10000000","58","58","0","0","0","0","50000","1","50000","1","0","0","0","0","49942","58","0","5.2818339999999395","13.333528000000106","11.300000000000001","16.300000000000001","38.600000000000001","19291.5","666676.40000000526","50000","1580","779","EXACT_FROM_TYPE_AND_COUNT","825394a3002556445b63ac1e8dbe1306d12bfc94ed50576aab8136401efc21cf","8eebdd46d1e1109a54aa69478150f14049b5db91aa29e85e6c0151628385333b","MAX_FRAMES_REACHED","200","1000","50000","11","0","0","1","390703e366caebdb459bbc531b900755ce03f374546b85cf46a3c0bf83d98c08","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-5.000000","-4.0657831483776494","0.39212242986087903","1.2574334296829355","1.5811388300841898","20260804","1","0","0","50000","50000","1000","200000","52798","1000","42584","1000","0.21292","1","0","0","2","0.002","2","0.002","998","0.998","0","2","998","4.8420000000000005","24.404100000000003","22.399999999999999","28.899999999999999","43.812999999999981","1203.0999999999999","24404.100000000002","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","acbff4d215e45f80fa960c0c0630cb7d0a2433b40a4d1a64c16c81de4a78928a","53d2cf7d24c35e3e29108109b64d4938a0d7154fe06bdad74b37e453aed1d866","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","9f270d80f62350d36491a43cb82a4a173f54f52825f027f5da1879334b053b8f","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-4.500000","-3.565783148377649","0.43996860264963356","1.187093705497686","1.4091914656322269","20260804","1","1","0","50000","50000","1000","200000","49336","1000","39822","1000","0.19911000000000001","1","0","0","2","0.002","2","0.002","998","0.998","0","2","998","5.1300000000000052","25.618799999999993","23.399999999999999","32.204999999999998","55.641999999999967","636.5","25618.799999999992","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","f2711f93a79d2a43cc96b18f0fa659402261b4717df6d74c21379dde33b503ac","42ed3ad537d626f100d61fcf57d710e5dad650294d9f7b47d845a8dc5c600048","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","112a73853778b08a42599aca2ac336789396f3eb4cf553a8e581973685b734ed","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-4.000000","-3.065783148377649","0.49365289148633668","1.1206887238456493","1.2559432157547901","20260804","1","2","0","50000","50000","1000","200000","46443","1000","37441","1000","0.18720500000000001","1","0","0","1","0.001","1","0.001","999","0.999","0","1","999","5.5803999999999991","24.008699999999997","22.399999999999999","31.004999999999995","44.609999999999992","123.3","24008.699999999997","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","b1c0b0cde56d605605909576ec790a0fe42240a2d6af827b5d32c78dca1d97dd","6a48e56d8f5d4de4975d93ffc15fa4db30d2621731ef0e715136ba0fc9ebd12d","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","944885232d644e3cddca36cd0acb56c8c7c54f2027f2cfd2be34f45c916ad4c5","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-3.500000","-2.565783148377649","0.55388765426719433","1.0579983786774769","1.1193605692841699","20260804","1","3","0","50000","50000","1000","200000","42937","1000","34522","1000","0.17261000000000001","1","0","0","1","0.001","1","0.001","999","0.999","0","1","999","4.7721","25.789400000000011","22.699999999999999","31.204999999999995","68.987999999999928","483.89999999999998","25789.400000000012","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","a147b7e0024149bfe6c15fd326fcf88d6a41f27cc11beb72e68a717c757a26ee","072fc0c8f5d66ca4c66631a4289611217e335de8254b4e817d05591e122e3732","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","30c1076d1ff413040f2e226eecac4aaca319e82853e8ff1bf38484d5f2e3d46a","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-3.000000","-2.065783148377649","0.62147216969781771","0.99881487648334499","0.99763115748443976","20260804","1","4","0","50000","50000","1000","200000","39313","1000","31731","1000","0.15865499999999999","1","0","0","0","0","0","0","1000","1","0","0","1000","5.4848000000000008","25.390299999999993","22.850000000000001","32.404999999999994","82.344999999999956","273.39999999999998","25390.299999999992","1000","2408","810","EXACT_FROM_TYPE_AND_COUNT","b30e8a714913e153cf5bb5f424394e22f7d2089f8c18d71fb54e8e900b7aa97e","18254121a06569003f0052567b81546692b77b7a429332ac0d7928211a32d49e","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","4d1c640635c58711b9dbeaf0f0d705834f3a91e0dfd7bc9c56e9503b41ce86c5","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-2.500000","-1.565783148377649","0.69730324323603288","0.94294204754028299","0.88913970501946127","20260804","1","5","0","50000","50000","1000","200000","35899","1000","28749","1000","0.14374500000000001","1","0","0","0","0","0","0","1000","1","0","0","1000","4.8726999999999929","25.309199999999944","22.199999999999999","32.41999999999998","66.10899999999998","617.70000000000005","25309.199999999943","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","3f7a1c60e6baf102e1068711811e571ec166fa12691476c12d388d3a347252a3","71260739665f6a35ad4b636ebc5210132f93d604c5321c65d1791e7897ef3094","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","fd94f22b3fe73f1b67ec86f0eceffef83bbbd249f70377a8126fb34f71fe3923","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-2.000000","-1.065783148377649","0.78238710715543969","0.89019469568772236","0.79244659623055658","20260804","1","6","0","50000","50000","1000","200000","32261","1000","25943","1000","0.129715","1","0","0","1","0.001","1","0.001","999","0.999","0","1","999","5.8696999999999999","26.996899999999993","21.800000000000001","39.509999999999991","111.32199999999979","471.5","26996.899999999994","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","fd763bc52fd93ebae178021cd898a9cab140f15e91452319339b1cbdb138f035","f9b29ae6972fdc34c98fca15082978fbb0a3725b7117ba9307cdc4299e9292b4","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","9a49d3cbfc17065af91611c46f0b9a0ca98da9ab88c47d83cacb5f4817d369db","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-1.500000","-0.56578314837764909","0.8778527726363311","0.8403979844760322","0.7062687723113773","20260804","1","7","0","50000","50000","1000","200000","28607","1000","23001","1000","0.115005","1","0","0","1","0.001","1","0.001","999","0.999","0","1","999","5.2446999999999999","25.016499999999986","21.800000000000001","32.219999999999985","58.819999999999979","517.20000000000005","25016.499999999985","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","b6db84695bb6048335a9eeac952fc77f3b11fca0ffa67109d804c7e6cf63b8a9","ced57fde77d8290648da4b23f3ebc44efa588b518631ac5321b6d4920267b6c7","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","195bef46c6dae96279b367e8bd6f76817618a6d1c02037ce18c0f36327733b82","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-1.000000","-0.065783148377649092","0.98496701105810913","0.79338685765336681","0.62946270589708375","20260804","1","8","0","50000","50000","1000","200000","26065","1000","20996","1000","0.10498","1","0","0","1","0.001","1","0.001","999","0.999","0","1","999","5.2642999999999942","24.17639999999999","21.399999999999999","31.104999999999997","46.80599999999999","586.70000000000005","24176.399999999991","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","e3214bae727931674c6b329730e3f2f43d4d07bac0d1478dc1cd884eaab81fac","ea5555e34e5fd9b09fc889a68883b8f991ec1a3eeab2c15588e023861ec5a8c0","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","bac9f1a97511038c3bf9bad453402695f8b26a10e0ce0cfd4c5add225ad8eecd","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","-0.500000","0.43421685162235091","1.1051511632858444","0.74900549206997258","0.56100922715098178","20260804","1","9","0","50000","50000","1000","200000","22391","1000","18020","1000","0.0901","1","0","0","0","0","0","0","1000","1","0","0","1000","10.972300000000002","32.320299999999989","26.399999999999999","43.399999999999999","131.49399999999991","1755.3","32320.299999999988","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","a7f865efaf9f9f8f70ccd24eb0a5324bb2f4f763c463108c12d496af122fa438","95aabce3833f7ba4d271767b6fd978d32f09cf3c90ce3605c995faf36b692e49","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","da6529d0dbf510f9cc88e0c3870e09f9496842e57763f353d98791fd05f49bc7","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","0.000000","0.93421685162235091","1.24","0.70710678118654757","0.50000000000000011","20260804","1","10","0","50000","50000","1000","200000","19332","1000","15499","999","0.077494999999999994","0.999","1","0.001","3","0.0030000000000000001","2","0.002","997","0.997","0","3","997","5.3431000000000006","24.208100000000005","22.649999999999999","31.800000000000001","51.717999999999989","103.40000000000001","24208.100000000006","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","306a24826ec42cacbeca757c96640f7c405672290c7a60f094d7846d431d829b","02a8bba1f92c21a587225aef1e2048357fe20b90f870c4e8301ac36e2681c3dd","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","5866e8e2bc122c2cc392331113cafa2b4965ed900dbb912330772c14d375af1d","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","0.500000","1.434216851622351","1.3913028833344347","0.66755184747469076","0.44562546906687278","20260804","1","11","0","50000","50000","1000","200000","16525","1000","13286","999","0.066430000000000003","0.999","1","0.001","4","0.0040000000000000001","3","0.0030000000000000001","996","0.996","0","4","996","6.0576000000000052","26.688599999999994","25.350000000000001","34.909999999999989","68.717999999999989","243.5","26688.599999999995","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","7451bc621d1ea0f8ba44698a68cda57b820c185e46e3283123372cc81355e5a4","c77133b393be9a68595cd0fcb7629dbacb0dd064c9136503aa061980730cb12c","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","3069b243c0cb4a2a3ed86705da20b10a725b3e9f809a1edfb943b431f55192b9","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","1.000000","1.934216851622351","1.5610675106247673","0.63020958209324363","0.3971641173621408","20260804","1","12","0","50000","50000","1000","200000","13943","1000","11166","980","0.055829999999999998","0.97999999999999998","20","0.02","24","0.024","4","0.0040000000000000001","976","0.97599999999999998","0","24","976","5.8443000000000138","28.498200000000018","26.600000000000001","41.914999999999985","89.860999999999933","409.80000000000001","28498.200000000019","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","bae7d60d8a30cebab9f05ef0faff24223c83451e3b4c602935370fd06963901e","63404315a421fa16ed5df62e6a7630054f4c564436bda47b94da97d46492184f","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","b2b8a19fe6f53f1885e361e2362a7db5e791dc26779ac8f2eb0d62841113a45c","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","1.500000","2.434216851622351","1.7515465553322156","0.59495621031473311","0.35397289219206896","20260804","1","13","0","50000","50000","1000","200000","11432","1000","8903","939","0.044514999999999999","0.93899999999999995","61","0.060999999999999999","61","0.060999999999999999","0","0","939","0.93899999999999995","0","61","939","6.7550999999999961","32.367799999999974","26.100000000000001","40","145.74799999999993","1337.7","32367.799999999974","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","d1a0c2b1d99e07fd4b8e213c15a927435663ab5df911da3dccc798caad4f33fb","16f4c080c3801ce17c91854f71c007ea1ac3f90a5ae131b1f8dd9962856c0fca","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","344387a6aa9536b4fc43c31bc6e64f7132ac4dcdacbf90ca8e097ab6b0fc0924","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","2.000000","2.934216851622351","1.9652675586517809","0.56167488126147913","0.31547867224009668","20260804","1","14","0","50000","50000","1000","200000","9414","1000","6915","828","0.034575000000000002","0.82799999999999996","172","0.17199999999999999","173","0.17299999999999999","1","0.001","827","0.82699999999999996","0","173","827","4.4371999999999954","22.192999999999998","20.600000000000001","28.399999999999999","37.808999999999983","111.2","22192.999999999996","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","40220c8c0546432c166d25490b56e5dad154bd39f48bf599dc51706062e40457","af9762b7e6d42b880c8a93ad5e2ebc121c9ddd1de6687b3802a8210c08097a6b","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","28881181be0648219431b28f83dad423103d409b90296b79be45fd457acd6445","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","2.500000","3.434216851622351","2.2050664684482646","0.53025528059150395","0.28117066259517459","20260804","1","15","0","50000","50000","1000","200000","7221","998","4281","592","0.021405","0.59199999999999997","408","0.40799999999999997","408","0.40799999999999997","0","0","592","0.59199999999999997","2","406","592","4.7017999999999853","23.398200000000024","20.899999999999999","30.104999999999997","43.209999999999994","428.60000000000002","23398.200000000023","1000","2392","794","EXACT_FROM_TYPE_AND_COUNT","f10bd2fdff1de691c71ca2ef783791c4aa9414ae96762ee16af4e6b98c33f2b3","69bdba37b16c1b46dfae7ea3a5dd256ce5367ee1b4172db13002ba6904758f5b","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","2e24970314a3288e85dd62c6a47538459b73d1dd2edefa6482a16a3fd65bc133","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","3.000000","3.934216851622351","2.474125270561411","0.5005932648504533","0.25059361681363607","20260804","1","16","0","50000","50000","1000","200000","5718","998","2299","345","0.011495","0.34499999999999997","655","0.65500000000000003","655","0.65500000000000003","0","0","345","0.34499999999999997","2","653","345","15.066500000000021","49.066799999999915","25.5","47.004999999999995","438.78799999999808","8821.7000000000007","49066.799999999916","1000","2400","802","EXACT_FROM_TYPE_AND_COUNT","9ba09b4bfdfadc078c4dedb9c86c7f70cbbe5cf6fb488d82f956886aa9f052c0","0763e58198edd3f0f4ea75913307c9fd27f504a7f8f5dcb4e2fa5bf7e173e92f","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","cb71b58fccbc029073e3aa40b3f18dd1a6b6348889b805e1b3bf077be017178e","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","3.500000","4.4342168516223506","2.7760142118247413","0.47259051627755033","0.22334179607548157","20260804","1","17","0","50000","50000","1455","291000","6306","1439","1278","200","0.0043917525773195876","0.13745704467353953","1255","0.86254295532646053","1255","0.86254295532646053","0","0","200","0.13745704467353953","16","1239","200","5.3283848797250863","22.395738831615102","21.100000000000001","31.300000000000004","45.058000000000078","168.80000000000001","32585.799999999974","1455","2400","802","EXACT_FROM_TYPE_AND_COUNT","22eb4574fc9cfdf105d14514eacd18b5417807fff14c9e3779f3ca96fc4634b5","53c02ac5893320e3e3d4101e1ae541786a962770971b537ff879c5f658717467","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","1","0","0","1","aa6211b456a2a177e06bd46b7b60c15c6ac314dd699bfc01e0e998a9e67245e7","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","4.000000","4.9342168516223506","3.1147391750718794","0.44615421692140111","0.19905358527674863","20260804","1","18","0","50000","50000","6035","1207000","18637","5758","1207","200","0.001","0.033140016570008285","5835","0.96685998342999169","5835","0.96685998342999169","0","0","200","0.033140016570008285","277","5558","200","5.3989560894780686","23.878558409279172","19.300000000000001","30.399999999999999","69.531999999999968","4448.1999999999998","144107.0999999998","6035","2400","802","EXACT_FROM_TYPE_AND_COUNT","c20403d513eadab0bb3393e0ea4bcbbe1a3193deb892992b8de85f53addb11b7","2244ee273d6a30e35dfcde6f171af57abeda8fc04921f96196462bdd6ed89482","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","2","0","0","1","c445c37243f92bf5c001400aa7f9addc9cf6561d68a4db709870f945ed573b6d","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
"bch.s6.result.v1","stage03_bch_formal_rerun","BCH-B200","WHOLE_BLOCK_SHORTENED","BERLEKAMP_MASSEY_CHIEN","200","248","0.80645161290322576","4.500000","5.4342168516223506","3.494794834767923","0.42119674098547788","0.17740669461678774","20260804","1","19","0","50000","50000","30559","6111800","66542","27117","1185","200","0.00019388723452992571","0.0065447167773814586","30359","0.99345528322261856","30359","0.99345528322261856","0","0","200","0.0065447167773814586","3442","26917","200","4.1694983474595482","17.706289472823208","15","25.300000000000001","47.883999999999645","4919.6000000000004","541086.50000000442","30559","2400","802","EXACT_FROM_TYPE_AND_COUNT","a2060b32302d6dc4d3ccfec9028da7ffb9694740c18af50c7d9d1966477a554e","f6c81c956983bc7bdf7db3837fb77d55f79ac02c37a5a684d6afeed18c6e490a","TARGET_FRAME_ERRORS_REACHED","200","1000","50000","7","0","0","1","fc202d25b71b9ae71f419bf941b9c513b8221b2f57acd54c4d0b967c2d8ca732","9d51fabdaa8446966f70c395d552576b3ab7fb52","665a26840a98297aed81257b9c0ac6dff3382cb0860e7521b8906882a7a6e259"
