schemaVersion,stage,channelType,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,noisePolicyVersion,initialPhaseDeg,frameRotationDeg,compensationMode,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,burstMode,burstLength,burstStartPolicy,burstInjectionDomain,backgroundAwgnEnabled,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,channelHardBER,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,maxReceiverTimeUs,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointCount,resumeCount,shardIndex,shardCount,configHash,gitCommit,resultClass,experimentAxis
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,45,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,277743,5000,0.14243230769230769,170540,5000,0.11369333333333333,1,0,0,0,0,0,0,5000,1,93.069659999999985,86.900000000000006,119.2,169.50200000000004,976.60000000000002,163.42126000000005,153,205.10500000000002,309.32400000000058,1046.9000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,bacfa473dace46aafa99597c35ab8c0e50b76deef2a9bfe353fe453faf4bc19c,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,90,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,1381047,5000,0.70822923076923072,1001683,5000,0.6677886666666667,1,0,0,0,0,0,0,5000,1,92.153640000000095,86.099999999999994,120.50500000000002,178.40100000000004,562.10000000000002,162.51441999999935,152.59999999999999,207.20499999999998,305.00700000000018,729.39999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,34cdedf4fa5c86e8d05ad85ae165902184358bd69097831e812ec7e2b15d2478,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,135,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,1894664,5000,0.97162256410256409,1451984,5000,0.96798933333333337,1,0,0,0,0,0,0,5000,1,93.106520000000231,86.5,118.59999999999999,184.3130000000003,1084.5,161.82722000000064,151,207.60500000000002,333.20300000000225,1159.4000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,3e8551917a12e67ac25100481bdea8969688641e5703596e5f5a09999ececf8c,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.4771165561694346,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,36948,4998,0.017346478873239438,440,40,0.00029333333333333333,0.0080000000000000002,4960,0.99199999999999999,4960,0.99199999999999999,0,0,40,0.0080000000000000002,103.68154000000038,97.799999999999997,144.30500000000004,211.32200000000049,828.29999999999995,175.79455999999999,164.90000000000001,236.11000000000001,381.3310000000007,963.89999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,eea1bfe7d88a551e3af1e0c3c7aaa08dd26f96629a802093e7a99bfc725668b4,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.4771165561694346,2,45,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,144374,5000,0.067781220657277,101672,4993,0.067781333333333332,0.99860000000000004,7,0.0014,7,0.0014,0,0,4993,0.99860000000000004,134.74825999999973,124.90000000000001,179.00500000000002,247.10600000000011,730.29999999999995,208.33037999999988,194.5,267.10000000000002,356.1040000000001,845.20000000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,bace4572af60b15d481e30b8bb172a7db2e34bb3577106a54af6e8e476b4ec25,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.4771165561694346,2,90,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,1063530,5000,0.49930985915492959,749300,5000,0.49953333333333333,1,0,0,0,0,0,0,5000,1,130.51848000000047,122.40000000000001,167.70499999999998,252.20200000000003,869.89999999999998,207.98295999999942,195.90000000000001,260.505,374.01700000000039,991.20000000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,9f0195057fe8efd9306f40e9cd2b2e5ec6f029563117f988d0a4922035d8994b,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.4771165561694346,2,135,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,1985292,5000,0.93206197183098594,1398387,5000,0.93225800000000003,1,0,0,0,0,0,0,5000,1,140.89366000000007,126.3,193.40500000000003,333.01100000000025,1053.2,222.14761999999956,199.05000000000001,317.01000000000005,524.8250000000005,1497.9000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,866fb6bef11b2bf300b8f86dea95bf16363456c0e7bd1e69ed773f2efbbd9866,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.4771165561694346,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,47393,5000,0.022250234741784038,2835,284,0.00189,0.056800000000000003,4716,0.94320000000000004,4716,0.94320000000000004,0,0,284,0.056800000000000003,114.76674000000015,110.09999999999999,159.5,235.11100000000022,1000.4,186.53754000000021,177.5,248.80500000000004,385.90900000000016,1182.2,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,7a1c91e01fe3d3f7e6e6ffe508af1b147f23e8278d657fe75c26e111ea34d210,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.4771165561694346,2,45,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,334367,5000,0.15697981220657278,181920,5000,0.12128,1,0,0,0,0,0,0,5000,1,137.03333999999981,125.3,181.90500000000003,267.10700000000014,1158.0999999999999,219.85413999999943,198.5,286.80000000000001,444.10500000000229,18158.700000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,c5ee1c1a1669ed745d0894e2285bf93b65e898d738cd67a1f2c9d7ba4ab7caf0,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.4771165561694346,2,90,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,1483801,5000,0.69662018779342727,969151,5000,0.64610066666666666,1,0,0,0,0,0,0,5000,1,133.24756000000008,123,177.40000000000001,268.91200000000026,861.89999999999998,211.27376000000007,196.19999999999999,270.10000000000002,390.9130000000003,976.20000000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,736510034c928bbcc09c6cb66c119c16bf60df748d87979b6dbbc060b52ecb28,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.4771165561694346,2,135,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,2050644,5000,0.96274366197183103,1435558,5000,0.9570386666666667,1,0,0,0,0,0,0,5000,1,139.80437999999984,126.7,183.40000000000001,300.90600000000012,1216.3,218.62812000000025,199.30000000000001,291.3250000000001,466.7570000000012,1297.5999999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,35cd5c3c778dcf673866db32e17a917c8b7d6087a612062ccbbfdcb4393289d4,WORKTREE,INITIAL_PHASE_SENSITIVITY,INITIAL_PHASE
