caseName,pattern,errorKind,payload,motherCodeword,shortenedCodeword,received,syndromes,allZeroSyndrome,nonzeroSyndromeCount,locator,locatorDegree,rootPositions,shortenedErrorPositions,rootsInShortenedPrefix,correctedShortened,decodedPayload,postSyndromes,postSyndromeZero,bmIterationCount,failureReason,status,truePayloadRecovered,reportedSuccess,miscorrected
BCH-B200,104,T_PLUS_1,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010,000000001101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110011010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,221:146:33:10:18:117:66:68:9:25:108:181,0,12,1:221:82:202:99:26:39,6,,,0,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110011010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110011010010010110100100101101001011011010010110100100101101001011011010,221:146:33:10:18:117:66:68:9:25:108:181,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,104,T_PLUS_2,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010,000000001101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110111010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,37:101:151:168:76:27:97:39:134:157:110:88,0,12,1:37:170:155:245:237:180,6,,,0,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110111010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110111010010010110100100101101001011011010010110100100101101001011011010,37:101:151:168:76:27:97:39:134:157:110:88,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,104,HIGH_WEIGHT,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010,000000001101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110100110010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,120:228:92:186:235:128:42:62:77:239:117:19,0,12,1:120:47:142:250:238:61,6,,,0,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110100110010010110100100101101001011011010010110100100101101001011011010101010010101001000010111111010110001110011010101,01101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101100010110100110010010110100100101101001011011010010110100100101101001011011010,120:228:92:186:235:128:42:62:77:239:117:19,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,105,T_PLUS_1,01001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110,000000001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100011101001011001110110101111100000110110000110,01001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100011101001011001110110101111100000110110000110,01001011000010010110100101101101001011110010010110100101101101001011010010010110100101101101001011010010010110101100101101001011011010010110110100101101001011011010010110000100101101001011011010010111100011101001011001110110101101100000110110000110,20:13:35:81:17:113:49:209:2:28:22:165,0,12,1:20:145:92:36:73:120,6,27:225,20:218,0,01001011000010010110100101101101001011110010010110100101101101001011010010010110100101101101001011010010010110101100101101001011011010010110110100101101001011011010010110000100101101001011011010010111100011101001011001110110101101100000110110000110,01001011000010010110100101101101001011110010010110100101101101001011010010010110100101101101001011010010010110101100101101001011011010010110110100101101001011011010010110000100101101001011011010010111,20:13:35:81:17:113:49:209:2:28:22:165,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,105,T_PLUS_2,01001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110,000000001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100011101001011001110110101111100000110110000110,01001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100011101001011001110110101111100000110110000110,01001011000010010110100101101101001011110010010110100101101101001010010010010110100101101101001011010010010110101100101101001011011010010110110100101101001011011010010110000100101101001011011010010111100011101001011001110110101101100000110110000110,130:23:67:8:184:200:29:64:221:58:114:158,0,12,1:130:62:40:48:130:14,6,223:243,216:236,0,01001011000010010110100101101101001011110010010110100101101101001010010010010110100101101101001011010010010110101100101101001011011010010110110100101101001011011010010110000100101101001011011010010111100011101001011001110110101101100000110110000110,01001011000010010110100101101101001011110010010110100101101101001010010010010110100101101101001011010010010110101100101101001011011010010110110100101101001011011010010110000100101101001011011010010111,130:23:67:8:184:200:29:64:221:58:114:158,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,105,HIGH_WEIGHT,01001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110,000000001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100011101001011001110110101111100000110110000110,01001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100011101001011001110110101111100000110110000110,01001011000010010110100101101101001011110010010110100101101101001010010010010110100101101101001001010010010110101100101101001111011010010110110100101101000011011010010110000100101101001011011010010111100011101001011001110110101101100000110110000110,114:160:5:103:25:17:163:172:171:92:228:28,0,12,1:114:160:5:56:79:58,6,119,112,0,01001011000010010110100101101101001011110010010110100101101101001010010010010110100101101101001001010010010110101100101101001111011010010110110100101101000011011010010110000100101101001011011010010111100011101001011001110110101101100000110110000110,01001011000010010110100101101101001011110010010110100101101101001010010010010110100101101101001001010010010110101100101101001111011010010110110100101101000011011010010110000100101101001011011010010111,114:160:5:103:25:17:163:172:171:92:228:28,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,106,T_PLUS_1,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100,000000011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010101001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,138:87:130:197:210:23:116:207:46:199:25:8,0,12,1:138:149:204:235:100:21,6,,,0,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010101001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010101001011011010010110100100101101001011011010010110100100101101001001011010010110110100,138:87:130:197:210:23:116:207:46:199:25:8,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,106,T_PLUS_2,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100,000000011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010001001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,80:208:171:195:52:34:130:219:64:121:23:112,0,12,1:80:220:76:70:166:133,6,,,0,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010001001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010001001011011010010110100100101101001011011010010110100100101101001001011010010110110100,80:208:171:195:52:34:130:219:64:121:23:112,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,106,HIGH_WEIGHT,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100,000000011010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010010101011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,217:130:55:23:94:124:135:8:20:132:86:244,0,12,1:217:26:40:111:218:231,6,,,0,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010010101011011010010110100100101101001011011010010110100100101101001001011010010110110100110011000011101000111110011010100000011001110100,11010010010110100101101101001011010010010110100101101101001011010010010110100100101101001011011010010110101011010010101011011010010110100100101101001011011010010110100100101101001001011010010110110100,217:130:55:23:94:124:135:8:20:132:86:244,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,107,T_PLUS_1,10010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101,000000010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111100010,10010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111100010,10001000100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111100101,104:249:164:246:180:119:153:163:237:106:191:177,0,12,1:104:58:61:231:121:192,6,211,204,0,10001000100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111100101,10001000100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101,104:249:164:246:180:119:153:163:237:106:191:177,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,107,T_PLUS_2,10010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101,000000010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111100010,10010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111100010,10011001100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111101101,182:110:77:237:24:156:18:251:62:93:157:94,0,12,1:182:124:147:202:91:149,6,,,0,10011001100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111101101,10011001100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101,182:110:77:237:24:156:18:251:62:93:157:94,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,107,HIGH_WEIGHT,10010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101,000000010010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111100010,10010110100101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111100010,10010001011101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111111101,77:156:149:94:113:31:181:132:14:165:101:72,0,12,1:77:134:249:220:140:40,6,162,155,0,10010001011101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101000011000100000010001001010010111101100111111101,10010001011101101101001011010010010110100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101,77:156:149:94:113:31:181:132:14:165:101:72,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,108,T_PLUS_1,10100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001,000000010100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001100111010011110110010110001000101000001010011100,10100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001100111010011110110010110001000101000001010011100,10100100101101001011011010011110100100101101011011011010010110100100101101001011001010010110100100001101001001011010010110110100101101101001011010010110110100101101001001011010010110110101101101001001100111010011110110010110001000101000001000011100,155:75:135:136:78:6:178:83:18:153:85:20,0,12,1:155:23:49:143:152:62,6,,,0,10100100101101001011011010011110100100101101011011011010010110100100101101001011001010010110100100001101001001011010010110110100101101101001011010010110110100101101001001011010010110110101101101001001100111010011110110010110001000101000001000011100,10100100101101001011011010011110100100101101011011011010010110100100101101001011001010010110100100001101001001011010010110110100101101101001011010010110110100101101001001011010010110110101101101001001,155:75:135:136:78:6:178:83:18:153:85:20,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,108,T_PLUS_2,10100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001,000000010100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001100111010011110110010110001000101000001010011100,10100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001100111010011110110010110001000101000001010011100,10100100101101001011011010011110100100101101011011011010010110100100101101001011001010010110100100001101001001011010010110110100101101101001011010010111110100101101001001011010010110110101101101001001100111010011110110010110001000101000001000011100,66:201:160:159:106:103:13:91:148:253:112:172,0,12,1:66:244:33:172:225:36,6,,,0,10100100101101001011011010011110100100101101011011011010010110100100101101001011001010010110100100001101001001011010010110110100101101101001011010010111110100101101001001011010010110110101101101001001100111010011110110010110001000101000001000011100,10100100101101001011011010011110100100101101011011011010010110100100101101001011001010010110100100001101001001011010010110110100101101101001011010010111110100101101001001011010010110110101101101001001,66:201:160:159:106:103:13:91:148:253:112:172,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,108,HIGH_WEIGHT,10100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001,000000010100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001100111010011110110010110001000101000001010011100,10100100101101001011011010010110100100101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001100111010011110110010110001000101000001010011100,10100100111101001011011010011110100100101101011011011010010110000100101101001011001010010110100100001101001001011010010110110100101101101001011010010111110100101101001001011010010110110101101101001001100101010011110110010110001000101000001000011100,9:65:171:204:180:34:105:142:193:106:174:112,0,12,1:9:189:228:243:168:177,6,43,36,0,10100100111101001011011010011110100100101101011011011010010110000100101101001011001010010110100100001101001001011010010110110100101101101001011010010111110100101101001001011010010110110101101101001001100101010011110110010110001000101000001000011100,10100100111101001011011010011110100100101101011011011010010110000100101101001011001010010110100100001101001001011010010110110100101101101001011010010111110100101101001001011010010110110101101101001001,9:65:171:204:180:34:105:142:193:106:174:112,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,109,T_PLUS_1,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010,000000000101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110001011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,221:146:33:10:18:117:66:68:9:25:108:181,0,12,1:221:82:202:99:26:39,6,,,0,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110001011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110001011010010110110100101101001001011010010010110100101101101001011010,221:146:33:10:18:117:66:68:9:25:108:181,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,109,T_PLUS_2,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010,000000000101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110101011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,37:101:151:168:76:27:97:39:134:157:110:88,0,12,1:37:170:155:245:237:180,6,,,0,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110101011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110101011010010110110100101101001001011010010010110100101101101001011010,37:101:151:168:76:27:97:39:134:157:110:88,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,109,HIGH_WEIGHT,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010,000000000101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110110111010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,120:228:92:186:235:128:42:62:77:239:117:19,0,12,1:120:47:142:250:238:61,6,,,0,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110110111010010110110100101101001001011010010010110100101101101001011010110111100111010010111000000110010101011111100101,00101101001011011010010110100100101101001011011010010110100100101101001001011010010110110100101101001001011010010110110100100010110110111010010110110100101101001001011010010010110100101101101001011010,120:228:92:186:235:128:42:62:77:239:117:19,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,110,T_PLUS_1,01001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010,000000001001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010101101000101010111001111011000000101010110011110,01001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010101101000101010111001111011000000101010110011110,01001011011010110110100100101101001001011011010110110100101101001001011010010110110100101101001001011010010110110100111101001001011010010010110100001101101001011010010010110101101101101001011010010010101111000101010111001111011000000001010110011110,35:113:157:165:15:95:154:118:178:85:149:133,0,12,1:35:114:248:167:204:70,6,32:230,25:223,0,01001011011010110110100100101101001001011011010110110100101101001001011010010110110100101101001001011010010110110100111101001001011010010010110100001101101001011010010010110101101101101001011010010010101111000101010111001111011000000001010110011110,01001011011010110110100100101101001001011011010110110100101101001001011010010110110100101101001001011010010110110100111101001001011010010010110100001101101001011010010010110101101101101001011010010010,35:113:157:165:15:95:154:118:178:85:149:133,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,110,T_PLUS_2,01001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010,000000001001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010101101000101010111001111011000000101010110011110,01001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010101101000101010111001111011000000101010110011110,01001011011010110110100100101101001001011011010110110100101101001001011000010110110100101101001001011010010110110100111101001001011010010010110100001101101001011010010010110101101101101001011010010010101111000101010111001111011000000001010110011110,220:147:187:11:104:63:61:69:115:249:17:60,0,12,1:220:13:148:58:126:229,6,228:248,221:241,0,01001011011010110110100100101101001001011011010110110100101101001001011000010110110100101101001001011010010110110100111101001001011010010010110100001101101001011010010010110101101101101001011010010010101111000101010111001111011000000001010110011110,01001011011010110110100100101101001001011011010110110100101101001001011000010110110100101101001001011010010110110100111101001001011010010010110100001101101001011010010010110101101101101001011010010010,220:147:187:11:104:63:61:69:115:249:17:60,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,110,HIGH_WEIGHT,01001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010,000000001001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010101101000101010111001111011000000101010110011110,01001011011010010110100100101101001001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010101101000101010111001111011000000101010110011110,01001011011010110110100100101101001001011011010110110100101101001001011000010110110100101101001001011110010110110100111101001001010010010010110100001101101001001010010010110101101101101001011010010010101111000101010111001111011000000001010110011110,85:193:156:223:252:94:93:150:109:231:34:132,0,12,1:85:193:156:49:206:251,6,124,117,0,01001011011010110110100100101101001001011011010110110100101101001001011000010110110100101101001001011110010110110100111101001001010010010010110100001101101001001010010010110101101101101001011010010010101111000101010111001111011000000001010110011110,01001011011010110110100100101101001001011011010110110100101101001001011000010110110100101101001001011110010110110100111101001001010010010010110100001101101001001010010010110101101101101001011010010010,85:193:156:223:252:94:93:150:109:231:34:132,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
BCH-B200,111,T_PLUS_1,01011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100,000000001011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101111100101100000000110010111110110011100101,01011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100101101101001011010010010110100101101101001011010010010110100101101101001011010010010110100100101111100101100000000110010111110110011100101,01011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100110010011001011010010010110100101101101001011010010010110100101101101001011010010010110100100101111100101100000000110010111110110011100101,155:75:219:136:78:134:244:83:214:153:33:7,0,12,1:155:241:129:239:215:206,6,,,0,01011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100110010011001011010010010110100101101101001011010010010110100101101101001011010010010110100100101111100101100000000110010111110110011100101,01011010010110110100101101001001011010010110110100101101001001011010010110110100101101001001011010010010110100110010011001011010010010110100101101101001011010010010110100101101101001011010010010110100,155:75:219:136:78:134:244:83:214:153:33:7,0,12,root count differs from locator degree,INVALID_ROOT_COUNT,0,0,0
