stageId,gitCommit,configHash,caseId,displayName,legendLabel,styleId,payloadLength,motherN,motherK,motherT,blockCount,encodedLength,actualRate,snrIndex,snrDb,snrLinear,ebn0Db,sigma2,masterSeed,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,encodeTimeTotalNs,decodeTimeTotalNs,encodeTimeMeanNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,decodeTimeMaxNs,noiseChecksum,stopReason,checkpointId,pointRunId
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,13,6.5,4.4668359215096318,5.1033800657099366,0.22387211385683392,2026072707,17578,3515600,1596,200,200,0,0,17378,0.00045397656161110477,0.011377858686995108,0.011377858686995108,0,0,0.98862214131300485,130211300,1036425200,7407,58961,43100,75000,295200,21504500,15249850301087444600,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_13,stage07_awgn_dense_formal_K200_M511K421_13
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,14,7,5.011872336272722,5.6033800657099366,0.199526231496888,2026072707,50000,10000000,381,49,49,0,0,49951,3.8099999999999998e-05,0.00097999999999999997,0.00097999999999999997,0,0,0.99902000000000002,404868500,2644952900,8097,52899,39200,72700,297600,22999500,3609499561969566212,MAX_FRAMES_REACHED,dense_K200_M511K421_14,stage07_awgn_dense_formal_K200_M511K421_14
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,15,7.5,5.6234132519034912,6.1033800657099366,0.17782794100389226,2026072707,50000,10000000,27,3,3,0,0,49997,2.7e-06,6.0000000000000002e-05,6.0000000000000002e-05,0,0,0.99994000000000005,592796900,3370268000,11855,67405,40100,111200,549300,56202500,13855608446248378579,MAX_FRAMES_REACHED,dense_K200_M511K421_15,stage07_awgn_dense_formal_K200_M511K421_15
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,16,8,6.3095734448019334,6.6033800657099366,0.15848931924611132,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,457454400,2455759400,9149,49115,35800,68800,330100,11878800,7259605670579354225,MAX_FRAMES_REACHED,dense_K200_M511K421_16,stage07_awgn_dense_formal_K200_M511K421_16
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,17,8.5,7.0794578438413787,7.1033800657099366,0.14125375446227545,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,532801300,2469744400,10656,49394,34500,65200,267800,59783700,6298684266122665976,MAX_FRAMES_REACHED,dense_K200_M511K421_17,stage07_awgn_dense_formal_K200_M511K421_17
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,18,9,7.9432823472428158,7.6033800657099366,0.1258925411794167,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,342354400,1759250200,6847,35185,31300,47000,95900,12636800,8676614190429858331,MAX_FRAMES_REACHED,dense_K200_M511K421_18,stage07_awgn_dense_formal_K200_M511K421_18
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,19,9.5,8.9125093813374541,8.1033800657099366,0.11220184543019636,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,367949000,1922176200,7358,38443,30700,52700,152700,30557800,10660321314419614336,MAX_FRAMES_REACHED,dense_K200_M511K421_19,stage07_awgn_dense_formal_K200_M511K421_19
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,20,10,10,8.6033800657099366,0.10000000000000001,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,348507000,1723880300,6970,34477,29200,45500,109400,12394300,7918502873658247391,MAX_FRAMES_REACHED,dense_K200_M511K421_20,stage07_awgn_dense_formal_K200_M511K421_20
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,21,10.5,11.220184543019636,9.1033800657099366,0.089125093813374537,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,575949600,2673554900,11518,53471,30500,82400,400400,46692700,1813753043907040036,MAX_FRAMES_REACHED,dense_K200_M511K421_21,stage07_awgn_dense_formal_K200_M511K421_21
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,22,11,12.589254117941675,9.6033800657099366,0.079432823472428138,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,489595700,2070133400,9791,41402,30200,57400,219200,18221100,11130347441358579306,MAX_FRAMES_REACHED,dense_K200_M511K421_22,stage07_awgn_dense_formal_K200_M511K421_22
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,23,11.5,14.12537544622754,10.103380065709937,0.070794578438413802,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,590687500,2320010700,11813,46400,30300,67100,288000,36643100,14973007006830998649,MAX_FRAMES_REACHED,dense_K200_M511K421_23,stage07_awgn_dense_formal_K200_M511K421_23
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,24,12,15.848931924611133,10.603380065709937,0.063095734448019331,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,408415200,1848954000,8168,36979,28600,48300,166100,21313400,17823078380547519711,MAX_FRAMES_REACHED,dense_K200_M511K421_24,stage07_awgn_dense_formal_K200_M511K421_24
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,25,12.5,17.782794100389228,11.103380065709937,0.056234132519034905,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,509369500,2108938800,10187,42178,30000,54600,232700,34999700,2462485080562396563,MAX_FRAMES_REACHED,dense_K200_M511K421_25,stage07_awgn_dense_formal_K200_M511K421_25
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,26,13,19.952623149688797,11.603380065709937,0.050118723362727227,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,416123400,2042428300,8322,40848,29400,50200,178700,84364500,10845900537664946693,MAX_FRAMES_REACHED,dense_K200_M511K421_26,stage07_awgn_dense_formal_K200_M511K421_26
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,27,13.5,22.387211385683401,12.103380065709937,0.0446683592150963,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,435613600,2056480600,8712,41129,28900,50100,201600,42184500,331530265019779205,MAX_FRAMES_REACHED,dense_K200_M511K421_27,stage07_awgn_dense_formal_K200_M511K421_27
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,28,14,25.118864315095795,12.603380065709937,0.039810717055349734,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,386390300,1873480100,7727,37469,28900,51300,174400,17802100,3789640298247985403,MAX_FRAMES_REACHED,dense_K200_M511K421_28,stage07_awgn_dense_formal_K200_M511K421_28
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,29,14.5,28.183829312644534,13.103380065709937,0.035481338923357551,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,398217800,1794368500,7964,35887,28700,48700,159800,18787600,14744956520590017065,MAX_FRAMES_REACHED,dense_K200_M511K421_29,stage07_awgn_dense_formal_K200_M511K421_29
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,30,15,31.622776601683793,13.603380065709937,0.031622776601683791,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,490831900,2131946500,9816,42638,29900,59800,228200,42886800,8648170212311552815,MAX_FRAMES_REACHED,dense_K200_M511K421_30,stage07_awgn_dense_formal_K200_M511K421_30
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,31,15.5,35.481338923357548,14.103380065709937,0.028183829312644536,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,481373200,2001189000,9627,40023,29600,52500,189900,23224700,16538858542424843623,MAX_FRAMES_REACHED,dense_K200_M511K421_31,stage07_awgn_dense_formal_K200_M511K421_31
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,32,16,39.810717055349734,14.603380065709937,0.025118864315095794,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,458592900,1792790700,9171,35855,29500,47200,140500,28672000,7249741569604564419,MAX_FRAMES_REACHED,dense_K200_M511K421_32,stage07_awgn_dense_formal_K200_M511K421_32
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,33,16.5,44.668359215096302,15.103380065709937,0.022387211385683402,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,523328400,2049103800,10466,40982,29400,56900,247400,29009900,2270330303698417316,MAX_FRAMES_REACHED,dense_K200_M511K421_33,stage07_awgn_dense_formal_K200_M511K421_33
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,34,17,50.118723362727224,15.603380065709937,0.019952623149688799,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,507891500,2170568200,10157,43411,29200,64100,255000,22995600,16450065816963211309,MAX_FRAMES_REACHED,dense_K200_M511K421_34,stage07_awgn_dense_formal_K200_M511K421_34
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,35,17.5,56.234132519034908,16.103380065709935,0.017782794100389229,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,349714400,1674523300,6994,33490,28600,44000,106800,47158700,10718286368295123806,MAX_FRAMES_REACHED,dense_K200_M511K421_35,stage07_awgn_dense_formal_K200_M511K421_35
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,36,18,63.095734448019329,16.603380065709935,0.015848931924611134,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,478581300,2480402400,9571,49608,29300,63700,273700,84088500,2474417823219568354,MAX_FRAMES_REACHED,dense_K200_M511K421_36,stage07_awgn_dense_formal_K200_M511K421_36
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,0,0,1,-0.88842391260023401,1,2026072707,1000,200000,31798,1000,1000,0,0,0,0.15898999999999999,1,1,0,0,0,22206700,287797800,22206,287797,105400,765400,3250600,22395300,17967278387544120230,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_0,stage07_awgn_dense_formal_K200_M511K385_0
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,1,0.5,1.1220184543019633,-0.38842391260023401,0.89125093813374556,2026072707,1000,200000,29331,1000,1000,0,0,0,0.14665500000000001,1,1,0,0,0,16648900,145071500,16648,145071,104100,297400,806200,3623100,18401447091659080750,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_1,stage07_awgn_dense_formal_K200_M511K385_1
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,2,1,1.2589254117941673,0.11157608739976599,0.79432823472428149,2026072707,1000,200000,26172,1000,1000,0,0,0,0.13086,1,1,0,0,0,7544700,102409600,7544,102409,98300,117400,243400,1756500,827649105888824112,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_2,stage07_awgn_dense_formal_K200_M511K385_2
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,3,1.5,1.4125375446227544,0.61157608739976599,0.70794578438413791,2026072707,1000,200000,23334,1000,1000,0,0,0,0.11667,1,1,0,0,0,8481000,96366500,8481,96366,91000,127900,216700,924800,6854528377055682264,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_3,stage07_awgn_dense_formal_K200_M511K385_3
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,4,2,1.5848931924611136,1.111576087399766,0.63095734448019325,2026072707,1000,200000,20876,1000,1000,0,0,0,0.10438,1,1,0,0,0,7671400,89567600,7671,89567,88100,114300,157500,475600,12385819892071263433,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_4,stage07_awgn_dense_formal_K200_M511K385_4
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,5,2.5,1.7782794100389228,1.611576087399766,0.56234132519034907,2026072707,1000,200000,18123,1000,1000,0,0,0,0.090615000000000001,1,1,0,0,0,6952800,91407400,6952,91407,88400,112700,162200,498600,14123980775356449810,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_5,stage07_awgn_dense_formal_K200_M511K385_5
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,6,3,1.9952623149688795,2.111576087399766,0.50118723362727235,2026072707,1000,200000,15624,989,989,0,0,11,0.078119999999999995,0.98899999999999999,0.98899999999999999,0,0,0.010999999999999999,8479000,97368200,8479,97368,90400,134400,280400,723000,5273354051720312418,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_6,stage07_awgn_dense_formal_K200_M511K385_6
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,7,3.5,2.2387211385683394,2.611576087399766,0.44668359215096315,2026072707,1000,200000,13152,962,962,0,0,38,0.065759999999999999,0.96199999999999997,0.96199999999999997,0,0,0.037999999999999999,9476900,105358900,9476,105358,94500,149800,341200,2176500,12709513305945679672,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_7,stage07_awgn_dense_formal_K200_M511K385_7
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,8,4,2.5118864315095801,3.111576087399766,0.39810717055349726,2026072707,1000,200000,10040,823,823,0,0,177,0.050200000000000002,0.82299999999999995,0.82299999999999995,0,0,0.17699999999999999,8307000,95731000,8307,95731,89900,126300,239500,650400,10997368684202239818,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_8,stage07_awgn_dense_formal_K200_M511K385_8
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,9,4.5,2.8183829312644537,3.611576087399766,0.35481338923357547,2026072707,1000,200000,6182,561,561,0,0,439,0.03091,0.56100000000000005,0.56100000000000005,0,0,0.439,8173400,93374700,8173,93374,88900,126300,222700,500700,6032653689483271820,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_9,stage07_awgn_dense_formal_K200_M511K385_9
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,10,5,3.1622776601683795,4.111576087399766,0.31622776601683794,2026072707,1000,200000,2438,235,235,0,0,765,0.012189999999999999,0.23499999999999999,0.23499999999999999,0,0,0.76500000000000001,7419700,85803600,7419,85803,81700,120500,186400,569700,10731503246323041590,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_10,stage07_awgn_dense_formal_K200_M511K385_10
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,11,5.5,3.548133892335755,4.611576087399766,0.28183829312644537,2026072707,2963,592600,1970,200,200,0,0,2763,0.003324333445831927,0.067499156260546742,0.067499156260546742,0,0,0.9325008437394533,22758200,229798900,7680,77556,72700,105500,198100,805700,2431026565433062532,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_11,stage07_awgn_dense_formal_K200_M511K385_11
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,12,6,3.9810717055349722,5.111576087399766,0.25118864315095801,2026072707,23451,4690200,1939,200,200,0,0,23251,0.0004134152061745768,0.0085284209628587269,0.0085284209628587269,0,0,0.99147157903714123,222878900,2032957700,9504,86689,67900,114300,321800,66297300,14279472670141520999,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K385_12,stage07_awgn_dense_formal_K200_M511K385_12
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,13,6.5,4.4668359215096318,5.611576087399766,0.22387211385683392,2026072707,50000,10000000,397,42,42,0,0,49958,3.9700000000000003e-05,0.00084000000000000003,0.00084000000000000003,0,0,0.99916000000000005,407190000,3647791600,8143,72955,60300,96000,251600,151486500,15349066616809791140,MAX_FRAMES_REACHED,dense_K200_M511K385_13,stage07_awgn_dense_formal_K200_M511K385_13
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,14,7,5.011872336272722,6.111576087399766,0.199526231496888,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,607184900,5006348800,12143,100126,59700,144500,501800,262051300,14833101459255846821,MAX_FRAMES_REACHED,dense_K200_M511K385_14,stage07_awgn_dense_formal_K200_M511K385_14
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,15,7.5,5.6234132519034912,6.611576087399766,0.17782794100389226,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,596507700,3878178800,11930,77563,55500,127900,448900,56943300,1503692318256810457,MAX_FRAMES_REACHED,dense_K200_M511K385_15,stage07_awgn_dense_formal_K200_M511K385_15
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,16,8,6.3095734448019334,7.111576087399766,0.15848931924611132,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,629163600,3235152100,12583,64703,50100,97000,320900,35264000,7071727485841902919,MAX_FRAMES_REACHED,dense_K200_M511K385_16,stage07_awgn_dense_formal_K200_M511K385_16
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,17,8.5,7.0794578438413787,7.611576087399766,0.14125375446227545,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,530110700,3709902200,10602,74198,49300,105500,341100,333265600,9652173379595917867,MAX_FRAMES_REACHED,dense_K200_M511K385_17,stage07_awgn_dense_formal_K200_M511K385_17
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,18,9,7.9432823472428158,8.1115760873997651,0.1258925411794167,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,778531700,4423216700,15570,88464,48800,176400,772000,46248300,6545580644819190488,MAX_FRAMES_REACHED,dense_K200_M511K385_18,stage07_awgn_dense_formal_K200_M511K385_18
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K385,BCH385整块200,385整块200,STYLE_4,200,511,385,14,1,326,0.61349693251533743,19,9.5,8.9125093813374541,8.6115760873997651,0.11220184543019636,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,621624700,3591362200,12432,71827,45800,118000,473300,40285100,2373188351180075675,MAX_FRAMES_REACHED,dense_K200_M511K385_19,stage07_awgn_dense_formal_K200_M511K385_19
