caseId,snrIndex,snrDb,status,processedFrames,frameErrors,stopReason,checkpointPath,lastUpdated
K200_M511K421,13,6.5,COMPLETE,17578,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_013/stage07_awgn_dense_formal_K200_M511K421_013_checkpoint.json,1785156710
K200_M511K421,14,7,COMPLETE,50000,49,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_014/stage07_awgn_dense_formal_K200_M511K421_014_checkpoint.json,1785156717
K200_M511K421,15,7.5,COMPLETE,50000,3,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_015/stage07_awgn_dense_formal_K200_M511K421_015_checkpoint.json,1785156727
K200_M511K421,16,8,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_016/stage07_awgn_dense_formal_K200_M511K421_016_checkpoint.json,1785156734
K200_M511K421,17,8.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_017/stage07_awgn_dense_formal_K200_M511K421_017_checkpoint.json,1785156741
K200_M511K421,18,9,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_018/stage07_awgn_dense_formal_K200_M511K421_018_checkpoint.json,1785156746
K200_M511K421,19,9.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_019/stage07_awgn_dense_formal_K200_M511K421_019_checkpoint.json,1785156752
K200_M511K421,20,10,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_020/stage07_awgn_dense_formal_K200_M511K421_020_checkpoint.json,1785156757
K200_M511K421,21,10.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_021/stage07_awgn_dense_formal_K200_M511K421_021_checkpoint.json,1785156766
K200_M511K421,22,11,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_022/stage07_awgn_dense_formal_K200_M511K421_022_checkpoint.json,1785156773
K200_M511K421,23,11.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_023/stage07_awgn_dense_formal_K200_M511K421_023_checkpoint.json,1785156781
K200_M511K421,24,12,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_024/stage07_awgn_dense_formal_K200_M511K421_024_checkpoint.json,1785156787
K200_M511K421,25,12.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_025/stage07_awgn_dense_formal_K200_M511K421_025_checkpoint.json,1785156794
K200_M511K421,26,13,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_026/stage07_awgn_dense_formal_K200_M511K421_026_checkpoint.json,1785156800
K200_M511K421,27,13.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_027/stage07_awgn_dense_formal_K200_M511K421_027_checkpoint.json,1785156807
K200_M511K421,28,14,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_028/stage07_awgn_dense_formal_K200_M511K421_028_checkpoint.json,1785156813
K200_M511K421,29,14.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_029/stage07_awgn_dense_formal_K200_M511K421_029_checkpoint.json,1785156819
K200_M511K421,30,15,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_030/stage07_awgn_dense_formal_K200_M511K421_030_checkpoint.json,1785156825
K200_M511K421,31,15.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_031/stage07_awgn_dense_formal_K200_M511K421_031_checkpoint.json,1785156832
K200_M511K421,32,16,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_032/stage07_awgn_dense_formal_K200_M511K421_032_checkpoint.json,1785156838
K200_M511K421,33,16.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_033/stage07_awgn_dense_formal_K200_M511K421_033_checkpoint.json,1785156845
K200_M511K421,34,17,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_034/stage07_awgn_dense_formal_K200_M511K421_034_checkpoint.json,1785156852
K200_M511K421,35,17.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_035/stage07_awgn_dense_formal_K200_M511K421_035_checkpoint.json,1785156857
K200_M511K421,36,18,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K421/snr_036/stage07_awgn_dense_formal_K200_M511K421_036_checkpoint.json,1785156865
K200_M511K385,0,0,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_000/stage07_awgn_dense_formal_K200_M511K385_000_checkpoint.json,1785156866
K200_M511K385,1,0.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_001/stage07_awgn_dense_formal_K200_M511K385_001_checkpoint.json,1785156866
K200_M511K385,2,1,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_002/stage07_awgn_dense_formal_K200_M511K385_002_checkpoint.json,1785156866
K200_M511K385,3,1.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_003/stage07_awgn_dense_formal_K200_M511K385_003_checkpoint.json,1785156866
K200_M511K385,4,2,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_004/stage07_awgn_dense_formal_K200_M511K385_004_checkpoint.json,1785156866
K200_M511K385,5,2.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_005/stage07_awgn_dense_formal_K200_M511K385_005_checkpoint.json,1785156867
K200_M511K385,6,3,COMPLETE,1000,989,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_006/stage07_awgn_dense_formal_K200_M511K385_006_checkpoint.json,1785156867
K200_M511K385,7,3.5,COMPLETE,1000,962,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_007/stage07_awgn_dense_formal_K200_M511K385_007_checkpoint.json,1785156867
K200_M511K385,8,4,COMPLETE,1000,823,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_008/stage07_awgn_dense_formal_K200_M511K385_008_checkpoint.json,1785156867
K200_M511K385,9,4.5,COMPLETE,1000,561,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_009/stage07_awgn_dense_formal_K200_M511K385_009_checkpoint.json,1785156867
K200_M511K385,10,5,COMPLETE,1000,235,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_010/stage07_awgn_dense_formal_K200_M511K385_010_checkpoint.json,1785156867
K200_M511K385,11,5.5,COMPLETE,2963,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_011/stage07_awgn_dense_formal_K200_M511K385_011_checkpoint.json,1785156868
K200_M511K385,12,6,COMPLETE,23451,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_012/stage07_awgn_dense_formal_K200_M511K385_012_checkpoint.json,1785156872
K200_M511K385,13,6.5,COMPLETE,50000,42,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_013/stage07_awgn_dense_formal_K200_M511K385_013_checkpoint.json,1785156879
K200_M511K385,14,7,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_014/stage07_awgn_dense_formal_K200_M511K385_014_checkpoint.json,1785156890
K200_M511K385,15,7.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_015/stage07_awgn_dense_formal_K200_M511K385_015_checkpoint.json,1785156900
K200_M511K385,16,8,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_016/stage07_awgn_dense_formal_K200_M511K385_016_checkpoint.json,1785156908
K200_M511K385,17,8.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_017/stage07_awgn_dense_formal_K200_M511K385_017_checkpoint.json,1785156917
K200_M511K385,18,9,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_018/stage07_awgn_dense_formal_K200_M511K385_018_checkpoint.json,1785156928
K200_M511K385,19,9.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_019/stage07_awgn_dense_formal_K200_M511K385_019_checkpoint.json,1785156938
K200_M511K385,20,10,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_020/stage07_awgn_dense_formal_K200_M511K385_020_checkpoint.json,1785156945
K200_M511K385,21,10.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_021/stage07_awgn_dense_formal_K200_M511K385_021_checkpoint.json,1785156952
K200_M511K385,22,11,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_022/stage07_awgn_dense_formal_K200_M511K385_022_checkpoint.json,1785156962
K200_M511K385,23,11.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_023/stage07_awgn_dense_formal_K200_M511K385_023_checkpoint.json,1785156970
K200_M511K385,24,12,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_024/stage07_awgn_dense_formal_K200_M511K385_024_checkpoint.json,1785156978
K200_M511K385,25,12.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_025/stage07_awgn_dense_formal_K200_M511K385_025_checkpoint.json,1785156985
K200_M511K385,26,13,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_026/stage07_awgn_dense_formal_K200_M511K385_026_checkpoint.json,1785156995
K200_M511K385,27,13.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_027/stage07_awgn_dense_formal_K200_M511K385_027_checkpoint.json,1785157001
K200_M511K385,28,14,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_028/stage07_awgn_dense_formal_K200_M511K385_028_checkpoint.json,1785157008
K200_M511K385,29,14.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_029/stage07_awgn_dense_formal_K200_M511K385_029_checkpoint.json,1785157017
K200_M511K385,30,15,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_030/stage07_awgn_dense_formal_K200_M511K385_030_checkpoint.json,1785157025
K200_M511K385,31,15.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_031/stage07_awgn_dense_formal_K200_M511K385_031_checkpoint.json,1785157032
K200_M511K385,32,16,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_032/stage07_awgn_dense_formal_K200_M511K385_032_checkpoint.json,1785157039
K200_M511K385,33,16.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_033/stage07_awgn_dense_formal_K200_M511K385_033_checkpoint.json,1785157045
K200_M511K385,34,17,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_034/stage07_awgn_dense_formal_K200_M511K385_034_checkpoint.json,1785157052
K200_M511K385,35,17.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_035/stage07_awgn_dense_formal_K200_M511K385_035_checkpoint.json,1785157060
K200_M511K385,36,18,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K200_M511K385/snr_036/stage07_awgn_dense_formal_K200_M511K385_036_checkpoint.json,1785157067
K300_S15,0,0,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_000/stage07_awgn_dense_formal_K300_S15_000_checkpoint.json,1785157067
K300_S15,1,0.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_001/stage07_awgn_dense_formal_K300_S15_001_checkpoint.json,1785157067
K300_S15,2,1,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_002/stage07_awgn_dense_formal_K300_S15_002_checkpoint.json,1785157068
K300_S15,3,1.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_003/stage07_awgn_dense_formal_K300_S15_003_checkpoint.json,1785157068
K300_S15,4,2,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_004/stage07_awgn_dense_formal_K300_S15_004_checkpoint.json,1785157068
K300_S15,5,2.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_005/stage07_awgn_dense_formal_K300_S15_005_checkpoint.json,1785157068
K300_S15,6,3,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_006/stage07_awgn_dense_formal_K300_S15_006_checkpoint.json,1785157068
K300_S15,7,3.5,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_007/stage07_awgn_dense_formal_K300_S15_007_checkpoint.json,1785157068
K300_S15,8,4,COMPLETE,1000,1000,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_008/stage07_awgn_dense_formal_K300_S15_008_checkpoint.json,1785157068
K300_S15,9,4.5,COMPLETE,1000,990,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_009/stage07_awgn_dense_formal_K300_S15_009_checkpoint.json,1785157068
K300_S15,10,5,COMPLETE,1000,947,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_010/stage07_awgn_dense_formal_K300_S15_010_checkpoint.json,1785157069
K300_S15,11,5.5,COMPLETE,1000,872,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_011/stage07_awgn_dense_formal_K300_S15_011_checkpoint.json,1785157069
K300_S15,12,6,COMPLETE,1000,717,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_012/stage07_awgn_dense_formal_K300_S15_012_checkpoint.json,1785157069
K300_S15,13,6.5,COMPLETE,1000,522,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_013/stage07_awgn_dense_formal_K300_S15_013_checkpoint.json,1785157069
K300_S15,14,7,COMPLETE,1000,308,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_014/stage07_awgn_dense_formal_K300_S15_014_checkpoint.json,1785157069
K300_S15,15,7.5,COMPLETE,1089,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_015/stage07_awgn_dense_formal_K300_S15_015_checkpoint.json,1785157069
K300_S15,16,8,COMPLETE,2353,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_016/stage07_awgn_dense_formal_K300_S15_016_checkpoint.json,1785157069
K300_S15,17,8.5,COMPLETE,4573,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_017/stage07_awgn_dense_formal_K300_S15_017_checkpoint.json,1785157070
K300_S15,18,9,COMPLETE,13793,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_018/stage07_awgn_dense_formal_K300_S15_018_checkpoint.json,1785157072
K300_S15,19,9.5,COMPLETE,36385,200,TARGET_FRAME_ERRORS_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_019/stage07_awgn_dense_formal_K300_S15_019_checkpoint.json,1785157077
K300_S15,20,10,COMPLETE,50000,86,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_020/stage07_awgn_dense_formal_K300_S15_020_checkpoint.json,1785157085
K300_S15,21,10.5,COMPLETE,50000,27,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_021/stage07_awgn_dense_formal_K300_S15_021_checkpoint.json,1785157093
K300_S15,22,11,COMPLETE,50000,5,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_022/stage07_awgn_dense_formal_K300_S15_022_checkpoint.json,1785157103
K300_S15,23,11.5,COMPLETE,50000,2,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_023/stage07_awgn_dense_formal_K300_S15_023_checkpoint.json,1785157110
K300_S15,24,12,COMPLETE,50000,1,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_024/stage07_awgn_dense_formal_K300_S15_024_checkpoint.json,1785157117
K300_S15,25,12.5,COMPLETE,50000,0,MAX_FRAMES_REACHED,C:/Users/V3169/Desktop/Project/SCL_Channel_Coding_Design/Task/BCH/simulation/stages/S2/stage07_awgn_dense_formal/results/points/K300_S15/snr_025/stage07_awgn_dense_formal_K300_S15_025_checkpoint.json,1785157125
