schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,firstNoiseHash,lastNoiseHash,stopReason
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,1,0.83666002653407556,0.70000000000000007,2026072201,1,0,2000,600000,96908,2000,75090,2000,0.12515000000000001,1,0,0,2000,1,2000,1,0,0,0,2000,0,13.847000000000026,40.279400000000003,30.800000000000001,74.905000000000001,271.84899999999999,1783,4d529ce2d56c960d4c0a5398ce2b8b7f32a87df5d2ca6e507bff073c97901568,8f9754cdeec2b56f2052f62f30b7fa0df12fdc90825598d79b5718f6a45d5de0,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0.5,1.1220184543019633,0.78985799780316324,0.62387565669362177,2026072201,1,1,2000,600000,86501,2000,64763,2000,0.10793833333333333,1,0,0,2000,1,2000,1,0,0,0,2000,0,13.240249999999994,36.159450000000014,31,65.614999999999981,168.72499999999997,1069.9000000000001,b987c73c2c8e8ca0d5a7460d72b125af1d185f304af1d1d0c47e7ae560a8913b,10cb3b7f063878e468f7e060447a504af69ea172e8b3dd17a12aeb3a20afd84c,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,1,1.2589254117941673,0.74567403354749928,0.55602976430699713,2026072201,1,2,2000,600000,76164,2000,54449,2000,0.090748333333333334,1,0,0,2000,1,2000,1,0,0,0,2000,0,10.521349999999993,26.552850000000053,23.800000000000001,37.5,93.599999999999994,389.69999999999999,6602a6637734b401c8dc3328a2f95e7d5a3f3743aa2ea43c651d99966e2a10d7,112c626831b3efb2c22cf95c13c74b67e524881012f273a25ed582ec69d73fee,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,1.5,1.4125375446227544,0.70396168153451111,0.49556204906889645,2026072201,1,3,2000,600000,65584,2000,43925,2000,0.073208333333333334,1,0,0,2000,1,2000,1,0,0,0,2000,0,9.5886499999999888,26.475350000000031,23.600000000000001,36.899999999999999,80.527999999999977,937,f982df43ee32878e99a1ba265e365a0ca92a44aa41b67ce81341721a0848e3d2,e8def93c817c34ef49601617b419486c83a9c43636577115285868a67db5bc2a,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,2,1.5848931924611136,0.66458268194118275,0.44167014113613529,2026072201,1,4,2000,600000,55823,2000,34358,2000,0.057263333333333333,1,0,0,2000,1,2000,1,0,0,0,2000,0,9.7998499999999851,26.91054999999999,24.800000000000001,36.804999999999993,83.009999999999991,574.5,3aa26b08c3e2775654d84afa6ced56fc75088961d0d8ffe12ddabca4d4fd032b,b774426ba84142f97f47131038d153e1e964c2c018e81b17e73ea8e0770abbb9,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,2.5,1.7782794100389228,0.62740650907784212,0.39363892763324437,2026072201,1,5,2000,600000,46551,2000,26123,1992,0.043538333333333332,0.996,8,0.0040000000000000001,2000,1,1992,0.996,0,0,0,2000,0,9.3331500000000105,26.351799999999947,23.199999999999999,37.600000000000001,76.73099999999998,906.20000000000005,0b0107bfdae318151784574fd5f4e72e8915716f39ac7c6acc1edde864d2ee75,e52305cea03a32270314a4136c855794f403e418e737099371fb3d89ce3aa9e4,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,3,1.9952623149688795,0.5923099387475198,0.35083106353909066,2026072201,1,6,2000,600000,38155,2000,18839,1980,0.031398333333333334,0.98999999999999999,20,0.01,2000,1,1980,0.98999999999999999,0,0,0,2000,0,10.383149999999995,28.178349999999959,23.800000000000001,40.904999999999994,114.08799999999984,622.20000000000005,885e86e94abcf070d044e8677f4dcc4b080ea5a32feb80d74d1945e7a6cc0087,fcb8bb168c5715602cd24e3e213d68dac36b599eff1c7e4eedd50fe8f7b5cdd9,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,3.5,2.2387211385683394,0.55917663980684507,0.31267851450567413,2026072201,1,7,2000,600000,31017,2000,12914,1909,0.021523333333333332,0.95450000000000002,91,0.045499999999999999,2000,1,1909,0.95450000000000002,0,0,0,2000,0,9.8487999999999918,26.873599999999989,23.899999999999999,38.709999999999994,98.206000000000003,612.29999999999995,24f25c3baf1127d6c5ddc61105cf4d00322db6864339f702548da2b70b945ef8,26af0046ad5033174664fd253d15ca090cdfbaab93a2db5d3b2c30efded5e4bd,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,4,2.5118864315095801,0.52789678857466837,0.2786750193874481,2026072201,1,8,2000,600000,24436,2000,8753,1704,0.014588333333333333,0.85199999999999998,296,0.14799999999999999,2000,1,1704,0.85199999999999998,0,0,0,2000,0,9.7441999999999975,31.353149999999953,22.550000000000001,35.604999999999997,95.37899999999992,9378.2999999999993,4914c352f19cdfc5b7b42c15e1d8f3e892595c09ce5623b4892dc862011fdc5a,d824d18317d1f3c6d1844207bf6ad5279289171ad58a7becc17d5dc87e0cc3e9,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,4.5,2.8183829312644537,0.49836670481032624,0.24836937246350285,2026072201,1,9,2000,600000,18924,2000,5378,1404,0.0089633333333333336,0.70199999999999996,596,0.29799999999999999,2000,1,1404,0.70199999999999996,0,0,0,2000,0,8.3736999999999444,21.540699999999951,17.800000000000001,33,58.501999999999995,246.30000000000001,39da9846441dac432a86e1379d603496d067e0b14206c5c9d395f9bcc43c5134,ed1d4de95f096e7dabff5da985fa6df802d44490e97a6a310645dc8a0e646090,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5,3.1622776601683795,0.47048850805496467,0.22135943621178655,2026072201,1,10,2000,600000,14158,1998,3265,1025,0.0054416666666666667,0.51249999999999996,975,0.48749999999999999,2000,1,1025,0.51249999999999996,0,0,2,1998,0,8.2532499999999711,20.875449999999979,17.100000000000001,30.204999999999995,62.103999999999999,364.89999999999998,903771d44f0ab96d529f7b00a3bc1d2cbfc8e43bc68992f9ec7ce6809b4c4cc8,f945b3d34571284ffb0befdaac5c2f1ec1363f10db60cfa225a642b850cd30a5,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.5,3.548133892335755,0.44416979319682665,0.19728680518851174,2026072201,1,11,2000,600000,10249,1993,1717,638,0.0028616666666666669,0.31900000000000001,1362,0.68100000000000005,2000,1,638,0.31900000000000001,0,0,7,1993,0,7.5710000000000068,18.921950000000024,16.5,28.399999999999999,37.80299999999999,137.80000000000001,abcccf36f58a11f3fdfdb5ec762e3040dca2764e2ab4e43336d25bdd4513f4ac,4e2db5f5637e51e89f9f07b56377ef396b8df2a7a4dac51fe0530f147912b686,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6,3.9810717055349722,0.41932332418513357,0.17583205020567064,2026072201,1,12,2000,600000,7195,1940,859,352,0.0014316666666666666,0.17599999999999999,1648,0.82399999999999995,2000,1,352,0.17599999999999999,0,0,60,1940,0,7.6238499999999974,19.001750000000005,16.399999999999999,27.699999999999999,35.803999999999988,125.8,817aeffde450c793cf91946b557440bb3cd4eeff1037584f2a8468e91709f9c3,0b624c93c5963b44d0ec699c6a52f35d152186ad9371cb11155d2d4922a2a07d,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.5,4.4668359215096318,0.39586674487734347,0.15671047969978374,2026072201,1,13,2000,600000,4791,1815,407,173,0.00067833333333333331,0.086499999999999994,1827,0.91349999999999998,2000,1,173,0.086499999999999994,0,0,185,1815,0,10.154349999999988,25.470049999999972,22.050000000000001,35.299999999999997,114.63799999999988,359,c42c0d68ca610cca9d67bfbe0a7dbfaadda6192bb91c0fdd7ffde7228d8f3e8f,b38010c12755e6e14d772be99018f23c60b4241889badc17b747ecbb4d8df6d3,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7,5.011872336272722,0.37372230606136103,0.1396683620478216,2026072201,1,14,2000,600000,3145,1592,159,68,0.00026499999999999999,0.034000000000000002,1932,0.96599999999999997,2000,1,68,0.034000000000000002,0,0,408,1592,0,11.673000000000009,26.439550000000025,24.600000000000001,36.604999999999997,91.215999999999994,777.39999999999998,e6694f2902f4439d14a35405c63e4a16d1cb2060cda1e2f91eeb99809c270bcc,d8966e391f4b5b69b8879ab10a46a817092e1ead09853518e12af5cfe16a0010,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.5,5.6234132519034912,0.35281660774788448,0.12447955870272458,2026072201,1,15,2000,600000,1867,1196,85,35,0.00014166666666666668,0.017500000000000002,1965,0.98250000000000004,2000,1,35,0.017500000000000002,0,0,804,1196,0,8.6501500000000053,20.879700000000035,17.600000000000001,28.804999999999996,54.736999999999973,483.80000000000001,03a72d042aa9c206f7ebfe25bc51915654a465bcfca52c827f4965ac791bd995,41f9546a5e93c4f6be8da864ae5cb1baa2576bc5cd15ff7275c97ca03a7e156b,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8,6.3095734448019334,0.33308035587869472,0.11094252347227793,2026072201,1,16,2000,600000,1148,882,24,11,4.0000000000000003e-05,0.0054999999999999997,1989,0.99450000000000005,2000,1,11,0.0054999999999999997,0,0,1118,882,0,7.6835499999999763,19.21064999999999,15.699999999999999,28.104999999999997,58.318999999999974,340.5,01326f730abec4ece01ead473078206074930a96165f23e960d389129b4eb768,95d4685ad5f8564aebde3a43343e2f515979f1f43a77b8d54c432ae5bc949ac1,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.5,7.0794578438413787,0.31444813264446775,0.098877628123592784,2026072201,1,17,2000,600000,638,540,6,3,1.0000000000000001e-05,0.0015,1997,0.99850000000000005,2000,1,3,0.0015,0,0,1460,540,0,9.091999999999997,21.618749999999967,19.300000000000001,30.800000000000001,74.801999999999992,424.80000000000001,a6572322f71e0957b38d327a0871ee6e9b5a9f3e4dab4d6e02f8094b774d5f41,57e14f1a03650664ca508e6730a456a05129a62e42513defc5dcef096251be5f,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,9,7.9432823472428158,0.29685817965080852,0.088124778825591707,2026072201,1,18,2000,600000,313,285,5,2,8.3333333333333337e-06,0.001,1998,0.999,2000,1,2,0.001,0,0,1715,285,0,8.6624500000000051,21.697750000000021,16.899999999999999,30.604999999999997,63.417999999999978,571.5,dc985ecb442d1a76c4fc68402a1dddfcb08a48e54a2539011110cb1f90df7484,7c11e55b0f209cd5bb6f55925e517a2359484285b601ef738bb5c1ca20ebb073,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,9.5,8.9125093813374541,0.28025219321378636,0.078541291801137447,2026072201,1,19,2000,600000,138,135,0,0,0,0,2000,1,2000,1,0,0,0,0,1865,135,0,7.7373999999999805,18.550649999999973,15.699999999999999,27.699999999999999,44.810999999999986,230.69999999999999,0820fe8e5f59e7fc3fac936dc6d35fb629bf04f0dc595d7dce0d528c7136b93c,047aa862a87d5a12f68bf03441ac4d7d3d86869ed19edf8895949c041addedad,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,10,10,0.26457513110645903,0.069999999999999979,2026072201,1,20,2000,600000,60,59,0,0,0,0,2000,1,2000,1,0,0,0,0,1941,59,0,8.5166000000000004,20.664349999999974,16.199999999999999,29.104999999999997,66.72199999999998,608.5,682831b4e1737b8fba638ef06a992cbbc8edc5e88cbf4268d3e64e1deda2b72d,5cd981b53610a8a935ad99d3d3ad025ef6e132b11c5275595e20afdbfdda904c,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,0,1,0.80622577482985491,0.64999999999999991,2026072201,1,0,2000,600000,82988,2000,63731,2000,0.10621833333333333,1,0,0,0,0,0,0,2000,1,0,0,2000,85.953799999999774,186.9004000000001,161.5,322.22999999999996,658.47899999999993,2496,fc49cc4f2c22207c33a4b8ecb12151953955c4b41758d68500f98f8f5300444a,61645208636c997b258f167dedc131d266c05a044a927aac64003a633c7d22be,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,0.5,1.1220184543019633,0.76112621147017046,0.57931310978693462,2026072201,1,1,2000,600000,74171,2000,57039,2000,0.095064999999999997,1,0,0,0,0,0,0,2000,1,0,0,2000,65.691800000000129,156.24540000000013,134,230.80500000000001,400.70499999999998,3236.8000000000002,81780c43abb9d71412c1f9fe5870c89fa7b9b5cb6d72c374af008869bb6d5d72,4b0594294c379dee73f10821dda1ac434d8616b1afe82c7cfe2ffba2c1b5d9dd,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,1,1.2589254117941673,0.71854947816471404,0.51631335257078281,2026072201,1,2,2000,600000,64380,2000,49526,2000,0.08254333333333333,1,0,0,0,0,0,0,2000,1,0,0,2000,68.844750000000047,156.11050000000034,138.40000000000001,233.93499999999997,340.52799999999996,782.89999999999998,b339ad2c41180a27c0d641eb173485ade798ddbec1367d9e32e47fcb05a4ea2d,befe2b91d9f19269cb228516db20e5a49a4e3e624f7761e5681f97aabb5b69e9,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,1.5,1.4125375446227544,0.67835445001097294,0.46016475984968958,2026072201,1,3,2000,600000,55155,2000,42391,2000,0.070651666666666668,1,0,0,0,0,0,0,2000,1,0,0,2000,74.530899999999988,167.64044999999979,136.90000000000001,271.70499999999998,621.34299999999996,1887.4000000000001,effb5e4159a5acb502ce8de8ab422a35c87992a0ecbdf67224d4b996db8eff6b,65e756f5527278b05987ae8dc24630a9f043af42b991ec9a5d4bf2ef90f845b8,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,2,1.5848931924611136,0.64040789650981478,0.41012227391212563,2026072201,1,4,2000,600000,46449,2000,35703,1997,0.059505000000000002,0.99850000000000005,3,0.0015,3,0.0015,0,0,1997,0.99850000000000005,0,3,1997,74.601799999999983,169.06180000000018,147.69999999999999,281.40499999999992,529.80999999999995,1008.1,27e5c7196613ebff812d9b5b6b25b9d1ae81078e75db98ee526be909de4d0597,80680d5aaa8720c7603f8de3d88bdcd2062b327cbcbfd29e275236fe0016d880,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,2.5,1.7782794100389228,0.60458403995948062,0.36552186137372689,2026072201,1,5,2000,600000,38065,2000,28988,1960,0.048313333333333333,0.97999999999999998,40,0.02,40,0.02,0,0,1960,0.97999999999999998,0,40,1960,65.531850000000148,153.31754999999961,136.59999999999999,213.70999999999998,353.65199999999999,1470.3,2ad0e6d8cd77213a9f42f78da295d89cc21dd8f5576265a5c861f1a69e7ae4c0,900f5ef2e7f28aa56c8584334dbe79f72bd44b495109162f7ca46a5cd5da0c5c,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,3,1.9952623149688795,0.57076413855263097,0.32577170185772691,2026072201,1,6,2000,600000,31067,2000,22640,1819,0.037733333333333334,0.90949999999999998,181,0.090499999999999997,181,0.090499999999999997,0,0,1819,0.90949999999999998,0,181,1819,63.909350000000032,151.90704999999977,133.75,231.63999999999996,424.19999999999999,935.10000000000002,1598c990df28fc0a019f8e461c5ae0ee09207dd8b86b2b993635e8f8674e11b3,b343353e1f68140b94f635e4c07ef2672b9d17a01fe99dc884ec1bdf441055a2,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,3.5,2.2387211385683394,0.538836092794577,0.290344334898126,2026072201,1,7,2000,600000,24729,2000,14913,1376,0.024854999999999999,0.68799999999999994,624,0.312,624,0.312,0,0,1376,0.68799999999999994,0,624,1376,61.669299999999893,147.65490000000017,130,230.32499999999999,357.4319999999999,715.20000000000005,3888093af06912b73b677dcb4e4019ac77b70c2dd50fa3803a653ec70ce07f4c,cce28ce849655fadb4760488cc6be6f1232ab7b54ce1c462a0eb3d747cd5e0d8,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4,2.5118864315095801,0.50869407393813149,0.25876966085977321,2026072201,1,8,2000,600000,19240,2000,7243,728,0.012071666666666666,0.36399999999999999,1272,0.63600000000000001,1272,0.63600000000000001,0,0,728,0.36399999999999999,0,1272,728,92.026450000000111,186.66119999999992,159.19999999999999,340.99999999999989,763.07899999999984,2063,dcce83ffd0a35eb6454cf6dc0b940a678a6fb47df8d76d80d470b5d6cb4da754,c0bc639191bf49fb960479a8ad9afff42fb145f8f2dc65b43e679629e6f0ac02,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.5,2.8183829312644537,0.48023817320348872,0.23062870300182403,2026072201,1,9,2000,600000,14656,1997,2177,238,0.0036283333333333332,0.11899999999999999,1762,0.88100000000000001,1762,0.88100000000000001,0,0,238,0.11899999999999999,3,1759,238,67.464250000000234,141.80319999999989,123.65000000000001,227.21499999999997,415.29599999999988,1245.3,4bf1c52a3a2d014d53e99c94c0a03368781e36ff835924a73ba65289a0acd8f6,a79193922ea1da0e6c7748efaa196d80e023ff4cde5bb11abdb0b2546503039a,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5,3.1622776601683795,0.45337407062043655,0.20554804791094458,2026072201,1,10,2000,600000,10678,1986,349,38,0.00058166666666666664,0.019,1962,0.98099999999999998,1962,0.98099999999999998,0,0,38,0.019,14,1948,38,67.853899999999953,130.74175000000002,119.95,201.31999999999999,290.43599999999992,698.39999999999998,a9e92056634452a7ffefd2f2651d091796fea9eb40432940f8adaa36e5cf38d3,c232eb6c83f88efde7d46987546e90edbb43f68289c93cad6cad0c43a21e17ec,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.5,3.548133892335755,0.42801272239524546,0.18319489053218946,2026072201,1,11,2000,600000,7712,1962,26,3,4.3333333333333334e-05,0.0015,1997,0.99850000000000005,1997,0.99850000000000005,0,0,3,0.0015,38,1959,3,59.416950000000234,115.55065000000012,103.3,174.10999999999999,321.41299999999995,829,5277820b87e975e043ef89e0ef352d31585d1dbec4b5bc57ac01938e0600b52d,b433006b444737d2dbba50b0f0dc23c01ba54e0b2483a9a2dfc7018d7e3f9b5e,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,6,3.9810717055349722,0.40407006576597915,0.16327261804812271,2026072201,1,12,2000,600000,5201,1838,0,0,0,0,2000,1,2000,1,0,0,0,0,162,1838,0,62.990849999999966,112.42934999999983,101,172.09999999999999,253.43299999999999,631.60000000000002,1676b673223a59f83b6e1bb979999056c684138e6d7645d6b3b9398f16bf4661,caa33cc7f3f105df5d76fdd7ddf5f1e36830fb772cb1a7c82c2417e3c933bf10,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,6.5,4.4668359215096318,0.38146674036794093,0.14551687400694205,2026072201,1,13,2000,600000,3358,1619,0,0,0,0,2000,1,2000,1,0,0,0,0,381,1619,0,73.777749999999955,117.60019999999992,99.049999999999997,198.54499999999996,432.17399999999998,1380.5,5f48de9d0aceab702c59179a20f04d2ad42b8a29797574585b769a0d589b7762,b78877d5d3299a0bdefa79eff16c70eba5d055143b70a7b74dc3f7c1d6afe248,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,7,5.011872336272722,0.3601278251856932,0.12969205047297719,2026072201,1,14,2000,600000,2150,1323,0,0,0,0,2000,1,2000,1,0,0,0,0,677,1323,0,83.736050000000048,128.67379999999997,107.8,238.63999999999996,477.62099999999975,1450.3,579815d573172a375f204650d0e0ca46ae0ca85976a37b472e66d0fcfd2e23e3,7a83e55cb8b61c1d61801e1c1bfe91d28f6e9597e9e11f1ebfc603b3d265aabb,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,7.5,5.6234132519034912,0.33998259021974925,0.11558816165252994,2026072201,1,15,2000,600000,1217,917,0,0,0,0,2000,1,2000,1,0,0,0,0,1083,917,0,63.480150000000023,93.874300000000119,86.900000000000006,147.44499999999996,242.416,619.5,3794d1af2799b586b53f069683a05cd7079928e88abeb33f4a4c1717593a11d1,0d1381cfcce0a3eceda370b5d984f080eb92b287d2f43e635a069c67986a32aa,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,8,6.3095734448019334,0.32096426204481454,0.10301805750997238,2026072201,1,16,2000,600000,736,623,0,0,0,0,2000,1,2000,1,0,0,0,0,1377,623,0,91.878549999999933,121.56579999999995,97.5,232.08999999999992,538.40099999999995,5636.3000000000002,d8d26da6f42d84ca2dffc125e3715839f7cb3961bafe635d20550f5e18a8b1e6,5736334e8647be205a06b8f8a279d9b8a054acff57a8d9e54e44030c1606dcaa,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,8.5,7.0794578438413787,0.30300980248249232,0.091814940400479009,2026072201,1,17,2000,600000,398,363,0,0,0,0,2000,1,2000,1,0,0,0,0,1637,363,0,72.16054999999993,98.100499999999997,86.299999999999997,164.60999999999999,307.50699999999983,2533.6999999999998,311e74520c08bfd75a83f6c9cfb9d848533dd44f2d949e639cef0f4d4e838e0b,87a9e9fb8dc331ec4265776f3eafe82fb7a55c478a79bba9c3b75340dc0cfa88,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,9,7.9432823472428158,0.28605969965484629,0.081830151766620868,2026072201,1,18,2000,600000,188,180,0,0,0,0,2000,1,2000,1,0,0,0,0,1820,180,0,70.100149999999999,91.947150000000008,78.200000000000003,166.90000000000001,307.5809999999999,1118.5,8403cc6754f8556c09e06740076b2a60a33b4ac87694c9cf98fea5810ba0f836,4a79453a3b32330e299e573cb073ba78d727bbbf1e5bf5caf9310b903075463f,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,9.5,8.9125093813374541,0.27005777072624226,0.072931199529627636,2026072201,1,19,2000,600000,78,77,0,0,0,0,2000,1,2000,1,0,0,0,0,1923,77,0,65.042999999999921,83.718899999999934,69.599999999999994,136.60499999999999,270.76599999999991,1519.5,d4fdfd8e7f0aa3e03206d3bffb89d88a64f7f9099b877614955bfc3f8796f050,f4f08fdb697ff7f8e3cad2ab0ae01f317a3557dc48fc8e279b277330f66b4ab2,FIXED_FRAMES_REACHED
bch.group4.result.v1,BCH13,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,10,10,0.25495097567963926,0.065000000000000002,2026072201,1,20,2000,600000,31,31,0,0,0,0,2000,1,2000,1,0,0,0,0,1969,31,0,64.615349999999935,84.66084999999994,71.650000000000006,137.43499999999997,256.00299999999993,681.5,890c0e77248721897806ee097aaae4c89a1e951fa1104ea50c5c8291f1b07ed7,5d394d55ae4b6982176de88958ec97f0ae38f8b2ba844a04ba6fe5e9a9892651,FIXED_FRAMES_REACHED
