stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,burstLengthIndex,burstLengthBits,burstRatio,burstStartPolicy,burstWrapAround,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,decoderTimeTotalNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,14,40,0.16129032258064516,RANDOM_PER_FRAME,false,1397048147,1000,200000,34487,953,0,1000,47,0,0,1000,1,1,40,40,41282600,41282,20800,39400,382200,7501000,0.172435,0.95299999999999996,1,0,0,0.047,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L40.json,b90e840e58f00f1404184a855be2eaae39800c548cf126fe9cbc9d8f23398bc2
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,15,50,0.20161290322580644,RANDOM_PER_FRAME,false,1397048147,1000,200000,44753,1000,0,1000,0,0,0,1000,1,1,50,50,22204100,22204,23200,28300,38500,77200,0.22376499999999999,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L50.json,2cab801d7e3adf987d37b3bbeea18f49afba4115b3690aec5877d4134fbf5ea4
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,0,0,0,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,2167006300,43340,25900,75000,300400,15942000,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L0.json,08563c8057b8b9d844919829f08e1aa4d6119dd4f7460f40d6465fd8df959fbc
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,1,1,0.0034482758620689655,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,2425014100,48500,30800,83300,346300,21604700,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L1.json,fe5db3972e5ee1a08533c8d6b29e7a0b6986763a0434be937fc2bf9a936fc863
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,2,2,0.0068965517241379309,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,2,2,2990150000,59803,32900,115600,489400,23890800,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L2.json,e7cc601a7b26f5452e0e7e357b9ba1f73d91459c11804aeac564acde40038a54
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,3,3,0.010344827586206896,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,3,3,2223790100,44475,33300,63700,242300,30809200,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L3.json,e0db4c96dcbbf229bc07a05bf0320266a801522063e03f5717372b50d929b93e
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,4,4,0.013793103448275862,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,4,4,2142196300,42843,37000,56200,113000,13656100,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L4.json,8b7c3e58f548c2ce1e53357b696b973baa6225644095eec75d509ebf5108ac03
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,5,5,0.017241379310344827,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,2302266300,46045,40200,59200,115800,7266300,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L5.json,5cd4b0fd693c152e6b87d503196ff00540fd6885b7b53be616e7ed2605464c94
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,6,6,0.020689655172413793,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,6,6,2512806500,50256,43100,65700,168700,17096400,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L6.json,e85aa54b005b24cacea3623ac4d591f01e00a862f0f5fd84aa6aa6232ec09034
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,7,8,0.027586206896551724,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,8,8,3774371400,75487,51200,130900,495400,19723500,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L8.json,5a6533970e3884481f85a85a9d5d1f91b7ba64bcdcaa9d8bddfe5b8284daadfa
