caseName,sourcePayloadEbN0Db,frameRotationDeg,payloadLength,encodedLength,frameRate,snrDb,processedFrames,processedPayloadBits,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,channelHardBER,avgDecodeTimeUs,avgTotalReceiverTimeUs,aggregation
BCH-B300,4.5999999999999996,0,300,390,0.76923076923076927,3.460566476931632,20000,6000000,2253730,15446,0.3756216666666667,0.7723,4554,0.2277,4554,0.2277,0,0.0,15446,0.7723,0.37933679487179484,131.67773000000008,233.13296499999953,RAW_COUNTS
BCH-B300,4.5999999999999996,5,300,390,0.76923076923076927,3.460566476931632,20000,6000000,2315999,15459,0.3859998333333333,0.77295,4541,0.22705,4541,0.22705,0,0.0,15459,0.77295,0.39279602564102567,120.35485000000011,213.40272500000015,RAW_COUNTS
BCH-B300,4.5999999999999996,10,300,390,0.76923076923076927,3.460566476931632,20000,6000000,2378013,15499,0.3963355,0.77495,4501,0.22505,4501,0.22505,0,0.0,15499,0.77495,0.4062746153846154,114.86497499999982,203.5967500000001,RAW_COUNTS
BCH-B300,4.5999999999999996,15,300,390,0.76923076923076927,3.460566476931632,20000,6000000,2440480,15588,0.40674666666666665,0.7794,4412,0.2206,4412,0.2206,0,0.0,15588,0.7794,0.4197782051282051,107.85153999999983,189.30418499999996,RAW_COUNTS
BCH-B300,4.5999999999999996,20,300,390,0.76923076923076927,3.460566476931632,20000,6000000,2502974,15717,0.41716233333333336,0.78585,4283,0.21415,4283,0.21415,0,0.0,15717,0.78585,0.4331888461538461,111.32153999999994,195.49636499999986,RAW_COUNTS
BCH-B300,4.5999999999999996,30,300,390,0.76923076923076927,3.460566476931632,20000,6000000,2629011,16310,0.4381685,0.8155,3690,0.1845,3690,0.1845,0,0.0,16310,0.8155,0.4598967948717949,115.45240999999996,200.9462299999998,RAW_COUNTS
BCH-B300,4.5999999999999996,45,300,390,0.76923076923076927,3.460566476931632,20000,6000000,2824896,18389,0.470816,0.91945,1611,0.08055,1611,0.08055,0,0.0,18389,0.91945,0.500016282051282,108.66402999999966,187.4787099999999,RAW_COUNTS
BCH-B300,4.5999999999999996,60,300,390,0.76923076923076927,3.460566476931632,20000,6000000,3017457,19936,0.5029095,0.9968,64,0.0032,64,0.0032,0,0.0,19936,0.9968,0.5400891025641026,113.80206999999986,195.16261000000023,RAW_COUNTS
BCH-B300,4.5999999999999996,75,300,390,0.76923076923076927,3.460566476931632,20000,6000000,3202543,20000,0.5337571666666666,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.5794315384615384,115.53604499999993,202.49159999999986,RAW_COUNTS
BCH-B300,4.5999999999999996,90,300,390,0.76923076923076927,3.460566476931632,20000,6000000,3385440,20000,0.56424,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6171241025641026,106.31322999999993,183.57027500000027,RAW_COUNTS
BCH-B300,4.5999999999999996,120,300,390,0.76923076923076927,3.460566476931632,20000,6000000,3735896,20000,0.6226493333333334,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.680353717948718,99.69936999999986,173.1552249999997,RAW_COUNTS
BCH-B300,4.5999999999999996,180,300,390,0.76923076923076927,3.460566476931632,20000,6000000,4218207,20000,0.7030345,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.7082394871794873,107.86864000000004,187.47448000000003,RAW_COUNTS
BCH-B300,5.2000000000000002,0,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,2250822,15027,0.375137,0.75135,4973,0.24865,4973,0.24865,0,0.0,15027,0.75135,0.3780385897435897,104.88414000000002,183.59041999999994,RAW_COUNTS
BCH-B300,5.2000000000000002,5,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,2314215,15046,0.3857025,0.7523,4954,0.2477,4954,0.2477,0,0.0,15046,0.7523,0.39179615384615385,119.17663999999995,215.00139499999992,RAW_COUNTS
BCH-B300,5.2000000000000002,10,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,2377303,15058,0.3962171666666667,0.7529,4942,0.2471,4942,0.2471,0,0.0,15058,0.7529,0.4054826923076923,150.9136200000002,264.1712949999997,RAW_COUNTS
BCH-B300,5.2000000000000002,15,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,2439953,15069,0.40665883333333336,0.75345,4931,0.24655,4931,0.24655,0,0.0,15069,0.75345,0.41911858974358973,161.15317499999983,287.11824000000024,RAW_COUNTS
BCH-B300,5.2000000000000002,20,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,2502129,15103,0.4170215,0.75515,4897,0.24485,4897,0.24485,0,0.0,15103,0.75515,0.4326519230769231,131.59055499999963,233.40076500000004,RAW_COUNTS
BCH-B300,5.2000000000000002,30,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,2626161,15267,0.4376935,0.76335,4733,0.23665,4733,0.23665,0,0.0,15267,0.76335,0.4595308974358974,111.0002950000001,194.47013500000003,RAW_COUNTS
BCH-B300,5.2000000000000002,45,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,2816880,16522,0.46948,0.8261,3478,0.1739,3478,0.1739,0,0.0,16522,0.8261,0.5000662820512821,113.97911000000015,200.4087299999998,RAW_COUNTS
BCH-B300,5.2000000000000002,60,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,3017509,19543,0.5029181666666667,0.97715,457,0.02285,457,0.02285,0,0.0,19543,0.97715,0.5408323076923077,118.83860999999999,206.4251900000001,RAW_COUNTS
BCH-B300,5.2000000000000002,75,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,3207281,20000,0.5345468333333333,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.5808391025641025,118.75465999999989,203.61364500000025,RAW_COUNTS
BCH-B300,5.2000000000000002,90,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,3392168,20000,0.5653613333333334,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6192862820512821,127.93929999999993,219.21988499999983,RAW_COUNTS
BCH-B300,5.2000000000000002,120,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,3749179,20000,0.6248631666666666,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6844717948717949,115.67058499999999,200.41075999999998,RAW_COUNTS
BCH-B300,5.2000000000000002,180,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,4247802,20000,0.707967,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.7128552564102564,110.65811999999988,192.49685499999984,RAW_COUNTS
BCH-B300,5.5,0,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,2249794,14942,0.37496566666666664,0.7471,5058,0.2529,5058,0.2529,0,0.0,14942,0.7471,0.37747487179487177,94.69296499999992,167.82530500000007,RAW_COUNTS
BCH-B300,5.5,5,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,2314448,15001,0.3857413333333333,0.75005,4999,0.24995,4999,0.24995,0,0.0,15001,0.75005,0.3913702564102564,97.03751999999997,173.54989500000008,RAW_COUNTS
BCH-B300,5.5,10,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,2378308,15012,0.39638466666666666,0.7506,4988,0.2494,4988,0.2494,0,0.0,15012,0.7506,0.4051775641025641,113.15982000000011,201.5077049999999,RAW_COUNTS
BCH-B300,5.5,15,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,2441343,15018,0.4068905,0.7509,4982,0.2491,4982,0.2491,0,0.0,15018,0.7509,0.418871282051282,118.57986500000004,210.28825500000016,RAW_COUNTS
BCH-B300,5.5,20,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,2504239,15026,0.4173731666666667,0.7513,4974,0.2487,4974,0.2487,0,0.0,15026,0.7513,0.4324834615384615,110.19050000000004,198.15505500000017,RAW_COUNTS
BCH-B300,5.5,30,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,2627619,15094,0.4379365,0.7547,4906,0.2453,4906,0.2453,0,0.0,15094,0.7547,0.4594466666666667,116.85662500000028,208.47228000000013,RAW_COUNTS
BCH-B300,5.5,45,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,2814503,15819,0.4690838333333333,0.79095,4181,0.20905,4181,0.20905,0,0.0,15819,0.79095,0.5000103846153846,109.27495000000027,190.94377500000024,RAW_COUNTS
BCH-B300,5.5,60,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,3014487,19062,0.5024145,0.9531,938,0.0469,938,0.0469,0,0.0,19062,0.9531,0.5408360256410256,105.71687000000001,182.65358000000026,RAW_COUNTS
BCH-B300,5.5,75,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,3207340,19999,0.5345566666666667,0.99995,1,5e-05,1,5e-05,0,0.0,19999,0.99995,0.5811444871794872,112.79032500000002,197.29137499999987,RAW_COUNTS
BCH-B300,5.5,90,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,3394363,20000,0.5657271666666667,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6200943589743589,133.78640499999997,234.32050000000015,RAW_COUNTS
BCH-B300,5.5,120,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,3754547,20000,0.6257578333333333,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6861988461538462,135.5679399999999,232.00458500000016,RAW_COUNTS
BCH-B300,5.5,180,300,390,0.76923076923076927,4.3605664769316324,20000,6000000,4260436,20000,0.7100726666666667,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.7148194871794873,134.733915,232.84658999999965,RAW_COUNTS
BCH-B300-426,4.4000000000000004,0,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2254907,15507,0.37581783333333335,0.77535,4493,0.22465,4493,0.22465,0,0.0,15507,0.77535,0.3809855633802817,192.3894399999999,300.65029999999973,RAW_COUNTS
BCH-B300-426,4.4000000000000004,5,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2310903,15523,0.3851505,0.77615,4477,0.22385,4477,0.22385,0,0.0,15523,0.77615,0.39422500000000005,172.3998899999997,270.4029299999997,RAW_COUNTS
BCH-B300-426,4.4000000000000004,10,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2366916,15591,0.394486,0.77955,4409,0.22045,4409,0.22045,0,0.0,15591,0.77955,0.40743673708920186,164.24587999999986,259.7511549999994,RAW_COUNTS
BCH-B300-426,4.4000000000000004,15,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2423105,15706,0.4038508333333333,0.7853,4294,0.2147,4294,0.2147,0,0.0,15706,0.7853,0.4206320422535211,148.36025499999997,233.46592500000014,RAW_COUNTS
BCH-B300-426,4.4000000000000004,20,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2479974,15884,0.413329,0.7942,4116,0.2058,4116,0.2058,0,0.0,15884,0.7942,0.43387664319248825,165.94481999999994,263.3259200000002,RAW_COUNTS
BCH-B300-426,4.4000000000000004,30,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2596854,16629,0.432809,0.83145,3371,0.16855,3371,0.16855,0,0.0,16629,0.83145,0.4602698356807512,152.06646000000006,238.51060999999967,RAW_COUNTS
BCH-B300-426,4.4000000000000004,45,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2779167,18742,0.4631945,0.9371,1258,0.0629,1258,0.0629,0,0.0,18742,0.9371,0.49991490610328637,163.35367499999987,256.4546900000001,RAW_COUNTS
BCH-B300-426,4.4000000000000004,60,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2954083,19955,0.49234716666666667,0.99775,45,0.00225,45,0.00225,0,0.0,19955,0.99775,0.5393160798122066,154.11045500000026,241.2091999999999,RAW_COUNTS
BCH-B300-426,4.4000000000000004,75,300,426,0.70422535211267601,2.877116556169435,20000,6000000,3121392,20000,0.520232,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.5778451877934272,146.18872999999994,229.45685000000037,RAW_COUNTS
BCH-B300-426,4.4000000000000004,90,300,426,0.70422535211267601,2.877116556169435,20000,6000000,3287184,20000,0.547864,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.614774882629108,150.26301000000007,235.427435,RAW_COUNTS
BCH-B300-426,4.4000000000000004,120,300,426,0.70422535211267601,2.877116556169435,20000,6000000,3607985,20000,0.6013308333333334,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6756733568075117,156.5495600000004,245.09836999999993,RAW_COUNTS
BCH-B300-426,4.4000000000000004,180,300,426,0.70422535211267601,2.877116556169435,20000,6000000,4110639,20000,0.6851065,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.7032294600938968,175.4464399999998,277.44706000000025,RAW_COUNTS
BCH-B300-426,5,0,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2249398,15032,0.3748996666666667,0.7516,4968,0.2484,4968,0.2484,0,0.0,15032,0.7516,0.37926948356807516,221.10249000000005,349.837385,RAW_COUNTS
BCH-B300-426,5,5,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2305985,15042,0.38433083333333334,0.7521,4958,0.2479,4958,0.2479,0,0.0,15042,0.7521,0.3926163145539906,197.05693499999956,319.5004850000002,RAW_COUNTS
BCH-B300-426,5,10,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2363061,15050,0.3938435,0.7525,4950,0.2475,4950,0.2475,0,0.0,15050,0.7525,0.4061575117370892,164.00381000000004,261.2168899999999,RAW_COUNTS
BCH-B300-426,5,15,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2420068,15064,0.4033446666666667,0.7532,4936,0.2468,4936,0.2468,0,0.0,15064,0.7532,0.4196369718309859,152.37002000000007,242.708895,RAW_COUNTS
BCH-B300-426,5,20,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2476607,15095,0.41276783333333333,0.75475,4905,0.24525,4905,0.24525,0,0.0,15095,0.75475,0.43314366197183096,166.61358499999983,266.8365399999999,RAW_COUNTS
BCH-B300-426,5,30,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2589972,15299,0.431662,0.76495,4701,0.23505,4701,0.23505,0,0.0,15299,0.76495,0.4598793427230046,160.12840000000003,255.09271499999986,RAW_COUNTS
BCH-B300-426,5,45,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2766857,16740,0.46114283333333334,0.837,3260,0.163,3260,0.163,0,0.0,16740,0.837,0.5000347417840376,171.78409999999963,270.28436500000026,RAW_COUNTS
BCH-B300-426,5,60,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2952467,19655,0.4920778333333333,0.98275,345,0.01725,345,0.01725,0,0.0,19655,0.98275,0.5399976525821596,161.88830499999997,253.94839999999985,RAW_COUNTS
BCH-B300-426,5,75,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,3123839,20000,0.5206398333333333,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.5794021126760563,144.6215199999999,226.84959999999975,RAW_COUNTS
BCH-B300-426,5,90,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,3292939,20000,0.5488231666666666,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6172048122065729,147.92244000000008,231.4113150000004,RAW_COUNTS
BCH-B300-426,5,120,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,3619854,20000,0.603309,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.680200352112676,176.36619000000007,275.1267349999996,RAW_COUNTS
BCH-B300-426,5,180,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,4139841,20000,0.6899735,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.708237089201878,176.67907999999989,275.9172300000001,RAW_COUNTS
BCH-B300-426,5.5,0,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,2249221,14925,0.37487016666666667,0.74625,5075,0.25375,5075,0.25375,0,0.0,14925,0.74625,0.37808227699530517,160.85733499999995,256.38887999999974,RAW_COUNTS
BCH-B300-426,5.5,5,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,2307393,14989,0.3845655,0.74945,5011,0.25055,5011,0.25055,0,0.0,14989,0.74945,0.3917494131455399,150.49977499999994,240.7476249999998,RAW_COUNTS
BCH-B300-426,5.5,10,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,2365094,15004,0.39418233333333336,0.7502,4996,0.2498,4996,0.2498,0,0.0,15004,0.7502,0.40541068075117376,139.1744449999998,223.4739100000001,RAW_COUNTS
BCH-B300-426,5.5,15,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,2422494,15007,0.403749,0.75035,4993,0.24965,4993,0.24965,0,0.0,15007,0.75035,0.41907593896713613,146.2084150000001,235.63816499999962,RAW_COUNTS
BCH-B300-426,5.5,20,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,2479449,15008,0.4132415,0.7504,4992,0.2496,4992,0.2496,0,0.0,15008,0.7504,0.43259366197183097,176.2383,285.3162049999999,RAW_COUNTS
BCH-B300-426,5.5,30,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,2592338,15031,0.4320563333333333,0.75155,4969,0.24845,4969,0.24845,0,0.0,15031,0.75155,0.45948309859154923,174.03401500000044,277.1039950000003,RAW_COUNTS
BCH-B300-426,5.5,45,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,2761435,15475,0.46023916666666664,0.77375,4525,0.22625,4525,0.22625,0,0.0,15475,0.77375,0.49986185446009385,193.8240549999999,304.4648699999999,RAW_COUNTS
BCH-B300-426,5.5,60,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,2948377,18709,0.4913961666666667,0.93545,1291,0.06455,1291,0.06455,0,0.0,18709,0.93545,0.5404994131455398,168.0844799999999,262.6129149999999,RAW_COUNTS
BCH-B300-426,5.5,75,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,3126166,20000,0.5210276666666667,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.5804724178403756,146.7348750000001,229.2980449999999,RAW_COUNTS
BCH-B300-426,5.5,90,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,3296813,20000,0.5494688333333333,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6188848591549295,142.95582499999992,223.4359749999999,RAW_COUNTS
BCH-B300-426,5.5,120,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,3629029,20000,0.6048381666666667,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.6838387323943662,196.51353000000003,305.2051199999998,RAW_COUNTS
BCH-B300-426,5.5,180,300,426,0.70422535211267601,3.9771165561694346,20000,6000000,4163326,20000,0.6938876666666667,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.7121300469483568,192.0333999999998,303.8557799999999,RAW_COUNTS
