actualLength,esN0Db,algorithm,sigmaSquared,expectedSigmaSquared,sigmaMatch,ebN0Db,expectedEbN0Db,ebN0Match,status
640,1.5,DIRECT_LAYERED_NMS,0.35397289219206896,0.35397289219206896,True,4.790587192642247,4.790587192642247,True,PASS
640,1.5,DIRECT_LAYERED_SPA_BP,0.35397289219206896,0.35397289219206896,True,4.790587192642247,4.790587192642247,True,PASS
640,2.0,DIRECT_LAYERED_NMS,0.3154786722400966,0.3154786722400966,True,5.290587192642247,5.290587192642247,True,PASS
640,2.0,DIRECT_LAYERED_SPA_BP,0.3154786722400966,0.3154786722400966,True,5.290587192642247,5.290587192642247,True,PASS
640,2.5,DIRECT_LAYERED_NMS,0.28117066259517454,0.28117066259517454,True,5.790587192642247,5.790587192642247,True,PASS
640,2.5,DIRECT_LAYERED_SPA_BP,0.28117066259517454,0.28117066259517454,True,5.790587192642247,5.790587192642247,True,PASS
640,3.0,DIRECT_LAYERED_NMS,0.2505936168136362,0.2505936168136362,True,6.290587192642247,6.290587192642247,True,PASS
640,3.0,DIRECT_LAYERED_SPA_BP,0.2505936168136362,0.2505936168136362,True,6.290587192642247,6.290587192642247,True,PASS
640,3.5,DIRECT_LAYERED_NMS,0.22334179607548157,0.22334179607548157,True,6.790587192642247,6.790587192642247,True,PASS
640,3.5,DIRECT_LAYERED_SPA_BP,0.22334179607548157,0.22334179607548157,True,6.790587192642247,6.790587192642247,True,PASS
640,4.0,DIRECT_LAYERED_NMS,0.19905358527674863,0.19905358527674863,True,7.290587192642247,7.290587192642247,True,PASS
640,4.0,DIRECT_LAYERED_SPA_BP,0.19905358527674863,0.19905358527674863,True,7.290587192642247,7.290587192642247,True,PASS
640,4.5,DIRECT_LAYERED_NMS,0.17740669461678774,0.17740669461678774,True,7.790587192642247,7.790587192642247,True,PASS
640,4.5,DIRECT_LAYERED_SPA_BP,0.17740669461678774,0.17740669461678774,True,7.790587192642247,7.790587192642247,True,PASS
640,5.0,DIRECT_LAYERED_NMS,0.15811388300841897,0.15811388300841897,True,8.290587192642247,8.290587192642247,True,PASS
640,5.0,DIRECT_LAYERED_SPA_BP,0.15811388300841897,0.15811388300841897,True,8.290587192642247,8.290587192642247,True,PASS
640,5.5,DIRECT_LAYERED_NMS,0.14091914656322269,0.14091914656322269,True,8.790587192642247,8.790587192642247,True,PASS
640,5.5,DIRECT_LAYERED_SPA_BP,0.14091914656322269,0.14091914656322269,True,8.790587192642247,8.790587192642247,True,PASS
640,6.0,DIRECT_LAYERED_NMS,0.125594321575479,0.125594321575479,True,9.290587192642247,9.290587192642247,True,PASS
640,6.0,DIRECT_LAYERED_SPA_BP,0.125594321575479,0.125594321575479,True,9.290587192642247,9.290587192642247,True,PASS
640,6.5,DIRECT_LAYERED_NMS,0.11193605692841696,0.11193605692841696,True,9.790587192642247,9.790587192642247,True,PASS
640,6.5,DIRECT_LAYERED_SPA_BP,0.11193605692841696,0.11193605692841696,True,9.790587192642247,9.790587192642247,True,PASS
640,7.0,DIRECT_LAYERED_NMS,0.099763115748444,0.099763115748444,True,10.290587192642247,10.290587192642247,True,PASS
640,7.0,DIRECT_LAYERED_SPA_BP,0.099763115748444,0.099763115748444,True,10.290587192642247,10.290587192642247,True,PASS
640,7.5,DIRECT_LAYERED_NMS,0.08891397050194613,0.08891397050194613,True,10.790587192642247,10.790587192642247,True,PASS
640,7.5,DIRECT_LAYERED_SPA_BP,0.08891397050194613,0.08891397050194613,True,10.790587192642247,10.790587192642247,True,PASS
640,8.0,DIRECT_LAYERED_NMS,0.07924465962305566,0.07924465962305566,True,11.290587192642247,11.290587192642247,True,PASS
640,8.0,DIRECT_LAYERED_SPA_BP,0.07924465962305566,0.07924465962305566,True,11.290587192642247,11.290587192642247,True,PASS
640,8.5,DIRECT_LAYERED_NMS,0.07062687723113772,0.07062687723113772,True,11.790587192642247,11.790587192642247,True,PASS
640,8.5,DIRECT_LAYERED_SPA_BP,0.07062687723113772,0.07062687723113772,True,11.790587192642247,11.790587192642247,True,PASS
640,9.0,DIRECT_LAYERED_NMS,0.06294627058970835,0.06294627058970835,True,12.290587192642247,12.290587192642247,True,PASS
640,9.0,DIRECT_LAYERED_SPA_BP,0.06294627058970835,0.06294627058970835,True,12.290587192642247,12.290587192642247,True,PASS
640,9.5,DIRECT_LAYERED_NMS,0.05610092271509818,0.05610092271509818,True,12.790587192642247,12.790587192642247,True,PASS
640,9.5,DIRECT_LAYERED_SPA_BP,0.05610092271509818,0.05610092271509818,True,12.790587192642247,12.790587192642247,True,PASS
640,10.0,DIRECT_LAYERED_NMS,0.05,0.05,True,13.290587192642247,13.290587192642247,True,PASS
640,10.0,DIRECT_LAYERED_SPA_BP,0.05,0.05,True,13.290587192642247,13.290587192642247,True,PASS
