plotId,caseId,legendLabel,xSourceColumn,xRaw,xDisplay,ySourceColumn,yRaw,yPlot,yIsZero,ferRaw,ferPlot,ferIsZero,berRaw,berPlot,berIsZero,plotSurrogateUsed,framesProcessed,payloadBitsProcessed
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M255K207,255双块300,burstRatio,0.12626262626262627,12.626262626262626,fer,0.98899999999999999,0.98899999999999999,false,0.98899999999999999,0.98899999999999999,false,0.13222,0.13222,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0,0,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.0025641025641025641,0.25641025641025639,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.0051282051282051282,0.51282051282051277,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.0076923076923076927,0.76923076923076927,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.010256410256410256,1.0256410256410255,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.01282051282051282,1.2820512820512819,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.015384615384615385,1.5384615384615385,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.020512820512820513,2.0512820512820511,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.02564102564102564,2.5641025641025639,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
