plotId,caseId,legendLabel,xSourceColumn,xRaw,xDisplay,ySourceColumn,yRaw,yPlot,yIsZero,ferRaw,ferPlot,ferIsZero,berRaw,berPlot,berIsZero,plotSurrogateUsed,framesProcessed,payloadBitsProcessed
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,2,2,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,3,3,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,4,4,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,5,5,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,6,6,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,8,8,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,10,10,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,12,12,decoderFailureRate,1,1,false,0.70999999999999996,0.70999999999999996,false,0.041279999999999997,0.041279999999999997,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,15,15,decoderFailureRate,1,1,false,0.71699999999999997,0.71699999999999997,false,0.052054999999999997,0.052054999999999997,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,20,20,decoderFailureRate,1,1,false,0.75900000000000001,0.75900000000000001,false,0.072550000000000003,0.072550000000000003,false,false,1000,200000
