figureName,caseId,seriesLabel,payloadGroup,codeType,configuration,configurationId,snrIndex,snr,derivedEbN0Db,actualRate,ber,fer,payloadErrorBits,payloadBitsProcessed,payloadErrorFrames,framesProcessed,sourceBer,sourceFer
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,33,16.5,17.961280356782382,0.7142857142857143,0.021216666666666668,0.99299999999999999,6365,300000,993,1000,0.021216666666666668,0.99299999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,34,17,18.461280356782382,0.7142857142857143,0.02095,0.996,6285,300000,996,1000,0.02095,0.996
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,35,17.5,18.961280356782382,0.7142857142857143,0.020820000000000002,0.995,6246,300000,995,1000,0.020820000000000002,0.995
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,36,18,19.461280356782382,0.7142857142857143,0.020653333333333333,0.98899999999999999,6196,300000,989,1000,0.020653333333333333,0.98899999999999999
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,0,0,1.46128035678238,0.7142857142857143,0.096246666666666661,1,28874,300000,1000,1000,0.096246666666666661,1
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,1,0.5,1.96128035678238,0.7142857142857143,0.080600000000000005,1,24180,300000,1000,1000,0.080600000000000005,1
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,2,1,2.46128035678238,0.7142857142857143,0.065189999999999998,1,19557,300000,1000,1000,0.065189999999999998,1
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,3,1.5,2.96128035678238,0.7142857142857143,0.053746666666666665,1,16124,300000,1000,1000,0.053746666666666665,1
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,4,2,3.46128035678238,0.7142857142857143,0.040489999999999998,0.997,12147,300000,997,1000,0.040489999999999998,0.997
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,5,2.5,3.96128035678238,0.7142857142857143,0.030006666666666668,0.98899999999999999,9002,300000,989,1000,0.030006666666666668,0.98899999999999999
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,6,3,4.46128035678238,0.7142857142857143,0.022870000000000001,0.96399999999999997,6861,300000,964,1000,0.022870000000000001,0.96399999999999997
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,7,3.5,4.96128035678238,0.7142857142857143,0.016580000000000001,0.91800000000000004,4974,300000,918,1000,0.016580000000000001,0.91800000000000004
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,8,4,5.46128035678238,0.7142857142857143,0.011783333333333333,0.81299999999999994,3535,300000,813,1000,0.011783333333333333,0.81299999999999994
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,9,4.5,5.96128035678238,0.7142857142857143,0.0078266666666666658,0.69099999999999995,2348,300000,691,1000,0.0078266666666666658,0.69099999999999995
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,10,5,6.46128035678238,0.7142857142857143,0.0050233333333333336,0.499,1507,300000,499,1000,0.0050233333333333336,0.499
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,11,5.5,6.96128035678238,0.7142857142857143,0.0032233333333333333,0.36099999999999999,967,300000,361,1000,0.0032233333333333333,0.36099999999999999
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,12,6,7.46128035678238,0.7142857142857143,0.0020500000000000002,0.23499999999999999,615,300000,235,1000,0.0020500000000000002,0.23499999999999999
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,13,6.5,7.96128035678238,0.7142857142857143,0.0010839913854989232,0.14357501794687724,453,417900,200,1393,0.0010839913854989232,0.14357501794687724
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,14,7,8.46128035678238,0.7142857142857143,0.00066376180101670296,0.08714596949891068,457,688500,200,2295,0.00066376180101670296,0.08714596949891068
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,15,7.5,8.96128035678238,0.7142857142857143,0.00034041580991546721,0.045693397304089556,447,1313100,200,4377,0.00034041580991546721,0.045693397304089556
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,16,8,9.46128035678238,0.7142857142857143,0.00014393353941267388,0.019319938176197836,447,3105600,200,10352,0.00014393353941267388,0.019319938176197836
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,17,8.5,9.96128035678238,0.7142857142857143,6.8142832412696917e-05,0.0094424248146924138,433,6354300,200,21181,6.8142832412696917e-05,0.0094424248146924138
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,18,9,10.46128035678238,0.7142857142857143,2.4533333333333334e-05,0.0034399999999999999,368,15000000,172,50000,2.4533333333333334e-05,0.0034399999999999999
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,19,9.5,10.96128035678238,0.7142857142857143,9.1333333333333328e-06,0.0012800000000000001,137,15000000,64,50000,9.1333333333333328e-06,0.0012800000000000001
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,20,10,11.46128035678238,0.7142857142857143,2.8666666666666666e-06,0.00040000000000000002,43,15000000,20,50000,2.8666666666666666e-06,0.00040000000000000002
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,21,10.5,11.96128035678238,0.7142857142857143,7.9999999999999996e-07,0.00012,12,15000000,6,50000,7.9999999999999996e-07,0.00012
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,22,11,12.46128035678238,0.7142857142857143,1.3333333333333334e-07,2.0000000000000002e-05,2,15000000,1,50000,1.3333333333333334e-07,2.0000000000000002e-05
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,23,11.5,12.96128035678238,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,24,12,13.46128035678238,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,25,12.5,13.96128035678238,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,26,13,14.46128035678238,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,27,13.5,14.96128035678238,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,28,14,15.46128035678238,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,29,14.5,15.96128035678238,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,30,15,16.461280356782382,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,31,15.5,16.961280356782382,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,32,16,17.461280356782382,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,33,16.5,17.961280356782382,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,34,17,18.461280356782382,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,35,17.5,18.961280356782382,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_S15,分块300-交织突发,300,分块,交织突发,BEST_LREP,36,18,19.461280356782382,0.7142857142857143,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,0,0,1.2057393120584987,0.75757575757575757,0.078843333333333335,1,23653,300000,1000,1000,0.078843333333333335,1
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,1,0.5,1.7057393120584987,0.75757575757575757,0.066210000000000005,1,19863,300000,1000,1000,0.066210000000000005,1
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,2,1,2.2057393120584985,0.75757575757575757,0.054146666666666669,0.99399999999999999,16244,300000,994,1000,0.054146666666666669,0.99399999999999999
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,3,1.5,2.7057393120584985,0.75757575757575757,0.04095,0.96899999999999997,12285,300000,969,1000,0.04095,0.96899999999999997
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,4,2,3.2057393120584985,0.75757575757575757,0.028133333333333333,0.84599999999999997,8440,300000,846,1000,0.028133333333333333,0.84599999999999997
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,5,2.5,3.7057393120584985,0.75757575757575757,0.015056666666666666,0.59099999999999997,4517,300000,591,1000,0.015056666666666666,0.59099999999999997
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,6,3,4.2057393120584985,0.75757575757575757,0.0069233333333333334,0.312,2077,300000,312,1000,0.0069233333333333334,0.312
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,7,3.5,4.7057393120584985,0.75757575757575757,0.0019571550985432733,0.10282776349614396,1142,583500,200,1945,0.0019571550985432733,0.10282776349614396
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,8,4,5.2057393120584985,0.75757575757575757,0.00049851190476190481,0.026260504201680673,1139,2284800,200,7616,0.00049851190476190481,0.026260504201680673
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,9,4.5,5.7057393120584985,0.75757575757575757,7.676818525044047e-05,0.0041949828005705177,1098,14302800,200,47676,7.676818525044047e-05,0.0041949828005705177
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,10,5,6.2057393120584985,0.75757575757575757,6.1999999999999999e-06,0.00034000000000000002,93,15000000,17,50000,6.1999999999999999e-06,0.00034000000000000002
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,11,5.5,6.7057393120584985,0.75757575757575757,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,12,6,7.2057393120584985,0.75757575757575757,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,13,6.5,7.7057393120584985,0.75757575757575757,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,14,7,8.2057393120584994,0.75757575757575757,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,15,7.5,8.7057393120584994,0.75757575757575757,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,16,8,9.2057393120584994,0.75757575757575757,0,0,0,15000000,0,50000,0,0
s16_org_k300_ber_overview,K300_M255K207,255双块300-无突发,300,255,无突发,NONE_L0,17,8.5,9.7057393120584994,0.75757575757575757,0,0,0,15000000,0,50000,0,0
