runId,taskKey,shardId,group,channel,scheme,decoder,K,N,actualRate,esN0Db,ebN0Db,sigmaSquared,frames,payloadBitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,decoderFailureFrames,undetectedPayloadErrorFrames,successfulDecodedFrames,iterationsApplicable,avgIterations,medianIterations,p95Iterations,maxIterations,maxIterationFrames,maxIterationRate,avgChannelImpairmentTimeUs,medianChannelImpairmentTimeUs,p95ChannelImpairmentTimeUs,maxChannelImpairmentTimeUs,avgAwgnTimeUs,medianAwgnTimeUs,p95AwgnTimeUs,maxAwgnTimeUs,avgEqualizationTimeUs,medianEqualizationTimeUs,p95EqualizationTimeUs,maxEqualizationTimeUs,avgProjectionTimeUs,medianProjectionTimeUs,p95ProjectionTimeUs,maxProjectionTimeUs,avgLlrGenerationTimeUs,medianLlrGenerationTimeUs,p95LlrGenerationTimeUs,maxLlrGenerationTimeUs,avgChannelProcessingTimeUs,medianChannelProcessingTimeUs,p95ChannelProcessingTimeUs,maxChannelProcessingTimeUs,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverAlgorithmTimeUs,medianTotalReceiverAlgorithmTimeUs,p95TotalReceiverAlgorithmTimeUs,maxTotalReceiverAlgorithmTimeUs,stopReason,frameStart,nextFrame,payloadSequenceHash,codewordSequenceHash,channelSequenceHash,decoderSequenceHash,noisePolicy,payloadPolicy,blockagePolicy,burstPolicy,timingClock,timingScope,warmupFrames,configHash,codeVersion,taskResultHash
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_6.0,3,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,6,9.2905871926422474,0.12559432157547901,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.22464,1,2,3,0,0,2.0622999999999987,1.8999999999999999,2.8999999999999999,164.19999999999999,42.704969999999989,37.700000000000003,61.5,4524,355.38065200000153,313.60000000000002,590.70000000000005,4008.0999999999999,0.69946599999999814,0.5,1.2,190.09999999999999,0.69505999999990209,0.59999999999999998,1,92.099999999999994,401.54244799999827,355.5,654.29999999999995,5256.9000000000005,56.060771999999247,45.200000000000003,105.7,1280.0999999999999,457.60322000000349,406.40000000000003,736.39999999999998,5341.7000000000007,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,565ff50633273b85,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,baa2614ec1f100db
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_6.5,0,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,CC_R12_BLOCK_FLOAT,SOFT_VITERBI_FULL_BLOCK,300,612,0.49019607843137253,6.5,9.5963016742589886,0.11193605692841696,50000,104,49,6.9333333333333336e-06,0.00097999999999999997,5.7227275256099468e-06,8.40003277896952e-06,0.00074141993084967034,0.001295252769678006,0,0,49951,false,NA,NA,NA,NA,NA,NA,1.7497439999999824,1.6000000000000001,2.5,195.40000000000001,41.732580000000105,37.200000000000003,59.799999999999997,2482.9000000000001,299.09504599999991,266.69999999999999,487.80000000000001,6438.3999999999996,1.0930060000001995,0.90000000000000002,1.7,351.10000000000002,0.7099299999998927,0.59999999999999998,1,174.09999999999999,344.38030600000076,307.80000000000007,548.5,6490.5999999999995,317.3801080000012,275.30000000000001,452.5,2493.6999999999998,661.76041399999451,589.79999999999995,977.89999999999998,7539.3999999999996,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,f7a22b25d15dcd0a,56f0e2e818998c0c,c0c1fea07c84c66d,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,0a58e0b6c246448c
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_6.5,0,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,6.5,9.7905871926422474,0.11193605692841696,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.1170199999999999,1,2,3,0,0,2.1264280000000073,1.8999999999999999,3.1000000000000001,255.5,42.500861999999564,37.5,61.600000000000001,1226.7,356.68811400000175,315.80000000000001,588.89999999999998,3230.4000000000001,0.70778399999997987,0.59999999999999998,1.2,138.40000000000001,0.74337999999989579,0.59999999999999998,1.1000000000000001,974.29999999999995,402.76656800000012,357.40000000000003,653.5,3287.9000000000001,74.467874000000108,60.200000000000003,127.7,1684.5,477.23444200000591,425.5,760.60000000000002,3461,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,2edb76cb49334dde,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,0a58e0b6c246448c
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_7.0,1,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,CC_R12_BLOCK_FLOAT,SOFT_VITERBI_FULL_BLOCK,300,612,0.49019607843137253,7,10.096301674258989,0.099763115748444001,50000,61,28,4.066666666666667e-06,0.00055999999999999995,3.1661939997301782e-06,5.2232344398065053e-06,0.00038749165561139927,0.00080924557646655873,0,0,49972,false,NA,NA,NA,NA,NA,NA,1.7757260000000032,1.6000000000000001,2.5,657.60000000000002,41.620630000000062,37.200000000000003,59.799999999999997,1034.0999999999999,291.65339799999884,259.44999999999999,478.39999999999998,2649.4000000000001,0.65348400000006313,0.5,1.1000000000000001,137.80000000000001,0.66471799999993741,0.59999999999999998,1,138.30000000000001,336.36795600000232,299.90000000000003,539,2776.8000000000002,316.56313200000125,274.39999999999998,451.89999999999998,2677.5,652.93108800000107,581.5,967.29999999999995,3688.0999999999999,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,f7a22b25d15dcd0a,99da330edc6a8517,d0ed86ccfc162740,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,50dd650e571803f6
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_7.0,1,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,7,10.290587192642247,0.099763115748444001,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.0547,1,2,3,0,0,1.9954359999999789,1.8,2.7999999999999998,286.80000000000001,42.494150000000232,37.700000000000003,61.399999999999999,814,355.14154000000326,313.39999999999998,588.5,8474.8999999999996,0.68813200000003805,0.5,1.2,160.30000000000001,0.69247599999992349,0.59999999999999998,1,105.7,401.01173400000687,355.20000000000005,652.10000000000002,8559.3000000000011,49.134695999999671,41.200000000000003,78.400000000000006,719.60000000000002,450.14642999999779,399.20000000000005,723.79999999999995,8638.2000000000007,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,d5ab6891f938e6a7,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,50dd650e571803f6
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_7.5,2,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,CC_R12_BLOCK_FLOAT,SOFT_VITERBI_FULL_BLOCK,300,612,0.49019607843137253,7.5,10.596301674258989,0.088913970501946132,50000,37,17,2.4666666666666666e-06,0.00034000000000000002,1.7896673499000102e-06,3.3997619091476771e-06,0.00021229975507718098,0.00054447127924140087,0,0,49983,false,NA,NA,NA,NA,NA,NA,1.7555879999999888,1.6000000000000001,2.5,142.09999999999999,41.486216000000049,37.200000000000003,58.899999999999999,982.10000000000002,295.24270999999976,264,483.10000000000002,4061.1999999999998,1.1072740000002019,0.90000000000000002,1.7,441.30000000000001,0.70021799999990819,0.59999999999999998,1,72.5,340.29200599999734,305.10000000000002,545.5,4111.6999999999998,314.5532580000023,273.69999999999999,448.30000000000001,4409.5,654.84526400000175,585.20000000000005,969.5,5779.8000000000002,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,f7a22b25d15dcd0a,5b6afb4d289f8642,b2b9b8cea6683bf9,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,ac5df8fa66b2dc8b
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_7.5,2,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,7.5,10.790587192642247,0.088913970501946132,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.0241400000000001,1,1,2,0,0,2.1457080000000044,2,3,166.09999999999999,42.203629999999848,37.399999999999999,60.799999999999997,896,356.38629199999684,316.10000000000002,588.39999999999998,4237.6999999999998,0.71641199999996197,0.59999999999999998,1.2,425.60000000000002,0.70088999999991242,0.59999999999999998,1,73.700000000000003,402.15293199999871,357.69999999999999,652.20000000000005,4306.1999999999998,68.24139399999946,58.100000000000001,106,1460.7,470.39432600000373,419.35000000000002,748.89999999999986,4486.3000000000002,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,5f8ab3256b90d673,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,ac5df8fa66b2dc8b
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_8.0,3,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,CC_R12_BLOCK_FLOAT,SOFT_VITERBI_FULL_BLOCK,300,612,0.49019607843137253,8,11.096301674258989,0.079244659623055658,50000,21,12,1.3999999999999999e-06,0.00024000000000000001,9.1573139518669139e-07,2.1403650768683331e-06,0.00013730032744479353,0.00041948607152861739,0,0,49988,false,NA,NA,NA,NA,NA,NA,1.7974640000000204,1.6000000000000001,2.5,592,41.863536000000259,37.299999999999997,60.700000000000003,2023.9000000000001,296.15716400000156,265.19999999999999,483.69999999999999,2127.1999999999998,0.66485000000004923,0.5,1.1000000000000001,613.29999999999995,0.68111399999991928,0.59999999999999998,1,416.69999999999999,341.16412800000086,306,545.60000000000002,2457.5000000000005,316.67633600000045,274.60000000000002,449.80000000000001,3472.1999999999998,657.84046399999511,587.70000000000005,971.39999999999998,3993.2999999999997,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,f7a22b25d15dcd0a,3a43234bea334d6f,6247e2b99039ad71,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,8437f0a33d4991d2
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_8.0,3,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,8,11.290587192642247,0.079244659623055658,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.00956,1,1,2,0,0,2.0485540000000064,1.8999999999999999,2.8999999999999999,155.90000000000001,42.55013199999987,37.700000000000003,61.899999999999999,866.89999999999998,359.15979999999928,318,595.89999999999998,4252.3999999999996,0.71626200000000428,0.5,1.2,436.10000000000002,0.69905999999990187,0.59999999999999998,1,97.799999999999997,405.17380799999938,359.89999999999998,658.29999999999995,4328.6999999999998,47.360299999999917,40.5,73.900000000000006,1873.0999999999999,452.53410800000125,402.60000000000002,725.70000000000005,4393.8999999999996,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,c5f0463db2a9a71f,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,8437f0a33d4991d2
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_8.5,0,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,CC_R12_BLOCK_FLOAT,SOFT_VITERBI_FULL_BLOCK,300,612,0.49019607843137253,8.5,11.596301674258989,0.070626877231137725,50000,17,9,1.1333333333333334e-06,0.00018000000000000001,7.0763122428345712e-07,1.8151320510234024e-06,9.4704268231085218e-05,0.00034209134953522313,0,0,49991,false,NA,NA,NA,NA,NA,NA,1.781801999999981,1.6000000000000001,2.5,317,41.53496400000018,37.200000000000003,59.799999999999997,1123.0999999999999,292.23725200000348,260.5,479.69999999999999,10432.1,0.65596200000004945,0.5,1.1000000000000001,136.30000000000001,0.67915599999990661,0.59999999999999998,1,258.5,336.88913600000041,301.00000000000006,541.29999999999995,10490.4,314.85872600000005,274.10000000000002,448.5,3277.5999999999999,651.74786199999687,581.79999999999995,965.40000000000009,10915.1,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,f7a22b25d15dcd0a,d9d2c768fbe8f14e,7d1ba0d78808f07a,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,24a384c1ef44a814
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_8.5,0,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,8.5,11.790587192642247,0.070626877231137725,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.00386,1,1,2,0,0,2.037122000000021,1.8999999999999999,2.7999999999999998,108,42.426055999999882,37.700000000000003,61.600000000000001,784.29999999999995,359.15335000000016,316.80000000000001,597.20000000000005,3073.5,0.69770800000000321,0.59999999999999998,1.2,168.69999999999999,0.69759199999990118,0.59999999999999998,1,59.299999999999997,405.01182799999759,358.69999999999999,661.10000000000002,3115.5,46.409896000000387,39.700000000000003,72.700000000000003,2402.6999999999998,451.42172400000447,400,729.60000000000014,3185.0999999999999,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,6a1bc6cf5fd7df9b,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,24a384c1ef44a814
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_9.0,1,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,CC_R12_BLOCK_FLOAT,SOFT_VITERBI_FULL_BLOCK,300,612,0.49019607843137253,9,12.096301674258989,0.06294627058970835,50000,13,7,8.666666666666667e-07,0.00013999999999999999,5.0650699897803699e-07,1.4829230795806565e-06,6.781887437968768e-05,0.00028898288924855225,0,0,49993,false,NA,NA,NA,NA,NA,NA,1.7560060000000068,1.6000000000000001,2.5,141.09999999999999,41.492194000000133,37.200000000000003,58.799999999999997,815,296.95904599999716,266.19999999999999,485,2806,1.0936160000001391,0.90000000000000002,1.6000000000000001,390,0.73369599999990487,0.59999999999999998,1.1000000000000001,95,342.03455799999847,307.40000000000003,545.70000000000005,2859.8000000000002,314.55368199999793,273.69999999999999,447.19999999999999,2421.5,656.58824000000584,588.40000000000009,968.89999999999998,3297.5,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,f7a22b25d15dcd0a,de6823cc77c5c8d4,7a9835c18e2186f8,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,fc4ae9e33f4b6ab5
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_9.0,1,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,9,12.290587192642247,0.06294627058970835,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.00126,1,1,2,0,0,2.1496260000000014,1.8999999999999999,3,424.10000000000002,42.383217999999694,37.5,61,1538.7,356.26997400000079,315.55000000000001,585.60000000000002,4072.5999999999999,0.6937220000000055,0.59999999999999998,1.2,56.600000000000001,0.72938999999990095,0.59999999999999998,1.1000000000000001,98.200000000000003,402.22592999999688,357.70000000000005,648.39999999999998,4124,66.034289999999942,56.899999999999999,100.59999999999999,1134.5999999999999,468.26021999999523,417.35000000000002,743,4232.1999999999998,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,e3d908706640041d,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,fc4ae9e33f4b6ab5
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_9.5,2,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,CC_R12_BLOCK_FLOAT,SOFT_VITERBI_FULL_BLOCK,300,612,0.49019607843137253,9.5,12.596301674258989,0.05610092271509818,50000,8,4,5.3333333333333334e-07,8.0000000000000007e-05,2.7025329288736554e-07,1.0525102897361208e-06,3.1110863553589793e-05,0.00020570011886754752,0,0,49996,false,NA,NA,NA,NA,NA,NA,1.6777600000000006,1.5,2.3999999999999999,138.5,40.988900000000328,37.100000000000001,54.600000000000001,789.79999999999995,265.92261399999916,239.19999999999999,421.10000000000002,2117.6999999999998,1.0218440000001479,0.90000000000000002,1.5,120.5,0.65291199999991256,0.59999999999999998,0.90000000000000002,72,310.26402999999664,280.89999999999998,478.49999999999994,2173.8000000000002,313.96164000000039,273.10000000000002,439.30000000000001,3061.4000000000001,624.22567000000049,563.5,895.20000000000005,3916.9000000000005,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,f7a22b25d15dcd0a,7369ef0b4fd5f6de,1aa844c9cf12b3cc,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,5c6bbbc3cb95305b
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_9.5,2,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,9.5,12.790587192642247,0.05610092271509818,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.0003200000000001,1,1,2,0,0,2.0294700000000274,1.8,2.8999999999999999,378.80000000000001,41.758304000000116,37.399999999999999,57.100000000000001,828.29999999999995,318.2475979999985,286.19999999999999,509.5,1889.2,0.68490999999998792,0.59999999999999998,1.1000000000000001,179,0.67780399999989749,0.59999999999999998,1,104.09999999999999,363.398086000001,328.40000000000003,570.19999999999993,1962.5999999999999,64.163284000000345,55.399999999999999,94.299999999999997,1145.7,427.56137000000024,387.50000000000006,659.80000000000007,2364.9000000000001,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,5a3e8d8d67d2dd13,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,5c6bbbc3cb95305b
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_10.0,3,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,CC_R12_BLOCK_FLOAT,SOFT_VITERBI_FULL_BLOCK,300,612,0.49019607843137253,10,13.096301674258989,0.050000000000000003,50000,4,2,2.6666666666666667e-07,4.0000000000000003e-05,1.0370146364631062e-07,6.857289222290097e-07,1.0969511301390302e-05,0.00014584761698167861,0,0,49998,false,NA,NA,NA,NA,NA,NA,1.6632020000000067,1.5,2.3999999999999999,106.40000000000001,40.865672000000409,37.100000000000001,54.899999999999999,1040.7,262.62892799999906,235.80000000000001,415.60000000000002,2978.0999999999999,0.65299600000004376,0.5,1,831.39999999999998,0.63321199999992883,0.59999999999999998,0.90000000000000002,281,306.44400999999993,277,472.39999999999998,3046.5999999999999,313.56115200000113,272.69999999999999,437.5,2206.8000000000002,620.00516199999493,558.5,891.39999999999986,3850,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,f7a22b25d15dcd0a,ed0c311770b2caa7,c3746e846ce51a6c,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,27be54490a671bd1
S5_FORMAL_20260802,RATE_NEAR_1_2_FIXED_MULTIPATH_REAL_MMSE_10.0,3,RATE_NEAR_1_2,FIXED_MULTIPATH_REAL_MMSE,LDPC_BG2_N640_NMS,DIRECT_LAYERED_NMS,300,640,0.46875,10,13.290587192642247,0.050000000000000003,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,50000,true,1.00014,1,1,2,0,0,1.8938560000000084,1.7,2.7000000000000002,568.79999999999995,41.820986000000026,37.5,57.100000000000001,1259.7,317.39360599999918,285.69999999999999,503.60000000000002,2379.1999999999998,0.67498800000000281,0.5,1.1000000000000001,633.60000000000002,0.65664199999990713,0.59999999999999998,0.90000000000000002,89.5,362.44007800000048,327.79999999999995,565.50000000000011,2837.5999999999995,44.305605999999997,38.399999999999999,65.900000000000006,845.10000000000002,406.74568399999856,368.89999999999998,627.60000000000014,2902.2999999999993,PAIRED_MAX_FRAMES_REACHED,0,50000,0774081efff22f58,bdc818f326cf30f0,18a3554ad07ad687,0774081efff22f58,s5_complex_pair_v1,COMMON_FRAME_POOL_K300_V1,KNOWN_CONTIGUOUS_ERASURE_5_PERCENT_LLR_ZERO,UNKNOWN_CONTIGUOUS_BURST_5_PERCENT_ISR_10DB_NOMINAL_AWGN_LLR,steady_clock,LLR_TO_DECODE_PAYLOAD_STATUS,10,41ee48b2e2a5d33e9e0177157ea6986c936a5abbe4d8ec54aa500c0aa05e528f,S5_FORMAL_READINESS_V1,27be54490a671bd1
