channelType,profileId,caseName,snrDb,avgDecodeTimeUs,avgTotalReceiverTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics
AWGN,AWGN,BCH-B300-426,3.0771165561694342,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300-426,3.2771165561694344,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300-426,3.4771165561694346,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300-426,3.677116556169435,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300-426,3.877116556169435,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300-426,3.9771165561694346,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,2.9618513565547095,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,3.1618513565547097,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,3.36185135655471,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,3.561851356554709,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,3.7618513565547094,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,3.9618513565547095,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,4.16185135655471,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,4.36185135655471,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,4.561851356554709,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-S200,4.761851356554709,13.910780000000017,13.910780000000017,0.0,0.0,0.0,0.0,10.5,20.100000000000001,49.50400000000009,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
