channelType,profileId,caseName,snrDb,trueSuccessRate,miscorrectionRate,decoderFailureRate,interpretation
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,11.46185135655471,0.98013310817522603,0.019866891824774014,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,11.66185135655471,0.98472699503627337,0.015273004963726614,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,11.861851356554709,0.98760151261546092,0.012398487384539086,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.061851356554708,0.99062485351333618,0.0093751464866638542,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.261851356554711,0.99180025419212003,0.0081997458078799552,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.46185135655471,0.99327889236146116,0.0067211076385388308,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.66185135655471,0.99454669393319695,0.0054533060668029995,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,12.861851356554709,0.99591611704408556,0.0040838829559144835,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.061851356554708,0.99673999999999996,0.0032599999999999999,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.261851356554711,0.99719999999999998,0.0028,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.46185135655471,0.99795999999999996,0.0020400000000000001,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.66185135655471,0.99824000000000002,0.0017600000000000001,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,13.861851356554709,0.99863999999999997,0.0013600000000000001,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,14.061851356554708,0.99909999999999999,0.00089999999999999998,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,14.261851356554711,0.99936000000000003,0.00064000000000000005,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,14.46185135655471,0.99926000000000004,0.00073999999999999999,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,5.065783148377649,0.44019999999999998,0.00059999999999999995,0.55920000000000003,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,5.26578314837765,0.5212,0.00020000000000000001,0.47860000000000003,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,5.46578314837765,0.5958,0.00020000000000000001,0.40400000000000003,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,5.665783148377649,0.66779999999999995,0.00020000000000000001,0.33200000000000002,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,5.865783148377649,0.72299999999999998,0.00059999999999999995,0.27660000000000001,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,6.065783148377649,0.77859999999999996,0.00040000000000000002,0.221,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,6.26578314837765,0.81759999999999999,0.00040000000000000002,0.182,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,6.46578314837765,0.86580000000000001,0.00040000000000000002,0.13400000000000001,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,6.665783148377649,0.89359999999999995,0,0.10639999999999999,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,6.865783148377649,0.92500000000000004,0,0.075200000000000003,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,7.065783148377649,0.94279999999999997,0.00020000000000000001,0.057000000000000002,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,7.265783148377649,0.95299999999999996,0,0.047,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,7.46578314837765,0.96985227615315039,0.00015073861923424781,0.029996985227615316,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,7.665783148377649,0.97833622183708835,0,0.021663778162911613,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,7.86578314837765,0.9850556676380483,0,0.01494433236195173,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,8.06578314837765,0.98756605533105379,0,0.012558284115635686,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,8.265783148377649,0.99239254469379989,0,0.0076074553062000757,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,8.46578314837765,0.99364433710435995,3.1778314478200079e-05,0.006355662895640015,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,8.665783148377649,0.99531988580521369,2.3400570973931763e-05,0.0046567136238124208,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,8.86578314837765,0.99663999999999997,2.0000000000000002e-05,0.0033400000000000001,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,9.06578314837765,0.99812000000000001,0,0.0019,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,9.265783148377649,0.99851999999999996,0,0.0015200000000000001,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,9.46578314837765,0.99865999999999999,0,0.0013799999999999999,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,9.665783148377649,0.99946000000000002,0,0.00058,EXPLICIT_BM_CHIEN_FAILURE_AVAILABLE
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S300,6.53871964321762,0.34999999999999998,0.65000000000000002,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S300,6.738719643217619,0.39579999999999999,0.60419999999999996,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S300,6.93871964321762,0.44819999999999999,0.55179999999999996,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S300,7.13871964321762,0.48799999999999999,0.51200000000000001,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
