scheme,configurationId,method,parameter,comparisonRole,engineeringComparisonGroup,controlledComparisonGroup,pureMethodDifferenceAllowed,fairnessGroupId,spanBits,spanTrellisSteps,bufferBits,mappingHash,workpointRole,EsN0Db,sigmaSquared,burstRatioRequested,burstLengthBits,burstRatioActual,burstStart,burstEnd,framesProcessed,totalBits,bitErrors,frameErrors,BER,FER,payloadChecksum,noiseChecksum,frameSequenceHash,configHash
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,4,18,200,40000,11071,200,0.27677499999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,4,18,200,40000,10850,200,0.27124999999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,5,19,200,40000,10717,200,0.26792500000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,5,19,200,40000,11261,200,0.28152500000000003,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,5,19,200,40000,11015,200,0.27537499999999998,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,5,19,200,40000,10758,200,0.26895000000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,6,20,200,40000,10714,200,0.26784999999999998,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,6,20,200,40000,11250,200,0.28125,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,6,20,200,40000,11003,200,0.27507500000000001,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,6,20,200,40000,10667,200,0.266675,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,7,21,200,40000,10713,200,0.26782499999999998,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,7,21,200,40000,11224,200,0.28060000000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,7,21,200,40000,11020,200,0.27550000000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,7,21,200,40000,10700,200,0.26750000000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,8,22,200,40000,10682,200,0.26705000000000001,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,8,22,200,40000,11214,200,0.28034999999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,8,22,200,40000,11102,200,0.27755000000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_GLOBAL_PSEUDO_285,GLOBAL_PSEUDORANDOM,285,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,34d8473db8f03d7c9baee43fda538eef07106f9a38e4358b42f391a5661af5e9,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,8,22,200,40000,10670,200,0.26674999999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_NONE,NONE,0,BASELINE,,,false,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,9,23,200,40000,10739,200,0.26847500000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_CODEBLOCK_D19,BCH_CODEBLOCK,19,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,df44ec62eb0e5d19c68e38cc1e90d8bcfe3dc86f8d43caee9ec245092b1d89f0,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,9,23,200,40000,11241,200,0.28102500000000002,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
BCH,BCH_ROW_COLUMN_R15,ROW_COLUMN,15,FORMAL_METHOD,,BCH_EQUAL_SPAN_285,false,FULL_FRAME_285,285,0,285,9b5dd0f5c3e63e89963f9310d2fd77e38b8566ecbbe84414f3b5b7205e755b64,LOW,-5,1.5811388300841895,0.050000000000000003,14,0.04912280701754386,9,23,200,40000,10992,200,0.27479999999999999,1,a75552218837f104ecadc373540ca1b49eacf67964420845fd791038b11392d7,5a826581aa16b6c267c14e6e9e971fc4e28999bdb7345a1fb4304de0a294ba37,22cd66eafbd9b7df4b5765b4397345822e980cd168659dcdf3431f18336b95d3,d5e8479688e461251dba53d24c4ac102b24fb82a9e99b5a8b7afd67f12004b45
