caseId,actualLength,frameIndex,snrDb,decoderType,alpha,earlyStopPolicy,payloadHash,transmittedCodewordHash,llrHash,decodedPayloadHash,decodedCodewordHash,errorBitCount,payloadErrorPositionsHash,finalSyndromeWeight,usedIterations,isPayloadCorrect,isCodewordValid,decodeTimeUs,checkNodeUpdates,variableNodeUpdates,messageUpdates,nanInfCount
LDPC_BG2_K300_N560,560,30076,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,5902576553096580757,12168778627165240340,8096594359875000686,9618030109125037542,8626550121814475364,3,15022217763538866210,2,32,0,0,251.59999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30076,3,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,5902576553096580757,12168778627165240340,8096594359875000686,9618030109125037542,8626550121814475364,3,15022217763538866210,2,32,0,0,250.30000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30076,3,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,5902576553096580757,12168778627165240340,8096594359875000686,9618030109125037542,8626550121814475364,3,15022217763538866210,2,32,0,0,249.5,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30076,3,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,5902576553096580757,12168778627165240340,8096594359875000686,9618030109125037542,8626550121814475364,3,15022217763538866210,2,32,0,0,247.09999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30076,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,5902576553096580757,12168778627165240340,8096594359875000686,13973218761623067717,6346810181298855927,2,6470358517189618247,1,32,0,0,247.5,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30076,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,5902576553096580757,12168778627165240340,8096594359875000686,13973218761623067717,6346810181298855927,2,6470358517189618247,1,32,0,0,248.30000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30076,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,5902576553096580757,12168778627165240340,8096594359875000686,14427191984007969538,4032191242149809984,1,11131229223519726203,0,32,0,1,250,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,1986.4000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,920.29999999999995,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,627.10000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,650.10000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,617.29999999999995,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,623.20000000000005,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,610.29999999999995,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,633.10000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,662.10000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,15185307150083581874,7330020425974487202,8198972630468736128,3568742280685634624,14586143940261184784,2,3585235955362734069,0,2,0,1,44.700000000000003,224,1568,1568,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,1567.8,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,416.30000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,265.60000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,251.19999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,253.40000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,250.09999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,253.09999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,265.89999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,15555761125006283799,6148995090084299831,1,11111140046564656747,1,32,0,0,265.60000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30077,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,15185307150083581874,7330020425974487202,8198972630468736128,3568742280685634624,14586143940261184784,2,3585235955362734069,0,32,0,1,252.80000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,1,1,1,53.299999999999997,112,784,784,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,1069.2,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,811,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,716.79999999999995,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,688.89999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,612.89999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,1,1,1,22.100000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,1,1,1,21.800000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,1,1,1,21.399999999999999,112,784,784,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,1,1,1,21,112,784,784,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,32,1,1,1377.3,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,447.80000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,407.60000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,415.10000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,426.10000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,13146957347004132590,0,1469598103934665603,1,32,1,0,348.60000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,32,1,1,380.30000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,32,1,1,367.5,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,32,1,1,368.5,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30078,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,10626834930879779968,16590062583133292979,7322337350885827169,10626834930879779968,16590062583133292979,0,1469598103934665603,0,32,1,1,362.19999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,53.600000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,24.100000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,22.699999999999999,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,21.800000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,21.5,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,21.699999999999999,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,22.800000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,21.100000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,20.899999999999999,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,1,1,1,20.800000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,1091.2,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,274.30000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,361.60000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,257,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,251,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,249.19999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,257.60000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,252,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,250.59999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30079,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,13406313054924752489,13070471048861009096,1233999300465381352,13406313054924752489,15578215124927690790,0,1469598103934665603,0,32,1,1,259.39999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,1,0,1,53.5,112,784,784,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,1438030385643726225,8883720371009462339,2,5904705917823409215,3,32,0,0,618.5,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,1438030385643726225,1412193136546485910,2,5904705917823409215,2,32,0,0,614.89999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,1438030385643726225,1412193136546485910,2,5904705917823409215,2,32,0,0,611.39999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,1438030385643726225,1412193136546485910,2,5904705917823409215,2,32,0,0,606.29999999999995,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,1,0,1,22.300000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,1,0,1,21.899999999999999,112,784,784,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,1,0,1,21.300000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,1,0,1,21.300000000000001,112,784,784,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,1,0,1,23.699999999999999,112,784,784,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,32,0,1,1323.5999999999999,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.59999999999999998,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,1438030385643726225,8883720371009462339,2,5904705917823409215,3,32,0,0,265.60000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.65000000000000002,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,1438030385643726225,1412193136546485910,2,5904705917823409215,2,32,0,0,260.60000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.69999999999999996,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,1438030385643726225,1412193136546485910,2,5904705917823409215,2,32,0,0,250.5,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.75,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,1438030385643726225,1412193136546485910,2,5904705917823409215,2,32,0,0,261.80000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.80000000000000004,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,32,0,1,267,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.84999999999999998,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,32,0,1,249.5,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.90000000000000002,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,32,0,1,248.5,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_NMS,0.94999999999999996,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,32,0,1,258.89999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30080,3,DIRECT_LAYERED_MS,1,ITERATION_LIMIT_ONLY,1705924466955083671,4987549389665727484,17785601144522522158,13428166839030196164,7358675823314567632,1,11100617720284758952,0,32,0,1,247.40000000000001,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,3421959313781373092,16347910359878485418,4,8955684442138282325,0,2,0,1,103.5,224,1568,1568,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_NMS,0.59999999999999998,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,11450751018188037402,6224292779154472286,2,8077332942709924360,4,32,0,0,626,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,11450751018188037402,6224292779154472286,2,8077332942709924360,4,32,0,0,618.10000000000002,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,11450751018188037402,6224292779154472286,2,8077332942709924360,4,32,0,0,637.39999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_NMS,0.75,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,11450751018188037402,17348726335140779677,2,8077332942709924360,3,32,0,0,704.20000000000005,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_NMS,0.80000000000000004,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,10283498379978755627,3529505865686592376,3,1805434377149060882,2,32,0,0,750.89999999999998,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_NMS,0.84999999999999998,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,10283498379978755627,3529505865686592376,3,1805434377149060882,2,32,0,0,809,3584,25088,25088,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_NMS,0.90000000000000002,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,3421959313781373092,16347910359878485418,4,8955684442138282325,0,2,0,1,56.799999999999997,224,1568,1568,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,3421959313781373092,16347910359878485418,4,8955684442138282325,0,2,0,1,59.899999999999999,224,1568,1568,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,17064466544580487610,7253065507236057603,7942357841539084479,3421959313781373092,16347910359878485418,4,8955684442138282325,0,2,0,1,54.200000000000003,224,1568,1568,0
LDPC_BG2_K300_N560,560,30081,3,DIRECT_LAYERED_SPA_BP,0,ITERATION_LIMIT_ONLY,17064466544580487610,7253065507236057603,7942357841539084479,3421959313781373092,16347910359878485418,4,8955684442138282325,0,32,0,1,1700.9000000000001,3584,25088,25088,0
