schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash,runId,ferCiLower95,ferCiUpper95,ferUpper95RuleOfThree,gitCommit
bch.group4.result.v1,BCH15,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,4.9000000000000004,3.090295432513591,0.44791524566191038,0.20062806729636953,2026072201,1,49,0,50000,50000,5000,1000000,15929,4792,1291,207,0.001291,0.041399999999999999,4793,0.95860000000000001,4793,0.95860000000000001,0,0,207,0.041399999999999999,208,4585,207,25.21690000000002,44.348739999999935,41.399999999999999,65.605000000000018,92.305000000000106,219,9dbf6361aaf99124759a89f4ada1f443bc60db1c3727a3047dbbd11d3d85204a,a275832ef60e94f2c3e0581e5cd162c9b0c09365951dd3f841e7f0bd08394a88,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,4ad90dc54e535a6eeae08fb457ea785c9ca7e0ff17e8d36a1b5fba5e1076226e,bch15-seed2026072201,0.036221154800885016,0.047282981423121387,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.0999999999999996,3.2359365692962827,0.43771944989438455,0.19159831681584263,2026072201,1,51,0,50000,50000,9354,1870800,25889,8739,1182,200,0.00063181526619627963,0.021381227282446014,9154,0.97861877271755404,9154,0.97861877271755404,0,0,200,0.021381227282446014,615,8539,200,25.629131922172341,44.397787042976248,41.100000000000001,64.799999999999997,103.12899999999954,389.10000000000002,ad41dcbc5926a0ce90e6d140b248c6c2eb44114f26f3ddcb94a1e054cd5dc316,3fc228f608680da6260f38885110047c6046716b55a51cdc0fc36b9461b7e38e,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,5,0,0,1,b319d08d97ae0b5fbac23248e630c836d9a09bee40860d487c2bffbf95746b90,bch15-seed2026072201,0.018640344425669416,0.024515062790599829,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.2999999999999998,3.3884415613920256,0.42775573877309453,0.18297497205331589,2026072201,1,53,0,50000,50000,16373,3274600,39298,14852,1194,200,0.00036462468698466986,0.012215232394796311,16173,0.98778476760520373,16173,0.98778476760520373,0,0,200,0.012215232394796311,1521,14652,200,26.310767727356016,43.74611250229021,40.399999999999999,64.200000000000003,99.528000000000063,612.60000000000002,f7579faa58e27d550d36f2f34c96f6d74bd373be6e31a7d9db848f6030808fe2,c7304538bf9fb44d2fcdb119538e8c242d33e68b2609c093738cedf308da8e2d,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,9,0,0,1,7bd20d3f419d97fdb752360d79ebd03aa2565b5ed82f8c888953169c529b5da6,bch15-seed2026072201,0.010643419074809144,0.014015881672294441,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.5,3.548133892335755,0.41801882940651863,0.17473974173839613,2026072201,1,55,0,50000,50000,37581,7516200,77651,32879,1192,200,0.00015859077725446368,0.0053218381629014664,37381,0.99467816183709856,37382,0.99470477102791299,1,2.6609190814507331e-05,199,0.0052952289720869586,4702,32680,199,28.878686038157497,46.547547963066357,41.899999999999999,69.400000000000006,111.3,719.5,411c0ee2a61f0d5eff1cc387c7a0a7b3ae17716b6b8e7cc758c0d39b670f19b9,1df9187918b9a4e98bfcd1dffe23cf05f714797ac13966fead281e0e38ccddfb,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,19,0,0,1,fddbb476f95e653aaf4a54dedbe9c8d373e51e03879c370f9445de0f9ecdd2f3,bch15-seed2026072201,0.0046351096346683631,0.0061096864891401498,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.7000000000000002,3.715352290971726,0.40850355915642739,0.16687515784346876,2026072201,1,57,0,50000,50000,50000,10000000,88628,41525,601,100,6.0099999999999997e-05,0.002,49900,0.998,49900,0.998,0,0,100,0.002,8475,41425,100,31.592819999999655,48.808570000000131,44.100000000000001,73.200000000000003,122.2,1252.7,cb1c8601b0c86a61b6de847e0cb3f13f672955bb0e90ba4169e06647926028de,a76857b9ddeb6069c19eec45595eeac994349a63f723de9b55a034f7f134e8b8,MAX_FRAMES_REACHED,200,5000,50000,26,0,0,1,e890b05d0097934b8e71e7a3bb432ae54ab9b0db227968d5a6126c979e5e5ca8,bch15-seed2026072201,0.0016448079568066212,0.0024317080242417985,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.9000000000000004,3.8904514499428067,0.3992048829005847,0.15936453853166954,2026072201,1,59,0,50000,50000,50000,10000000,75810,39009,214,39,2.1399999999999998e-05,0.00077999999999999999,49961,0.99922,49961,0.99922,0,0,39,0.00077999999999999999,10991,38970,39,32.450199999999462,48.54762800000028,43.799999999999997,73.104999999999549,119.8,931.29999999999995,a960fb0550bd4279fb043cc4a13c344f4a9ca11e9674d9276c1d8c04523a61a2,e07e4de97e467e2861172c9785be03d541c1033e5c3fa6d4de86c0f0baaf9455,MAX_FRAMES_REACHED,200,5000,50000,26,0,0,1,2884513b8a79aa455cde6856fda88f593dabc3041eba316e0c6077cc4ad26474,bch15-seed2026072201,0.00057066992594274478,0.0010660335038945893,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,3.9810717055349722,0.39463522239353394,0.155736958753594,2026072201,1,60,0,50000,50000,50000,10000000,69824,37596,128,22,1.2799999999999999e-05,0.00044000000000000002,49978,0.99956,49978,0.99956,0,0,22,0.00044000000000000002,12404,37574,22,31.744234000000041,47.522343999999485,42.700000000000003,71.700000000000003,125.20100000000021,974.60000000000002,1949cde82cc2504a8123b5a3aeb42aaeb2e105763b92b5e287e4a6bbc101e198,b2bc0d1e7252f7f3957793ab9dc63231eff12c8c47e39148fbbfa5ae95ed984f,MAX_FRAMES_REACHED,200,5000,50000,26,0,0,1,26287cade416267b8280956d04ed98381f2023aec82716d5af693a475b1e9516,bch15-seed2026072201,0.00029060077061926134,0.00066615489904449149,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5,3.1622776601683795,0.47048850805496467,0.22135943621178655,2026072201,1,50,0,50000,50000,5000,1500000,35560,4994,7920,2575,0.00528,0.51500000000000001,2425,0.48499999999999999,5000,1,2575,0.51500000000000001,0,0,6,4994,0,7.2788599999999599,18.750779999999988,16.300000000000001,28.100000000000001,39.008000000000173,246.90000000000001,a41049a965aa21584e3eec403eb22d5e3265ce8fff16db70adfbc16011d9972b,03faa43db97e3736ab27d7cd091b01dc8d58559260f5702193d53735c08d7b38,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,24d8e26fa3ddcdce6f7451f86a02550bf8dcce829d82f1c552c983eb8e94ccb0,bch15-seed2026072201,0.50114099784205079,0.52883597109959746,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.2000000000000002,3.3113112148259112,0.45977888210327922,0.21139662042814114,2026072201,1,52,0,50000,50000,5000,1500000,31070,4991,6009,2114,0.004006,0.42280000000000001,2886,0.57720000000000005,5000,1,2114,0.42280000000000001,0,0,9,4991,0,8.6843999999999681,21.906660000000009,17.199999999999999,32.005000000000017,69.002000000000038,483,670888e6ceada9adc6f938db0e0f3df76bcad6a5bb8fa58cd2680e5fd35e18e3,a8ece040bf357fceb3727b6b71e424661ecd79790d4d304e2451a7c5e54b9b7c,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,3dddffb0c7d8c3a2e2fdbd9efc04ecfc4b5a0472f4e37a37ae14511f5b6e0351,bch15-seed2026072201,0.40917154880987239,0.43654698437044459,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.4000000000000004,3.4673685045253166,0.44931303700077785,0.20188220521886235,2026072201,1,54,0,50000,50000,5000,1500000,27543,4971,4815,1784,0.0032100000000000002,0.35680000000000001,3216,0.64319999999999999,5000,1,1784,0.35680000000000001,0,0,29,4971,0,7.6870000000000873,19.805919999999947,16.300000000000001,29.399999999999999,55.805000000000106,596,5f83afdb880f52e008a2f5d1e57435fc204a4655eb4e5dcecb7920e60e9b2448,ca11aa5264255c09afa30f853a75f5231bdf10b97fe0d01926edfa1aa2615b1f,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,57032fc590a1554469b6ad9fa817919feabdcdf86c77a8d655e9b1715f22c6ef,bch15-seed2026072201,0.3436360925352287,0.37018377730183577,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.5999999999999996,3.6307805477010131,0.43908542361785557,0.19279600923367168,2026072201,1,56,0,50000,50000,5000,1500000,23964,4968,3889,1497,0.0025926666666666667,0.2994,3503,0.7006,5000,1,1497,0.2994,0,0,32,4968,0,7.4681800000000731,19.395899999999987,16.100000000000001,28.899999999999999,48.208000000000176,600.89999999999998,25639ff02ca39f4aef9d3c2870e1df33d6cbbe88c2d64b86514520b08ebd6e57,6941bf7497ae3655b9f6ad996b5c5743b3c8d4cb5d4a31b3303e1c71e7edc84c,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,5b393df28694721e67167524f0da57c11785610a66dad411a69783248e012fa1,bch15-seed2026072201,0.28686319331588189,0.31224480870447507,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.7999999999999998,3.8018939632056115,0.42909061913851809,0.18411875943267678,2026072201,1,58,0,50000,50000,5000,1500000,20727,4932,2811,1116,0.001874,0.22320000000000001,3884,0.77680000000000005,5000,1,1116,0.22320000000000001,0,0,68,4932,0,7.476120000000134,18.871220000000054,16,28.699999999999999,40.803000000000061,332.10000000000002,cb7058a7398873a1f5dd09143af2f109208c224a4b3352a7e59397fe30667ba7,0c83237f25ac375747ac568b8abdaec1e118d8fd9cef827f248988c9d32a10e5,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,acf1ca0797fd417ea5cec9c31e83028119e0cc777c9e07942d5735ad28438620,bch15-seed2026072201,0.21187340675394398,0.23495159304283972,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6,3.9810717055349722,0.41932332418513357,0.17583205020567064,2026072201,1,60,0,50000,50000,5000,1500000,17722,4873,2148,888,0.0014319999999999999,0.17760000000000001,4112,0.82240000000000002,5000,1,888,0.17760000000000001,0,0,127,4873,0,8.3822399999999782,20.253779999999985,16.300000000000001,30.405000000000015,53.50400000000009,830.89999999999998,b5544367fb81efa0ca1d9334ff147b2c2f0d7d55f10355098694bbfd108fdf55,842f2b9fac1d32e766989f8d5c873ebf4896dfe20ad38071333a81bee01dea7a,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,e79977f9173b41a385f32366ca4e2a984d132a6b04a60e8d11188f5ac7935204,bch15-seed2026072201,0.16725550754573454,0.18843950666843834,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.2000000000000002,4.1686938347033538,0.40977836000863238,0.16791830433136432,2026072201,1,62,0,50000,50000,5000,1500000,15350,4804,1584,687,0.0010560000000000001,0.13739999999999999,4313,0.86260000000000003,5000,1,687,0.13739999999999999,0,0,196,4804,0,7.704640000000138,19.662420000000079,15.800000000000001,29.399999999999999,52.112000000000265,474.60000000000002,d43cab48d7f1a5a5ea663ff2312225e2ff009a3bec9ca6199ac2070d84069eae,08e9f3e69762cb05de0e3286eff64d0262e2d400e1998da6293c3d0722fd1cec,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,61c643ec36b3319c210f9f30061db4ae84c98d539f556df3dcf8961bd42a245c,bch15-seed2026072201,0.12813549307766525,0.14722124437289019,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.4000000000000004,4.3651583224016601,0.40045066574266558,0.16036073569374407,2026072201,1,64,0,50000,50000,5000,1500000,13213,4641,1198,511,0.00079866666666666671,0.1022,4489,0.89780000000000004,5000,1,511,0.1022,0,0,359,4641,0,7.5156600000000591,18.534860000000002,15.800000000000001,27.399999999999999,38.902000000000037,220.30000000000001,46e613125657ba062db7ecfb00fcce02ad0d59a836db3a64dab025342d707f69,cbf3d7beeac1bb8738018371d80cba559e88a401d348de73b4e1df8bcdbaf176,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,53ab0539f6f57efe6acc8c9acb34a07aa64c978c5e759815549428f63a40e874,bch15-seed2026072201,0.094106946800694757,0.1109038368667927,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.5999999999999996,4.5708818961487498,0.39133529572026682,0.15314331367646869,2026072201,1,66,0,50000,50000,5000,1500000,10989,4483,834,374,0.00055599999999999996,0.074800000000000005,4626,0.92520000000000002,5000,1,374,0.074800000000000005,0,0,517,4483,0,7.3439800000000979,18.232179999999989,15.699999999999999,27.699999999999999,37.915000000000326,472.39999999999998,bc891478490c0b3669ddcac81705e71d1d2b5ba4907a5fb092c7e7aa8d93a5ae,51254f95db528bec9a4c0cecd31d442600d60a1d34d6777de9be647b5b1847f0,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,baf8a08097ec1ca9eb9b090523ee216adb776090c96a6e973b407430bc9b46c9,bch15-seed2026072201,0.06783017187566602,0.082422681858410576,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.7999999999999998,4.7863009232263831,0.38242741685159393,0.14625072915978279,2026072201,1,68,0,50000,50000,5000,1500000,9414,4226,660,288,0.00044000000000000002,0.057599999999999998,4712,0.94240000000000002,5000,1,288,0.057599999999999998,0,0,774,4226,0,7.1072800000001122,17.516700000000007,15.300000000000001,26.699999999999999,37.50400000000009,269.39999999999998,6fcdddd27c78d55f62bd18bf3a7dd6ee1cd9b5bbc7eb6eab6fbaf22f55bfa77b,39e546be8ef80bded58f42623304eeecbb10be4eb3f3b09231f6844d5d5372ad,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,b60c1a0d0ca8483723747743c4197722509680931c4fb881c6a41150333257bf,bch15-seed2026072201,0.051475272851246034,0.064403989829740521,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7,5.011872336272722,0.37372230606136103,0.1396683620478216,2026072201,1,70,0,50000,50000,5000,1500000,7665,3946,456,201,0.00030400000000000002,0.0402,4799,0.95979999999999999,5000,1,201,0.0402,0,0,1054,3946,0,7.7751600000000227,18.622340000000001,15.6,27.800000000000001,40,222.80000000000001,a7e2f0c7e1f4a5f9a6d4443abd527ed28ebb58dfbe6dca9ff2da2e371f72b525,d119515f2df115bcbf8d52e56bea465eeaa897da20c343c90ff62fd49ba6b6e9,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,2cdd1faa0b6ca8374816585f90ba874fa1c42431cd6ed052f2256c6f72ccd81f,bch15-seed2026072201,0.03509903825222041,0.046006940456454135,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.2000000000000002,5.2480746024977254,0.36521534778460135,0.13338225025742731,2026072201,1,72,0,50000,50000,8012,2403600,10190,5719,433,200,0.0001801464469961724,0.024962556165751371,7812,0.97503744383424862,8012,1,200,0.024962556165751371,0,0,2293,5719,0,7.4153894158762652,18.265589116325515,15.4,27.399999999999999,38.689000000000036,505.80000000000001,0ac65bc680f58906b19360d12185129bb7bb157bbe90ec2ad5c0673f8feb26ba,bf83e5d2d06e37a4b25e61009cf8f5ca827b1dabdbd1d6ce1304fde883a44087,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,5,0,0,1,de6b85742481fefc1e43f94024e0d2a065c6687cb5f51f0e3623c4b07d8cc16e,bch15-seed2026072201,0.021767332204738948,0.028613087729378366,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.4000000000000004,5.4954087385762458,0.35690203151943367,0.12737906010269884,2026072201,1,74,0,50000,50000,12028,3608400,12770,7911,453,200,0.00012554040571998671,0.016627868307283005,11828,0.98337213169271698,12028,1,200,0.016627868307283005,0,0,4117,7911,0,7.0935733288993177,17.773744595942794,15.4,26.600000000000001,39.24599999999991,247,3ce23f90660983a1eac03ad9e93978db9e52a6b37d7ee5bf008044189edc6337,f085d7443449c2c26cb60a4fcda4bd698c655ca7fdea6bbf76a1b02d84fed1bc,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,7,0,0,1,fab4da7f0acdc8a7df5af1ed8616528c78f37a1af4f883bd40cb7b770f5d8e8b,bch15-seed2026072201,0.014492132279064106,0.019072261018740929,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.5999999999999996,5.7543993733715695,0.34877794943553453,0.12164605801245629,2026072201,1,76,0,50000,50000,16211,4863300,14027,9486,432,200,8.8828573191043116e-05,0.012337301832089321,16011,0.98766269816791064,16211,1,200,0.012337301832089321,0,0,6725,9486,0,7.2124113256430524,18.015020664980504,15.4,27.100000000000001,39,250.90000000000001,b662b1dea80e02684f7f1b9460ed05a22c83e83574cca5153fe378d3e3ae5a0c,6dade68db36f766e45e4004cdd1d5b037044ddd89d309d671919d947d51bab2d,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,9,0,0,1,65189e4026a8b5ccd8c3de2e0bf6f44d7b952c296d82e72ff0aa44f2334b7f51,bch15-seed2026072201,0.010749860572721351,0.014155807475054032,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.7999999999999998,6.0255958607435778,0.34083879403704803,0.11617108352062924,2026072201,1,78,0,50000,50000,23806,7141800,16831,12069,418,200,5.8528662242011818e-05,0.0084012433840208352,23606,0.99159875661597918,23806,1,200,0.0084012433840208352,0,0,11737,12069,0,7.5997689658066667,18.846521885238772,15.6,28.5,44.795000000000073,461,7baba7eee641ecf8660800f0cc0f3fedd723102e9396d00028daaa2cf471c241,6f125a71287a840f6bc15aa520ec01a08442e61371ca9695898658fa78e318dc,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,12,0,0,1,9afe4a1b43bea67ce5540fbd9068c23a0c7b3b966a506c3acd69268e1d8088cb,bch15-seed2026072201,0.0073185108221730504,0.0096426041654735974,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8,6.3095734448019334,0.33308035587869472,0.11094252347227793,2026072201,1,80,0,50000,50000,35919,10775700,20199,15437,436,200,4.0461408539584437e-05,0.0055680837439795097,35719,0.99443191625602045,35919,1,200,0.0055680837439795097,0,0,20482,15437,0,9.3210640608032129,22.159948773629608,19,32.600000000000001,72.145999999999916,1702.4000000000001,712e1cdf41db2888d58aaddb3a3d12f7283f55ec48bd4994c6b565b3eb9d5699,6af1a65cd719dc9afaa15d05c9e27e5c295dd4ad3f6d93a95c99339f15039cea,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,18,0,0,1,70a3c8016bbc00ef72d9618b107dacae37c60adb0f5998b8b6841496e3616f02,bch15-seed2026072201,0.0048496518513953249,0.0063922611605146127,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.1999999999999993,6.6069344800759593,0.32549852133386808,0.10594928739053458,2026072201,1,82,0,50000,50000,50000,15000000,22502,18068,335,157,2.2333333333333332e-05,0.00314,49843,0.99685999999999997,50000,1,157,0.00314,0,0,31932,18068,0,10.606064000000039,25.734598000000013,24.800000000000001,34.899999999999999,81.599999999999994,1772.2,897069198a883b62b74cecca30e4e4fdd23248152a9d1f29a085bb538fcfbe0a,99463b11cb11e4ff7a1b8d5cc6e1d10d67779e1323d9514f58ec29d3b6af1b0f,MAX_FRAMES_REACHED,200,5000,50000,26,0,0,1,2e7fc61d7aeede86ce2447ba9b96f3c06d3034555e0f4a3625c7d002e36d8f7b,bch15-seed2026072201,0.0026863120844082674,0.0036700287395751022,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.4000000000000004,6.9183097091893657,0.31808927041353485,0.1011807839522149,2026072201,1,84,0,50000,50000,50000,15000000,17349,14677,225,102,1.5e-05,0.0020400000000000001,49898,0.99795999999999996,50000,1,102,0.0020400000000000001,0,0,35323,14677,0,10.533273999999992,26.142934000000164,24.899999999999999,35.700000000000003,83.501000000000204,5470.3999999999996,e5d701e3b963603888ebc9d71ce27b05c366b2b41338df0631eb251391e27fd5,f6ba57ee13cdc2821c4d8f00f5daba4e8e54b66af291b8fd86dd2336a48ca79e,MAX_FRAMES_REACHED,200,5000,50000,26,0,0,1,29a8917f07df7cb6dc16ebbc5a12cae830a0f4761b5968fade36ce99c5a0c4b1,bch15-seed2026072201,0.001680934882560797,0.0024755749526256918,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.5999999999999996,7.2443596007499007,0.31084867463478422,0.096626898522201937,2026072201,1,86,0,50000,50000,50000,15000000,13712,12035,131,58,8.7333333333333333e-06,0.00116,49942,0.99883999999999995,50000,1,58,0.00116,0,0,37965,12035,0,9.7528760000001178,23.884217999999994,22.899999999999999,33.5,72.701000000000207,2969.0999999999999,e6ba8356ac02c5477ab51a9232ea8561956cb6fba4cecae52b40d721c900ab33,983407af97a057e91512f01d83fef61bad7a68bdb45c3cf30f1064d9c578cee3,MAX_FRAMES_REACHED,200,5000,50000,26,0,0,1,4547ca07d7182f8bd5a69fbb6e77ce3defb7f54060ea1dcdecb3c16565f0db33,bch15-seed2026072201,0.00089752318645577595,0.0014991218576932081,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.8000000000000007,7.5857757502918401,0.3037728949378935,0.092277971698948483,2026072201,1,88,0,50000,50000,50000,15000000,10312,9257,84,36,5.5999999999999997e-06,0.00072000000000000005,49964,0.99927999999999995,50000,1,36,0.00072000000000000005,0,0,40743,9257,0,8.1073980000002042,20.04102399999994,16,30.100000000000001,51.501000000000204,798.5,0b13bad65f1ca6fb89d5edb6145c8d75959bad88ee07ee8d0c6ec9256c1c8aa3,023d0e8d8911b00d9d0d21616371ece99414e8d80f482ad9ee1d2f9d67d39c0f,MAX_FRAMES_REACHED,200,5000,50000,26,0,0,1,48f53c8cf22ea33463681ad0cec0a445b962789a7a3e3f611b49d4159ec1a50f,bch15-seed2026072201,0.00052014603945308487,0.00099656660917714682,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,9,7.9432823472428158,0.29685817965080852,0.088124778825591707,2026072201,1,90,0,50000,50000,50000,15000000,8053,7471,51,23,3.4000000000000001e-06,0.00046000000000000001,49977,0.99953999999999998,50000,1,23,0.00046000000000000001,0,0,42529,7471,0,8.630165999999857,21.271248000000092,18.699999999999999,31.5,61.5,885.60000000000002,48e42e813e04c7e0d871af33be49e11e431d72f84b58f00b3e98c9a99ecdd432,2d3336066d34f75f287bec8a3cdebce6dbcb73cee1ec80211b5f08925b692984,MAX_FRAMES_REACHED,200,5000,50000,26,0,0,1,0a081331a5462b9fa442ab296933845c30c640a75a28ae6268b49474eb6d8f92,bch15-seed2026072201,0.00030655557326559111,0.0006901970234671961,,ad57f9cac5946e842160d085e8ddbc19acafbf15
bch.group4.result.v1,BCH15,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4,2.5118864315095801,0.50869407393813149,0.25876966085977321,2026072201,1,40,0,50000,50000,5000,1500000,48096,4999,17786,1799,0.011857333333333333,0.35980000000000001,3201,0.64019999999999999,3201,0.64019999999999999,0,0,1799,0.35980000000000001,1,3200,1799,69.448619999999806,154.68108000000058,135.30000000000001,244.93500000000014,472.62700000000058,1692.8,6c8816c345cf16a43fc199ffe08a42a5af3a83e6d4791db88ce7cc7127fafb6e,b66157f7705820ad350780d5274d15146a6677f135f51cfa8fdd183cef9d703a,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,e954053123a347360a7248403d7d94225a9fafd0528c011eecbcc9004d3789db,bch15-seed2026072201,0.34660924504093921,0.37320601858445496,,ad57f9cac5946e842160d085e8ddbc19acafbf15
