channelType,profileId,caseName,payloadGroup,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,processedFrames,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessRate,miscorrectionRate,decoderFailureRate,channelHardBER,avgDecodeTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics,xSemantic,bandwidthConvention,plotStatus
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.3,3.365783148377649,5000,33454,4121,0.033453999999999998,0.82420000000000004,0.17580000000000001,0,0.8256,0.036808870967741936,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.5,3.565783148377649,5000,30319,3887,0.030318999999999999,0.77739999999999998,0.22259999999999999,0.0011999999999999999,0.77759999999999996,0.034596774193548389,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.7,3.765783148377649,5000,26778,3555,0.026778,0.71099999999999997,0.28899999999999998,0.0018,0.71120000000000005,0.032459677419354842,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.9,3.9657831483776493,5000,23814,3261,0.023813999999999998,0.6522,0.3478,0.00020000000000000001,0.65480000000000005,0.030408064516129034,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.1,4.165783148377649,5000,20973,2911,0.020972999999999999,0.58220000000000005,0.4178,0.00059999999999999995,0.58540000000000003,0.02874516129032258,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.3,4.365783148377649,5000,18301,2612,0.018301000000000001,0.52239999999999998,0.47760000000000002,0.001,0.52500000000000002,0.027240322580645161,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.5,4.565783148377649,5000,14906,2157,0.014906000000000001,0.43140000000000001,0.56859999999999999,0.00020000000000000001,0.43580000000000002,0.025298387096774195,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.7,4.76578314837765,5000,12636,1858,0.012636,0.37159999999999999,0.62839999999999996,0.00020000000000000001,0.37759999999999999,0.023881451612903226,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.9,4.96578314837765,5000,11155,1649,0.011155,0.32979999999999998,0.67020000000000002,0.00020000000000000001,0.33700000000000002,0.022815322580645163,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,6.1,5.165783148377649,5000,9556,1422,0.0095560000000000003,0.28439999999999999,0.71560000000000001,0.00020000000000000001,0.2908,0.021810483870967741,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,6.3,5.365783148377649,5000,7499,1129,0.0074989999999999996,0.2258,0.7742,0,0.2334,0.020576612903225808,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,3.5,2.565783148377649,5000,82755,5000,0.082754999999999995,1,0,0.00080000000000000004,0.99919999999999998,0.07962338709677419,34.865959999999916,21.397280000000016,19.700000000000003,24.499999999999993,41.209000000000188,56.263240000000074,50.799999999999997,72.010000000000034,122.90200000000004,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,3.7,2.765783148377649,5000,80185,4998,0.080185000000000006,0.99960000000000004,0.00040000000000000002,0.001,0.999,0.077214516129032254,34.865959999999916,21.397280000000016,19.700000000000003,24.499999999999993,41.209000000000188,56.263240000000074,50.799999999999997,72.010000000000034,122.90200000000004,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,3.9,2.965783148377649,5000,77635,4997,0.077634999999999996,0.99939999999999996,0.00059999999999999995,0.0014,0.99839999999999995,0.074497580645161293,34.865959999999916,21.397280000000016,19.700000000000003,24.499999999999993,41.209000000000188,56.263240000000074,50.799999999999997,72.010000000000034,122.90200000000004,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
