stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,guaranteeValue
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,0,NONE,100,19,1900,1900,380000,16400,1900,0.043157894736842103,1,0,1,0,1,0,1,10,0,0,1,0,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,1,NONE,100,19,1900,1900,380000,16300,1900,0.042894736842105263,1,0,1,0,1,0,1,10,0,0,1,1,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,2,NONE,100,19,1900,1900,380000,14400,1800,0.037894736842105266,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,10,0,0,1,2,272,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,3,NONE,100,19,1900,1900,380000,14400,1800,0.037894736842105266,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,10,0,0,1,3,273,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,4,NONE,100,19,1900,1900,380000,12600,1800,0.033157894736842108,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,10,0,0,1,4,274,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,5,NONE,100,19,1900,1900,380000,10800,1800,0.028421052631578948,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,10,0,0,1,5,275,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,6,NONE,100,18,1800,1800,360000,9000,1800,0.025000000000000001,1,0,1,0,1,0,2,9,0,1,1,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,7,NONE,100,18,1800,1800,360000,12600,1800,0.035000000000000003,1,0,1,0,1,0,2,8,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,8,NONE,100,18,1800,1800,360000,10600,1800,0.029444444444444443,1,0,1,0,1,0,2,7,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,9,NONE,100,18,1800,1800,360000,14100,1800,0.039166666666666669,1,0,1,0,1,0,2,6,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,10,NONE,100,18,1800,1800,360000,12300,1800,0.034166666666666665,1,0,1,0,1,0,2,5,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,11,NONE,100,18,1800,1800,360000,12200,1800,0.033888888888888892,1,0,1,0,1,0,2,6,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,12,NONE,100,18,1800,1800,360000,12100,1800,0.033611111111111112,1,0,1,0,1,0,2,7,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,13,NONE,100,18,1800,1800,360000,17300,1800,0.048055555555555553,1,0,1,0,1,0,2,8,0,0,2,13,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,10,14,NONE,100,18,1800,1800,360000,13800,1800,0.03833333333333333,1,0,1,0,1,0,2,9,0,1,1,14,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,EXHAUSTIVE_GROUPED_BY_R,0.011411040000000001,f2b80feacd60ede6,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,0,NONE,100,19,1900,1900,380000,18200,1900,0.047894736842105261,1,0,1,0,1,0,1,11,0,0,1,0,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,1,NONE,100,19,1900,1900,380000,16300,1900,0.042894736842105263,1,0,1,0,1,0,1,11,0,0,1,1,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,2,NONE,100,19,1900,1900,380000,14400,1800,0.037894736842105266,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,11,0,0,1,2,272,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,3,NONE,100,19,1900,1900,380000,12600,1800,0.033157894736842108,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,11,0,0,1,3,273,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,4,NONE,100,19,1900,1900,380000,10800,1800,0.028421052631578948,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,11,0,0,1,4,274,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,5,NONE,100,18,1800,1800,360000,10800,1800,0.029999999999999999,1,0,1,0,1,0,2,10,0,1,1,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,6,NONE,100,18,1800,1800,360000,12600,1800,0.035000000000000003,1,0,1,0,1,0,2,9,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,7,NONE,100,18,1800,1800,360000,16000,1800,0.044444444444444446,1,0,1,0,1,0,2,8,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,8,NONE,100,18,1800,1800,360000,12300,1800,0.034166666666666665,1,0,1,0,1,0,2,7,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,9,NONE,100,18,1800,1800,360000,14100,1800,0.039166666666666669,1,0,1,0,1,0,2,6,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,10,NONE,100,18,1800,1800,360000,14000,1800,0.03888888888888889,1,0,1,0,1,0,2,6,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,11,NONE,100,18,1800,1800,360000,12100,1800,0.033611111111111112,1,0,1,0,1,0,2,7,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,12,NONE,100,18,1800,1800,360000,17300,1800,0.048055555555555553,1,0,1,0,1,0,2,8,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,13,NONE,100,18,1800,1800,360000,15600,1800,0.043333333333333335,1,0,1,0,1,0,2,9,0,0,2,13,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,11,14,NONE,100,18,1800,1800,360000,15500,1800,0.043055555555555555,1,0,1,0,1,0,2,10,0,1,1,14,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,EXHAUSTIVE_GROUPED_BY_R,0.011688866666666665,3775debd6a375b8d,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,0,NONE,100,19,1900,1900,380000,18200,1900,0.047894736842105261,1,0,1,0,1,0,1,12,0,0,1,0,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,1,NONE,100,19,1900,1900,380000,16300,1900,0.042894736842105263,1,0,1,0,1,0,1,12,0,0,1,1,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,2,NONE,100,19,1900,1900,380000,14400,1800,0.037894736842105266,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,12,0,0,1,2,272,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,3,NONE,100,19,1900,1900,380000,12600,1800,0.033157894736842108,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,12,0,0,1,3,273,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,4,NONE,100,18,1800,1800,360000,10800,1800,0.029999999999999999,1,0,1,0,1,0,2,11,0,1,1,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,5,NONE,100,18,1800,1800,360000,14400,1800,0.040000000000000001,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,6,NONE,100,18,1800,1800,360000,16000,1800,0.044444444444444446,1,0,1,0,1,0,2,9,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,7,NONE,100,18,1800,1800,360000,17700,1800,0.049166666666666664,1,0,1,0,1,0,2,8,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,8,NONE,100,18,1800,1800,360000,12300,1800,0.034166666666666665,1,0,1,0,1,0,2,7,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,9,NONE,100,18,1800,1800,360000,15800,1800,0.043888888888888887,1,0,1,0,1,0,2,6,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,10,NONE,100,18,1800,1800,360000,13900,1800,0.03861111111111111,1,0,1,0,1,0,2,7,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,11,NONE,100,18,1800,1800,360000,17300,1800,0.048055555555555553,1,0,1,0,1,0,2,8,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,12,NONE,100,18,1800,1800,360000,15600,1800,0.043333333333333335,1,0,1,0,1,0,2,9,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,13,NONE,100,18,1800,1800,360000,17300,1800,0.048055555555555553,1,0,1,0,1,0,2,10,0,0,2,13,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,12,14,NONE,100,18,1800,1800,360000,17200,1800,0.04777777777777778,1,0,1,0,1,0,2,11,0,1,1,14,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,EXHAUSTIVE_GROUPED_BY_R,0.01157762,73306189f9405f07,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,0,NONE,100,19,1900,1900,380000,18200,1900,0.047894736842105261,1,0,1,0,1,0,1,13,0,0,1,0,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,1,NONE,100,19,1900,1900,380000,18100,1900,0.047631578947368421,1,0,1,0,1,0,1,13,0,0,1,1,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,2,NONE,100,19,1900,1900,380000,16200,1800,0.042631578947368423,0.94736842105263153,0.052631578947368418,1,0,0.94736842105263153,0,1,13,0,0,1,2,272,false,false,0.93639487859322312,0.95653661637119447,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,3,NONE,100,18,1800,1800,360000,12600,1800,0.035000000000000003,1,0,1,0,1,0,2,12,0,1,1,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,4,NONE,100,18,1800,1800,360000,14400,1800,0.040000000000000001,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,5,NONE,100,18,1800,1800,360000,17800,1800,0.049444444444444444,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,6,NONE,100,18,1800,1800,360000,17700,1800,0.049166666666666664,1,0,1,0,1,0,2,9,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,7,NONE,100,18,1800,1800,360000,17700,1800,0.049166666666666664,1,0,1,0,1,0,2,8,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,8,NONE,100,18,1800,1800,360000,14000,1800,0.03888888888888889,1,0,1,0,1,0,2,7,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,9,NONE,100,18,1800,1800,360000,15700,1800,0.043611111111111114,1,0,1,0,1,0,2,7,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,10,NONE,100,18,1800,1800,360000,19100,1800,0.053055555555555557,1,0,1,0,1,0,2,8,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,11,NONE,100,18,1800,1800,360000,15600,1800,0.043333333333333335,1,0,1,0,1,0,2,9,0,0,2,11,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,12,NONE,100,18,1800,1800,360000,17300,1800,0.048055555555555553,1,0,1,0,1,0,2,10,0,0,2,12,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,13,NONE,100,18,1800,1800,360000,19000,1800,0.052777777777777778,1,0,1,0,1,0,2,11,0,0,2,13,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,13,14,NONE,100,18,1800,1800,360000,17200,1800,0.04777777777777778,1,0,1,0,1,0,2,12,0,1,1,14,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,EXHAUSTIVE_GROUPED_BY_R,0.011567073333333334,2bfcfc33f637bb0c,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,0,NONE,100,19,1900,1900,380000,20000,1900,0.052631578947368418,1,0,1,0,1,0,1,14,0,0,1,0,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,1,NONE,100,19,1900,1900,380000,20000,1900,0.052631578947368418,1,0,1,0,1,0,1,14,0,0,1,1,0,false,false,0.99798225907787841,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,2,NONE,100,18,1800,1800,360000,16200,1800,0.044999999999999998,1,0,1,0,1,0,2,13,0,1,1,2,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,3,NONE,100,18,1800,1800,360000,16200,1800,0.044999999999999998,1,0,1,0,1,0,2,12,0,0,2,3,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,4,NONE,100,18,1800,1800,360000,17800,1800,0.049444444444444444,1,0,1,0,1,0,2,11,0,0,2,4,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,5,NONE,100,18,1800,1800,360000,19500,1800,0.054166666666666669,1,0,1,0,1,0,2,10,0,0,2,5,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,6,NONE,100,18,1800,1800,360000,17700,1800,0.049166666666666664,1,0,1,0,1,0,2,9,0,0,2,6,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,7,NONE,100,18,1800,1800,360000,19400,1800,0.053888888888888889,1,0,1,0,1,0,2,8,0,0,2,7,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,8,NONE,100,18,1800,1800,360000,13900,1800,0.03861111111111111,1,0,1,0,1,0,2,7,0,0,2,8,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,9,NONE,100,18,1800,1800,360000,20900,1800,0.058055555555555555,1,0,1,0,1,0,2,8,0,0,2,9,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,14,10,NONE,100,18,1800,1800,360000,17400,1800,0.048333333333333332,1,0,1,0,1,0,2,9,0,0,2,10,0,false,false,0.99787040108103198,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,EXHAUSTIVE_GROUPED_BY_R,0.011358226666666667,05dfd8a088b81c31,,,true,0,0
