channelType,profileId,caseName,payloadGroup,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,processedFrames,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessRate,miscorrectionRate,decoderFailureRate,channelHardBER,avgDecodeTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics,xSemantic,bandwidthConvention,plotStatus
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,300,300,420,0.7142857142857143,7.4,5.93871964321762,5000,15271,4341,0.010180666666666666,0.86819999999999997,0.1318,0.86819999999999997,0,0.011599047619047618,20.221119999999956,33.841019999999951,31.5,38.105000000000018,64.009000000000199,54.062139999999886,48.299999999999997,68.400000000000006,110.21400000000031,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,300,300,420,0.7142857142857143,7.6,6.13871964321762,5000,15201,4327,0.010134000000000001,0.86539999999999995,0.1346,0.86539999999999995,0,0.011075714285714286,20.221119999999956,33.841019999999951,31.5,38.105000000000018,64.009000000000199,54.062139999999886,48.299999999999997,68.400000000000006,110.21400000000031,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,300,300,420,0.7142857142857143,7.8,6.33871964321762,5000,14498,4247,0.0096653333333333331,0.84940000000000004,0.15060000000000001,0.84940000000000004,0,0.010323333333333334,20.221119999999956,33.841019999999951,31.5,38.105000000000018,64.009000000000199,54.062139999999886,48.299999999999997,68.400000000000006,110.21400000000031,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,300,300,420,0.7142857142857143,8.0,6.53871964321762,5000,14006,4188,0.0093373333333333329,0.83760000000000001,0.16239999999999999,0.83760000000000001,0,0.009804285714285715,20.221119999999956,33.841019999999951,31.5,38.105000000000018,64.009000000000199,54.062139999999886,48.299999999999997,68.400000000000006,110.21400000000031,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,300,300,420,0.7142857142857143,8.2,6.738719643217619,5000,13623,4115,0.0090819999999999998,0.82299999999999995,0.17699999999999999,0.82299999999999995,0,0.009398571428571428,20.221119999999956,33.841019999999951,31.5,38.105000000000018,64.009000000000199,54.062139999999886,48.299999999999997,68.400000000000006,110.21400000000031,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,300,300,420,0.7142857142857143,8.4,6.93871964321762,5000,13356,4050,0.0089040000000000005,0.81000000000000005,0.19,0.81000000000000005,0,0.0089676190476190472,20.221119999999956,33.841019999999951,31.5,38.105000000000018,64.009000000000199,54.062139999999886,48.299999999999997,68.400000000000006,110.21400000000031,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,300,300,420,0.7142857142857143,8.6,7.13871964321762,5000,12977,4028,0.0086513333333333338,0.80559999999999998,0.19439999999999999,0.80559999999999998,0,0.0085652380952380945,20.221119999999956,33.841019999999951,31.5,38.105000000000018,64.009000000000199,54.062139999999886,48.299999999999997,68.400000000000006,110.21400000000031,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,300,300,420,0.7142857142857143,8.8,7.338719643217621,5000,12743,3990,0.0084953333333333339,0.79800000000000004,0.20200000000000001,0.79800000000000004,0,0.0082576190476190484,20.221119999999956,33.841019999999951,31.5,38.105000000000018,64.009000000000199,54.062139999999886,48.299999999999997,68.400000000000006,110.21400000000031,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,300,300,420,0.7142857142857143,5.4,3.9387196432176204,5000,55609,4999,0.037072666666666663,0.99980000000000002,0.00020000000000000001,0.99980000000000002,0,0.043443333333333334,21.174840000000028,34.1961599999999,31.700000000000003,39.105000000000025,69.813000000000272,55.371000000000073,49.299999999999997,70.305000000000007,128.60700000000014,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,300,300,420,0.7142857142857143,5.6,4.13871964321762,5000,54574,5000,0.036382666666666667,1,0,1,0,0.041925714285714288,21.174840000000028,34.1961599999999,31.700000000000003,39.105000000000025,69.813000000000272,55.371000000000073,49.299999999999997,70.305000000000007,128.60700000000014,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
