schemeId,organizationMode,slotOrganization,decisionInformation,inputPrecision,payloadBits,transmittedBits,actualRate,esN0Db,ebN0Db,frames,bitErrors,frameErrors,BER,FER,tracebackDepthD,windowLengthW,slideStepS,ACSCount,tracebackOperations,windowTriggerCount,decoderMemoryBytes,avgCpuDecodeTimeUs,medianCpuDecodeTimeUs,p95CpuDecodeTimeUs,maxCpuDecodeTimeUs,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,timingSeparation,stopPolicyLimitation,sourceFile,sourceSha256,sourceCaseId,sourceNoiseId
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,1.5,4.596301674258988,2522,1272,200,0.0016812053925455,0.0793021411578112,306,306,300,98781696,771732,0,59776,371.6128072957965,356.5,518.6,2474.0,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,2.0,5.096301674258988,7039,1017,200,0.0004816025003551,0.0284131268646114,306,306,300,275703552,2153934,0,59776,378.2961784344368,356.9,557.1,3990.6,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,2.5,5.596301674258988,20482,879,200,0.0001430524362855,0.0097646714188067,306,306,300,802238976,6267492,0,59776,362.0739380919823,350.8,482.6,4110.7,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,3.0,6.096301674258988,50000,500,123,3.3333333333333335e-05,0.0024599999999999,306,306,300,1958400000,15300000,0,59776,361.0659459999934,348.3,481.0,34231.5,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,3.5,6.596301674258988,50000,116,29,7.733333333333331e-06,0.00058,306,306,300,1958400000,15300000,0,59776,357.94364800000204,345.5,477.0,24900.3,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,4.0,7.096301674258988,50000,19,5,1.2666666666666669e-06,0.0001,306,306,300,1958400000,15300000,0,59776,354.29134400000163,342.7,470.9,14470.2,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,4.5,7.596301674258987,50000,2,1,1.3333333333333336e-07,2e-05,306,306,300,1958400000,15300000,0,59776,349.26178200000146,339.0,460.6,15069.2,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,5.0,8.096301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,346.15498399999666,336.0,466.1,7659.399999999999,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,5.5,8.596301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,343.34124199999684,333.2,459.6,21827.2,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,6.0,9.096301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,339.08374000000344,330.7,446.4,8893.3,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,6.5,9.596301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,339.0457839999994,328.7,449.0,27928.2,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,7.0,10.096301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,327.0910540000024,322.6,423.5,20238.8,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,7.5,10.596301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,326.3621420000031,322.1,417.0,16943.1,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,8.0,11.096301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,326.6384239999998,322.2,420.2,17149.8,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,8.5,11.596301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,326.14117599999645,321.5,421.8,11938.7,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,9.0,12.096301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,325.48899000000057,321.4,418.2,5623.0,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,9.5,12.596301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,324.8663039999958,321.4,415.5,11218.6,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
BLOCK_HARD,BLOCK,NOT_APPLICABLE,Hard,1 bit,300,612,0.4901960784313725,10.0,13.096301674258989,50000,0,0,0.0,0.0,306,306,300,1958400000,15300000,0,59776,324.3743960000031,321.2,415.6,7264.0,610,311.0,310,580,610,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-A_BLOCK_300,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-5.0,-1.9036983257410125,1000,117398,1000,0.3913266666666666,1.0,70,128,25,143998000,866000,9,26112,1534.6474999999982,1535.6,2052.5,9674.3,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-4.5,-1.4036983257410125,1000,104058,1000,0.34686,1.0,70,128,25,143998000,866000,9,26112,1551.163600000002,1530.8,2124.1,13174.4,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-4.0,-0.9036983257410122,1000,86494,1000,0.2883133333333333,1.0,70,128,25,143998000,866000,9,26112,1544.9835000000005,1540.1,2178.5,4620.2,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-3.5,-0.4036983257410122,1000,64634,997,0.2154466666666666,0.997,70,128,25,143998000,866000,9,26112,1558.7870000000005,1558.8,2077.7,7486.5,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-3.0,0.0963016742589877,1000,41794,973,0.1393133333333333,0.973,70,128,25,143998000,866000,9,26112,1596.6224999999995,1580.6,2031.8,3772.7,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-2.5,0.5963016742589877,1000,23444,871,0.0781466666666666,0.871,70,128,25,143998000,866000,9,26112,1619.130600000006,1601.4,2059.7,3479.1,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-2.0,1.0963016742589875,1000,10698,636,0.0356599999999999,0.636,70,128,25,143998000,866000,9,26112,1627.5757000000017,1600.5,2058.7,5827.4,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-1.5,1.5963016742589875,1000,4279,392,0.0142633333333333,0.392,70,128,25,143998000,866000,9,26112,1633.643899999999,1601.8,2105.7,5670.4,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-1.0,2.096301674258988,1092,1672,200,0.0051037851037851,0.1831501831501831,70,128,25,157245816,945672,9,26112,1515.097527472528,1518.2,1898.9,6118.0,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,-0.5,2.596301674258988,3368,1356,200,0.0013420427553444,0.0593824228028503,70,128,25,484985264,2916688,9,26112,1469.4881828978582,1500.0,1790.9,4985.5,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,0.0,3.096301674258988,11368,1087,200,0.0003187309406521,0.0175932441942294,70,128,25,1636969264,9844688,9,26112,1603.3937368050686,1531.7,1988.2,12827.8,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,0.5,3.596301674258988,39060,959,200,8.18399044205496e-05,0.0051203277009728,70,128,25,5624561880,33825960,9,26112,1730.8635765488907,1601.6,2383.5,86706.0,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,1.0,4.096301674258988,50000,253,61,1.6866666666666666e-05,0.0012199999999999,70,128,25,7199900000,43300000,9,26112,1697.8393900000092,1597.4,2305.3,26250.5,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,1.5,4.596301674258988,50000,55,12,3.6666666666666666e-06,0.00024,70,128,25,7199900000,43300000,9,26112,1707.4271919999985,1600.5,2320.2,41877.1,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,2.0,5.096301674258988,50000,6,1,4.0000000000000003e-07,2e-05,70,128,25,7199900000,43300000,9,26112,1680.211200000011,1591.8,2282.2,31660.2,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,2.5,5.596301674258988,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1551.66286199999,1550.0,1936.8,12058.6,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,3.0,6.096301674258988,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1897.6235199999865,1724.5,2821.3,41131.7,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,3.5,6.596301674258988,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1886.0276240000096,1718.3,2781.0,22954.2,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,4.0,7.096301674258988,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1881.784384000004,1712.3,2784.9,98993.7,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,4.5,7.596301674258987,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1883.3250920000085,1714.9,2782.1,44060.3,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,5.0,8.096301674258989,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1878.2701560000007,1709.5,2774.8,26659.0,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,5.5,8.596301674258989,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1878.933405999992,1712.3,2775.5,46849.2,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,6.0,9.096301674258989,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1868.8449139999927,1703.8,2762.8,24843.7,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,6.5,9.596301674258989,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1875.418115999992,1709.6,2759.7,23693.2,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,7.0,10.096301674258989,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1962.060661999976,1746.2,3028.3,52406.0,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,7.5,10.596301674258989,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1949.7813160000069,1739.4,3000.4,40210.8,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
B_CONT_50x6_FLOAT_SOFT,SLOT,B_CONT_50x6,Float Soft,Float,300,612,0.4901960784313725,8.0,11.096301674258989,50000,0,0,0.0,0.0,70,128,25,7199900000,43300000,9,26112,1954.583771999984,1733.2,3016.7,163059.1,298,231.0,264,342,360,CPU译码时间（微秒）与实时决策时延（符号）分列,历史结果非严格pair-stop,Task/CC/simulation/stages/S3/stage14_block_continuous_comparison/results/stage14_online_slot_formal_results_all_decisions.csv,427c0c0efd20135457f0a9d5ddab3b9e43ee539809178ef47852286094f508e8,CC-O-R12-B_CONT_50x6,STAGE14-1200
