organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
D_CONT_150x2,R12,0.5,-2,4,39060,0.000102407,3.98246e-05,0.000263306,coarse
D_CONT_150x2,R12,0.5,-1,3,39060,7.68049e-05,2.61209e-05,0.000225812,coarse
D_CONT_150x2,R12,0.5,0,3,39060,7.68049e-05,2.61209e-05,0.000225812,coarse
D_CONT_150x2,R12,0.5,1,1,39060,2.56016e-05,4.51933e-06,0.000145017,coarse
D_CONT_150x2,R12,0.5,2,4,39060,0.000102407,3.98246e-05,0.000263306,coarse
D_CONT_150x2,R12,0.5,3,5,39060,0.000128008,5.46786e-05,0.000299651,coarse
D_CONT_150x2,R12,0.5,4,3,39060,7.68049e-05,2.61209e-05,0.000225812,coarse
D_CONT_150x2,R12,0.5,5,5,39060,0.000128008,5.46786e-05,0.000299651,coarse
D_CONT_150x2,R12,0.5,6,6,39060,0.00015361,7.04026e-05,0.000335125,coarse
D_CONT_150x2,R12,0.5,7,3,39060,7.68049e-05,2.61209e-05,0.000225812,coarse
D_CONT_150x2,R12,0.5,8,3,39060,7.68049e-05,2.61209e-05,0.000225812,coarse
D_CONT_150x2,R12,0.5,9,3,39060,7.68049e-05,2.61209e-05,0.000225812,coarse
