organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
D_CONT_150x2,R34,2.5,0,5,8719,0.00057346,0.000244972,0.00134183,coarse
D_CONT_150x2,R34,2.5,1,6,8719,0.000688152,0.000315423,0.00150067,coarse
D_CONT_150x2,R34,2.5,2,6,8719,0.000688152,0.000315423,0.00150067,coarse
D_CONT_150x2,R34,2.5,3,5,8719,0.00057346,0.000244972,0.00134183,coarse
D_CONT_150x2,R34,2.5,4,5,8719,0.00057346,0.000244972,0.00134183,coarse
D_CONT_150x2,R34,2.5,5,6,8719,0.000688152,0.000315423,0.00150067,coarse
D_CONT_150x2,R34,2.5,6,7,8719,0.000802844,0.000388958,0.00165641,coarse
D_CONT_150x2,R34,2.5,7,8,8719,0.000917536,0.000465009,0.00180965,coarse
D_CONT_150x2,R34,2.5,8,7,8719,0.000802844,0.000388958,0.00165641,coarse
D_CONT_150x2,R34,2.5,9,11,8719,0.00126161,0.000704629,0.00225788,coarse
