schemaVersion,stage,channelType,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,noisePolicyVersion,initialPhaseDeg,frameRotationDeg,compensationMode,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,burstMode,burstLength,burstStartPolicy,burstInjectionDomain,backgroundAwgnEnabled,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,channelHardBER,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverTimeUs,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointCount,resumeCount,shardIndex,shardCount,configHash,gitCommit,profile,seriesLabel,visualStyleKey,plotted,omissionReason
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6.2999999999999998,5.3657831483776492,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,25515,4988,0.020576612903225808,7499,1129,0.0074989999999999996,0.2258,3871,0.7742,3833,0.76659999999999995,0,0,1167,0.2334,53.459499999999991,39.600000000000001,81.240000000000151,388.97600000000165,2027.7,86.09957999999979,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,a6cffb31508b50e1b65fc9138bdb3953b447e6042aa1e3f5ef0654a28fed2cc1,WORKTREE,M,BCH-B200 / M,BCH-B200|M|#d62728|--|s,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,3.6000000000000001,2.4605664769316329,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,122032,5000,0.062580512820512815,94721,4996,0.063147333333333333,0.99919999999999998,4,0.00080000000000000004,4,0.00080000000000000004,0,0,4996,0.99919999999999998,97.887380000000078,88.599999999999994,133.19999999999999,197.81700000000038,815.39999999999998,131.25071999999983,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,120ca16e3e79caf8fda1da1041248b2069d0c519dec8407b10dc0053437c0b66,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,3.7999999999999998,2.6605664769316322,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,116580,5000,0.059784615384615387,90232,4996,0.060154666666666669,0.99919999999999998,4,0.00080000000000000004,3,0.00059999999999999995,0,0,4997,0.99939999999999996,114.07491999999995,95.650000000000006,176.59999999999999,439.14300000000094,2611.1999999999998,151.60120000000018,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,704da6dd864ee9bb04bb65fbdbbdeed1b2712aafc4673592c33fa031e9464ebf,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4,2.8605664769316324,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,111815,5000,0.057341025641025639,86720,4991,0.057813333333333335,0.99819999999999998,9,0.0018,7,0.0014,0,0,4993,0.99860000000000004,98.870719999999949,88.599999999999994,133.59999999999999,245.94100000000091,909.20000000000005,132.07162000000017,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,4d426505e3220b7d376676358c19b65c689ac1a0074c1ab72e05ae8012ea0455,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.2000000000000002,3.0605664769316325,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,106460,5000,0.054594871794871797,82792,4989,0.05519466666666667,0.99780000000000002,11,0.0022000000000000001,11,0.0022000000000000001,0,0,4989,0.99780000000000002,93.901540000000182,86.900000000000006,122.2,185.31200000000027,842.79999999999995,125.72312000000018,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,c94e72573868a813e0b0c9c1e665ce36cc6fa72ba98e0f5af5fdbfd670a4a5c4,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.4000000000000004,3.2605664769316327,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,102624,5000,0.052627692307692306,79631,4987,0.053087333333333334,0.99739999999999995,13,0.0025999999999999999,12,0.0023999999999999998,0,0,4988,0.99760000000000004,94.460459999999983,87.5,124.80500000000001,171.31500000000034,636.79999999999995,126.17589999999993,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,656a9c2743b6fe3a683083c2a64a1b7987671bd341b3c1cc8402ed23234f56a0,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.5999999999999996,3.460566476931632,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,98278,5000,0.050398974358974356,76294,4969,0.050862666666666667,0.99380000000000002,31,0.0061999999999999998,24,0.0047999999999999996,0,0,4976,0.99519999999999997,93.390660000000096,86.299999999999997,125.80500000000001,150.50500000000011,408.10000000000002,124.90960000000003,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,58017d2267b4bd0d0462036cabb465b7e187b243daae7ca50b776486552ed76e,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.7999999999999998,3.6605664769316322,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,94560,5000,0.048492307692307696,73259,4951,0.048839333333333332,0.99019999999999997,49,0.0097999999999999997,40,0.0080000000000000002,0,0,4960,0.99199999999999999,111.12818000000024,95.099999999999994,168.33000000000013,360.6400000000009,2774.5999999999999,149.0084199999998,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,9b1563480985fc611e3e2824ab01dd0c007819b0489397b1c3e00f7bbad01322,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5,3.8605664769316324,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,90603,5000,0.046463076923076926,69917,4909,0.046611333333333331,0.98180000000000001,91,0.018200000000000001,75,0.014999999999999999,0,0,4925,0.98499999999999999,96.965519999999941,88.299999999999997,133.40000000000001,192.73400000000075,670.20000000000005,129.32226000000003,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,493832abc8fae6c24a5bee909545e17db4e092f86d1714999b88fd78229bf385,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,86919,5000,0.044573846153846151,66980,4881,0.044653333333333337,0.97619999999999996,119,0.023800000000000002,104,0.020799999999999999,0,0,4896,0.97919999999999996,95.175540000000055,87.599999999999994,128,158.17300000000157,461.69999999999999,126.93370000000034,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,f31455963d77d01924b144cce4643cc4479b4a49bc2e4f7c14a16fc3a56279b4,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.4000000000000004,4.2605664769316327,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,84641,5000,0.043405641025641026,65067,4853,0.043378,0.97060000000000002,147,0.029399999999999999,117,0.023400000000000001,0,0,4883,0.97660000000000002,96.064680000000251,87.75,127.71000000000004,188.91200000000029,767.60000000000002,128.25016000000011,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,48295889bad11f14a984d4e8e9e92c5d322066ddda224be58a876ae0ba36b5bd,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.5999999999999996,4.460566476931632,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,80943,5000,0.04150923076923077,61695,4770,0.04113,0.95399999999999996,230,0.045999999999999999,187,0.037400000000000003,0,0,4813,0.96260000000000001,98.184420000000031,88.799999999999997,132.32000000000008,220.20300000000006,803.70000000000005,131.4258200000001,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,5dcbf4deaecca18eda7d8e9b6ad9588fd7e65f2c641a2e0f409a3d4b51e44b49,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.7999999999999998,4.6605664769316322,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,78957,5000,0.040490769230769233,59872,4697,0.039914666666666668,0.93940000000000001,303,0.060600000000000001,234,0.046800000000000001,0,0,4766,0.95320000000000005,94.952339999999978,87.200000000000003,130.40500000000003,193.21300000000028,491.19999999999999,126.47162000000026,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,0f4103d36aa2ac0d7aef0849e876a63cebd957787b69e32027f2bc6c19c7451c,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,6,4.8605664769316324,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,76250,5000,0.039102564102564102,57557,4612,0.038371333333333334,0.9224,388,0.077600000000000002,301,0.060199999999999997,0,0,4699,0.93979999999999997,96.291160000000104,87.799999999999997,130.69999999999999,196.31600000000034,1563.4000000000001,128.30103999999983,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,26b128513fecfa29888682b6a0907d48e38722e7c252e079401507599e8c5a02,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,6.2000000000000002,5.0605664769316325,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,74406,5000,0.038156923076923074,55004,4438,0.036669333333333332,0.88759999999999994,562,0.1124,418,0.083599999999999994,0,0,4582,0.91639999999999999,94.565280000000243,87.299999999999997,124.5,186.62600000000054,832.60000000000002,126.30005999999987,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,5379b9cfb194c7e217c483e48e21f7de8f338e7a3fa86d23ae65035b81c53837,WORKTREE,H,BCH-B300 / H,BCH-B300|H|#9467bd|-|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,3.6000000000000001,2.4605664769316329,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,82016,5000,0.042059487179487182,61289,4754,0.040859333333333331,0.95079999999999998,246,0.049200000000000001,246,0.049200000000000001,0,0,4754,0.95079999999999998,106.90702000000016,97.700000000000003,157.81000000000006,299.71000000000021,1273.9000000000001,143.02065999999979,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,fcfd304b3bc935d579999cc58e04ec96186d3961fc32b088beca7d9945122f1c,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,3.7999999999999998,2.6605664769316322,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,76058,5000,0.039004102564102562,55036,4516,0.03669066666666667,0.9032,484,0.096799999999999997,484,0.096799999999999997,0,0,4516,0.9032,96.976920000000106,88.599999999999994,130.90000000000001,190.02900000000062,618,129.27243999999988,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,72037f7e8fedb4565ce9cd6e3da6926cb2e73ceeb278a731a4467fae9757570a,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4,2.8605664769316324,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,70709,5000,0.036261025641025638,49137,4239,0.032758000000000002,0.8478,761,0.1522,761,0.1522,0,0,4239,0.8478,100.54449999999984,94.150000000000006,131.70500000000001,201.1050000000001,890.79999999999995,133.69522000000009,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,8e31df088d3f32198753370081d9861908034398b5e7025f7c87d509ac96cc1d,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.2000000000000002,3.0605664769316325,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,65845,5000,0.033766666666666667,43352,3898,0.028901333333333334,0.77959999999999996,1102,0.22040000000000001,1102,0.22040000000000001,0,0,3898,0.77959999999999996,97.912420000000125,90.299999999999997,129.50500000000002,191.16900000000149,722.20000000000005,130.62986000000026,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,b668343cc81bee3120c42bae18e7998b1dccd0eba182ba2de885b4645d68038e,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.4000000000000004,3.2605664769316327,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,61404,5000,0.031489230769230769,37074,3515,0.024715999999999998,0.70299999999999996,1485,0.29699999999999999,1485,0.29699999999999999,0,0,3515,0.70299999999999996,94.613119999999938,88,126.00500000000002,160.59999999999999,809.70000000000005,126.79642000000008,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,bac7d289244e58cf55e3d62a73dd2250c0a2bad6237830bd86774d727bc3d112,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.5999999999999996,3.460566476931632,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,56936,5000,0.029197948717948719,30362,2945,0.020241333333333333,0.58899999999999997,2055,0.41099999999999998,2055,0.41099999999999998,0,0,2945,0.58899999999999997,94.466019999999929,87.700000000000003,129.10500000000002,200.1050000000001,572.89999999999998,127.0270800000002,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,f3cb28bbadc4fde350cc17e463c7626e7a10ae9dcc59b99a815e178f9f7b828b,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,4.7999999999999998,3.6605664769316322,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,52981,5000,0.02716974358974359,24858,2478,0.016572,0.49559999999999998,2522,0.50439999999999996,2522,0.50439999999999996,0,0,2478,0.49559999999999998,94.72818000000008,87.900000000000006,131.80500000000004,198.22000000000043,728.29999999999995,127.72801999999982,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,b4122767e1ba9e290f7c6b30b190cebb1385d6aa039dff33f3c96ef57e10ad07,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5,3.8605664769316324,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,48806,4999,0.02502871794871795,18657,1907,0.012437999999999999,0.38140000000000002,3093,0.61860000000000004,3093,0.61860000000000004,0,0,1907,0.38140000000000002,115.60127999999986,96.799999999999997,201.75500000000017,556.13800000000094,1842.4000000000001,154.67106000000021,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,5b76161f4cad183eceb1602b40451b5ed7219da0fd296d6a7bbe45d8c02e4d93,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,45291,5000,0.023226153846153848,13536,1422,0.0090240000000000008,0.28439999999999999,3578,0.71560000000000001,3577,0.71540000000000004,0,0,1423,0.28460000000000002,92.587380000000024,87.299999999999997,126.90500000000003,216.80000000000001,660.10000000000002,125.4513199999996,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,3cc2d58a3dad8f93cc9337d9a6f7be05aee5bfbb192ceccd38297560053ab07e,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.4000000000000004,4.2605664769316327,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,42414,5000,0.02175076923076923,10267,1088,0.0068446666666666664,0.21759999999999999,3912,0.78239999999999998,3911,0.78220000000000001,0,0,1089,0.21779999999999999,106.37721999999995,88.5,168.21000000000001,413.57100000000156,4143.1000000000004,145.92564000000016,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,7f250619b20d7fe19110046bb52cfaf57884ffdb5a53baeef83abfb9059c7f73,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.5999999999999996,4.460566476931632,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,39041,4999,0.02002102564102564,6738,724,0.0044920000000000003,0.14480000000000001,4276,0.85519999999999996,4276,0.85519999999999996,0,0,724,0.14480000000000001,86.854219999999856,83,121.2,199.50800000000018,1120.2,119.4124800000004,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,a1ce9c0ae651851d1afc7979f9f48b86bc44840ae4263960cd5eff611d38681c,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.7999999999999998,4.6605664769316322,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,36411,5000,0.018672307692307693,4433,504,0.0029553333333333332,0.1008,4496,0.8992,4496,0.8992,0,0,504,0.1008,77.914180000000187,75.599999999999994,106.70500000000003,135.90100000000004,482.60000000000002,109.0765,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,aadbee6f7ea654bbc1fbf627163d24b430e2c6180b54a00bc1e59c44000e60cf,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,6,4.8605664769316324,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,33695,4993,0.017279487179487178,2802,314,0.0018680000000000001,0.062799999999999995,4686,0.93720000000000003,4686,0.93720000000000003,0,0,314,0.062799999999999995,81.412959999999984,76.799999999999997,117.40000000000001,166.81400000000031,488.19999999999999,114.01660000000003,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,0ad472167732f8aa28390ae0a453232d28a277a8f26a51899080287521e0fa6f,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,6.2000000000000002,5.0605664769316325,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5234,1570200,32915,5233,0.016124844458814652,1691,200,0.00107693287479302,0.038211692777990067,5034,0.96178830722200992,5034,0.96178830722200992,0,0,200,0.038211692777990067,97.212858234619645,80.200000000000003,156,428.28800000000047,5152.1000000000004,135.53437141765409,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,64145fe3427192a6a0e1b786b6293603e6e16d9e356d1182528ce4a24d1dc711,WORKTREE,M,BCH-B300 / M,BCH-B300|M|#9467bd|--|D,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,3.3999999999999999,1.8771165561694347,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,146504,5000,0.068781220657277001,103724,4999,0.069149333333333327,0.99980000000000002,1,0.00020000000000000001,1,0.00020000000000000001,0,0,4999,0.99980000000000002,129.36540000000002,121.5,160.61000000000001,248.9180000000004,506,163.49893999999955,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,685eb967e5807abd6bafb899d51c8aeca5d388749545c31fb6e2001942946cda,WORKTREE,H,BCH-B300-426 / H,BCH-B300-426|H|#ff7f0e|-|v,true,
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,3.6000000000000001,2.0771165561694351,2,0,0,NONE,-20,0,32,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,139221,5000,0.06536197183098591,98198,4995,0.065465333333333334,0.999,5,0.001,5,0.001,0,0,4995,0.999,131.64528000000024,122.7,163.40000000000001,247.81000000000023,617.79999999999995,166.40588000000017,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,90819a85f977a589b95927b6885507b01caf9a44276f86856d154e96bdf54f52,WORKTREE,H,BCH-B300-426 / H,BCH-B300-426|H|#ff7f0e|-|v,true,
