sourceRowId,caseId,xRaw,yRaw,xPlot,yPlot,isZeroPoint,sourceFile,sourceHash
57,CC-B-R12-S,0.0,0.0206782464846981,0.0,0.0206782464846981,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
58,CC-B-R12-S,0.5,0.004894403249883758,0.5,0.004894403249883758,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
59,CC-B-R12-S,1.0,0.0009,1.0,0.0009,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
60,CC-B-R12-S,1.5,8e-05,1.5,8e-05,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
61,CC-B-R12-S,2.0,0.0,2.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
62,CC-B-R12-S,2.5,0.0,2.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
63,CC-B-R12-S,3.0,0.0,3.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
64,CC-B-R12-S,3.5,0.0,3.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
65,CC-B-R12-S,4.0,0.0,4.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
66,CC-B-R12-S,4.5,0.0,4.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
67,CC-B-R12-S,5.0,0.0,5.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
68,CC-B-R12-S,5.5,0.0,5.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
69,CC-B-R12-S,6.0,0.0,6.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
70,CC-B-R12-S,6.5,0.0,6.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
71,CC-B-R12-S,7.0,0.0,7.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
72,CC-B-R12-S,7.5,0.0,7.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
73,CC-B-R12-S,8.0,0.0,8.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
74,CC-B-R12-S,8.5,0.0,8.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
75,CC-B-R12-S,9.0,0.0,9.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
76,CC-B-R12-S,9.5,0.0,9.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
77,CC-B-R12-S,10.0,0.0,10.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
78,CC-B-R23-H,-5.0,1.0,-5.0,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
79,CC-B-R23-H,-4.5,1.0,-4.5,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
80,CC-B-R23-H,-4.0,1.0,-4.0,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
81,CC-B-R23-H,-3.5,1.0,-3.5,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
82,CC-B-R23-H,-3.0,1.0,-3.0,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
83,CC-B-R23-H,-2.5,1.0,-2.5,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
84,CC-B-R23-H,-2.0,1.0,-2.0,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
85,CC-B-R23-H,-1.5,1.0,-1.5,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
86,CC-B-R23-H,-1.0,1.0,-1.0,1.0,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
87,CC-B-R23-H,-0.5,0.999,-0.5,0.999,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
88,CC-B-R23-H,0.0,0.988,0.0,0.988,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
89,CC-B-R23-H,0.5,0.947,0.5,0.947,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
90,CC-B-R23-H,1.0,0.8322,1.0,0.8322,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
91,CC-B-R23-H,1.1,0.8004,1.1,0.8004,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
92,CC-B-R23-H,1.2,0.7588,1.2,0.7588,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
93,CC-B-R23-H,1.3,0.7178,1.3,0.7178,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
94,CC-B-R23-H,1.4,0.6716,1.4,0.6716,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
95,CC-B-R23-H,1.5,0.6224,1.5,0.6224,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
96,CC-B-R23-H,1.6,0.5692,1.6,0.5692,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
97,CC-B-R23-H,1.7,0.5208,1.7,0.5208,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
98,CC-B-R23-H,1.8,0.4744,1.8,0.4744,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
99,CC-B-R23-H,1.9,0.4292,1.9,0.4292,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
100,CC-B-R23-H,2.0,0.3852,2.0,0.3852,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
101,CC-B-R23-H,2.1,0.3318,2.1,0.3318,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
102,CC-B-R23-H,2.2,0.284,2.2,0.284,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
103,CC-B-R23-H,2.3,0.25,2.3,0.25,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
104,CC-B-R23-H,2.4,0.2166,2.4,0.2166,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
105,CC-B-R23-H,2.5,0.185,2.5,0.185,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
106,CC-B-R23-H,2.6,0.16,2.6,0.16,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
107,CC-B-R23-H,2.7,0.1366,2.7,0.1366,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
108,CC-B-R23-H,2.8,0.1158,2.8,0.1158,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
109,CC-B-R23-H,2.9,0.0984,2.9,0.0984,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
110,CC-B-R23-H,3.0,0.0826,3.0,0.0826,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
111,CC-B-R23-H,3.1,0.0708,3.1,0.0708,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
112,CC-B-R23-H,3.2,0.0592,3.2,0.0592,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
113,CC-B-R23-H,3.3,0.0484,3.3,0.0484,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
114,CC-B-R23-H,3.4,0.03716090672612412,3.4,0.03716090672612412,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
115,CC-B-R23-H,3.5,0.03142677561282212,3.5,0.03142677561282212,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
116,CC-B-R23-H,3.6,0.024679170779861797,3.6,0.024679170779861797,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
117,CC-B-R23-H,3.7,0.019972039145196723,3.7,0.019972039145196723,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
118,CC-B-R23-H,3.8,0.016157699143641947,3.8,0.016157699143641947,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
119,CC-B-R23-H,3.9,0.011911852293031567,3.9,0.011911852293031567,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
120,CC-B-R23-H,4.0,0.008721817626793424,4.0,0.008721817626793424,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
121,CC-B-R23-H,4.5,0.00258,4.5,0.00258,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
122,CC-B-R23-H,5.0,0.00064,5.0,0.00064,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
123,CC-B-R23-H,5.5,0.00016,5.5,0.00016,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
124,CC-B-R23-H,6.0,2e-05,6.0,2e-05,NO,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
125,CC-B-R23-H,6.5,0.0,6.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
126,CC-B-R23-H,7.0,0.0,7.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
127,CC-B-R23-H,7.5,0.0,7.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
128,CC-B-R23-H,8.0,0.0,8.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
129,CC-B-R23-H,8.5,0.0,8.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
130,CC-B-R23-H,9.0,0.0,9.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
131,CC-B-R23-H,9.5,0.0,9.5,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
132,CC-B-R23-H,10.0,0.0,10.0,,YES,stage09_two_level_figure_data_hard_soft_fer.csv,7d09639b9cd3cacbd048e50c49c5a53be5901b1c142eccdfc0d9f70b299f4ebd
