scheme,configuration,channelCondition,interleaver,payloadBits,encodedBits,actualRate,EsN0Db,BER,FER,decodeLatencyNs,complexity,sourceCsv,sourceRowKey,comparisonRole
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,0.0,0.034608333333333331,0.89500000000000002,297204.61666666664,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|0|HEAD;CC_PSEUDO_128_RECOMMENDED|0|QUARTER;CC_PSEUDO_128_RECOMMENDED|0|MIDDLE;CC_PSEUDO_128_RECOMMENDED|0|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|0|TAIL;CC_PSEUDO_128_RECOMMENDED|0|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,0.5,0.028048888888888891,0.85316666666666663,299150.06666666665,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|0.5|HEAD;CC_PSEUDO_128_RECOMMENDED|0.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|0.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|0.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|0.5|TAIL;CC_PSEUDO_128_RECOMMENDED|0.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,1.0,0.023705555555555553,0.80666666666666664,314410.84999999998,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|1|HEAD;CC_PSEUDO_128_RECOMMENDED|1|QUARTER;CC_PSEUDO_128_RECOMMENDED|1|MIDDLE;CC_PSEUDO_128_RECOMMENDED|1|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|1|TAIL;CC_PSEUDO_128_RECOMMENDED|1|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,1.5,0.019828333333333333,0.755,267318.43333333335,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|1.5|HEAD;CC_PSEUDO_128_RECOMMENDED|1.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|1.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|1.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|1.5|TAIL;CC_PSEUDO_128_RECOMMENDED|1.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,2.0,0.016979999999999999,0.70866666666666678,330386.66666666669,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|2|HEAD;CC_PSEUDO_128_RECOMMENDED|2|QUARTER;CC_PSEUDO_128_RECOMMENDED|2|MIDDLE;CC_PSEUDO_128_RECOMMENDED|2|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|2|TAIL;CC_PSEUDO_128_RECOMMENDED|2|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,2.5,0.014910555555555554,0.67183333333333339,266374.01666666666,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|2.5|HEAD;CC_PSEUDO_128_RECOMMENDED|2.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|2.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|2.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|2.5|TAIL;CC_PSEUDO_128_RECOMMENDED|2.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,3.0,0.013260555555555555,0.63916666666666677,332075.29999999999,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|3|HEAD;CC_PSEUDO_128_RECOMMENDED|3|QUARTER;CC_PSEUDO_128_RECOMMENDED|3|MIDDLE;CC_PSEUDO_128_RECOMMENDED|3|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|3|TAIL;CC_PSEUDO_128_RECOMMENDED|3|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,3.5,0.012014444444444444,0.61216666666666664,269245.01666666666,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|3.5|HEAD;CC_PSEUDO_128_RECOMMENDED|3.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|3.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|3.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|3.5|TAIL;CC_PSEUDO_128_RECOMMENDED|3.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,4.0,0.011051111111111111,0.58816666666666673,333928.43333333335,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|4|HEAD;CC_PSEUDO_128_RECOMMENDED|4|QUARTER;CC_PSEUDO_128_RECOMMENDED|4|MIDDLE;CC_PSEUDO_128_RECOMMENDED|4|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|4|TAIL;CC_PSEUDO_128_RECOMMENDED|4|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,4.5,0.010154650214944454,0.56332024126201496,269968.62652869237,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|4.5|HEAD;CC_PSEUDO_128_RECOMMENDED|4.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|4.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|4.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|4.5|TAIL;CC_PSEUDO_128_RECOMMENDED|4.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,5.0,0.0093995860202159883,0.5438288824756522,351796.51333138003,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|5|HEAD;CC_PSEUDO_128_RECOMMENDED|5|QUARTER;CC_PSEUDO_128_RECOMMENDED|5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|5|TAIL;CC_PSEUDO_128_RECOMMENDED|5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,5.5,0.0088227298469265459,0.52595202457474965,305761.21130551817,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|5.5|HEAD;CC_PSEUDO_128_RECOMMENDED|5.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|5.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|5.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|5.5|TAIL;CC_PSEUDO_128_RECOMMENDED|5.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,6.0,0.0082492714147328547,0.50952825876347929,293688.74621441553,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|6|HEAD;CC_PSEUDO_128_RECOMMENDED|6|QUARTER;CC_PSEUDO_128_RECOMMENDED|6|MIDDLE;CC_PSEUDO_128_RECOMMENDED|6|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|6|TAIL;CC_PSEUDO_128_RECOMMENDED|6|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,6.5,0.0077939547536284848,0.49467109732664422,370251.64995822893,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|6.5|HEAD;CC_PSEUDO_128_RECOMMENDED|6.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|6.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|6.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|6.5|TAIL;CC_PSEUDO_128_RECOMMENDED|6.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,7.0,0.007545277744485092,0.48491806721675662,276619.30040428898,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|7|HEAD;CC_PSEUDO_128_RECOMMENDED|7|QUARTER;CC_PSEUDO_128_RECOMMENDED|7|MIDDLE;CC_PSEUDO_128_RECOMMENDED|7|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|7|TAIL;CC_PSEUDO_128_RECOMMENDED|7|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,7.5,0.0073327610080775839,0.4755738998037165,281818.37419731467,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|7.5|HEAD;CC_PSEUDO_128_RECOMMENDED|7.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|7.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|7.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|7.5|TAIL;CC_PSEUDO_128_RECOMMENDED|7.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,8.0,0.0071384492966026615,0.46727343284911682,325510.13594906213,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|8|HEAD;CC_PSEUDO_128_RECOMMENDED|8|QUARTER;CC_PSEUDO_128_RECOMMENDED|8|MIDDLE;CC_PSEUDO_128_RECOMMENDED|8|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|8|TAIL;CC_PSEUDO_128_RECOMMENDED|8|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,8.5,0.0069411071399298014,0.46029459699024339,340903.1295908828,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|8.5|HEAD;CC_PSEUDO_128_RECOMMENDED|8.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|8.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|8.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|8.5|TAIL;CC_PSEUDO_128_RECOMMENDED|8.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,9.0,0.0068444616150346721,0.45605989375446826,309580.62168456463,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|9|HEAD;CC_PSEUDO_128_RECOMMENDED|9|QUARTER;CC_PSEUDO_128_RECOMMENDED|9|MIDDLE;CC_PSEUDO_128_RECOMMENDED|9|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|9|TAIL;CC_PSEUDO_128_RECOMMENDED|9|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,9.5,0.0067590452068356024,0.45161274044441052,308663.21788601659,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|9.5|HEAD;CC_PSEUDO_128_RECOMMENDED|9.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|9.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|9.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|9.5|TAIL;CC_PSEUDO_128_RECOMMENDED|9.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,10.0,0.0067013660424479751,0.44890473450662521,315174.57102990535,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|10|HEAD;CC_PSEUDO_128_RECOMMENDED|10|QUARTER;CC_PSEUDO_128_RECOMMENDED|10|MIDDLE;CC_PSEUDO_128_RECOMMENDED|10|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|10|TAIL;CC_PSEUDO_128_RECOMMENDED|10|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-5.0,0.41104000000000002,1,256179.86666666667,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-5|HEAD;CC_SHORT_D8_RECOMMENDED|-5|QUARTER;CC_SHORT_D8_RECOMMENDED|-5|MIDDLE;CC_SHORT_D8_RECOMMENDED|-5|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-5|TAIL;CC_SHORT_D8_RECOMMENDED|-5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-4.5,0.37116888888888888,1,315847.88333333336,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-4.5|HEAD;CC_SHORT_D8_RECOMMENDED|-4.5|QUARTER;CC_SHORT_D8_RECOMMENDED|-4.5|MIDDLE;CC_SHORT_D8_RECOMMENDED|-4.5|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-4.5|TAIL;CC_SHORT_D8_RECOMMENDED|-4.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-4.0,0.32301944444444447,1,257426.60000000001,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-4|HEAD;CC_SHORT_D8_RECOMMENDED|-4|QUARTER;CC_SHORT_D8_RECOMMENDED|-4|MIDDLE;CC_SHORT_D8_RECOMMENDED|-4|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-4|TAIL;CC_SHORT_D8_RECOMMENDED|-4|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-3.5,0.26504944444444445,1,341555.45000000001,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-3.5|HEAD;CC_SHORT_D8_RECOMMENDED|-3.5|QUARTER;CC_SHORT_D8_RECOMMENDED|-3.5|MIDDLE;CC_SHORT_D8_RECOMMENDED|-3.5|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-3.5|TAIL;CC_SHORT_D8_RECOMMENDED|-3.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-3.0,0.20014055555555554,0.99983333333333346,255254.48333333334,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-3|HEAD;CC_SHORT_D8_RECOMMENDED|-3|QUARTER;CC_SHORT_D8_RECOMMENDED|-3|MIDDLE;CC_SHORT_D8_RECOMMENDED|-3|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-3|TAIL;CC_SHORT_D8_RECOMMENDED|-3|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-2.5,0.14447999999999997,0.99949999999999994,359683.65000000002,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-2.5|HEAD;CC_SHORT_D8_RECOMMENDED|-2.5|QUARTER;CC_SHORT_D8_RECOMMENDED|-2.5|MIDDLE;CC_SHORT_D8_RECOMMENDED|-2.5|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-2.5|TAIL;CC_SHORT_D8_RECOMMENDED|-2.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-2.0,0.10621277777777777,0.99883333333333335,267372.61666666664,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-2|HEAD;CC_SHORT_D8_RECOMMENDED|-2|QUARTER;CC_SHORT_D8_RECOMMENDED|-2|MIDDLE;CC_SHORT_D8_RECOMMENDED|-2|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-2|TAIL;CC_SHORT_D8_RECOMMENDED|-2|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-1.5,0.080977777777777774,0.99583333333333346,342854.33333333331,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-1.5|HEAD;CC_SHORT_D8_RECOMMENDED|-1.5|QUARTER;CC_SHORT_D8_RECOMMENDED|-1.5|MIDDLE;CC_SHORT_D8_RECOMMENDED|-1.5|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-1.5|TAIL;CC_SHORT_D8_RECOMMENDED|-1.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-1.0,0.065961111111111109,0.98783333333333323,266270.75,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-1|HEAD;CC_SHORT_D8_RECOMMENDED|-1|QUARTER;CC_SHORT_D8_RECOMMENDED|-1|MIDDLE;CC_SHORT_D8_RECOMMENDED|-1|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-1|TAIL;CC_SHORT_D8_RECOMMENDED|-1|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,-0.5,0.058259444444444447,0.98016666666666674,353130.78333333333,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|-0.5|HEAD;CC_SHORT_D8_RECOMMENDED|-0.5|QUARTER;CC_SHORT_D8_RECOMMENDED|-0.5|MIDDLE;CC_SHORT_D8_RECOMMENDED|-0.5|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|-0.5|TAIL;CC_SHORT_D8_RECOMMENDED|-0.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.0,0.052907777777777776,0.96716666666666662,293780.40000000002,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|0|HEAD;CC_SHORT_D8_RECOMMENDED|0|QUARTER;CC_SHORT_D8_RECOMMENDED|0|MIDDLE;CC_SHORT_D8_RECOMMENDED|0|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|0|TAIL;CC_SHORT_D8_RECOMMENDED|0|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_SHORT_D8_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,SHORT_DEPTH_BLOCK,300,612,0.49019607843137253,0.5,0.049325000000000001,0.95616666666666672,305479.66666666669,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_SHORT_D8_RECOMMENDED|0.5|HEAD;CC_SHORT_D8_RECOMMENDED|0.5|QUARTER;CC_SHORT_D8_RECOMMENDED|0.5|MIDDLE;CC_SHORT_D8_RECOMMENDED|0.5|THREE_QUARTER;CC_SHORT_D8_RECOMMENDED|0.5|TAIL;CC_SHORT_D8_RECOMMENDED|0.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
