stageId,gitCommit,configHash,caseId,displayName,payloadLength,motherN,motherK,motherT,blockCount,encodedLength,actualRate,channelModelId,rawImpulseResponse,normalizedImpulseResponse,channelEnergy,equalizerType,solverType,waveformSnrIndex,waveformSnrDb,snrLinear,derivedEbn0Db,sigma2,masterSeed,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,encodeTimeTotalNs,channelTimeTotalNs,equalizeTimeTotalNs,hardDecisionTimeTotalNs,decodeTimeTotalNs,encodeTimeMeanNs,channelTimeMeanNs,equalizeTimeMeanNs,hardDecisionTimeMeanNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,decodeTimeMaxNs,equalizeTimeP50Ns,equalizeTimeP95Ns,equalizeTimeP99Ns,equalizeTimeMaxNs,solverResidualMean,solverResidualMax,stopReason,checkpointId,shardId,gridType
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,10,5,3.1622776601683795,3.5278486868054784,0.31622776601683794,8080808,1000,200000,13884,998,0,998,998,2,0.069419999999999996,0.998,0,0.998,0.998,0.002,3595600,2151800,4988600,536200,8518000,3595.5999999999999,2151.8000000000002,4988.6000000000004,536.20000000000005,8518,7400,12100,14600,42900,4700,5600,6800,31100,1.7043273539028431e-16,2.0817421803681698e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_S15_10,SHARD_0,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,11,5.5,3.548133892335755,4.0278486868054788,0.28183829312644537,8080808,1000,200000,11704,997,0,997,997,3,0.058520000000000003,0.997,0,0.997,0.997,0.0030000000000000001,4618300,2408100,6482500,624600,12674700,4618.3000000000002,2408.0999999999999,6482.5,624.60000000000002,12674.700000000001,10600,14300,38700,569900,5200,6600,17300,579000,2.0795642027435908e-16,2.565613178202536e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_11,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,12,6,3.9810717055349722,4.5278486868054788,0.25118864315095801,8080808,1000,200000,9596,983,0,983,983,17,0.047980000000000002,0.98299999999999998,0,0.98299999999999998,0.98299999999999998,0.017000000000000001,5322800,2438900,5397300,670200,11737800,5322.8000000000002,2438.9000000000001,5397.3000000000002,670.20000000000005,11737.799999999999,10000,14400,35700,567700,5100,6600,13800,39400,1.871315453998194e-16,2.3631632248591389e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_S15_12,SHARD_0,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,13,6.5,4.4668359215096318,5.0278486868054788,0.22387211385683392,8080808,1000,200000,7878,969,0,969,969,31,0.039390000000000001,0.96899999999999997,0,0.96899999999999997,0.96899999999999997,0.031,3578500,2246100,5011400,515300,8613600,3578.5,2246.0999999999999,5011.3999999999996,515.29999999999995,8613.6000000000004,7100,12000,14200,270200,4700,5900,6600,52300,1.8107538821752029e-16,2.1918523388600198e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_13,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,14,7,5.011872336272722,5.5278486868054788,0.199526231496888,8080808,1000,200000,6318,948,0,948,948,52,0.03159,0.94799999999999995,0,0.94799999999999995,0.94799999999999995,0.051999999999999998,4010800,2355200,5724200,522000,8780400,4010.8000000000002,2355.1999999999998,5724.1999999999998,522,8780.3999999999996,7100,12800,19900,124500,4700,6500,6900,492300,1.6975297744434005e-16,2.0942874227206711e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_S15_14,SHARD_0,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,15,7.5,5.6234132519034912,6.0278486868054788,0.17782794100389226,8080808,1000,200000,4961,870,0,870,870,130,0.024805000000000001,0.87,0,0.87,0.87,0.13,4141900,2236500,5267600,524000,8784400,4141.8999999999996,2236.5,5267.6000000000004,524,8784.3999999999996,6900,12200,20600,238600,4700,5600,7200,134000,1.7297907638708605e-16,2.0766676587753708e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_15,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,16,8,6.3095734448019334,6.5278486868054788,0.15848931924611132,8080808,1000,200000,3636,778,0,778,778,222,0.018180000000000002,0.77800000000000002,0,0.77800000000000002,0.77800000000000002,0.222,3610700,2470900,5118400,506500,8182800,3610.6999999999998,2470.9000000000001,5118.3999999999996,506.5,8182.8000000000002,6700,12000,22300,66100,4700,5600,6900,163200,1.7889682661874264e-16,2.1029262849405628e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_S15_16,SHARD_0,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,17,8.5,7.0794578438413787,7.0278486868054788,0.14125375446227545,8080808,1000,200000,3057,743,0,743,743,257,0.015285,0.74299999999999999,0,0.74299999999999999,0.74299999999999999,0.25700000000000001,4461700,4583300,6934900,572800,10907100,4461.6999999999998,4583.3000000000002,6934.8999999999996,572.79999999999995,10907.1,7000,14100,45400,996800,4800,6700,26700,564800,1.666048188549666e-16,2.070687901845214e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_17,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,18,9,7.9432823472428158,7.5278486868054788,0.1258925411794167,8080808,1000,200000,2332,629,0,629,629,371,0.01166,0.629,0,0.629,0.629,0.371,4336500,2340300,5308100,537300,8351500,4336.5,2340.3000000000002,5308.1000000000004,537.29999999999995,8351.5,7000,12300,20200,133600,4700,5600,11700,238300,2.1985082519860819e-16,2.6444418943827498e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_S15_18,SHARD_0,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,19,9.5,8.9125093813374541,8.0278486868054788,0.11220184543019636,8080808,1000,200000,1617,496,0,496,496,504,0.0080850000000000002,0.496,0,0.496,0.496,0.504,13052700,4489100,10382900,1202300,39018400,13052.700000000001,4489.1000000000004,10382.9,1202.3,39018.400000000001,11100,46900,304000,9259700,5400,15900,91500,939800,1.7007807259780507e-16,2.0504221811676325e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_19,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,20,10,10,8.5278486868054788,0.10000000000000001,8080808,1000,200000,1278,410,0,410,410,590,0.0063899999999999998,0.40999999999999998,0,0.40999999999999998,0.40999999999999998,0.58999999999999997,9669700,6264400,10006200,2291800,22226500,9669.7000000000007,6264.3999999999996,10006.200000000001,2291.8000000000002,22226.5,11500,43100,196500,1679900,5500,16100,100900,994000,1.7728937508852553e-16,2.1475072216149291e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_S15_20,SHARD_0,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,21,10.5,11.220184543019636,9.0278486868054788,0.089125093813374537,8080808,1000,200000,825,295,0,295,295,705,0.0041250000000000002,0.29499999999999998,0,0.29499999999999998,0.29499999999999998,0.70499999999999996,5331500,3121200,8679800,660400,10774900,5331.5,3121.1999999999998,8679.7999999999993,660.39999999999998,10774.9,9300,13800,37200,463700,5200,6800,34300,1617300,1.7401665298683871e-16,2.1541204058885095e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_21,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,22,11,12.589254117941675,9.5278486868054788,0.079432823472428138,8080808,1000,200000,625,226,0,226,226,774,0.0031250000000000002,0.22600000000000001,0,0.22600000000000001,0.22600000000000001,0.77400000000000002,5026500,2575700,5865700,1134200,10058100,5026.5,2575.6999999999998,5865.6999999999998,1134.2,10058.1,9300,14400,34600,162200,5200,6800,22800,98100,1.7173243572397306e-16,2.0582883803961961e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_S15_22,SHARD_0,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,23,11.5,14.12537544622754,10.027848686805479,0.070794578438413802,8080808,1064,212800,521,200,0,200,200,864,0.0024483082706766917,0.18796992481203006,0,0.18796992481203006,0.18796992481203006,0.81203007518796988,6902300,3551700,6834700,866500,14473100,6487.124060150376,3338.0639097744361,6423.5902255639094,814.37969924812035,13602.537593984962,10000,24500,95900,676000,5300,6800,43900,139500,1.6918041118152458e-16,2.0373954894821897e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_23,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,24,12,15.848931924611133,10.527848686805479,0.063095734448019331,8080808,1496,299200,498,200,0,200,200,1296,0.0016644385026737968,0.13368983957219252,0,0.13368983957219252,0.13368983957219252,0.86631016042780751,8671800,5968100,10586700,1153400,17989900,5796.6577540106955,3989.3716577540108,7076.6711229946523,770.98930481283423,12025.33422459893,9600,14200,94300,554100,5300,6800,38000,706100,1.7059635208436057e-16,2.0683720372608485e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_S15_24,SHARD_0,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_S15,BCH15分块200,200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,25,12.5,17.782794100389228,11.027848686805479,0.056234132519034905,8080808,1935,387000,516,200,0,200,200,1735,0.0013333333333333333,0.10335917312661498,0,0.10335917312661498,0.10335917312661498,0.89664082687338498,7141100,4847700,9935900,1027900,15175100,3690.4909560723513,2505.2713178294575,5134.8320413436695,531.21447028423768,7842.4289405684758,6300,11600,20200,133700,4700,5700,7100,119000,1.8138639695681635e-16,2.1868352588436257e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_25,SHARD_1,BASE_0P5DB
