caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDefinition,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,zeroBitErrorPoint,zeroFrameErrorPoint,berUpper95,ferUpper95,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,correctValidFrames,wrongValidFrames,correctInvalidFrames,wrongInvalidFrames,wrongValidRate,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,atanhClampCount,llrClampCount,messageClampCount,nanInfCount,avgEdgeMessageUpdates,avgTheoreticalOperationCount,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,payloadHash,codewordHash,llrHash,frameStart,frameEnd,runId,maxIterations,earlyStopPolicy,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointResumeCount,codeCommit,configHash,status,payloadLength,kb,nb,mb,informationCapacity,parityLength,rankH,metadataSource
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,1.5,1.5,3.541199826559248,0.35397289219206896,1000,6872,985,0.022906666666666665,0.985,0.022377395964454906,0.023448155441718528,0.9753990230730932,0.9908890211959184,false,false,9.985724387484574e-06,0.0029912495450953314,13.2,3.0,32.0,32,0.631,0.369,284.78229999999996,46.849999999999994,557.29,52025.3,0.556,0.631,12,619,3,366,0.619,672,1267200,8870400,8870400,0,0,8870400,17740800,5379652,8870400,8870400,0,0,0,0,8870.4,58602.052,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,4471172293676367603,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,1.5,1.5,3.541199826559248,0.35397289219206896,1000,6833,992,0.022776666666666667,0.992,0.02224888325927347,0.023316671476121643,0.9842936654690199,0.995940804181194,false,false,9.985724387484574e-06,0.0029912495450953314,26.397,32.0,32.0,32,0.188,0.812,1743.2963,1861.1999999999998,3256.58,26492.9,1.875,0.188,5,183,3,809,0.183,672,2534112,17738784,17738784,35477568,17738784,0,0,0,0,0,0,0,0,0,17738.784,70955.136,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,4471172293676367603,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,2.0,2.0,4.041199826559248,0.3154786722400966,1000,4616,939,0.015386666666666667,0.939,0.014952385182236466,0.015833358806606523,0.9224198811757163,0.9522202248739662,false,false,9.985724387484574e-06,0.0029912495450953314,10.973,2.0,32.0,32,0.702,0.298,172.30679999999998,39.3,504.02,4230.1,0.387,0.702,57,645,4,294,0.645,672,1053408,7373856,7373856,0,0,7373856,14747712,4469130,7373856,7373856,0,0,0,0,7373.856,48712.266,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,8955317498555831029,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,2.0,2.0,4.041199826559248,0.3154786722400966,1000,4582,948,0.015273333333333333,0.948,0.014840652946498284,0.015718427278076427,0.93244426068072,0.9601269637162226,false,false,9.985724387484574e-06,0.0029912495450953314,20.215,32.0,32.0,32,0.393,0.607,1345.0462,1502.15,2858.77,38480.7,1.009,0.393,42,351,10,597,0.351,672,1940640,13584480,13584480,27168960,13584480,0,0,0,0,0,0,0,0,0,13584.48,54337.92,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,8955317498555831029,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,2.5,2.5,4.541199826559248,0.28117066259517454,1000,2891,846,0.009636666666666667,0.846,0.009293310202244366,0.009992581040634513,0.8223081403024968,0.8670437428254991,false,false,9.985724387484574e-06,0.0029912495450953314,8.929,2.0,32.0,32,0.765,0.235,140.6828,34.7,446.405,10010.1,0.281,0.765,145,620,9,226,0.62,672,857184,6000288,6000288,0,0,6000288,12000576,3651340,6000288,6000288,0,0,0,0,6000.288,39653.068,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,9189677599944998280,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,2.5,2.5,4.541199826559248,0.28117066259517454,1000,2860,846,0.009533333333333333,0.846,0.009191839035426896,0.009887388187089731,0.8223081403024968,0.8670437428254991,false,false,9.985724387484574e-06,0.0029912495450953314,13.204,2.0,32.0,32,0.623,0.377,873.2074,138.4,2505.435,20154.6,0.506,0.623,132,491,22,355,0.491,672,1267584,8873088,8873088,17746176,8873088,0,0,0,0,0,0,0,0,0,8873.088,35492.352,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,9189677599944998280,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,3.0,3.0,5.041199826559248,0.2505936168136362,1000,1607,636,0.005356666666666667,0.636,0.00510172814777216,0.005624272703328219,0.605710772604704,0.665248349087225,false,false,9.985724387484574e-06,0.0029912495450953314,6.705,2.0,32.0,32,0.833,0.167,88.4932,30.7,425.325,1166.7,0.199,0.833,344,489,20,147,0.489,672,643680,4505760,4505760,0,0,4505760,9011520,2740537,4505760,4505760,0,0,0,0,4505.76,29775.097,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,9271835841657027106,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,3.0,3.0,5.041199826559248,0.2505936168136362,1000,1604,643,0.005346666666666666,0.643,0.005091970807592563,0.005614030299601791,0.6128092971223535,0.6720962499507777,false,false,9.985724387484574e-06,0.0029912495450953314,7.929,2.0,32.0,32,0.793,0.207,450.1135,112.55,1986.5399999999995,2940.0,0.252,0.793,331,462,26,181,0.462,672,761184,5328288,5328288,10656576,5328288,0,0,0,0,0,0,0,0,0,5328.288,21313.152,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,9271835841657027106,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,3.5,3.5,5.541199826559248,0.22334179607548157,1000,832,408,0.0027733333333333334,0.408,0.0025914085122113635,0.002967991829832677,0.3779477218755777,0.43875640168576435,false,false,9.985724387484574e-06,0.0029912495450953314,3.667,1.0,32.0,32,0.927,0.073,50.866,20.1,362.41499999999996,1645.5,0.085,0.927,579,348,13,60,0.348,672,352032,2464224,2464224,0,0,2464224,4928448,1510787,2464224,2464224,0,0,0,0,2464.224,16296.131,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,17854253486992892157,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,3.5,3.5,5.541199826559248,0.22334179607548157,1000,821,405,0.0027366666666666668,0.405,0.00255598628980498,0.002930081657916971,0.37499439177359234,0.43573269233866313,false,false,9.985724387484574e-06,0.0029912495450953314,3.894,1.0,32.0,32,0.92,0.08,221.10739999999998,74.30000000000001,1602.0949999999998,3790.8,0.092,0.92,579,341,16,64,0.341,672,373824,2616768,2616768,5233536,2616768,0,0,0,0,0,0,0,0,0,2616.768,10467.072,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,17854253486992892157,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,4.0,4.0,6.041199826559248,0.19905358527674863,1000,431,244,0.0014366666666666666,0.244,0.0013073656549826666,0.0015787355849560952,0.2183928321652609,0.2715664681793434,false,false,9.985724387484574e-06,0.0029912495450953314,2.753,1.0,3.0,32,0.952,0.048,40.1529,18.9,125.91999999999844,585.9,0.051,0.952,744,208,12,36,0.208,672,264288,1850016,1850016,0,0,1850016,3700032,1136692,1850016,1850016,0,0,0,0,1850.016,12236.788,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,10801453591658950184,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,4.0,4.0,6.041199826559248,0.19905358527674863,1000,425,238,0.0014166666666666668,0.238,0.0012883102001733072,0.001557791551953406,0.21263955247557198,0.2653656689708589,false,false,9.985724387484574e-06,0.0029912495450953314,2.18,1.0,2.0,32,0.971,0.029,128.522,65.1,150.77499999999992,2709.1,0.03,0.971,753,218,9,20,0.218,672,209280,1464960,1464960,2929920,1464960,0,0,0,0,0,0,0,0,0,1464.96,5859.84,9696,2026072001,2026073001,480,14894215742951263112,4201504928167717252,10801453591658950184,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,4.5,4.5,6.541199826559248,0.17740669461678774,1465,311,202,0.0007076222980659841,0.1378839590443686,0.0006332487872544206,0.000790723883253699,0.12117363450260656,0.15648836664225668,false,false,6.816204923265623e-06,0.0020427791270012374,1.9679180887372014,1.0,2.0,32,0.9733788395904437,0.026621160409556314,33.58491467576792,19.3,47.35999999999997,894.5,0.027986348122866895,0.9733788395904437,1253,173,10,29,0.11808873720136519,672,276768,1937376,1937376,0,0,1937376,3874752,1196936,1937376,1937376,0,0,0,0,1322.4409556313992,8751.666894197951,9696,2026072001,2026073001,480,5139713525542392930,18083388182895321257,11941531718564231271,100000,101464,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,4.5,4.5,6.541199826559248,0.17740669461678774,1465,313,200,0.0007121729237770194,0.13651877133105803,0.000637547560283534,0.0007955262820976757,0.11988533652218865,0.1550534299427307,false,false,6.816204923265623e-06,0.0020427791270012374,1.5747440273037543,1.0,2.0,32,0.9863481228668942,0.013651877133105802,113.6548122866894,65.9,169.74,3355.8,0.015017064846416382,0.9863481228668942,1261,184,4,16,0.12559726962457338,672,221472,1550304,1550304,3100608,1550304,0,0,0,0,0,0,0,0,0,1058.2279863481228,4232.911945392491,9696,2026072001,2026073001,480,5139713525542392930,18083388182895321257,11941531718564231271,100000,101464,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,5.0,5.0,7.041199826559248,0.15811388300841897,3369,301,208,0.0002978133966557831,0.06173938854259424,0.0002660200413664301,0.000333405264019013,0.05410065585051601,0.07037642495703866,false,false,2.9640128959007583e-06,0.000888809960792325,1.4942119323241319,1.0,2.0,32,0.9863460967646186,0.01365390323538142,29.01849213416444,19.1,37.3,1950.2,0.014247551202137132,0.9863460967646186,3148,175,13,33,0.051944197091124966,672,483264,3382848,3382848,0,0,3382848,6765696,2101661,3382848,3382848,0,0,0,0,1004.1104185218165,6648.485900860789,9696,2026072001,2026073001,480,10907231872241685887,8297691095956455232,4942600754706292181,100000,103368,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,5.0,5.0,7.041199826559248,0.15811388300841897,3369,302,200,0.0002988028099337093,0.05936479667557139,0.0002669537239063999,0.0003344504005138193,0.051875978096379775,0.06785732800508647,false,false,2.9640128959007583e-06,0.000888809960792325,1.1543484713564856,1.0,2.0,32,0.9973285841495992,0.0026714158504007124,85.6098248738498,64.8,130.4,4200.3,0.0026714158504007124,0.9973285841495992,3166,194,3,6,0.05758385277530424,672,373344,2613408,2613408,5226816,2613408,0,0,0,0,0,0,0,0,0,775.7221727515583,3102.8886910062333,9696,2026072001,2026073001,480,10907231872241685887,8297691095956455232,4942600754706292181,100000,103368,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,5.5,5.5,7.541199826559248,0.14091914656322269,8019,285,200,0.0001184686369871555,0.02494076568150642,0.00010549053462059113,0.00013304317386478762,0.021748301988235918,0.028588160584720888,false,false,1.245263502647198e-06,0.00037350951134440535,1.1955356029430104,1.0,1.0,32,0.9947624392068837,0.005237560793116348,22.359982541464024,18.7,32.5,809.2,0.005237560793116348,0.9947624392068837,7801,176,18,24,0.02194787379972565,672,920352,6442464,6442464,0,0,6442464,12884928,4049153,6442464,6442464,0,0,0,0,803.3999251777029,5325.344431974062,9696,2026072001,2026073001,480,8902789115419305984,770028935077102642,2947622547950886111,100000,108018,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,5.5,5.5,7.541199826559248,0.14091914656322269,8019,293,201,0.00012179407241135636,0.025065469509913955,0.00010862461468464765,0.00013655995402893673,0.021864666913170523,0.02872108389641237,false,false,1.245263502647198e-06,0.00037350951134440535,1.0835515650330465,1.0,1.0,32,0.998378850230702,0.0016211497692979174,72.83491707195411,63.7,121.4,2336.4,0.0016211497692979174,0.998378850230702,7812,194,6,7,0.024192542711061228,672,834144,5839008,5839008,11678016,5839008,0,0,0,0,0,0,0,0,0,728.1466517022072,2912.586606808829,9696,2026072001,2026073001,480,8902789115419305984,770028935077102642,2947622547950886111,100000,108018,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,6.0,6.0,8.041199826559248,0.125594321575479,21841,283,208,4.3190940585748514e-05,0.009523373471910627,3.844355376387461e-05,4.8524552814928855e-05,0.008318813149666834,0.010900436374854982,false,false,4.572030567473462e-07,0.000137151542246583,1.0943180257314225,1.0,1.0,32,0.9973902293851015,0.002609770614898585,22.324934755734628,18.6,26.0,4426.0,0.002655556064282771,0.9973902293851015,21608,176,25,32,0.008058239091616685,672,2294496,16061472,16061472,0,0,16061472,32122944,10170887,16061472,16061472,0,0,0,0,735.381713291516,4877.968911679868,9696,2026072001,2026073001,480,14516169536961859058,7175580504849314782,13799426831381040425,100000,121840,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,6.0,6.0,8.041199826559248,0.125594321575479,21841,281,200,4.2885704256520614e-05,0.009157089876837141,3.815609892826739e-05,4.820153534998578e-05,0.007977310291724176,0.010509500866048157,false,false,4.572030567473462e-07,0.000137151542246583,1.0316835309738566,1.0,1.0,32,0.9994047891580056,0.0005952108419944142,75.52085985073944,63.8,113.3,11797.2,0.0005952108419944142,0.9994047891580056,21636,192,5,8,0.008790806281763656,672,2163168,15142176,15142176,30284352,15142176,0,0,0,0,0,0,0,0,0,693.2913328144316,2773.1653312577264,9696,2026072001,2026073001,480,14516169536961859058,7175580504849314782,13799426831381040425,100000,121840,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,6.5,6.5,8.541199826559248,0.11193605692841696,50000,232,172,1.5466666666666665e-05,0.00344,1.3600393365804682e-05,1.758902923471609e-05,0.0029635424790833134,0.003992752250935569,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.02362,1.0,1.0,32,0.99938,0.00062,21.40804,18.5,23.8,19536.5,0.00062,0.99938,49818,151,10,21,0.00302,672,4913376,34393632,34393632,0,0,34393632,68787264,21906413,34393632,34393632,0,0,0,0,687.87264,4565.3641,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,6257072413496246083,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,6.5,6.5,8.541199826559248,0.11193605692841696,50000,228,165,1.52e-05,0.0033,1.3350922158461307e-05,1.73051672453113e-05,0.002834038847312069,0.0038422773932235733,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.0062,1.0,1.0,32,0.99994,6e-05,73.36731,64.0,103.3,7549.5,6e-05,0.99994,49834,163,1,2,0.00326,672,4829760,33808320,33808320,67616640,33808320,0,0,0,0,0,0,0,0,0,676.1664,2704.6656,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,6257072413496246083,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,7.0,7.0,9.041199826559248,0.099763115748444,50000,81,55,5.4e-06,0.0011,4.345121414345849e-06,6.710973008931663e-06,0.0008452714807754187,0.001431382782166463,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.00858,1.0,1.0,32,0.99976,0.00024,20.716124,18.3,23.6,3571.8,0.00024,0.99976,49939,49,6,6,0.00098,672,4841184,33888288,33888288,0,0,33888288,67776576,21668346,33888288,33888288,0,0,0,0,677.76576,4499.96148,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,1814776403839880043,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,7.0,7.0,9.041199826559248,0.099763115748444,50000,83,55,5.5333333333333334e-06,0.0011,4.4641088826197266e-06,6.858652139031868e-06,0.0008452714807754187,0.001431382782166463,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.00116,1.0,1.0,2,1.0,0.0,73.439408,64.3,103.1,15806.7,0.0,1.0,49945,55,0,0,0.0011,672,4805568,33638976,33638976,67277952,33638976,0,0,0,0,0,0,0,0,0,672.77952,2691.11808,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,1814776403839880043,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.95,Es/N0,7.5,7.5,9.541199826559248,0.08891397050194613,50000,24,18,1.6e-06,0.00036,1.0752456230581335e-06,2.3808507465580158e-06,0.00022773887420149275,0.0005690290871861233,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.00216,1.0,1.0,32,0.99994,6e-05,20.412942,18.2,23.2,4950.8,6e-05,0.99994,49981,16,1,2,0.00032,672,4810368,33672576,33672576,0,0,33672576,67345152,21596668,33672576,33672576,0,0,0,0,673.45152,4472.64248,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,7500525841658956726,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,7.5,7.5,9.541199826559248,0.08891397050194613,50000,24,18,1.6e-06,0.00036,1.0752456230581335e-06,2.3808507465580158e-06,0.00022773887420149275,0.0005690290871861233,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.00026,1.0,1.0,2,1.0,0.0,72.500258,64.5,100.5,5522.3,0.0,1.0,49982,18,0,0,0.00036,672,4801248,33608736,33608736,67217472,33608736,0,0,0,0,0,0,0,0,0,672.17472,2688.69888,9696,2026072001,2026073001,480,4478654089032902876,18151450979369689091,7500525841658956726,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS,300,8,10,2,384,96,96,stage14_formal_case_config.csv
